"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,0,0,9449,9098,3899,3737,3498,4013,0,0,8,0,4480,4482,4480,4480,4096,4096,4096,4096,4096,4096,4096,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099,4096,4136,4136,4484,4483,4480,4480,1070775,0,0,143360,0,0,0,0,28674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,166613,219603,48586,5312418,257,4224,0,0,12548,898,599386,4475440,32,5251608,0,0,0,0,0,0,4096,4482,125440,0,0,3584,0,0,134149,4224,4096,5552,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,5398,5466,4513,4482,1825,1785,1763,1796,2172,2180,2195,2176,4480,4480,4480,4480,8192,8192,8192,8192,6100,6084,6056,6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,8195,8195,8235,8237,4480,4481,4480,4480,1786491,0,0,274432,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,290952,350308,83000,9309574,384,8448,0,0,20737,896,1063415,7831880,32,9228290,0,0,0,0,0,0,8192,4480,189184,0,0,3584,0,0,202113,8448,8192,4480,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,34042,38452,4198,4142,1679,1691,1643,1654,13595,15434,13614,13565,4480,4480,4480,4480,16384,16384,16384,16384,2772,2808,2812,2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,16389,16389,16424,16427,4482,4481,4487,4482,3519687,0,0,536576,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,540808,613877,152027,17304966,640,16896,0,0,37377,896,2060700,15414628,32,17182724,0,0,0,0,0,0,16384,4480,316672,0,0,3584,0,0,338305,16896,16384,4544,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,79631,79820,4123,4232,1635,1660,1698,1631,31861,31912,31853,31961,4480,4480,4480,4480,32768,32768,32768,32768,924,916,924,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,33107,32771,32931,33012,4486,4482,4484,4487,6894663,0,0,1060864,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,1040013,1139461,289832,33279368,1152,33792,0,0,70658,896,3960794,29869988,32,33091588,0,0,0,0,0,0,32768,4480,571648,0,0,3584,0,0,610690,33792,32768,4957,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,163639,163834,4448,4347,1768,1789,1798,1773,65457,65528,65549,65430,4480,4480,4480,4480,65536,65536,65536,65536,88,96,112,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,65657,65541,65737,65629,4481,4482,4484,4486,13535463,0,0,2109440,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,2039437,2190183,565198,65260936,2176,67584,0,0,137218,896,7314362,58478864,32,64909316,0,0,0,0,0,0,65536,4480,1081600,0,0,3584,0,0,1155458,67584,65536,4940,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,327684,328884,4364,4364,1758,1750,1784,1712,131073,131540,131465,131681,4480,4480,4480,4480,131072,131072,131072,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131072,131072,131112,131361,4485,4481,4484,4481,26529108,0,0,4206592,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,4038285,4295738,1116699,129224070,4224,135168,0,0,270338,896,14421742,115336864,32,128544770,0,0,0,0,0,0,131072,4480,2101504,0,0,3584,0,0,2244994,135168,131072,4819,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,652727,651542,4471,4538,1776,1773,1806,1802,262881,262364,262533,262718,4480,4480,4480,4480,262144,262144,262144,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,262147,262144,262195,262437,4485,4482,4487,4489,52972575,0,0,8400896,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,8032053,8499964,2217982,257024648,8320,270336,0,0,536578,896,28755196,229993528,32,255815682,0,0,0,0,0,0,262144,4480,4141312,0,0,3584,0,0,4424066,270336,262144,4811,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,1301761,1301503,4341,4368,1736,1753,1752,1718,524590,524480,525109,524293,4480,4480,4480,4480,524288,524288,524288,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,525364,525045,525109,524328,4482,4482,4495,4485,105240951,0,0,16789504,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,16019253,16925436,4420830,512615048,16512,540672,0,0,1069058,896,57287245,458253700,32,510357508,0,0,0,0,0,0,524288,4480,8220928,0,0,3584,0,0,8782210,540672,524288,4811,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,2624199,2625129,4487,4435,1813,1740,1759,1773,1049682,1050016,1049849,1049497,4480,4480,4480,4480,1048576,1048576,1048576,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1049416,1049435,1049720,1050564,4487,4487,4488,4481,211008045,0,0,33566720,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,31993653,33759467,8826562,1023795846,32896,1081344,0,0,2134018,896,114635990,917053004,32,1019441154,0,0,0,0,0,0,1048576,4480,16380160,0,0,3584,0,0,17498498,1081344,1048576,4685,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,5251324,5250759,4287,4225,1724,1690,1714,1688,2100526,2100249,2099481,2100053,4480,4480,4480,4480,2097152,2097152,2097152,2097152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2100032,2099907,2099340,2099656,4482,4482,4483,4482,421721493,0,0,67121152,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,63942453,67458320,17637359,2046157446,65664,2162688,0,0,4263938,896,229281630,1834197532,32,2037608450,0,0,0,0,0,0,2097152,4480,32698624,0,0,3584,0,0,34931074,2162688,2097152,4961,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,10499757,10496716,4152,4190,1671,1682,1658,1668,4199893,4198536,4198637,4198362,4480,4480,4480,4480,4194304,4194304,4194304,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4198144,4200400,4199180,4198564,4482,4482,4490,4484,847306515,0,0,134230016,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,127840053,134790609,35263021,4090880648,131200,4325376,0,0,8523778,896,460245455,3681857836,32,4073943042,0,0,0,0,0,0,4194304,4480,65335552,0,0,3584,0,0,69796226,4325376,4194304,4817,0,0
"Tesla K40c (0)","1","7","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,20994672,20996009,4416,4416,1761,1742,1775,1768,8397871,8398172,8396429,8396633,4480,4480,4480,4480,8388608,8388608,8388608,8388608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8398204,8398880,8397775,8398044,4488,4481,4484,4482,1716810435,0,0,268447744,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,255635253,270020520,70509258,8180327046,262272,8650752,0,0,17043458,896,943438153,7547427424,32,8146612226,0,0,0,0,0,0,8388608,4480,130609408,0,0,3584,0,0,139526530,8650752,8388608,4777,0,0
