"Tesla K40c (0)","1","7","Bitonic_Sort(int*, int, int, int)",0.000000,0.000000,53.725366,1.558457,0.681486,13.156964,6.512633,53.725366,1.558457,0.167681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.092290,39.303860,52.627856,0.000000,0.000000,25.000000,16.569958,100.000000,0.000000,52.627856,0.000000,0.013974,58.432583,0.000000,1.973242,108.930664,39.090530,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4096,4078,0,6,0,0,8123,16474,12240,0.000000,0.000000,0.000000,0.000000,52.916950,39.316709,0.000000,19.735446,56.365648,24495,21487,8856,8174,0,0,0,0,0,0,0,0,0,18.282183,36.752559,23.637500,0.000000,0.000000,4.001288,"Low (1)","Low (2)","Idle (0)","Low (1)","Low (1)","Low (2)","Mid (4)","Low (1)","Idle (0)",111545,130234,103199,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,524288,0,155730,180060,1130168,0,0.000000,0,0.000000,16384,12240,0,39.316709,0,1613,5.181197,5.884329,4.311449,0.000000,0.000000,0.000000,7.130693,4.509864,0.000000
"Tesla K40c (0)","1","7","Bitonic_Sort(int*, int, int, int)",0.000000,0.000000,52.902947,1.665085,0.635512,13.215363,6.549606,52.902947,1.665085,0.175980,0.000000,0.000000,0.000000,0.000000,0.000000,33.038408,29.050570,43.885589,52.861454,0.000000,0.000000,25.000000,14.924276,100.000000,0.000000,52.861454,0.000000,0.026672,58.649840,0.000000,1.882136,108.993164,37.358790,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4096,4094,0,8,0,10,9004,16472,13607,0.000000,0.000000,0.000000,0.000000,53.145378,43.901721,0.000000,26.430726,56.335567,24236,21503,8872,8190,0,0,0,0,0,0,0,0,0,19.403382,35.860338,23.285089,0.000000,0.000000,3.872183,"Low (1)","Low (2)","Idle (0)","Low (2)","Low (1)","Low (2)","Mid (4)","Low (1)","Idle (0)",111609,131454,104370,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,524288,0,155720,180080,1130208,0,0.000000,0,0.000000,16384,13610,0,43.911401,0,1623,5.236459,5.802617,4.244863,0.000000,0.000000,0.000000,7.531528,4.505906,0.000000
"Tesla K40c (0)","1","7","Bitonic_Sort(int*, int, int, int)",0.000000,0.000000,52.858495,1.708213,0.653917,13.127252,6.420207,52.858495,1.708213,0.175769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.241538,43.086614,52.509006,0.000000,0.000000,25.000000,14.900699,100.000000,0.000000,52.509006,0.000000,0.000000,58.636067,0.000000,1.995071,108.985352,39.532623,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4096,4092,0,5,0,0,8812,16534,13470,0.000000,0.000000,0.000000,0.000000,52.989741,43.169941,0.000000,16.409064,56.329188,24509,21501,8843,8188,0,0,0,0,0,0,0,0,0,16.431910,37.994012,23.415759,0.000000,0.000000,4.166537,"Low (1)","Low (2)","Idle (0)","Low (2)","Low (1)","Low (2)","Mid (4)","Low (1)","Idle (0)",111601,130322,103294,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,524288,0,155827,179866,1129780,0,0.000000,0,0.000000,16384,13444,0,43.086614,0,1552,4.973998,6.115240,4.442496,0.000000,0.000000,0.000000,7.434046,4.581948,0.000000
"Tesla K40c (0)","1","7","Bitonic_Sort(int*, int, int, int)",0.000000,0.000000,52.253398,1.713503,0.668001,13.297420,6.569984,52.253398,1.713503,0.177728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.225516,26.166309,26.594839,0.000000,0.000000,50.000000,25.108561,100.000000,0.000000,26.594839,0.000000,0.000000,58.645640,0.000000,2.033956,108.993164,40.298758,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4096,4094,0,8,0,0,5614,8337,8066,0.000000,0.000000,0.000000,0.000000,27.065573,26.185788,0.000000,26.594839,56.333047,24236,21503,8865,8190,0,0,0,0,0,0,0,0,0,13.187080,40.563657,22.711967,0.000000,0.000000,4.390484,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Mid (4)","Low (1)","Idle (0)",111609,130340,103297,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,524288,0,155745,180030,1130108,0,0.000000,0,0.000000,8192,8060,0,26.166309,0,1385,4.496320,6.550005,4.791946,0.000000,0.000000,0.000000,7.804862,4.666974,0.000000
"Tesla K40c (0)","1","7","Bitonic_Sort(int*, int, int, int)",0.000000,0.000000,53.113481,1.706902,0.638989,13.269955,6.552364,53.113481,1.706902,0.167207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.097160,26.112264,26.539909,0.000000,0.000000,50.000000,25.093052,100.000000,0.000000,26.539909,0.000000,0.000000,58.390262,0.000000,2.005401,109.000000,39.736794,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4096,4096,0,0,0,0,5586,8340,8075,0.000000,0.000000,0.000000,0.000000,27.019390,26.160860,0.000000,0.000000,56.579814,24232,21504,8877,8192,0,0,0,0,0,0,0,0,0,12.678416,38.591799,22.225022,0.000000,0.000000,4.286522,"Low (1)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Mid (4)","Low (1)","Idle (0)",111616,130279,103250,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,524288,0,155750,180020,1130088,0,0.000000,0,0.000000,8192,8060,0,26.112264,0,1390,4.503232,6.875110,7.736406,0.000000,0.000000,0.000000,7.606726,4.627649,0.000000
"Tesla K40c (0)","1","7","Bitonic_Sort(int*, int, int, int)",0.000000,0.000000,53.188089,1.704217,0.636981,13.313373,6.440539,53.188089,1.704217,0.176911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.633068,25.261604,26.626745,0.000000,0.000000,50.000000,25.495368,100.000000,0.000000,26.626745,0.000000,0.000000,58.628805,0.000000,2.008152,108.971680,39.786562,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4096,4088,0,2,0,0,5425,8283,7772,0.000000,0.000000,0.000000,0.000000,26.922526,25.261604,0.000000,6.656686,56.318724,24507,21499,8866,8184,0,0,0,0,0,0,0,0,0,13.157825,40.041381,23.167210,0.000000,0.000000,4.406664,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Mid (4)","Low (1)","Idle (0)",111587,131328,104243,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,524288,0,155914,179692,1129432,0,0.000000,0,0.000000,8192,7772,0,25.261604,0,1386,4.504964,6.642520,4.661573,0.000000,0.000000,0.000000,7.922826,4.643520,0.000000
"Tesla K40c (0)","1","7","Bitonic_Sort(int*, int, int, int)",0.000000,0.000000,53.222917,1.650001,0.675424,13.320636,6.561942,53.222917,1.650001,0.176364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.805294,13.320636,13.320636,0.000000,0.000000,100.000000,49.261475,100.000000,0.000000,13.320636,0.000000,0.000000,58.637930,0.000000,2.002812,109.000000,39.682741,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4096,4096,0,2,0,0,5475,4187,4101,0.000000,0.000000,0.000000,0.000000,13.616578,13.336897,0.000000,6.660317,56.328170,24234,21504,8887,8192,0,0,0,0,0,0,0,0,0,13.379000,40.257748,22.436699,0.000000,0.000000,4.449209,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Mid (4)","Low (1)","Idle (0)",111616,131301,104222,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,524288,0,155769,179982,1130012,0,0.000000,0,0.000000,4096,4096,0,13.320636,0,1379,4.484658,6.687770,4.793597,0.000000,0.000000,0.000000,7.995978,4.642217,0.000000
"Tesla K40c (0)","1","7","Bitonic_Sort(int*, int, int, int)",0.000000,0.000000,53.488258,1.705154,0.644437,13.364387,6.652828,53.488258,1.705154,0.167691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.831146,25.547644,26.728774,0.000000,0.000000,50.000000,26.040868,100.000000,0.000000,26.728774,0.000000,0.000000,58.407621,0.000000,1.988753,109.000000,39.403928,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4096,4096,0,1,0,0,5465,8408,7843,0.000000,0.000000,0.000000,0.000000,27.433537,25.590061,0.000000,3.341096,56.339817,24231,21504,8866,8192,0,0,0,0,0,0,0,0,0,13.175809,40.178001,23.072029,0.000000,0.000000,4.484291,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Mid (4)","Low (1)","Idle (0)",111616,130321,103284,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,524288,0,155684,180152,1130352,0,0.000000,0,0.000000,8192,7830,0,25.547644,0,1403,4.577694,6.558617,4.708317,0.000000,0.000000,0.000000,7.822936,4.551817,0.000000
"Tesla K40c (0)","1","7","Bitonic_Sort(int*, int, int, int)",0.000000,0.000000,52.640419,1.704540,0.637627,13.284396,6.466251,52.640419,1.704540,0.167522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.103881,26.017437,26.568791,0.000000,0.000000,50.000000,24.853528,100.000000,0.000000,26.568791,0.000000,0.000000,58.371467,0.000000,1.958071,108.999023,38.853517,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4096,4096,0,0,0,0,5582,8347,8044,0.000000,0.000000,0.000000,0.000000,27.071497,26.088789,0.000000,0.000000,56.315011,24238,21503,8864,8192,0,0,0,0,0,0,0,0,0,13.195664,40.082723,22.797568,0.000000,0.000000,4.346239,"Low (1)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Mid (4)","Low (1)","Idle (0)",111615,130313,103281,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,524288,0,155865,179790,1129628,0,0.000000,0,0.000000,8192,8022,0,26.017437,0,1396,4.527592,6.503152,4.682782,0.000000,0.000000,0.000000,8.391871,4.681031,0.000000
"Tesla K40c (0)","1","7","Bitonic_Sort(int*, int, int, int)",0.000000,0.000000,55.047241,1.726710,0.638594,13.290181,6.151900,55.047241,1.726710,0.167901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.281129,24.549197,26.580362,0.000000,0.000000,50.000000,25.059477,100.000000,0.000000,26.580362,0.000000,0.000000,58.347528,0.000000,1.774751,108.927734,35.237623,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4096,4076,0,8,0,0,5326,8460,7575,0.000000,0.000000,0.000000,0.000000,27.449934,24.578399,0.000000,26.580361,56.299309,24222,21490,8816,8172,0,0,0,0,0,0,0,0,0,12.500698,38.273999,21.767009,0.000000,0.000000,4.195273,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Mid (4)","Low (1)","Idle (0)",111542,130270,103252,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,524288,0,156256,179008,1128064,0,0.000000,0,0.000000,8192,7566,0,24.549197,0,1411,4.578234,7.234102,7.678600,0.000000,0.000000,0.000000,8.350318,4.356084,0.000000
