131072,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0.000000,99.896739,0.000000,99.190307,0.165683,940.876887,188.188503,0.173326,99.190307,0.173326,1330.351562,4096,4484,0,0,267006,4352,0.914286,4.993318,0.000000,0.000000,15.915003,1.030303,0.000000,0.000000,56.075842,913.994690,4.718478,0,0,0,0,0,0,0,0,4096,7.938880,60.815007,22.435278,0.136364,170285,0.000000,8.621817,4096,0,3199274,12288,524347,569472,528402,0,0.000000,0,0.000000,1.536089,1.514555,0.024054,0.000000,0.000000,1.367999,762.414803,940.981895,860.230296,99.606469,0.000000,109.375000,19.999163,0.000000,0.000000,0.000000,860.230296,0.000000,0.439174,19.613987,0,0,16440,17922,0,26055,14521,863.170537,940.981895,0.000000,0.000000,35415,35400,279581,18055,"Low (3)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",431855,385742,0.000000,16384,17922,0,940.981895,0,0.406596,0.000000,0.000000,0.000000,0.052654,0.000638
262144,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0.000000,99.887742,0.000000,99.655052,0.166323,1.088111,113.683267,0.183218,99.655052,0.183218,2337.515625,8192,4480,0,0,402176,8704,0.955224,5.000000,0.000000,0.000000,16.029334,1.030303,0.000000,0.000000,51.027547,1.104352,5.264798,0,0,0,0,0,0,0,0,4096,8.473694,56.769750,26.720378,0.256739,299202,0.000000,7.736973,4096,0,5533815,12288,925758,974848,978831,0,0.000000,0,0.000000,1.311890,1.299664,0.027379,0.000000,0.000000,1.561844,476.651355,568.416336,1.039390,99.892401,0.000000,104.687500,20.000000,0.000000,0.000000,0.000000,1.039390,0.000000,0.423298,18.683249,0,0,32784,17920,0,49239,15027,1.039897,568.416336,0.000000,0.000000,65230,65214,423174,30721,"Low (3)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",691736,610628,0.000000,32768,17920,0,568.416336,0,0.386409,0.000000,0.000000,0.000000,0.042465,0.000000
524288,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0.000000,99.880824,0.000000,99.788928,0.166371,1.184130,63.274113,0.190259,99.788928,0.190259,4360.015625,16384,4480,0,0,673024,17408,0.977099,5.000000,0.000000,0.000000,15.932579,1.030303,0.000000,0.000000,47.527898,1.229326,5.691509,0,0,0,0,0,0,0,0,4096,8.890695,54.341512,28.974352,0.322481,558082,0.000000,7.454368,4096,0,10203383,12288,1728638,1785856,1879823,0,0.000000,0,0.000000,1.172622,1.166047,0.029358,0.000000,0.000000,1.676040,267.167174,316.370565,1.157012,99.884974,0.000000,102.343750,20.000000,0.000000,0.000000,0.000000,1.157012,0.000000,0.413361,18.088728,0,0,65552,17920,0,94935,15133,1.157295,316.370565,0.000000,0.000000,124942,124926,710671,56321,"Low (3)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",1212501,1061185,0.000000,65536,17920,0,316.370565,0,0.372957,0.000000,0.000000,0.000000,0.016592,0.000333
1048576,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0.000000,99.939010,0.000000,99.833301,0.166510,1.242179,33.572394,0.194494,99.833301,0.194494,8400.039062,32768,4480,0,0,1214720,34816,0.988417,5.000000,0.000000,0.000000,15.868736,1.030303,0.000000,0.000000,45.514575,1.304527,5.972137,0,0,0,0,0,0,0,0,4096,9.125645,52.807267,30.602451,0.265383,1075205,0.000000,7.191551,4096,0,19542267,12288,3334269,3407872,3682059,0,0.000000,0,0.000000,1.095764,1.092372,0.030476,0.000000,0.000000,1.747029,144.247015,167.861972,1.227790,99.940014,0.000000,101.171875,20.000000,0.000000,0.000000,0.000000,1.227790,0.000000,0.407613,17.743214,0,0,131088,17920,0,186503,15399,1.227940,167.861972,0.000000,0.000000,244238,244222,1285654,107522,"Low (3)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",2253376,1961771,0.000000,131072,17920,0,167.861972,0,0.365812,0.000000,0.000000,0.000000,0.007702,0.000080
2097152,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0.000000,99.906504,0.000000,99.951412,0.166546,1.272678,17.298539,0.196684,99.951412,0.196684,16490.039062,65536,4480,0,0,2298112,69632,0.994175,5.000000,0.000000,0.000000,15.832015,1.030303,0.000000,0.000000,44.368282,1.344344,6.135798,0,0,0,0,0,0,0,0,4096,9.329283,52.641201,30.515108,0.347620,2110725,0.000000,7.163201,4096,0,38220539,12288,6545789,6651904,7286027,0,0.000000,0,0.000000,1.054481,1.052755,0.031049,0.000000,0.000000,1.732190,75.830733,86.492695,1.265265,99.908801,0.000000,100.585938,20.000000,0.000000,0.000000,0.000000,1.265265,0.000000,0.403875,17.528065,0,0,262160,17920,0,358884,15711,1.265342,86.492695,0.000000,0.000000,483086,483070,2435599,209922,"Low (3)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",4336461,3764024,0.000000,262144,17920,0,86.492695,0,0.362107,0.000000,0.000000,0.000000,0.003588,0.000065
4194304,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0.000000,99.889975,0.000000,99.801788,0.166478,1.284995,8.758483,0.197555,99.801788,0.197555,32670.039062,131072,4480,0,0,4464896,139264,0.997079,5.000000,0.000000,0.000000,15.812106,1.030303,0.000000,0.000000,43.644776,1.361319,6.224632,0,0,0,0,0,0,0,0,4096,9.292086,51.506406,31.814653,0.371892,4181765,0.000000,7.014230,4096,0,75577083,12288,12968829,13139968,14493963,0,0.000000,0,0.000000,1.033255,1.032382,0.031344,0.000000,0.000000,1.773740,38.208396,43.792418,1.281241,99.892749,0.000000,100.292969,20.000000,0.000000,0.000000,0.000000,1.281241,0.000000,0.401448,17.395084,0,0,524344,17920,0,725820,15635,1.281378,43.792418,0.000000,0.000000,960782,960766,4735511,414722,"Low (3)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",8502609,7368508,0.000000,524288,17920,0,43.792418,0,0.358419,0.000000,0.000000,0.000000,0.000733,0.000018
8388608,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0.000000,99.942204,0.000000,99.895457,0.166576,1.295133,4.420249,0.198182,99.895457,0.198182,64991.679688,262144,4480,0,0,8798464,278528,0.998537,5.000000,0.000000,0.000000,15.801726,1.030303,0.000000,0.000000,43.405587,1.374066,6.270976,0,0,0,0,0,0,0,0,4096,9.338015,51.028964,32.321545,0.342110,8318935,0.000000,6.968605,4096,0,150288207,12288,25813927,26116096,28911799,0,0.000000,0,0.000000,1.023091,1.022654,0.031512,0.000000,0.000000,1.794031,17.953563,22.101247,1.293239,99.943563,0.000000,100.146484,20.000000,0.000000,0.000000,0.000000,1.293239,0.000000,0.400939,17.359199,0,0,1048624,17920,0,1454625,14557,1.293298,22.101247,0.000000,0.000000,1915192,1915176,9335307,824322,"Low (3)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",16829960,14573513,0.000000,1048576,17920,0,22.101247,0,0.357406,0.000000,0.000000,0.000000,0.000761,0.000026
12582912,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0.000000,99.961424,0.000000,99.926187,0.166604,1.294903,2.947746,0.197768,99.926187,0.197768,97311.679688,393216,4480,0,0,13132032,417792,0.999024,5.000000,0.000000,0.000000,15.798199,1.030303,0.000000,0.000000,43.203015,1.374492,6.286724,0,0,0,0,0,0,0,0,4096,9.360082,50.891937,32.451281,0.377968,12455895,0.000000,6.918137,4096,0,224999247,12288,38658983,39092224,43329719,0,0.000000,0,0.000000,1.019702,1.019405,0.031569,0.000000,0.000000,1.790330,12.394681,14.738732,1.293640,99.962307,0.000000,100.097656,20.000000,0.000000,0.000000,0.000000,1.293640,0.000000,0.399432,17.289282,0,0,1572920,17920,0,2176762,15070,1.293686,14.738732,0.000000,0.000000,2869560,2869544,13935142,1233922,"Low (3)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",25157194,21778443,0.000000,1572864,17920,0,14.738732,0,0.355578,0.000000,0.000000,0.000000,0.000595,0.000014
16777216,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0.000000,99.971051,0.000000,99.993722,0.166621,1.300060,2.220156,0.198427,99.993722,0.198427,129631.679688,524288,4480,0,0,17465600,557056,0.999268,5.000000,0.000000,0.000000,15.796424,1.030303,0.000000,0.000000,43.277192,1.380303,6.294655,0,0,0,0,0,0,0,0,4096,9.349651,50.843182,32.662225,0.265272,16592855,0.000000,6.879330,4096,0,299710287,12288,51504039,52068352,57747639,0,0.000000,0,0.000000,1.017995,1.017776,0.031597,0.000000,0.000000,1.796200,9.432567,11.100782,1.299109,99.971705,0.000000,100.073242,20.000000,0.000000,0.000000,0.000000,1.299109,0.000000,0.400425,17.329948,0,0,2097168,17920,0,2899607,15227,1.299119,11.100782,0.000000,0.000000,3823928,3823912,18534969,1643522,"Low (3)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",33484296,28983241,0.000000,2097152,17920,0,11.100782,0,0.357028,0.000000,0.000000,0.000000,0.000341,0.000023
20971520,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0.000000,99.976833,0.000000,99.955176,0.166631,1.299332,1.775389,0.198104,99.955176,0.198104,161951.679688,655360,4480,0,0,21799168,696320,0.999414,5.000000,0.000000,0.000000,15.795354,1.030303,0.000000,0.000000,43.194215,1.379731,6.299432,0,0,0,0,0,0,0,0,4096,9.364750,50.775174,32.663721,0.298181,20729815,0.000000,6.897719,4096,0,374421327,12288,64349095,65044480,72165559,0,0.000000,0,0.000000,1.016976,1.016797,0.031614,0.000000,0.000000,1.795634,7.651414,8.876948,1.298571,99.977352,0.000000,100.058594,20.000000,0.000000,0.000000,0.000000,1.298571,0.000000,0.399758,17.299679,0,0,2621496,17920,0,3624867,15446,1.298598,8.876948,0.000000,0.000000,4778296,4778280,23134739,2053122,"Low (3)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",41811489,36188130,0.000000,2621440,17920,0,8.876948,0,0.356129,0.000000,0.000000,0.000000,0.000455,0.000009
