256,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",16.109496,100.000000,0.000000,93.830078,0.800526,10.511197,5.255599,0.654690,93.830078,0.654690,25.000000,8256,4160,0,0,0,0,2.015625,2.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,65536,0,0,0,0,0,0,0,4.234420,27.781774,60.260065,0.000000,51200,0.000000,3.522435,65536,0,720896,0,65536,196608,524288,0,0.000000,0,0.000000,0.569258,0.000000,0.140664,0.000000,0.000000,11.075122,5.255599,5.255599,21.186632,100.000000,0.000000,49.612403,100.000000,0.000000,42.332155,0.000000,18.155937,1.633235,1.027377,44.699188,0,0,27628,8192,0,17263,8192,17.724814,5.255599,0.000000,0.000000,6240,6144,39206,6144,"Low (2)","Mid (5)","Idle (0)","High (8)","Idle (0)","Low (3)","Low (3)","Low (1)","Idle (0)",80346,69914,0.000000,28300,8192,0,5.255599,0,2.454260,0.000000,0.409489,0.000000,4.201305,0.000000
384,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",16.771194,100.000000,0.000000,96.921746,0.815952,10.035885,5.017942,0.610047,96.921746,0.610047,25.000000,18496,9344,0,0,0,0,2.006944,2.027778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147456,147456,0,0,0,0,0,0,0,3.737516,19.270788,73.104060,0.000000,115200,0.000000,2.100808,147456,0,1622016,0,147456,442368,1179648,0,0.000000,0,0.000000,0.342622,0.000000,0.137778,0.000000,0.000000,10.564849,5.017942,5.017942,20.141463,100.000000,0.000000,49.826990,100.000000,0.000000,41.605160,0.000000,16.376917,0.000000,0.819062,34.801788,0,0,63624,18432,0,38807,18432,17.321048,5.017942,0.000000,0.000000,13920,13824,50569,13824,"Low (2)","Mid (5)","Idle (0)","High (8)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",154670,131438,0.000000,60156,18432,0,5.017942,0,1.769379,0.000000,0.397796,0.000000,1.786828,0.003678
512,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",18.964461,100.000000,0.000000,98.245552,0.797684,10.976693,5.488346,0.671839,98.245552,0.671839,25.000000,33482,16576,0,0,0,0,2.043579,2.023438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,262144,262144,0,0,0,0,0,0,0,4.545910,33.050632,54.350974,0.000000,204800,0.000000,3.870018,262144,0,2883584,0,262144,786432,2097152,0,0.000000,0,0.000000,0.679302,0.000000,0.133262,0.000000,0.000000,11.501609,5.488346,5.488346,22.431740,100.000000,0.000000,48.933755,100.000000,0.000000,42.779281,0.000000,17.823726,0.000000,1.128220,49.661128,0,0,108572,32768,0,68670,32768,18.184837,5.488346,0.000000,0.000000,24672,24576,160126,24576,"Low (2)","Mid (5)","Idle (0)","High (8)","Idle (0)","Low (3)","Low (3)","Low (1)","Idle (0)",343921,302769,0.000000,106416,32768,0,5.488346,0,2.310811,0.000000,0.439766,0.000000,4.182466,0.002732
640,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",15.405427,100.000000,0.000000,98.951115,0.812178,10.674554,5.337277,0.647864,98.951115,0.647864,25.000000,51008,25664,0,0,0,0,1.992500,2.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,409600,409600,0,0,0,0,0,0,0,4.037775,19.673074,72.336364,0.000000,320000,0.000000,2.170124,409600,0,4505600,0,409600,1228800,3276800,0,0.000000,0,0.000000,0.297397,0.000000,0.135025,0.000000,0.000000,11.196190,5.337277,5.337277,21.269050,100.000000,0.000000,50.188206,100.000000,0.000000,41.567668,0.000000,17.725181,0.000000,0.840536,35.528748,0,0,168768,51200,0,107404,51200,17.593000,5.337277,0.000000,0.000000,38496,38400,136030,38400,"Low (2)","Mid (5)","Idle (0)","High (8)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",415167,350975,0.000000,170036,51200,0,5.337277,0,1.732210,0.000000,0.427272,0.000000,1.782662,0.007622
768,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",15.563039,100.000000,0.000000,99.288029,0.812795,10.584882,5.292441,0.644502,99.288029,0.644502,25.000000,73588,36992,0,0,0,0,1.996202,2.006944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,589824,589824,0,0,0,0,0,0,0,3.979901,19.565985,72.565978,0.000000,460800,0.000000,2.120462,589824,0,6488064,0,589824,1769472,4718592,0,0.000000,0,0.000000,0.296953,0.000000,0.134622,0.000000,0.000000,11.107392,5.292441,5.292441,21.129564,100.000000,0.000000,50.095124,100.000000,0.000000,39.681445,0.000000,17.901038,0.383777,0.835888,35.335979,0,0,246416,73728,0,154735,73728,17.688559,5.292441,0.000000,0.000000,55392,55296,193460,55296,"Low (2)","Mid (5)","Idle (0)","High (8)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",597636,505284,0.000000,249376,73728,0,5.292441,0,1.746161,0.000000,0.422561,0.000000,1.767736,0.007308
896,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",17.304015,100.000000,0.000000,99.435146,0.808411,10.932800,5.466400,0.660335,99.435146,0.660335,25.000000,100416,50592,0,0,0,0,2.001276,2.016582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,802816,802816,0,0,0,0,0,0,0,4.172194,19.898476,71.709545,0.000000,627200,0.000000,2.202705,802816,0,8830976,0,802816,2408448,6422528,0,0.000000,0,0.000000,0.292616,0.000000,0.130035,0.000000,0.000000,11.242584,5.466400,5.466400,21.879545,100.000000,0.000000,49.968133,100.000000,0.000000,38.957664,0.000000,18.111154,0.074855,0.853560,36.064532,0,0,328108,100352,0,206391,100352,17.872783,5.466400,0.000000,0.000000,75360,75264,251078,75264,"Low (2)","Mid (5)","Idle (0)","High (8)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",810729,685097,0.000000,332484,100352,0,5.466400,0,1.845752,0.000000,0.436247,0.000000,2.017229,0.004039
1024,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",20.825231,100.000000,0.000000,99.623917,0.787917,9.555943,4.777971,0.576529,99.623917,0.576529,25.000000,132788,66144,0,0,0,0,2.026184,2.018555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1048576,1048576,0,0,0,0,0,0,0,4.090881,48.252241,29.464805,0.000000,819200,0.000000,5.089182,1048576,0,11534336,0,1048576,3145728,8388608,0,0.000000,0,0.000000,1.141660,0.000000,0.128628,0.000000,0.000000,10.076018,4.777971,4.777971,19.362099,100.000000,0.000000,49.353857,100.000000,0.000000,38.390789,0.000000,15.235325,0.000000,1.233652,55.904406,0,0,424396,131072,0,276411,131072,15.470520,4.777971,0.000000,0.000000,98400,98304,1038334,98304,"Low (2)","Mid (4)","Idle (0)","High (7)","Idle (0)","Mid (4)","Low (3)","Low (1)","Idle (0)",1751053,1587021,0.000000,417944,131072,0,4.777971,0,3.976100,0.000000,0.384485,0.000000,13.102944,0.004576
1152,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",17.957966,100.000000,0.000000,99.664209,0.805807,10.859210,5.429605,0.657390,99.664209,0.657390,25.000000,168612,83712,0,0,0,0,2.032841,2.018519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1327104,1327104,0,0,0,0,0,0,0,4.199805,20.786678,70.719013,0.000000,1036800,0.000000,2.296403,1327104,0,14598144,0,1327104,3981312,10616832,0,0.000000,0,0.000000,0.317634,0.000000,0.133717,0.000000,0.000000,11.259570,5.429605,5.429605,22.075051,100.000000,0.000000,49.192228,100.000000,0.000000,39.120635,0.000000,17.949300,0.000000,0.867082,36.792843,0,0,552236,165888,0,344008,165888,18.074986,5.429605,0.000000,0.000000,124512,124416,459659,124416,"Low (2)","Mid (5)","Idle (0)","High (8)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",1371420,1163868,0.000000,548396,165888,0,5.429605,0,1.857043,0.000000,0.437840,0.000000,1.998274,0.005432
1280,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",17.654790,100.000000,0.000000,99.735147,0.811140,10.567706,5.283853,0.639492,99.735147,0.639492,25.000000,205440,103104,0,0,0,0,2.006250,2.013750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1638400,1638400,0,0,0,0,0,0,0,3.976852,20.269728,71.697034,0.000000,1280000,0.000000,2.216267,1638400,0,18022400,0,1638400,4915200,13107200,0,0.000000,0,0.000000,0.323347,0.000000,0.131784,0.000000,0.000000,11.087397,5.283853,5.283853,21.201461,100.000000,0.000000,49.844237,100.000000,0.000000,39.602135,0.000000,17.461793,0.014973,0.844897,35.872123,0,0,677380,204800,0,429743,204800,17.476447,5.283853,0.000000,0.000000,153696,153600,567926,153600,"Low (2)","Mid (5)","Idle (0)","High (8)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",1698303,1442111,0.000000,676812,204800,0,5.283853,0,1.773035,0.000000,0.424428,0.000000,1.840196,0.003839
1408,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",18.242679,100.000000,0.000000,99.783623,0.812252,10.934279,5.467139,0.658876,99.783623,0.658876,25.000000,250618,124256,0,0,0,0,2.022679,2.005682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1982464,1982464,0,0,0,0,0,0,0,4.170999,19.194672,72.706919,0.000000,1548800,0.000000,2.076335,1982464,0,21807104,0,1982464,5947392,15859712,0,0.000000,0,0.000000,0.263617,0.000000,0.132468,0.000000,0.000000,11.453155,5.467139,5.467139,22.116534,100.000000,0.000000,49.439386,100.000000,0.000000,39.303975,0.000000,18.019180,0.000000,0.832567,35.035501,0,0,818364,247808,0,519135,247808,18.054744,5.467139,0.000000,0.000000,185952,185856,593532,185856,"Low (2)","Mid (5)","Idle (0)","High (8)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",1957090,1647138,0.000000,816752,247808,0,5.467139,0,1.771591,0.000000,0.439450,0.000000,1.851200,0.005538
