131072,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,8192,32,800,640,7168,0,107938,27539,9824,27027,9824,77216,256,8192,921600,311296,926720,311296,4762880,0,0,0,0,34,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,0,0,8475,8484,15,0,0,14,16957,16956,0,32,16384,16384,0,0,0,0,0,0,8487,8472,0,0,113966,0,0,0,0,16392,16392,0,32,0,0,0,0,262144,0,0,0,0,32,0,0
262144,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,16384,32,800,640,11264,0,203722,54246,15968,56434,15968,122272,256,8192,1445888,507904,1451008,507904,9048919,0,0,0,0,34,0,0,0,0,0,15360,0,32,0,0,0,0,0,0,0,0,0,16916,16912,0,0,15,0,33847,33816,32,0,32768,32768,0,0,0,0,0,0,16915,16924,0,18,214900,0,0,0,0,32776,32776,32,0,0,0,0,0,524288,0,0,0,0,32,0,0
524288,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,32768,32,800,640,19456,0,406982,92986,28256,91389,28256,212384,256,8192,2494464,901120,2499584,901120,17598422,0,0,0,0,32,0,0,0,0,0,32768,0,34,0,0,0,0,0,0,0,0,0,33796,33820,0,0,18,0,67587,67624,32,0,65536,65536,0,0,0,0,0,0,33791,33798,17,0,407790,0,0,0,0,65544,65544,32,0,0,0,0,0,1048576,0,0,0,0,32,0,0
1048576,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,65536,32,800,640,35840,0,785076,166426,52832,167245,52832,392608,256,8192,4591616,1687552,4596736,1687552,34085823,0,0,0,0,30,0,0,0,0,0,69632,0,34,0,0,0,0,0,0,0,0,0,67532,67524,16,0,0,17,135075,135040,0,32,131072,131072,0,0,0,0,0,0,67539,67540,0,0,800856,0,0,0,0,131080,131080,0,32,0,0,0,0,2097152,0,0,0,0,32,0,0
2097152,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,131072,32,800,640,68608,0,1583480,336885,101984,347077,101984,753056,256,8192,8785920,3260416,8791040,3260416,69397824,0,0,0,0,32,0,0,0,0,0,122880,0,32,0,0,0,0,0,0,0,0,0,135076,135084,0,15,0,15,270155,270164,0,32,262144,262144,0,0,0,0,0,0,135079,135068,0,0,1601674,0,0,0,0,262152,262152,0,32,0,0,0,0,4194304,0,0,0,0,32,0,0
4194304,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,262144,32,800,640,134144,0,3126300,651376,200288,653284,200288,1473952,256,8192,17174528,6406144,17179648,6406144,136638905,0,0,0,0,32,0,0,0,0,0,262144,0,32,0,0,0,0,0,0,0,0,0,270012,269992,0,0,13,0,540023,539976,32,0,524288,524288,0,0,0,0,0,0,270087,269952,19,0,3144946,0,0,0,0,524296,524296,32,0,0,0,0,0,8388608,0,0,0,0,32,0,0
8388608,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,524288,32,800,640,265216,0,6253822,1276649,396896,1278270,396896,2915744,256,8192,33951744,12697600,33956864,12697600,274607383,0,0,0,0,32,0,0,0,0,0,524288,0,32,0,0,0,0,0,0,0,0,0,539948,539984,18,0,0,18,1079907,1079952,0,32,1048576,1048576,0,0,0,0,0,0,539939,537216,0,0,6265472,0,0,0,0,1048584,1048584,0,32,0,0,0,0,16777216,0,0,0,0,32,0,0
12582912,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,786432,32,800,640,396288,0,9419688,1963927,593504,1954157,593504,4357536,256,8192,50728960,18989056,50734080,18989056,415131406,0,0,0,0,32,0,0,0,0,0,786432,0,32,0,0,0,0,0,0,0,0,0,810080,807364,0,20,0,20,1620170,1614720,0,32,1572864,1572864,0,0,0,0,0,0,807384,810172,0,0,9459382,0,0,0,0,1572872,1572872,0,32,0,0,0,0,25165824,0,0,0,0,32,0,0
16777216,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,1048576,32,800,640,527360,0,12504528,2507742,790112,2518903,790112,5799328,256,8192,67506176,25280512,67511296,25280512,550997406,0,0,0,0,32,0,0,0,0,0,1048576,0,32,0,0,0,0,0,0,0,0,0,1080024,1079884,0,0,23,0,2160059,2159764,32,0,2097152,2097152,0,0,0,0,0,0,1080075,1079964,23,0,12579140,0,0,0,0,2097160,2097160,32,0,0,0,0,0,33554432,0,0,0,0,32,0,0
20971520,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,1310720,32,800,640,658432,0,16241850,3405418,986720,3452965,986720,7241120,256,8192,84283392,31571968,84288512,31571968,715295694,0,0,0,0,32,0,0,0,0,0,1392640,0,32,0,0,0,0,0,0,0,0,0,1348616,1351776,0,0,31,0,2697236,2703544,32,0,2621440,2621440,0,0,0,0,0,0,1351499,1348980,0,30,16231298,0,0,0,0,2621448,2621448,32,0,0,0,0,0,41943040,0,0,0,0,32,0,0
