2048,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",8188,13719,45091,8274,0,0,69659,0,5870449,187021,213982,0,0,614977,1,1,0,0,0,213981,5871701,0,0,0,0,2,16376,0,27426,12,73666,16516,0,16548,0,0,0,0,0,0,0,0,0,29364,29368,2119,2042,4108,4163,58728,58739,4111,4163,16416,16636,0,0,16404,16636,0,0,29364,28480,2093,2017,11745926,0,0,0,0,16424,16668,4111,4163,0,0,0,0,45091,0,0,0,0,8274,0,0
2560,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",10236,17339,62039,10599,0,0,93027,0,7814745,246881,287922,0,0,822636,1,1,0,0,534715,0,7813207,0,0,0,0,2,20472,0,34654,20,102908,21170,0,21198,0,0,0,0,0,0,0,0,0,39072,36428,2699,2573,5325,5270,78144,72844,5326,5277,21304,21076,0,0,21304,21064,0,0,36397,36392,2670,2656,15631154,0,0,0,0,21312,21084,5326,5273,0,0,0,0,62039,0,0,0,0,10599,0,0
3072,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",12284,20927,83743,12418,0,0,120653,0,10013899,0,0,313304,368434,1050165,1,1,681732,0,681732,368433,10013821,0,0,0,0,2,24568,0,41842,20,142670,24816,0,24836,0,0,0,0,0,0,0,0,0,47396,47392,3024,3070,6330,6094,94793,94788,6335,6087,25316,24348,0,0,25316,24356,0,0,48044,47400,3230,3101,20033104,0,0,0,0,25324,24364,6331,6087,0,0,0,0,83743,0,0,0,0,12418,0,0
3584,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",14332,24487,112632,14197,0,0,155406,0,12699155,0,0,393834,480806,1355434,1,1,874629,0,874629,480805,12701150,0,0,0,0,2,28664,0,48954,20,196914,28360,0,28394,0,0,0,0,0,0,0,0,0,62548,60992,3502,3615,7076,7118,125093,121984,7079,7118,28308,28448,0,0,28292,28444,0,0,60825,60824,3484,3598,25404274,0,0,0,0,28316,28472,7079,7130,0,0,0,0,112632,0,0,0,0,14197,0,0
4096,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",16380,28055,132473,16618,0,0,181763,0,14886345,0,0,459867,560700,1581257,1,1,1020558,560699,1020558,0,14886217,0,0,0,0,2,32760,0,56086,24,231744,33202,0,33236,0,0,0,0,0,0,0,0,0,71768,69376,4189,4148,8286,8338,143533,138752,8289,8337,33136,33320,0,0,33136,33308,0,0,71757,71756,4209,4078,29777660,0,0,0,0,33144,33324,8289,8333,0,0,0,0,132473,0,0,0,0,16618,0,0
4608,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",18428,31659,169639,18384,0,0,224793,0,18202711,556992,693017,0,0,1943011,1,1,0,0,0,693016,18204505,0,0,0,0,2,36854,2,63280,38,302472,36828,0,36768,0,0,0,0,0,0,0,0,0,88345,88344,4673,4464,9284,9143,176690,176684,9288,9152,37188,36576,0,0,37188,36560,0,0,88345,88348,4674,4615,36410456,0,0,0,0,37140,36568,9280,9148,0,0,0,0,169639,0,0,0,0,18384,0,0
5120,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",20476,35251,190315,21020,0,0,252201,0,20516651,626013,772598,0,0,2171114,1,1,1398517,0,0,772597,20517320,0,0,0,0,2,40952,2,70466,36,338554,42076,0,42040,0,0,0,0,0,0,0,0,0,97210,97252,5257,5263,10546,10513,194426,194488,10538,10510,42184,42056,0,0,42168,42056,0,0,97222,99896,5330,5206,41033460,0,0,0,0,42192,42080,10538,10518,0,0,0,0,190315,0,0,0,0,21020,0,0
5632,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",22524,38827,225904,23134,0,0,294006,0,23793037,0,0,721797,900375,2522530,1,1,0,900374,1622156,0,23793050,0,0,0,0,2,45048,0,77616,36,405504,46304,0,46268,0,0,0,0,0,0,0,0,0,113632,113608,5733,5800,11614,11540,227292,227216,11621,11541,46520,46172,0,0,46528,46168,0,0,113614,116304,5789,5831,47596128,0,0,0,0,46528,46180,11625,11533,0,0,0,0,225904,0,0,0,0,23134,0,0
6144,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",24572,42411,273094,24611,0,0,346758,0,27742235,837398,1080780,0,0,2998857,1,1,0,1080779,0,0,27740233,0,0,0,0,2,49140,4,84780,40,496586,49602,0,49222,0,0,0,0,0,0,0,0,0,133340,133384,6139,6256,12258,12389,266686,266752,12256,12399,49372,49972,0,0,49360,49952,0,0,133342,133348,6133,6133,55484550,0,0,0,0,49360,49992,12260,12395,0,0,0,0,273094,0,0,0,0,24611,0,0
6656,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",26620,45979,299112,27302,0,0,379570,0,30477635,917269,1166019,0,0,3249238,1,1,0,1166018,0,1166018,30477034,0,0,0,0,2,53238,2,91924,32,543460,54766,0,54604,0,0,0,0,0,0,0,0,0,147040,147056,6901,6751,13682,13636,294062,294096,13686,13660,54896,54692,0,0,54896,54672,0,0,147034,147032,6829,6850,60959416,0,0,0,0,54904,54720,13682,13636,0,0,0,0,299112,0,0,0,0,27302,0,0
7168,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",28668,49595,340352,29572,0,0,427172,0,34250079,0,0,1025379,1302872,3631011,1,1,0,0,2328140,0,34257211,0,0,0,0,2,57334,2,99146,44,621266,59434,0,59144,0,0,0,0,0,0,0,0,0,165896,165904,7352,7434,14814,14796,331802,331824,14810,14814,59532,59436,0,0,59440,59416,0,0,165379,163220,7323,7494,68501924,0,0,0,0,59548,59440,14814,14806,0,0,0,0,340352,0,0,0,0,29572,0,0
7680,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",30716,53115,384705,32121,0,0,478155,0,38230981,1141005,1467900,0,0,4076714,1,1,0,0,0,1467899,38229475,0,0,0,0,2,61430,2,106198,32,705078,64336,0,64242,0,0,0,0,0,0,0,0,0,185608,183148,8059,8201,15869,16262,371210,366276,15878,16255,63596,65136,0,0,63588,65116,0,0,183123,183124,7855,8023,76466422,0,0,0,0,63648,65132,15870,16259,0,0,0,0,384705,0,0,0,0,32121,0,0
8192,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",32764,56747,432893,33668,0,0,531985,0,42354325,1258970,1619814,0,0,4498504,1,1,0,0,2878691,1619813,42376497,0,0,0,0,2,65526,4,113462,34,798348,67438,0,67336,0,0,0,0,0,0,0,0,0,203760,203780,8394,8333,16971,16706,407530,407532,16972,16720,68032,66964,0,0,67772,66896,0,0,201067,203764,8447,8519,84714120,0,0,0,0,68020,66948,16976,16716,0,0,0,0,432893,0,0,0,0,33668,0,0
8704,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",34812,60307,478608,35921,0,0,584064,0,46399197,1375928,1788396,0,0,4952595,1,1,0,1788395,0,1788395,46399710,0,0,0,0,2,69618,6,120562,50,885090,72152,0,71842,0,0,0,0,0,0,0,0,0,224024,224044,9060,8881,18045,17946,448054,448068,18046,17923,72424,71964,0,0,72336,71832,0,0,221359,224012,9052,8987,92804314,0,0,0,0,72436,71992,18050,17943,0,0,0,0,478608,0,0,0,0,35921,0,0
9216,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",36860,63887,533377,38183,0,0,645187,0,51159047,0,0,1510903,1972060,5454929,1,1,3482870,1972059,3482870,0,51157907,0,0,0,0,2,73718,4,127718,54,989854,76914,0,76366,0,0,0,0,0,0,0,0,0,245172,247212,9708,9397,19131,19121,490370,494420,19132,19139,76992,76988,0,0,76820,76800,0,0,245195,246112,9681,9452,102327644,0,0,0,0,76972,76988,19132,19119,0,0,0,0,533377,0,0,0,0,38183,0,0
9728,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",38908,67483,590597,39830,0,0,708153,0,55920523,0,0,1647513,2170579,5988553,1,1,0,0,3817975,0,55917296,0,0,0,0,2,77812,4,134898,68,1100950,80248,0,79660,0,0,0,0,0,0,0,0,0,269004,269008,10180,9950,19796,20130,537979,538032,19798,20120,79680,80952,0,0,79504,80712,0,0,268975,269008,9987,9813,111843402,0,0,0,0,79692,80940,19802,20128,0,0,0,0,590597,0,0,0,0,39830,0,0
10240,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",40956,71071,655281,42541,0,0,779647,0,61545963,0,0,1804849,2374138,6553017,1,1,0,2374137,4178880,0,61546223,0,0,0,0,2,81908,6,142094,46,1225044,85522,0,85082,0,0,0,0,0,0,0,0,0,294536,297224,10537,10731,21306,21294,589112,594460,21296,21293,85592,85564,0,0,85188,85180,0,0,294568,294508,10700,10595,123099420,0,0,0,0,85608,85584,21304,21297,0,0,0,0,655281,0,0,0,0,42541,0,0
10752,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",43004,74695,715212,43987,0,0,845128,0,66454677,1945814,2587227,0,0,7120135,1,1,0,2587226,4532909,0,66455550,0,0,0,0,2,85998,10,149312,82,1341494,88926,0,87974,0,0,0,0,0,0,0,0,0,319044,319076,11068,11011,22015,22077,638112,638128,22024,22099,88896,89144,0,0,88520,88744,0,0,319056,319060,11060,10979,132914634,0,0,0,0,88932,89136,22016,22083,0,0,0,0,715212,0,0,0,0,43987,0,0
11264,"GeForce GT 630 (1)","2","14","quicksort(int*, int)",45052,78251,768314,46498,0,0,904834,0,71119743,0,0,2078823,2763766,7606251,1,1,0,0,0,0,71113540,0,0,0,0,2,90098,8,156450,58,1443060,93530,0,92996,0,0,0,0,0,0,0,0,0,342372,339740,11592,11655,23294,23258,684752,679492,23311,23295,93732,93520,0,0,93280,93096,0,0,342617,342396,11579,11724,142231172,0,0,0,0,93700,93536,23303,23295,0,0,0,0,768314,0,0,0,0,46498,0,0
