131072,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0,0,4096,898,8709,4224,30021,31,981561,169617,22984,170004,23129,170285,128,4096,1978368,735232,1978771,735305,7814495,0,0,0,0,32,0,0,0,0,0,4096,0,4484,257906,0,0,0,0,0,0,0,0,4096,6584,3917,3484,7628,7031,8199,13152,8960,8962,8192,8192,0,0,0,0,0,0,6607,6568,3630,3765,989636,0,0,0,0,8200,8200,8960,8962,0,0,0,0,143360,0,0,0,0,28674,0,0
262144,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0,0,8192,896,12929,8448,55230,62,1630496,264658,40520,264842,40588,299202,128,4096,3485696,1296384,3485754,1296328,13034560,0,0,0,0,32,0,0,0,0,0,8192,0,4480,388862,0,0,0,0,0,0,0,0,12280,12292,3082,3648,6223,7274,24571,24572,8960,8960,16384,16384,0,0,0,0,0,0,12291,12276,3708,3541,1636770,0,0,0,0,16392,16392,8960,8960,0,0,0,0,274432,0,0,0,0,28672,0,0
524288,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0,0,16384,896,21633,16896,105726,126,2933485,454743,75592,455125,75724,558082,128,4096,6500352,2418688,6500474,2418568,23415805,0,0,0,0,32,0,0,0,0,0,16384,0,4480,650750,0,0,0,0,0,0,0,0,23736,23772,3564,3833,7148,7752,47483,47524,8960,8960,32768,32768,0,0,0,0,0,0,23727,22004,3906,3833,2941602,0,0,0,0,32776,32776,8960,8960,0,0,0,0,536576,0,0,0,0,28672,0,0
1048576,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0,0,32768,896,39042,33792,206590,126,5532496,834898,145736,835276,145869,1075205,128,4096,12529664,4663296,12529784,4663177,44215688,0,0,0,0,32,0,0,0,0,0,32768,0,4480,1174524,0,0,0,0,0,0,0,0,46616,46624,3869,3743,7681,7509,93235,93236,8960,8960,65536,65536,0,0,0,0,0,0,46615,46620,3811,3890,5539254,0,0,0,0,65544,65544,8960,8960,0,0,0,0,1060864,0,0,0,0,28672,0,0
2097152,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0,0,65536,896,73858,67584,408574,382,10734756,1595228,286024,1596367,286413,2110725,128,4096,24588288,9152512,24588664,9152137,85790020,0,0,0,0,32,0,0,0,0,0,65536,0,4480,2222076,0,0,0,0,0,0,0,0,92388,92416,3789,3856,7621,7769,184791,184816,8960,8960,131072,131072,0,0,0,0,0,0,92395,92404,3847,3793,10740456,0,0,0,0,131080,131080,8960,8960,0,0,0,0,2109440,0,0,0,0,28672,0,0
4194304,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0,0,131072,896,143490,135168,812542,894,21163203,3115851,566600,3118536,567501,4181765,128,4096,48705536,18130944,48706424,18130057,169216661,0,0,0,0,32,0,0,0,0,0,131072,0,4480,4317180,0,0,0,0,0,0,0,0,183136,181400,3905,3613,7795,7305,366275,362784,8960,8960,262144,262144,0,0,0,0,0,0,181468,181408,3781,3974,21198020,0,0,0,0,262152,262152,8960,8960,0,0,0,0,4206592,0,0,0,0,28672,0,0
8388608,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0,0,262144,896,282754,270336,1619496,936,42017117,6157131,1127752,6159939,1128695,8318935,128,4096,96940032,36087808,96940962,36086879,336258555,0,0,0,0,32,0,0,0,0,0,262144,0,4480,8507388,0,0,0,0,0,0,0,0,364568,361932,3883,3862,7611,7799,729152,723860,8960,8960,524288,524288,0,0,0,0,0,0,361885,364572,3709,3834,42044720,0,0,0,0,524296,524296,8960,8960,0,0,0,0,8400896,0,0,0,0,28672,0,0
12582912,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0,0,393216,896,422018,405504,2426408,936,62976927,9198426,1688904,9201234,1689847,12455895,128,4096,145174528,54044672,145175458,54043743,503684093,0,0,0,0,32,0,0,0,0,0,393216,0,4480,12697596,0,0,0,0,0,0,0,0,545414,545412,3808,3800,7412,7580,1090829,1090817,8960,8960,786432,786432,0,0,0,0,0,0,542750,543004,3815,3739,63025508,0,0,0,0,786476,786440,8960,8960,0,0,0,0,12595200,0,0,0,0,28672,0,0
16777216,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0,0,524288,896,561282,540672,3236041,936,83673501,12239713,2250056,12242520,2250999,16592855,128,4096,193409024,72001536,193409954,72000607,668821595,0,0,0,0,32,0,0,0,0,0,524288,0,4480,16887804,0,0,0,0,0,0,0,0,725692,725444,3819,3806,7682,7581,1451394,1450872,8960,8960,1048576,1048576,0,0,0,0,0,0,725362,725636,3905,3790,83775146,0,0,0,0,1048584,1048584,8960,8960,0,0,0,0,16789504,0,0,0,0,28672,0,0
20971520,"GeForce GT 630 (1)","2","14","subSeqMax(int*, int*, int, int)",0,0,655360,896,700546,675840,4040232,936,104648532,15280999,2811208,15283795,2812151,20729815,128,4096,241643520,89958400,241644450,89957471,837091442,0,0,0,0,32,0,0,0,0,0,655360,0,4480,21078012,0,0,0,0,0,0,0,0,906184,908952,3807,3710,7634,7636,1812375,1817900,8960,8960,1310720,1310720,0,0,0,0,0,0,906143,908380,3673,3793,104626044,0,0,0,0,1310728,1310768,8960,8960,0,0,0,0,20983808,0,0,0,0,28672,0,0
