240,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,59,92,4308,4289,2141,2146,2125,2172,31,36,40,40,2348,2344,2328,2340,56352,56184,55980,56124,56288,56156,55940,56064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,56392,56224,55980,56169,2354,3228,3173,2344,1609146,0,0,1382400,0,0,0,0,57600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,57600,1430208,1556980,60632,44006400,561600,44928,0,0,44928,1872,1475156,67866844,144,43948800,0,0,0,0,0,0,135360,5640,112320,0,90432,3768,0,0,673920,44934,135460,5640,0,0
480,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,28831,28801,19110,17385,8742,8711,8687,8674,14403,14405,14400,14572,9381,9345,9371,9343,448128,449976,449328,449688,433728,435576,434928,435288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,448171,450019,449333,449691,9381,9345,9371,9344,11687480,0,0,11059200,0,0,0,0,230400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7488,230400,11202048,12288053,420056,344678400,4492800,359424,0,0,359424,7488,11351435,573879756,576,344448000,0,0,0,0,0,0,1071360,22320,898560,0,711936,14832,0,0,5391360,359591,1073934,22320,0,0
720,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1010769,1039196,38520,38789,19393,19286,19373,19349,517398,515032,516318,512596,21084,21059,21037,21060,1517544,1515780,1515888,1516068,995793,1005133,1005782,1002774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1517584,1515825,1515933,1516068,21084,21447,21038,21060,38728060,0,0,37324800,0,0,0,0,518400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16848,518400,37537344,41502245,1348568,1154995200,15163200,1213056,0,0,1213056,16848,38403921,1976871550,1296,1154476800,0,0,0,0,0,0,3628800,50400,3032640,0,2415744,33552,0,0,18195840,1213062,3649977,50400,0,0
960,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2920104,2920708,69240,69402,34234,34376,34333,34314,1453274,1462220,1453345,1465005,37417,37438,37457,37448,3595632,3592608,3591888,3596832,2138509,2143666,2138187,2132914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,3595677,3592708,3591888,3596832,37418,37443,37457,37452,91142310,0,0,88473600,0,0,0,0,921600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29952,921600,88657920,98207822,3115736,2727936000,35942400,2875392,0,0,2875392,29952,90640194,4682467594,2304,2727014400,0,0,0,0,0,0,8570880,89280,7188480,0,5695488,59328,0,0,43130880,2875550,8640334,89280,0,0
1200,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5655679,5628108,107081,105558,53575,53188,53644,53085,2828307,2816240,2824963,2805197,58498,58454,58574,58474,7023180,7017720,7018080,7021020,4222861,4203218,4195178,4206520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,7025889,7017968,7018988,7022755,58502,58454,58579,58479,177791222,0,0,172800000,0,0,0,0,1440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46800,1440000,172785600,191635895,5991128,5316480000,70200000,5616000,0,0,5616000,46800,177137846,9181756206,3600,5315040000,0,0,0,0,0,0,16776000,139800,14040000,0,11160000,93000,0,0,84240000,5616004,16885157,139800,0,0
1440,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,10073988,10082784,156069,155379,77658,77697,77652,77714,5052116,5039329,5033919,5048923,84208,84255,84247,84250,12128832,12132648,12130416,12130344,7094783,7092086,7079093,7082292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,12128887,12132688,12130419,12130344,84209,84256,84251,84250,307284712,0,0,298598400,0,0,0,0,2073600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67392,2073600,298142208,330833093,10244312,9173606400,121305600,9704448,0,0,9704448,67392,306199770,15883501528,5184,9171532800,0,0,0,0,0,0,28926720,200880,24261120,0,19222272,133488,0,0,145566720,9704934,29156021,200880,0,0
1680,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,16127982,16113073,209612,209684,104841,104716,104702,104993,8057895,8048673,8053611,8080713,114651,114587,114646,114756,19265232,19254480,19272456,19259352,11209218,11196468,11194484,11212856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,19265272,19254541,19273309,19259352,114651,114591,114651,114760,487347602,0,0,474163200,0,0,0,0,2822400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91728,2822400,472949568,525136505,16144856,14552294400,192628800,15410304,0,0,15410304,91728,486428872,25249777768,7056,14549472000,0,0,0,0,0,0,46005120,273840,38525760,0,30594816,182112,0,0,231154560,15410316,46328207,273840,0,0
1920,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,24143215,24139646,276446,276627,138282,138223,138207,138229,12074044,12072993,12076808,12064659,149729,149745,149807,149759,28760832,28754592,28747200,28753056,16702379,16686495,16674329,16670154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28760875,28755851,28749495,28754656,150013,149745,149808,150052,725907574,0,0,707788800,0,0,0,0,3686400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119808,3686400,705429504,783459355,23962328,21705523200,287539200,23003136,0,0,23003136,119808,724984137,37632177562,9216,21701836800,0,0,0,0,0,0,68567040,357120,57507840,0,45563904,237312,0,0,345047040,23004411,69132637,357124,0,0
2160,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,34664293,34704352,349675,349988,174866,174849,175043,174867,17294554,17316119,17352652,17308329,189623,189434,189916,189471,40939992,40938372,40944636,40939560,23618267,23622854,23611139,23610301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,40941720,40940136,40945664,40940759,189628,189434,189633,189475,1034336520,0,0,1007769600,0,0,0,0,4665600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151632,4665600,1003803840,1115267567,33966296,30886272000,409406400,32752512,0,0,32752512,151632,1033179746,53648048606,11664,30881606400,0,0,0,0,0,0,97744320,452520,81881280,0,64991808,300888,0,0,491287680,32752540,98424651,452520,0,0
2400,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,47942833,47910743,426164,426110,213388,213275,212953,213501,23934739,24045665,24131162,23959807,234062,233956,233925,234057,56150880,56161920,56162760,56164440,32132359,32210953,32275489,32205904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,56151739,56162977,56163609,56165319,234067,233958,233930,234057,1419664358,0,0,1382400000,0,0,0,0,5760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187200,5760000,1376294400,1529322209,46426328,42347520000,561600000,44928000,0,0,44928000,187200,1418006407,73652125810,14400,42341760000,0,0,0,0,0,0,133920000,558000,112320000,0,88992000,370800,0,0,673920000,44931468,135216985,558000,0,0
