240,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,90.484538,0.967634,0.717553,40.603889,1.691829,90.484538,0.967634,0.173492,0.078534,0.065865,0.000000,0.000000,0.000000,34.541502,2.009752,2.199377,52.785056,0.000000,63.100962,76.923077,76.923077,99.868234,0.000000,52.785056,0.000000,0.362782,96.153846,0.000000,1.132939,764.000000,27.300253,0.000000,0.000000,1.200000,1.000000,3.012821,3.012821,0,0,673920,44928,135360,5640,0,1,0,147,8553,224825,9365,0.000000,0.000000,1266.841332,84.456089,52.828526,2.200552,0.000000,234.976000,96.027990,71136,71136,896113,653328,27648000,0,0,13824000,0,0,0,0,0,2.419242,11.596531,3.907758,0.000000,34.935102,0.166882,"Mid (5)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1430208,1678338,1617706,0.000000,0,0.000000,0.000000,0.000000,0.000000,13824000,0,7257600,0,748800,20102400,2016000,0,0.000000,0,0.000000,224640,10212,0,2.399577,0,0,0.000000,26.675538,0.355213,0.314127,0.000000,3.627629,16.316103,7.677453,0.000000
480,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,97.610456,0.990188,0.790497,45.345358,944.694957,97.610456,0.990188,0.171874,0.080214,0.064878,0.000000,0.000000,0.000000,1.904708,1.145935,1.228103,58.948965,0.000000,63.099458,76.923077,76.923077,96.794872,0.000000,58.948965,0.000000,0.000000,96.153846,0.000000,1.162101,1496.000000,28.122898,0.000000,0.000000,1.200000,1.000381,2.980769,2.980769,0,0,5391360,359561,1071360,22320,0,1,0,58067,34935,1797276,37443,0.000000,0.000000,1414.775169,94.354295,58.954082,1.228202,0.000000,32.801000,96.089572,554152,554112,7134697,5219136,221184000,0,0,110592000,0,0,0,0,0,2.016250,10.711209,3.986038,0.000000,37.477614,0.151885,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",11202048,13127393,12707337,0.000000,0,0.000000,0.000000,0.000000,0.000000,110592000,0,53913600,0,5760000,160588800,13593600,0,0.000000,0,0.000000,1797120,37440,0,1.228103,0,257,8.430090,26.068862,0.041885,0.355514,0.000000,3.511296,16.034962,8.341345,0.000000
720,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.168922,0.976095,0.803749,45.713614,634.911303,99.168922,0.976095,0.177491,0.080790,0.065250,0.000000,0.000000,0.000000,20.182625,757.288497,825.384694,59.427698,0.000000,63.100945,76.923077,76.923077,66.142569,0.000000,59.427698,0.000000,0.006569,96.153846,0.000000,1.149343,2228.000000,27.856897,0.000000,0.000000,1.200000,1.000004,2.991453,2.991453,0,0,18195840,1213061,3628800,50400,0,5,0,2059869,77290,6065941,84683,0.000000,0.000000,1426.264752,95.084709,59.434174,829.725214,0.000000,48.990000,96.110689,1853281,1853280,24246963,17606160,746496000,0,0,373248000,0,0,0,0,0,2.023822,10.573194,6.446690,0.000000,35.702916,0.138266,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",37537344,44199874,42851306,0.000000,0,0.000000,0.000000,0.000000,0.000000,373248000,0,177292800,0,19180800,541728000,43027200,0,0.000000,0,0.000000,6065280,84644,0,829.343092,0,0,0.000000,25.689018,0.012138,0.358074,0.000000,3.409097,16.004859,8.407888,0.000000
960,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.424892,0.977936,0.807514,46.126234,480.481607,99.424892,0.977936,0.177991,0.081081,0.064910,0.000000,0.000000,0.000000,24.247150,577.654007,624.626090,59.964105,0.000000,63.100700,76.923077,76.923077,59.538400,0.000000,59.964105,0.000000,0.000000,96.153846,0.000000,1.152392,2960.000000,27.950299,0.000000,0.000000,1.200000,1.000066,2.980769,2.980769,0,0,43130880,2875583,8570880,89280,0,0,0,5813483,138498,14377186,149761,0.000000,0.000000,1439.138511,95.948940,59.965047,624.630260,0.000000,0.000000,96.121362,4373091,4372992,57467723,41723136,1769472000,0,0,884736000,0,0,0,0,0,2.022630,10.588029,6.811378,0.000000,34.826214,0.136867,"Mid (6)","Low (1)","Idle (0)","Low (1)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",88657920,104438206,101322470,0.000000,0,0.000000,0.000000,0.000000,0.000000,884736000,0,414720000,0,45158400,1283788800,98611200,0,0.000000,0,0.000000,14376960,149760,0,624.626090,0,7755,32.344920,25.899448,0.005179,0.361094,0.000000,3.535058,16.175198,8.511785,0.000000
1200,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.444100,0.974391,0.810049,46.136459,384.470489,99.444100,0.974391,0.178443,0.081257,0.065127,0.000000,0.000000,0.000000,24.131861,455.279273,499.811636,59.977396,0.000000,63.100958,76.923077,76.923077,59.866980,0.000000,59.977396,0.000000,0.002246,96.153846,0.000000,1.148264,3692.000000,27.861954,0.000000,0.000000,1.200000,1.000001,2.987179,2.987179,0,0,84240000,5616005,16776000,139800,0,1,0,11297967,213151,28080198,234310,0.000000,0.000000,1439.457512,95.963920,59.977819,500.473779,0.000000,2.135000,96.127802,8517602,8517600,112260048,81478800,3456000000,0,0,1728000000,0,0,0,0,0,2.007957,10.510331,6.814009,0.000000,35.476554,0.133023,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",172785600,203617989,197626861,0.000000,0,0.000000,0.000000,0.000000,0.000000,1728000000,0,803520000,0,87840000,2507040000,188640000,0,0.000000,0,0.000000,28080000,234636,0,501.170098,0,17771,37.957917,25.659311,0.002654,0.360511,0.000000,3.401250,15.994911,8.458045,0.000000
1440,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.657112,0.973432,0.810555,46.229416,321.037612,99.657112,0.973432,0.178417,0.081374,0.064921,0.000000,0.000000,0.000000,24.989394,384.518094,417.348896,60.098241,0.000000,63.100745,76.923077,76.923077,58.429396,0.000000,60.098241,0.000000,0.000000,96.153846,0.000000,1.147109,4424.000000,27.841527,0.000000,0.000000,1.200000,1.000055,2.980769,2.980769,0,0,145566720,9704981,28926720,200880,0,1,0,20175988,310453,48524236,336966,0.000000,0.000000,1442.357787,96.162467,60.100713,417.356328,0.000000,1.238000,96.132112,14691659,14691456,193904049,140781888,5971968000,0,0,2985984000,0,0,0,0,0,2.006757,10.491191,6.873050,0.000000,35.548180,0.132261,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",298142208,351335851,341091539,0.000000,0,0.000000,0.000000,0.000000,0.000000,2985984000,0,1381017600,0,151372800,4331750400,321408000,0,0.000000,0,0.000000,48522240,336960,0,417.348896,0,3167,3.922554,25.524976,0.001590,0.361450,0.000000,3.508898,15.913097,8.426234,0.000000
1680,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.806518,0.972613,0.811081,46.207742,275.046080,99.806518,0.972613,0.178664,0.081458,0.065074,0.000000,0.000000,0.000000,25.126336,326.449604,357.559904,60.070064,0.000000,63.100958,76.923077,76.923077,58.171043,0.000000,60.070064,0.000000,0.000341,96.153846,0.000000,1.145526,5156.000000,27.808739,0.000000,0.000000,1.200000,1.000001,2.985348,2.985348,0,0,231154560,15410319,46005120,273840,0,0,0,32229404,418735,77052662,458936,0.000000,0.000000,1441.681535,96.112196,60.070954,357.790668,0.000000,0.000000,96.135197,23298919,23298912,307943879,223541136,9483264000,0,0,4741632000,0,0,0,0,0,1.995144,10.465945,6.866035,0.000000,35.816629,0.130650,"Mid (6)","Low (1)","Idle (0)","Low (1)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",472949568,557448864,541304008,0.000000,0,0.000000,0.000000,0.000000,0.000000,4741632000,0,2184537600,0,239904000,6878188800,505209600,0,0.000000,0,0.000000,77051520,458904,0,357.765721,0,0,0.000000,25.466043,0.000956,0.361791,0.000000,3.393949,15.864649,8.410036,0.000000
1920,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.887288,0.973093,0.810974,46.292752,241.108080,99.887288,0.973093,0.178564,0.081522,0.064927,0.000000,0.000000,0.000000,25.274931,289.643116,313.440505,60.180577,0.000000,63.100759,76.923077,76.923077,58.023290,0.000000,60.180577,0.000000,0.000000,96.153846,0.000000,1.146852,5888.000000,27.844941,0.000000,0.000000,1.200000,1.000051,2.980769,2.980769,0,0,345047040,23004318,68567040,357120,0,9,0,48304843,553559,115018849,599046,0.000000,0.000000,1444.333847,96.293871,60.182235,313.443644,0.000000,4.709000,96.137516,34744820,34744320,459511129,333665280,14155776000,0,0,7077888000,0,0,0,0,0,2.001153,10.476081,6.876937,0.000000,35.495825,0.130527,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",705429504,831393962,807431634,0.000000,0,0.000000,0.000000,0.000000,0.000000,7077888000,0,3251404800,0,357580800,10266624000,748339200,0,0.000000,0,0.000000,115015680,599040,0,313.440505,0,0,0.000000,25.557259,0.000639,0.362815,0.000000,3.512356,15.949223,8.452302,0.000000
2160,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.879364,0.971437,0.811262,46.317901,214.434725,99.879364,0.971437,0.178761,0.081571,0.065045,0.000000,0.000000,0.000000,25.474518,257.292256,278.765143,60.213271,0.000000,63.100961,76.923077,76.923077,57.666200,0.000000,60.213271,0.000000,0.000160,96.153846,0.000000,1.145006,6620.000000,27.803437,0.000000,0.000000,1.200000,1.000000,2.984330,2.984330,0,0,491287680,32752517,97744320,452520,0,6,0,69283269,699760,163766770,758163,0.000000,0.000000,1445.118504,96.341248,60.214819,278.766246,0.000000,2.206000,96.139321,49432042,49432032,654346530,475063056,20155392000,0,0,10077696000,0,0,0,0,0,1.995029,10.460625,6.892139,0.000000,35.807147,0.129152,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1003803840,1183245156,1149278860,0.000000,0,0.000000,0.000000,0.000000,0.000000,10077696000,0,4618944000,0,508550400,14617324800,1059091200,0,0.000000,0,0.000000,163762560,758424,0,278.862212,0,0,0.000000,25.467275,0.000450,0.362360,0.000000,3.391911,15.856271,8.408788,0.000000
2400,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.884677,0.970380,0.811589,46.194918,192.478823,99.884677,0.970380,0.178693,0.081610,0.064930,0.000000,0.000000,0.000000,25.651436,227.900807,250.222470,60.053393,0.000000,63.100706,76.923077,76.923077,57.395863,0.000000,60.053393,0.000000,0.000000,96.153846,0.000000,1.143780,7352.000000,27.776159,0.000000,0.000000,1.200000,1.000065,2.980769,2.980769,0,0,673920000,44930912,133920000,558000,0,4,0,95953588,852502,224649043,936210,0.000000,0.000000,1441.281428,96.091656,60.055810,250.278609,0.000000,1.069000,96.140768,67767697,67766400,897397629,651643200,27648000000,0,0,13824000000,0,0,0,0,0,1.993787,10.445141,6.892568,0.000000,35.746611,0.129109,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1376294400,1622227919,1575801591,0.000000,0,0.000000,0.000000,0.000000,0.000000,13824000000,0,6324480000,0,696960000,20050560000,1445760000,0,0.000000,0,0.000000,224640000,936000,0,250.222470,0,40980,10.955253,25.414289,0.000328,0.362188,0.000000,3.506408,15.871759,8.414371,0.000000
