256,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,84.013595,0.268986,0.953973,6.518869,417.207645,84.013595,0.268986,2.369073,1.626016,0.714092,0.000000,0.000000,0.000000,16.144387,2.125277,3.259435,52.150956,0.000000,17.187500,12.500000,12.500000,99.996948,0.000000,52.150956,0.000000,0.041989,100.000000,0.000000,0.903929,738.000000,22.138389,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,2621440,524288,1048576,65536,0,5,0,317,42732,1048737,65554,0.000000,0.000000,1043.019115,208.603823,52.158963,3.260330,0.000000,260.753906,99.728997,75631,53248,4278497,722944,33554432,0,0,16777216,0,0,0,0,0,0.586844,1.939012,0.000843,0.000000,15.342189,0.060859,"Mid (5)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1511424,5092098,4988516,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,5767168,0,524288,23134208,2031616,0,0.000000,0,0.000000,1048576,66004,0,3.282711,0,11534,587.411253,38.537273,0.078540,1.303686,0.000000,16.981123,26.473316,16.942998,0.000000
512,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,96.115426,0.265268,0.980675,7.548329,241.546535,96.115426,0.265268,2.399161,1.664355,0.709431,0.000000,0.000000,0.000000,669.265534,380.438742,1.887082,60.386634,0.000000,17.187500,12.500000,12.500000,99.450541,0.000000,60.386634,0.000000,0.000000,100.000000,0.000000,0.900915,1442.000000,22.108565,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,20971520,4194304,8388608,262144,0,1,0,90792,51610,8389572,262158,0.000000,0.000000,1207.732678,241.546536,60.393573,1.887183,0.000000,7.547852,99.861304,564146,409600,33968748,5775360,268435456,0,0,134217728,0,0,0,0,0,0.602009,1.886089,0.001079,0.000000,15.006851,0.051583,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",11812864,40153829,39415367,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,41943040,0,4194304,184811520,12320768,0,0.000000,0,0.000000,8388608,262144,0,1.887082,0,61535,453.600039,38.774003,0.013572,1.507867,0.000000,16.909435,26.755379,17.399625,0.000000
768,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,96.961691,0.261934,0.995551,7.664785,163.515421,96.961691,0.261934,2.445750,1.677540,0.707829,0.000000,0.000000,0.000000,6.058683,241.966363,1.277464,61.318283,0.000000,17.187496,12.500000,12.500000,94.476431,0.000000,61.318283,0.000000,0.000000,100.000000,0.000000,0.902461,2146.000000,22.164647,0.000000,0.000000,4.000000,16.000025,32.000000,32.000000,0,0,70778880,14155798,28311552,589824,0,2,0,2797383,109101,28316836,589890,0.000000,0.000000,1226.365663,245.273514,61.329727,1.277607,0.000000,4.541992,99.906803,1858034,1363968,115743784,19482624,905969664,0,0,452984832,0,0,0,0,0,0.587187,1.831168,0.000780,0.000000,12.515332,0.046223,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",39555072,136296889,133899548,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,136839168,0,14155776,623443968,37158912,0,0.000000,0,0.000000,28311552,589824,0,1.277464,0,1268510,2.747389,39.202886,0.003952,1.514852,0.000000,19.078523,26.733948,17.704352,0.000000
1024,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.533350,0.260678,0.996297,7.776233,124.419722,99.533350,0.260678,2.458480,1.684211,0.707018,0.000000,0.000000,0.000000,7.309398,180.526873,995.357776,62.209861,0.000000,17.187500,12.500000,12.500000,93.434596,0.000000,62.209861,0.000000,0.000000,100.000000,0.000000,0.901684,2850.000000,22.153255,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,167772160,33554432,67108864,1048576,0,1,0,7885010,190179,67116673,1048591,0.000000,0.000000,1244.197220,248.839444,62.217100,995.372014,0.000000,995.000000,99.929825,4350610,3211264,274704406,46170112,2147483648,0,0,1073741824,0,0,0,0,0,0.583959,1.818970,0.000643,0.000000,12.145712,0.043796,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",93388800,322983311,317411566,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,318767104,0,33554432,1477443584,82837504,0,0.000000,0,0.000000,67108864,1048576,0,995.357776,0,3525063,3.267730,39.093664,0.001663,1.553899,0.000000,19.616247,26.695345,17.722833,0.000000
1280,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.488592,0.260261,0.997905,7.828479,100.204537,99.488592,0.260261,2.462254,1.688239,0.706528,0.000000,0.000000,0.000000,7.318216,146.147437,801.636299,62.627836,0.000000,17.187500,12.500000,12.500000,93.512808,0.000000,62.627836,0.000000,0.000000,100.000000,0.000000,0.901017,3554.000000,22.140963,0.000000,0.000000,4.000000,16.000003,32.000000,32.000000,0,0,327680000,65536011,131072000,1638400,0,0,0,15316085,298699,131087688,1638439,0.000000,0.000000,1252.556719,250.511386,62.635332,801.655381,0.000000,0.000000,99.943725,8432447,6246400,536148602,90163200,4194304000,0,0,2097152000,0,0,0,0,0,0.582791,1.814714,0.000651,0.000000,12.310255,0.042703,"Mid (6)","Low (2)","Idle (0)","Low (1)","Idle (0)","High (8)","Low (1)","Low (1)","Idle (0)",181964800,630008343,619255164,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,616038400,0,65536000,2885222400,155648000,0,0.000000,0,0.000000,131072000,1638400,0,801.636299,0,6881112,3.287881,39.043929,0.000849,1.554103,0.000000,19.587710,26.616398,17.688472,0.000000
1536,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.397573,0.259860,0.998096,7.819938,83.412667,99.397573,0.259860,2.465234,1.690935,0.706200,0.000000,0.000000,0.000000,7.393936,122.358209,667.301344,62.559501,0.000000,17.187500,12.500000,12.500000,93.425025,0.000000,62.559501,0.000000,0.000000,100.000000,0.000000,0.900433,4258.000000,22.129365,0.000000,0.000000,4.000000,16.000002,32.000000,32.000000,0,0,566231040,113246224,226492416,2359296,0,3,0,26769242,432607,226516226,2359347,0.000000,0.000000,1251.190021,250.238040,62.566078,667.315768,0.000000,889.000000,99.953030,14496453,10764288,926109803,155787264,7247757312,0,0,3623878656,0,0,0,0,0,0.582110,1.814340,0.000657,0.000000,12.655322,0.041894,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",313933824,1087854176,1069420998,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,1056964608,0,113246208,4985192448,261881856,0,0.000000,0,0.000000,226492416,2359296,0,667.301344,0,12002746,3.315280,38.821943,0.000491,1.552928,0.000000,19.586187,26.497056,17.598334,0.000000
1792,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.647499,0.259641,0.998352,7.846439,71.738873,99.647499,0.259641,2.466015,1.692866,0.705965,0.000000,0.000000,0.000000,7.347358,105.125558,573.910989,62.771514,0.000000,17.187500,12.500000,12.500000,93.475475,0.000000,62.771514,0.000000,0.000000,100.000000,0.000000,0.899980,4962.000000,22.120096,0.000000,0.000000,4.000000,16.000003,32.000000,32.000000,0,0,899153920,179830815,359661568,3211264,0,6,0,42098115,588220,359704955,3211345,0.000000,0.000000,1255.430289,251.086101,62.779087,573.925465,0.000000,1.097656,99.959694,22933885,17059840,1469597314,247367680,11509170176,0,0,5754585088,0,0,0,0,0,0.581235,1.810014,0.000657,0.000000,13.037292,0.041270,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",497946624,1725890562,1696787304,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,1669857280,0,179830784,7915765760,407830528,0,0.000000,0,0.000000,359661568,3211264,0,573.910989,0,18835859,3.287411,38.609153,0.000309,1.557386,0.000000,19.499679,26.420391,17.580453,0.000000
2048,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.642161,0.259395,0.998684,7.845456,62.763647,99.642161,0.259395,2.468945,1.694317,0.705789,0.000000,0.000000,0.000000,7.126177,92.481831,502.109178,62.763647,0.000000,17.187498,12.500000,12.500000,93.483175,0.000000,62.763647,0.000000,0.000012,100.000000,0.000000,0.899758,5666.000000,22.116250,0.000000,0.000000,4.000000,16.000010,32.000000,32.000000,0,0,1342177280,268435632,536870912,4194304,0,5,0,60956255,772535,536931515,4194327,0.000000,0.000000,1255.272946,251.054754,62.770732,502.111931,0.000000,627.000000,99.964702,34142707,25427968,2194193302,369229824,17179869184,0,0,8589934592,0,0,0,0,0,0.581576,1.810112,0.000659,0.000000,12.835570,0.040899,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",742653952,2576080229,2532825294,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,2483027968,0,268435456,11815354368,599785472,0,0.000000,0,0.000000,536870912,4194368,0,502.116839,0,26189821,3.061758,38.671524,0.000247,1.557034,0.000000,19.609029,26.450384,17.582987,0.000000
2304,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.772944,0.259286,0.999163,7.852048,55.836784,99.772944,0.259286,2.469305,1.695447,0.705651,0.000000,0.000000,0.000000,7.532940,81.628580,446.694276,62.816383,0.000000,17.187498,12.500000,12.500000,93.328376,0.000000,62.816383,0.000000,0.000000,100.000000,0.000000,0.899504,6370.000000,22.111086,0.000000,0.000000,4.000000,16.000009,32.000000,32.000000,0,0,1911029760,382206177,764411904,5308416,0,4,0,91668266,970056,764500065,5308672,0.000000,0.000000,1256.327652,251.265678,62.823627,446.715817,0.000000,352.000000,99.968603,48499643,36163584,3122996273,525699072,24461180928,0,0,12230590464,0,0,0,0,0,0.582232,1.812937,0.000676,0.000000,12.903254,0.040616,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1056706560,3665957217,3604577491,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,3524788224,0,382205952,16822370304,844038144,0,0.000000,0,0.000000,764411904,5308416,0,446.694276,0,40830425,3.355285,38.592474,0.000156,1.559462,0.000000,19.598926,26.468728,17.564348,0.000000
2560,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.882819,0.259337,0.999044,7.732988,49.491126,99.882819,0.259337,2.467764,1.696353,0.705541,0.000000,0.000000,0.000000,7.346488,72.093020,395.929010,61.863908,0.000000,17.187499,12.500000,12.500000,93.394096,0.000000,61.863908,0.000000,0.000000,100.000000,0.000000,0.899345,7074.000000,22.107865,0.000000,0.000000,4.000000,16.000003,32.000000,32.000000,0,0,2621440000,524288107,1048576000,6553600,0,9,0,124520929,1193317,1048699958,6553635,0.000000,0.000000,1237.278158,247.455682,61.871221,395.931125,0.000000,570.000000,99.971727,66415322,49561600,4280033136,721100800,33554432000,0,0,16777216000,0,0,0,0,0,0.581269,1.811022,0.000669,0.000000,13.188862,0.040353,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1448755200,5024143486,4940174311,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,4823449600,0,524288000,23075225600,1146880000,0,0.000000,0,0.000000,1048576000,6553600,0,395.929010,0,55485985,3.273563,38.503694,0.000105,1.562334,0.000000,19.445914,26.428112,17.561785,0.000000
