256,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,85.707719,0.172971,0.962256,17.414831,67.548434,85.707719,0.172971,2.760279,0.000000,2.679785,0.000000,0.000000,0.000000,4.337216,809.715425,540.387479,139.318647,0.000000,0.000000,12.500000,12.500000,99.998474,0.000000,139.318647,0.000000,0.004376,100.000000,0.000000,0.649913,2973.000000,15.659566,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,17301504,65536,0,1,0,526,98199,17303148,66385,0.000000,0.000000,0.000000,0.000000,139.331885,547.388043,0.000000,8.443359,99.899092,298412,270336,17396921,1050624,33554432,0,0,16777216,0,0,0,0,0,0.662325,1.578545,1.889565,0.000000,0.000000,0.043548,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",6088704,22895223,22065369,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,126484480,0,8454144,33619968,9306112,0,0.000000,0,0.000000,17301504,66296,0,546.654180,0,38768,319.667690,29.020326,0.012117,0.212757,0.000000,18.891345,47.902228,29.489201,0.000000
512,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,95.459215,0.172465,0.988507,19.384500,37.594181,95.459215,0.172465,2.759605,0.000000,2.687680,0.000000,0.000000,0.000000,110.654333,73.552337,300.753450,155.075998,0.000000,0.000000,12.500000,12.500000,99.966468,0.000000,155.075998,0.000000,0.000000,100.000000,0.000000,0.648504,5917.000000,15.639669,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,138412032,262144,0,10,0,96449,64110,138417977,262541,0.000000,0.000000,0.000000,0.000000,155.082659,301.208922,0.000000,11.748047,99.949299,2219720,2129920,138906393,8396800,268435456,0,0,134217728,0,0,0,0,0,0.652670,1.530098,1.863059,0.000000,0.000000,0.039697,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",48472064,182257118,175816373,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,1009254400,0,67371008,268697600,70778880,0,0.000000,0,0.000000,138412032,262144,0,300.753450,0,77209,88.580601,29.239502,0.002112,0.237440,0.000000,18.466996,48.205865,30.395666,0.000000
768,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,97.191364,0.172161,0.996109,20.100114,25.988026,97.191364,0.172161,2.764959,0.000000,2.690328,0.000000,0.000000,0.000000,1.082395,52.603122,207.904205,160.800909,0.000000,0.000000,12.500000,12.500000,99.666427,0.000000,160.800909,0.000000,0.000017,100.000000,0.000000,0.648193,8861.000000,15.638721,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,467140608,589824,0,14,0,3144451,149235,467161914,590756,0.000000,0.000000,0.000000,0.000000,160.808243,208.232721,0.000000,5.052734,99.966144,7268213,7151616,469259373,28329984,905969664,0,0,452984832,0,0,0,0,0,0.650314,1.510540,1.867458,0.000000,0.000000,0.038419,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",163325952,614915561,593440719,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,3403284480,0,227082240,906559488,234749952,0,0.000000,0,0.000000,467140608,589904,0,207.932405,0,1635748,576.576893,29.253401,0.000750,0.241706,0.000000,18.303461,48.375657,30.805387,0.000000
1024,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,98.841646,0.171994,0.996781,20.430806,19.811690,98.841646,0.171994,2.766341,0.000000,2.691656,0.000000,0.000000,0.000000,1.320964,38.355827,158.493526,163.446450,0.000000,0.000000,12.500000,12.500000,99.598070,0.000000,163.446450,0.000000,0.000056,100.000000,0.000000,0.647746,11805.000000,15.629434,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,1107296256,1048576,0,10,0,8949098,253758,1107345047,1049124,0.000000,0.000000,0.000000,0.000000,163.453652,158.576357,0.000000,1.546875,99.974587,17131083,16908288,1112052970,67141632,2147483648,0,0,1073741824,0,0,0,0,0,0.648024,1.507231,1.858569,0.000000,0.000000,0.038008,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",386826240,1456919507,1406145740,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,8063549440,0,537919488,2148532224,551550976,0,0.000000,0,0.000000,1107296256,1049196,0,158.587240,0,4576836,691.794280,29.244474,0.000263,0.245760,0.000000,18.288927,48.414505,30.862177,0.000000
1280,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.581397,0.171980,0.995885,20.586082,15.969809,99.581397,0.171980,2.767512,0.000000,2.692454,0.000000,0.000000,0.000000,1.324277,31.547625,127.758473,164.688658,0.000000,0.000000,12.500000,12.500000,99.600278,0.000000,164.688658,0.000000,0.000009,100.000000,0.000000,0.647967,14749.000000,15.634364,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,2162688000,1638400,0,4,0,17390378,404573,2162788640,1638683,0.000000,0.000000,0.000000,0.000000,164.696322,127.780541,0.000000,327.000000,99.979660,33495194,32972800,2171691768,131123200,4194304000,0,0,2097152000,0,0,0,0,0,0.649286,1.508866,1.863847,0.000000,0.000000,0.038042,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",755148800,2845181719,2745981525,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,15745024000,0,1050214400,4195942400,1071513600,0,0.000000,0,0.000000,2162688000,1638592,0,127.773445,0,8856385,690.599507,29.267613,0.000135,0.247713,0.000000,18.307947,48.364264,30.801768,0.000000
1536,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.349634,0.171913,0.996515,20.203728,13.060995,99.349634,0.171913,2.767195,0.000000,2.692986,0.000000,0.000000,0.000000,1.298269,25.937931,104.487967,161.629824,0.000000,0.000000,12.500000,12.500000,99.600445,0.000000,161.629824,0.000000,0.000007,100.000000,0.000000,0.647636,17693.000000,15.626867,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,3737124864,2359296,0,4,0,30017940,585668,3737291026,2359926,0.000000,0.000000,0.000000,0.000000,161.637010,104.515867,0.000000,185.000000,99.983044,57754079,56918016,3751116404,226566144,7247757312,0,0,3623878656,0,0,0,0,0,0.648662,1.507864,1.846604,0.000000,0.000000,0.037957,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",1304469504,4914190578,4743022057,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,27202682880,0,1814298624,7250116608,1844969472,0,0.000000,0,0.000000,3737124864,2359556,0,104.499481,0,15251754,675.466227,29.240863,0.000078,0.247124,0.000000,18.301812,48.416160,30.844105,0.000000
1792,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.649672,0.171898,0.997458,20.600825,11.415175,99.649672,0.171898,2.767902,0.000000,2.693366,0.000000,0.000000,0.000000,1.329619,22.791135,91.321404,164.806599,0.000000,0.000000,12.500000,12.500000,99.598893,0.000000,164.806599,0.000000,0.000003,100.000000,0.000000,0.647702,20637.000000,15.629251,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,5934415872,3211264,0,4,0,47877419,801437,5934676739,3213250,0.000000,0.000000,0.000000,0.000000,164.813843,91.377882,0.000000,119.000000,99.985463,91320945,90316800,5957292178,359761920,11509170176,0,0,5754585088,0,0,0,0,0,0.648589,1.505536,1.858554,0.000000,0.000000,0.037713,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",2070964224,7803191052,7531756894,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,43191500800,0,2880503808,11512381440,2922250240,0,0.000000,0,0.000000,5934415872,3211424,0,91.325954,0,24227210,688.969472,29.265069,0.000049,0.247905,0.000000,18.282136,48.402354,30.873160,0.000000
2048,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.694864,0.171822,0.997756,20.264467,9.825195,99.694864,0.171822,2.767570,0.000000,2.693652,0.000000,0.000000,0.000000,1.310194,19.017483,78.601567,162.115733,0.000000,0.000000,12.500000,12.500000,99.598566,0.000000,162.115733,0.000000,0.000000,100.000000,0.000000,0.647329,23581.000000,15.620451,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,8858370048,4194304,0,5,0,71591966,1014803,8858770771,4194392,0.000000,0.000000,0.000000,0.000000,162.123066,78.603216,0.000000,98.000000,99.987278,136274272,134742016,8889764724,537001984,17179869184,0,0,8589934592,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",3090808832,11644838790,11239745815,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,64466452480,0,4299161600,17184063488,4353687552,0,0.000000,0,0.000000,8858370048,4194304,0,78.601567,0,36137750,677.224110,"<OVERFLOW>","<OVERFLOW>",0.247952,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
2304,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.729116,0.171865,0.996782,20.611509,8.883075,99.729116,0.171865,2.768907,0.000000,2.693874,0.000000,0.000000,0.000000,1.368445,17.906058,71.064598,164.892076,0.000000,0.000000,12.500000,12.500000,99.587581,0.000000,164.892076,0.000000,0.000001,100.000000,0.000000,0.647722,26525.000000,15.630079,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,12612796416,5308416,0,5,0,104674013,1337555,12613354840,5312248,0.000000,0.000000,0.000000,0.000000,164.899376,71.115897,0.000000,70.000000,99.988690,193970020,191766528,12661386605,764577792,24461180928,0,0,12230590464,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",4400179200,16583619421,16007062614,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,91782512640,0,6120603648,24466489344,6189613056,0,0.000000,0,0.000000,12612796416,5308532,0,71.066151,0,52883971,707.966020,"<OVERFLOW>","<OVERFLOW>",0.248129,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
2560,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.786899,0.171854,"<OVERFLOW>",20.638222,8.005128,99.786899,0.171854,2.768680,0.000000,2.694051,0.000000,0.000000,0.000000,1.354580,15.837373,64.041028,165.105778,0.000000,0.000000,12.500000,12.500000,99.592229,0.000000,165.105778,0.000000,0.000000,100.000000,0.000000,0.647667,29469.000000,15.628716,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,17301504000,6553600,0,9,0,141946991,1620708,17302257611,6554276,0.000000,0.000000,0.000000,0.000000,165.112969,64.047634,0.000000,92.000000,99.989820,265634253,262963200,17365909905,1048780800,33554432000,0,0,16777216000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",6035251200,22745127744,21954324022,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,125894656000,0,8395161600,33560985600,8480358400,0,0.000000,0,0.000000,17301504000,6553652,0,64.041536,0,71435208,698.056674,"<OVERFLOW>","<OVERFLOW>",0.248288,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
