2816,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,83426562,83744526,722129,721842,247835,247810,247817,247832,23272855,23356832,23311951,23314705,1982464,1982464,1982464,1982464,348913664,348913664,348913664,348913664,325678556,325585744,325630372,325640980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,348952259,348955259,348954697,348953917,1982471,1982471,1982476,1982530,7454257350,0,0,1395654656,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,1927450624,6466660415,111514786,61678419968,872284160,43614208,0,0,43614208,247808,7439380734,475813479594,7744,61662560256,0,0,0,0,0,0,1395654656,7929856,2616852480,654213120,1352040448,7682048,0,0,3489136640,697827490,1501883936,7931217,0,0
3072,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,114765658,114821720,852562,851961,294933,294925,294927,294912,31819241,31835367,31905933,31701917,2359296,2359296,2359296,2359296,452984832,452984832,452984832,452984832,421332832,421247372,421274172,421199288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453038745,453036012,453037564,453035805,2359305,2359298,2359305,2359297,9668219064,0,0,1811939328,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,2501443584,8395706229,144508057,80046194688,1132462080,56623104,0,0,56623104,294912,9657702211,617651043146,9216,80027320320,0,0,0,0,0,0,1811939328,9437184,3397386240,849346560,1755316224,9142272,0,0,4529848320,905969922,1951541718,9438197,0,0
3328,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,140449468,140984069,1016626,1014161,346115,346138,346117,346113,39108075,39245356,39055411,39070008,2768896,2768896,2768896,2768896,575930368,575930368,575930368,575930368,536836716,536834596,536980964,536907932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,575997004,575995932,575994895,575994540,2768904,2768898,2768899,2768897,12293140011,0,0,2303721472,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,3179384832,10673163519,183440538,101740314624,1439825920,71991296,0,0,71991296,346112,12279587869,785374006230,10816,101718163456,0,0,0,0,0,0,2303721472,11075584,4319477760,1079869440,2231730176,10729472,0,0,5759303680,1151861358,2481339540,11077077,0,0
3584,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,179571618,179215039,1167434,1164394,401471,401430,401447,401435,49925782,49823831,49923381,49933481,3211264,3211264,3211264,3211264,719323136,719323136,719323136,719323136,669554200,669517428,669516456,669541896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,719408705,719404819,719408547,719407911,3211283,3211273,3211282,3211277,15341481015,0,0,2877292544,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,3969925120,13321976240,228803741,127037603840,1798307840,89915392,0,0,89915392,401408,15325626702,980226371440,12544,127011913728,0,0,0,0,0,0,2877292544,12845056,5394923520,1348730880,2787377152,12443648,0,0,7193231360,1438646658,3091796336,12850915,0,0
3840,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,235392866,236133639,1324700,1324060,460823,460851,460843,460884,65147204,65310184,65560667,65299122,3686400,3686400,3686400,3686400,884736000,884736000,884736000,884736000,819428720,819425332,819585251,819212324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,884840624,884837679,884844692,884843208,3686445,3686457,3686429,3686429,18866630040,0,0,3538944000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,4881715200,16387478797,281089181,156214886400,2211840000,110592000,0,0,110592000,460800,18852018578,1205981100432,14400,156185395200,0,0,0,0,0,0,3538944000,14745600,6635520000,1658880000,3428352000,14284800,0,0,8847360000,1769472486,3806392685,14755830,0,0
4096,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,266824246,267481765,1550192,1549391,524292,524290,524291,524288,76529824,76698272,76590782,76709900,4194304,4194304,4194304,4194308,1073741824,1073741824,1073741824,1073741824,997277988,997352124,997252020,997259328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1073864297,1073864556,1073864973,1073870716,4194324,4194306,4194308,4194305,22898403756,0,0,4294967296,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,5923405824,19900305392,340788379,189548986368,2684354560,134217728,0,0,134217728,524288,22888492301,1464156218080,16384,189515431936,0,0,0,0,0,0,4294967296,16777216,8053063680,2013265920,4160749568,16252928,0,0,10737418240,2147486245,4633162779,16782884,0,0
4352,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,335912032,336365775,1704855,1704460,591906,591891,591948,591889,93251999,93347829,92924764,93482017,4734976,4734976,4734976,4734976,1287913472,1287913472,1287913472,1287913472,1194898528,1195248636,1194247580,1194824776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1288060784,1288062392,1288064464,1288065772,4735000,4735003,4735000,4735005,27475729980,0,0,5151653888,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,7103647744,23867480846,408392856,227316727808,3219783680,160989184,0,0,160989184,591872,27459607288,1756711785132,18496,227278848000,0,0,0,0,0,0,5151653888,18939904,9659351040,2414837760,4990664704,18348032,0,0,12879134720,2575827671,5556192641,18955022,0,0
4608,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,432293243,435692792,1899194,1897583,663729,663668,663684,663745,119111550,119984147,119326404,119616762,5308416,5308416,5308416,5308416,1528823808,1528823808,1528823808,1528823808,1408778881,1409286084,1409397962,1409692736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1529001724,1529002900,1529002365,1529001300,5308511,5308517,5308553,5308539,32594174262,0,0,6115295232,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,8431091712,28323976467,484394141,269794934784,3822059520,191102976,0,0,191102976,663552,32581518617,"<OVERFLOW>",20736,269752467456,0,0,0,0,0,0,6115295232,21233664,11466178560,2866544640,5924192256,20570112,0,0,15288238080,3057648699,6589973445,21254948,0,0
4864,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,488390669,486734561,2145160,2149070,739347,739331,739347,739333,134975879,134555384,134065725,134595982,5914624,5914624,5914624,5914624,1798045696,1798045696,1798045696,1798045696,1663408556,1663773352,1663918540,1663561672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1798249924,1798253599,1798261676,1798257385,5914633,5914631,5914642,5914624,38324996769,0,0,7192182784,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,9914388480,33302500424,569283738,317260431360,4495114240,224755712,0,0,224755712,739328,38312429947,"<OVERFLOW>",23104,317213114368,0,0,0,0,0,0,7192182784,23658496,13485342720,3371335680,6967427072,22919168,0,0,17980456960,3596094164,7743102700,23688635,0,0
5120,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,578437257,579607245,2343464,2344765,819204,819209,819204,819200,159703695,159938176,159967573,161123160,6553600,6553600,6553600,6553600,2097152000,2097152000,2097152000,2097152000,1936922020,1936951820,1937321860,1937686304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2097389059,2097393135,2097402683,2097392300,6553609,6553607,6553609,6553601,44728133298,0,0,8388608000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,11562188800,38863374138,663553180,369990041600,5242880000,262144000,0,0,262144000,819200,44708018191,"<OVERFLOW>",25600,369937612800,0,0,0,0,0,0,8388608000,26214400,15728640000,3932160000,8126464000,25395200,0,0,20971520000,4194306047,9053476286,26273448,0,0
5376,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,700254193,707065565,2595640,2594692,913989,914150,914328,914223,192874543,194615272,192612421,193738416,7225344,7225344,7225344,7225344,2427715584,2427715584,2427715584,2427715584,2234579808,2235977228,2235319999,2235261184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2428008587,2427996665,2428006736,2428005809,7232059,7232200,7232211,7232296,51749972109,0,0,9710862336,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903168,28901376,13383143424,44973148662,767693987,428260589568,6069288960,303464448,0,0,303464448,903168,51732241457,"<OVERFLOW>",28224,428202786816,0,0,0,0,0,0,9710862336,28901376,18207866880,4551966720,9407397888,27998208,0,0,24277155840,4855432866,10465932239,28946858,0,0
5632,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,798315912,795502397,2817444,2817054,991838,991872,991899,991866,220144665,219392698,219180707,219320009,7929856,7929856,7929856,7929856,2791309312,2791309312,2791309312,2791309312,2572804840,2571696588,2573041868,2572046560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2791641108,2791638773,2791637856,2791644659,7930223,7930232,7930252,7930228,59503721361,0,0,11165237248,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991232,31719424,15385903104,51714803755,882197656,492348899328,6978273280,348913664,0,0,348913664,991232,59487306213,"<OVERFLOW>",30976,492285460480,0,0,0,0,0,0,11165237248,31719424,20934819840,5233704960,10816323584,30728192,0,0,27913093120,5582624750,12041531778,31759351,0,0
5888,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,908324258,900441767,3100762,3106726,1083421,1083393,1083396,1083411,250560897,248531909,249560630,250256840,8667136,8667136,8667136,8667136,3189506048,3189506048,3189506048,3189506048,2941087976,2942655048,2942850084,2938309640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3189879736,3189877024,3189891104,3189892192,8667139,8667144,8667148,8667151,"<OVERFLOW>",0,0,12758024192,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083392,34668544,17579118592,59082747477,1007555747,"<OVERFLOW>",7973765120,398688256,0,0,398688256,1083392,"<OVERFLOW>","<OVERFLOW>",33856,"<OVERFLOW>",0,0,0,0,0,0,12758024192,34668544,23921295360,5980323840,12359335936,33585152,0,0,31895060480,6379014351,13754668835,34706585,0,0
6144,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1122424701,1116824272,3331721,3335956,1179667,1179650,1179653,1179654,307652239,306149528,305092373,304783436,9437184,9437184,9437184,9437184,3623878656,3623878656,3623878656,3623878656,3318180892,3318715148,3319059360,3318377388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3624291476,3624297793,3624309872,3624312633,9437189,9437189,9437187,9437189,"<OVERFLOW>",0,0,14495514624,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179648,37748736,19971440640,67182998065,1144259746,"<OVERFLOW>",9059696640,452984832,0,0,452984832,1179648,"<OVERFLOW>","<OVERFLOW>",36864,"<OVERFLOW>",0,0,0,0,0,0,14495514624,37748736,27179089920,6794772480,14042529792,36569088,0,0,36238786560,7247760904,15679604563,37794562,0,0
6400,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1218988266,1215345456,3659629,3657462,1280050,1280024,1280038,1280028,335851073,334944641,336136467,335167837,10240000,10240000,10240000,10240000,4096000000,4096000000,4096000000,4096000000,3758927788,3761858536,3761850108,3760670420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4096477508,4096469396,4096482223,4096481744,10240021,10240006,10240018,10240033,"<OVERFLOW>",0,0,16384000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280000,40960000,22571520000,75898477973,1292801172,"<OVERFLOW>",10240000000,512000000,0,0,512000000,1280000,"<OVERFLOW>","<OVERFLOW>",40000,"<OVERFLOW>",0,0,0,0,0,0,16384000000,40960000,30720000000,7680000000,15872000000,39680000,0,0,40960000000,8192008098,17692977856,41006291,0,0
6656,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1355845790,1352412550,3955280,3953069,1384474,1384461,1384489,1384462,373227282,372305001,372362344,372559742,11075584,11075584,11075584,11075584,4607442944,4607442944,4607442944,4607442944,4232285784,4233964756,4233282504,4230503204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4607981143,4607981284,4607989264,4607993676,11075635,11075586,11075601,11075604,"<OVERFLOW>",0,0,18429771776,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384448,44302336,25388007424,85346318429,1453671568,"<OVERFLOW>",11518607360,575930368,0,0,575930368,1384448,"<OVERFLOW>","<OVERFLOW>",43264,"<OVERFLOW>",0,0,0,0,0,0,18429771776,44302336,34555822080,8638955520,17853841408,42917888,0,0,46074429440,9214890202,19874482441,44363925,0,0
6912,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1610454768,1615510608,4291116,4287935,1519543,1519634,1519940,1519768,441593807,442844329,442712951,441653634,11943936,11943936,11943936,11943936,5159780352,5159780352,5159780352,5159780352,4715555142,4714291962,4721607446,4720522812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,5160390375,5160387595,5160396079,5160404741,11961313,11961322,11961542,11961330,"<OVERFLOW>",0,0,20639121408,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492992,47775744,28429553664,95603071536,1627362454,"<OVERFLOW>",12899450880,644972544,0,0,644972544,1492992,"<OVERFLOW>","<OVERFLOW>",46656,"<OVERFLOW>",0,0,0,0,0,0,20639121408,47775744,38698352640,9674588160,19994148864,46282752,0,0,51597803520,10319565506,22285774863,47856141,0,0
7168,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1764219194,1766466828,4571245,4570979,1605662,1605657,1605645,1605647,484103874,484751128,484235557,484893758,12845056,12845056,12845056,12845056,5754585088,5754585088,5754585088,5754585088,5270621340,5267866836,5270510624,5271855540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5755247264,5755248231,5755273011,5755266617,12845060,12845062,12845085,12845058,"<OVERFLOW>",0,0,23018340352,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605632,51380224,31704809472,106609671264,1814365343,"<OVERFLOW>",14386462720,719323136,0,0,719323136,1605632,"<OVERFLOW>","<OVERFLOW>",50176,"<OVERFLOW>",0,0,0,0,0,0,23018340352,51380224,43159388160,10789847040,22299017216,49774592,0,0,57545850880,11509175749,24840580689,51450574,0,0
7424,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1916461539,1929500039,4921116,4916264,1722382,1722399,1722392,1722413,527301695,530649124,531286356,526456952,13778944,13778944,13778944,13778944,6393430016,6393430016,6393430016,6393430016,5865776052,5867303184,5867290316,5858532284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6394151707,6394156980,6394184180,6394172903,13778976,13778960,13778962,13778977,"<OVERFLOW>",0,0,25573720064,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722368,55115776,35222425600,118514555537,2015171732,"<OVERFLOW>",15983575040,799178752,0,0,799178752,1722368,"<OVERFLOW>","<OVERFLOW>",53824,"<OVERFLOW>",0,0,0,0,0,0,25573720064,55115776,47950725120,11987681280,24774541312,53393408,0,0,"<OVERFLOW>",12786865089,27675899431,55223836,0,0
7680,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2343421544,2365455677,5196692,5187489,1850765,1850588,1850509,1850710,640492671,646222704,640062529,636844464,14745600,14745600,14745600,14745600,7077888000,7077888000,7077888000,7077888000,6435317911,6436311749,6436953998,6440784884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,7078718764,7078728373,7078743528,7078750181,14750757,14750610,14750772,14750577,"<OVERFLOW>",0,0,28311552000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843200,58982400,38991052800,131180672666,2230273174,"<OVERFLOW>",17694720000,884736000,0,0,884736000,1843200,"<OVERFLOW>","<OVERFLOW>",57600,"<OVERFLOW>",0,0,0,0,0,0,28311552000,58982400,53084160000,13271040000,27426816000,57139200,0,0,"<OVERFLOW>",14155781837,30617014097,59125965,0,0
