256,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,82.430387,1.913439,0.938777,187.405139,726.904780,82.430387,1.913439,0.188473,0.000000,0.000000,0.000000,0.000000,0.000000,26.087646,905.880238,726.904780,227.157744,0.000000,0.000000,82.500000,100.000000,99.999390,0.000000,227.157744,0.000000,0.000000,100.000000,0.000000,2.272921,2973.000000,50.288103,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1048576,2048,0,0,0,294,10209,2621604,8194,0.000000,0.000000,0.000000,0.000000,227.171955,727.082248,0.000000,0.000000,99.899092,299551,270336,1057174,1050624,33554432,0,0,16777216,0,0,0,0,0,10.165409,22.839215,22.047679,0.000000,0.000000,1.569823,"Low (1)","Mid (5)","Idle (0)","Low (1)","Idle (0)","Mid (4)","High (9)","Low (1)","Idle (0)",6088704,7236259,6404036,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,126484480,0,8454144,33619968,9306112,0,0.000000,0,0.000000,2621440,8192,0,726.904780,0,0,0.000000,28.919588,0.148006,2.262384,0.000000,0.166710,14.143571,9.938814,0.000000
512,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,94.917807,1.962211,0.984872,222.114578,430.767666,94.917807,1.962211,0.182138,0.000000,0.000000,0.000000,0.000000,0.000000,1.476536,536.882065,430.767666,269.229792,0.000000,0.000000,82.500000,100.000000,99.657364,0.000000,269.229792,0.000000,0.002057,100.000000,0.000000,2.320862,5917.000000,51.462354,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,8388608,8192,0,9,0,115014,40840,20972281,33213,0.000000,0.000000,0.000000,0.000000,269.239561,436.617630,0.000000,121.153320,99.949299,2258797,2129920,8446654,8396800,268435456,0,0,134217728,0,0,0,0,0,10.537115,22.070444,21.082912,0.000000,0.000000,1.531074,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",48472064,57300647,50822824,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,1009254400,0,67371008,268697600,70778880,0,0.000000,0,0.000000,20971520,33200,0,436.446733,0,50874,668.788887,30.332396,0.030128,2.687502,0.000000,0.048405,14.367527,10.598665,0.000000
768,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,96.891281,1.959052,0.990961,226.756353,293.179931,96.891281,1.959052,0.178759,0.000000,0.000000,0.000000,0.000000,0.000000,7.783640,366.228370,293.179931,274.856185,0.000000,0.000000,82.500000,100.000000,97.837474,0.000000,274.856185,0.000000,0.000000,100.000000,0.000000,2.310140,8861.000000,51.255370,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,28311552,18432,0,4,0,2004384,92098,70779964,73744,0.000000,0.000000,0.000000,0.000000,274.860395,293.243555,0.000000,16.287109,99.966144,7451249,7151616,28644248,28329984,905969664,0,0,452984832,0,0,0,0,0,9.380860,21.760742,26.705896,0.000000,0.000000,1.512714,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",163325952,192521996,170858631,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,3403284480,0,227082240,906559488,234749952,0,0.000000,0,0.000000,70778880,73728,0,293.179931,0,490275,1.903889,27.279494,0.007390,2.743112,0.000000,0.148472,13.204432,9.972272,0.000000
1024,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,98.427394,1.960124,0.995891,230.479452,223.495226,98.427394,1.960124,0.178317,0.000000,0.000000,0.000000,0.000000,0.000000,9.499399,278.265811,223.495226,279.369033,0.000000,0.000000,82.500000,100.000000,97.366025,0.000000,279.369033,0.000000,0.000188,100.000000,0.000000,2.309255,11805.000000,51.253006,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,67108864,32768,0,6,0,5704765,163193,167777340,131083,0.000000,0.000000,0.000000,0.000000,279.377658,223.513982,0.000000,10.475586,99.974587,17506891,16908288,68152938,67141632,2147483648,0,0,1073741824,0,0,0,0,0,9.211621,21.666453,28.171632,0.000000,0.000000,1.515283,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",386826240,455750113,404607784,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,8063549440,0,537919488,2148532224,551550976,0,0.000000,0,0.000000,167772160,131388,0,224.034048,0,1311403,2.183708,26.378876,0.003136,2.789072,0.000000,0.209804,12.843194,9.784371,0.000000
1280,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.344712,1.957368,0.996357,232.137632,180.082526,99.344712,1.957368,0.179101,0.000000,0.000000,0.000000,0.000000,0.000000,9.351386,225.546329,180.082526,281.378948,0.000000,0.000000,82.500000,100.000000,97.402842,0.000000,281.378948,0.000000,0.000000,100.000000,0.000000,2.306848,14749.000000,51.206497,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,131072000,51200,0,8,0,10890161,256504,327687999,204822,0.000000,0.000000,0.000000,0.000000,281.385817,180.101871,0.000000,7.203125,99.979660,34122438,32972800,133564341,131123200,4194304000,0,0,2097152000,0,0,0,0,0,9.142223,21.606181,29.226797,0.000000,0.000000,1.521434,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",755148800,890396731,790585471,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,15745024000,0,1050214400,4195942400,1071513600,0,0.000000,0,0.000000,327680000,204800,0,180.082526,0,2420069,2.078114,25.701668,0.001594,2.811318,0.000000,0.265074,12.535030,9.606023,0.000000
1536,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.598812,1.957792,0.995712,232.902858,150.563463,99.598812,1.957792,0.179082,0.000000,0.000000,0.000000,0.000000,0.000000,9.285367,188.181866,150.563463,282.306494,0.000000,0.000000,82.500000,100.000000,97.418342,0.000000,282.306494,0.000000,0.000000,100.000000,0.000000,2.308457,17693.000000,51.244496,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,226492416,73728,0,6,0,18623954,368596,566245353,295088,0.000000,0.000000,0.000000,0.000000,282.313630,150.653317,0.000000,3.136719,99.983044,58892915,56918016,230646440,226566144,7247757312,0,0,3623878656,0,0,0,0,0,9.158986,21.626259,29.097634,0.000000,0.000000,1.522319,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",1304469504,1538076105,1365748673,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,27202682880,0,1814298624,7250116608,1844969472,0,0.000000,0,0.000000,566231040,294912,0,150.563463,0,4065220,2.026802,25.765809,0.000930,2.821318,0.000000,0.256146,12.571915,9.628910,0.000000
1792,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.495663,1.956123,0.996790,232.613877,128.894269,99.495663,1.956123,0.179384,0.000000,0.000000,0.000000,0.000000,0.000000,9.308647,161.113662,128.894269,281.956214,0.000000,0.000000,82.500000,100.000000,97.413561,0.000000,281.956214,0.000000,0.000000,100.000000,0.000000,2.307682,20637.000000,51.234278,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,359661568,100352,0,11,0,29685129,501747,899178054,401557,0.000000,0.000000,0.000000,0.000000,281.963782,128.942114,0.000000,3.616211,99.985463,93308335,90316800,367526825,359761920,11509170176,0,0,5754585088,0,0,0,0,0,9.069036,21.572892,30.013790,0.000000,0.000000,1.525007,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",2070964224,2442461671,2169064603,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,43191500800,0,2880503808,11512381440,2922250240,0,0.000000,0,0.000000,899153920,401408,0,128.894269,0,6468463,2.028377,25.184107,0.000579,2.817427,0.000000,0.310299,12.324290,9.491789,0.000000
2048,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.679495,1.956420,0.997650,232.978915,112.959474,99.679495,1.956420,0.180118,0.000000,0.000000,0.000000,0.000000,0.000000,9.336452,141.052188,112.959474,282.398685,0.000000,0.000000,82.500000,100.000000,97.412643,0.000000,282.398685,0.000000,0.000000,100.000000,0.000000,2.309066,23581.000000,51.270391,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,536870912,131072,0,0,0,44374049,654677,1342211360,524335,0.000000,0.000000,0.000000,0.000000,282.405856,112.969600,0.000000,0.000000,99.987278,139149816,134742016,548340823,537001984,17179869184,0,0,8589934592,0,0,0,0,0,9.133672,21.572175,29.507294,0.000000,0.000000,1.524006,"Low (2)","Mid (6)","Idle (0)","Low (1)","Idle (0)","Mid (4)","High (9)","Low (1)","Idle (0)",3090808832,3647389907,3239459057,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,64466452480,0,4299161600,17184063488,4353687552,0,0.000000,0,0.000000,1342177280,524288,0,112.959474,0,9746375,2.050671,25.489405,0.000387,2.823245,0.000000,0.303673,12.469387,9.588553,0.000000
2304,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.726038,1.956586,0.997703,232.941746,100.392402,99.726038,1.956586,0.180238,0.000000,0.000000,0.000000,0.000000,0.000000,9.507636,125.568723,100.392402,282.353632,0.000000,0.000000,82.500000,100.000000,97.379430,0.000000,282.353632,0.000000,0.000001,100.000000,0.000000,2.309290,26525.000000,51.277178,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,764411904,165888,0,5,0,64349714,829957,1911076656,663622,0.000000,0.000000,0.000000,0.000000,282.360561,100.402992,0.000000,793.000000,99.988690,198017625,191766528,783136852,764577792,24461180928,0,0,12230590464,0,0,0,0,0,9.092619,21.562654,30.296269,0.000000,0.000000,1.532279,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",4400179200,5193215910,4612559366,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,91782512640,0,6120603648,24466489344,6189613056,0,0.000000,0,0.000000,1911029760,663572,0,100.395428,0,14392528,2.126488,24.940715,0.000273,2.824860,0.000000,0.351844,12.223346,9.439161,0.000000
2560,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.829696,1.950480,0.996048,232.499756,90.181723,99.829696,1.950480,0.181260,0.000000,0.000000,0.000000,0.000000,0.000000,9.343227,112.743116,90.181723,281.817886,0.000000,0.000000,82.500000,100.000000,97.408643,0.000000,281.817886,0.000000,0.000000,100.000000,0.000000,2.304109,29469.000000,51.164411,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1048576000,204800,0,10,0,86909703,1024145,2621507328,819287,0.000000,0.000000,0.000000,0.000000,281.825124,90.191300,0.000000,1.126953,99.989820,271924092,262963200,1080078904,1048780800,33554432000,0,0,16777216000,0,0,0,0,0,9.009725,21.522515,31.630136,0.000000,0.000000,1.534255,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",6035251200,7129365135,6332509446,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,125894656000,0,8395161600,33560985600,8480358400,0,0.000000,0,0.000000,2621440000,819200,0,90.181723,0,19271313,2.071762,24.044023,0.000200,2.819230,0.000000,0.437693,11.821453,9.182903,0.000000
