252,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,108,0,6525,6595,2278,2297,2257,2290,36,0,31,32,2460,2450,2456,2478,44127,44406,44208,44163,44127,44394,44208,44147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,44147,44433,44248,44263,2460,2454,2458,2462,1443297,0,0,1143072,0,0,0,0,63504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,63504,1502550,1513390,111480,47119968,637875,36450,0,0,36450,2025,1248687,58574904,81,46992960,0,0,0,0,0,0,96768,5376,127575,0,60318,3351,0,0,765450,36782,97510,5464,0,0
504,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,48609,49190,23261,23334,7954,7938,8740,7942,15989,16129,16021,15961,9912,9941,9922,9915,356778,357120,357858,357084,340730,341160,341854,341092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,356798,357140,357903,357221,9916,9946,9926,9918,10052268,0,0,9144576,0,0,0,0,254016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,254016,11769300,11984880,804827,369085248,5103000,291600,0,0,291600,8100,9754650,480571874,324,368577216,0,0,0,0,0,0,789264,21924,1020600,0,497664,13824,0,0,6123600,294214,804305,21986,0,0
756,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1492696,1488764,52846,52807,18138,18191,18149,18131,479493,478092,480373,477137,22268,22245,22222,22284,1200987,1201770,1201419,1202850,722032,722613,729833,726058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1201010,1201850,1201459,1202906,22615,22541,22540,22650,33761667,0,0,30862944,0,0,0,0,571536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18225,571536,39438900,40346212,2627309,1236803904,17222625,984150,0,0,984150,18225,33097184,1644327136,729,1235660832,0,0,0,0,0,0,2648646,49049,3444525,0,1664496,30824,0,0,20667150,984582,2710401,49396,0,0
1008,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3650451,3638617,90056,89190,31853,31861,31847,31838,1185758,1185363,1185036,1186612,39699,39666,39666,39729,2857932,2856564,2857428,2858796,1670334,1670794,1673421,1674793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2858040,2857340,2857547,2859576,39808,39766,39797,39824,78929448,0,0,73156608,0,0,0,0,1016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32400,1016064,93150000,95507027,6126516,2921184000,40824000,2332800,0,0,2332800,32400,78433299,3901722092,1296,2919151872,0,0,0,0,0,0,6295968,87444,8164800,0,3963168,55044,0,0,48988800,2333406,6452289,87753,0,0
1260,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,7204261,7199830,148161,148826,50326,50381,50277,50193,2307619,2306169,2308947,2305864,61885,61873,61906,61926,5570550,5573340,5569785,5569425,3262001,3260963,3259918,3263945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5571266,5574112,5570608,5570277,62819,62752,62801,62800,153564924,0,0,142884000,0,0,0,0,1587600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50625,1587600,181541250,186231086,11849145,5693133600,79734375,4556250,0,0,4556250,50625,152845669,7616642656,2025,5689958400,0,0,0,0,0,0,12247200,136080,15946875,0,7690950,85455,0,0,95681250,4557298,12491565,137070,0,0
1512,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,12534640,12563086,212047,210305,72478,72051,72323,72082,4020209,4030413,4041544,4030333,89279,89288,89328,89315,9647640,9642024,9643644,9645372,5602300,5608102,5615414,5624149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9649117,9643323,9646108,9647056,89876,89937,90052,90034,264686727,0,0,246903552,0,0,0,0,2286144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72900,2286144,313251300,321624645,20342016,9823560768,137781000,7873200,0,0,7873200,72900,263989337,13167864110,2916,9818988480,0,0,0,0,0,0,21228480,196560,27556200,0,13355280,123660,0,0,165337200,7874555,21649358,197451,0,0
1764,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,19945218,20215157,284731,282565,98215,98218,98280,98252,6424179,6518993,6490906,6511612,121342,121414,121376,121409,15291801,15295014,15294762,15296589,8906595,8894808,8885484,8839973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15294270,15297827,15296366,15299778,122801,122987,122964,122939,419893566,0,0,392073696,0,0,0,0,3111696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99225,3111696,496918800,510580125,32151799,15583373568,218791125,12502350,0,0,12502350,99225,419156057,20921018054,3969,15577150176,0,0,0,0,0,0,33672996,267246,43758225,0,21170646,168021,0,0,262549350,12505124,34535492,269104,0,0
2016,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,29588130,29679945,377714,376930,131178,130923,131046,131304,9629745,9651125,9637481,9657003,158836,158700,158812,158692,22852656,22860144,22867272,22865688,13204095,13184313,13232041,13205439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,22855695,22863400,22869840,22869384,163447,163760,163713,163496,627315879,0,0,585252864,0,0,0,0,4064256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129600,4064256,741182400,762436790,47825354,23243480064,326592000,18662400,0,0,18662400,129600,626363260,31266942096,5184,23235351552,0,0,0,0,0,0,50295168,349272,65318400,0,31632768,219672,0,0,391910400,18675645,52134951,350321,0,0
2268,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,43824507,43736177,475639,475669,162639,162686,162453,162382,14057220,14032739,13921409,13902505,200655,200709,200714,200794,32514858,32517450,32518422,32514534,18577815,18561821,18498699,18556044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32520689,32521390,32524327,32518671,203698,203883,203493,203802,892444248,0,0,833299488,0,0,0,0,5143824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164025,5143824,1054680750,1084892028,67909287,33074788320,465010875,26572050,0,0,26572050,164025,891093320,44517240500,6561,33064500672,0,0,0,0,0,0,71506638,441399,93002175,0,44934588,277374,0,0,558013050,26586345,74061999,447905,0,0
2520,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,60153818,60117891,619543,613996,207126,205976,206353,206335,19312504,19297679,19326364,19317640,248101,248006,248016,248127,44643150,44651790,44655300,44654760,25390546,25338130,25422655,25427888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44649862,44658302,44662972,44660744,257174,257540,257535,258726,1223352789,0,0,1143072000,0,0,0,0,6350400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500,6350400,1446052500,1487115244,92950401,45348206400,637875000,36450000,0,0,36450000,202500,1221585582,61012548580,8100,45335505600,0,0,0,0,0,0,98317800,546210,127575000,0,61867800,343710,0,0,765450000,36457788,100644338,548894,0,0
