252,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3977,3984,5248,5248,2627,2610,2617,2623,1987,1994,1992,1984,2810,2777,2799,2832,117348,117747,117852,118041,115364,115761,115868,116057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117371,117770,117872,118061,2810,1395,2799,2828,2018599,0,0,2667168,0,0,0,0,63504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,63504,2059470,2175039,163890,59312736,694575,92610,0,0,92610,2205,1924972,101779440,441,59185728,0,0,0,0,0,0,325458,7749,138915,0,232848,5544,0,0,833490,92610,325763,7749,0,0
504,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,266859,268212,20918,21091,10533,10410,10495,10632,133765,133737,136600,133564,11274,11131,11221,11356,944034,948990,945546,939918,809367,816903,816452,811802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,474669,949586,945951,940189,11275,11132,11225,11361,15589211,0,0,21337344,0,0,0,0,254016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8820,254016,16202340,17381056,1209060,466627392,5556600,740880,0,0,740880,8820,15334145,889020448,1764,466119360,0,0,0,0,0,0,2614248,31122,1111320,0,1873368,22302,0,0,6667920,740880,2616014,31122,0,0
756,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2283556,2276644,45762,45487,22726,23061,22745,22602,1141327,1141062,1138252,1134867,25212,25531,25316,25056,3178161,3207141,3193029,1582371,2040836,2070118,2053633,2029932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3178345,3208450,3193265,3162459,25212,25532,25317,25056,52425061,0,0,72013536,0,0,0,0,571536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19845,571536,54375300,58753724,3969720,1566008640,18753525,2500470,0,0,2500470,19845,52135796,3087455286,3969,1564865568,0,0,0,0,0,0,8811180,69930,3750705,0,6310710,50085,0,0,22504230,2500470,8826923,69930,0,0
1008,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6138579,6104103,82336,82644,41213,41209,41180,41178,3079054,3029324,3065814,3086179,44994,44937,45192,45029,7556976,7558488,7558320,7554120,4483456,4510864,4495921,4455930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,7557787,7558901,3783696,7555649,44994,44941,44968,45029,124299394,0,0,170698752,0,0,0,0,1016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35280,1016064,128525040,139247040,9279360,3701521152,44452800,5927040,0,0,5927040,35280,123947752,7378641514,7056,3699489024,0,0,0,0,0,0,20871648,124236,8890560,0,14944608,88956,0,0,53343360,5927040,20915555,124236,0,0
1260,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,12639696,12659249,128644,130440,64735,64409,64370,65634,6322267,6326610,6336733,6363487,70390,69662,70096,70832,14738430,14806155,14765625,14695590,8419352,8517577,4233356,8349046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14739407,14808354,14768713,14697122,70390,69662,70096,70833,245139233,0,0,333396000,0,0,0,0,1587600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55125,1587600,250598250,271792846,17971470,7217229600,86821875,11576250,0,0,11576250,55125,244685132,14611092608,11025,7214054400,0,0,0,0,0,0,40781160,194196,17364375,0,29204910,139071,0,0,104186250,11576250,40870328,194196,0,0
1512,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,23522965,23449425,186606,189518,93685,93911,94298,94327,11739731,11772401,11746676,11758129,101340,100656,101055,101787,25467120,25633944,12802356,25381566,13722793,13860772,13783856,13658209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,25470179,25636337,25541082,25383282,101340,100657,101055,101791,422953281,0,0,576108288,0,0,0,0,2286144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79380,2286144,432541620,469738850,30879540,12457198656,150028200,20003760,0,0,20003760,79380,422201421,25248143926,15876,12452626368,0,0,0,0,0,0,70584696,280098,30005640,0,50580936,200718,0,0,180033840,20003760,70781058,280098,0,0
1764,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,38127816,38389456,243255,243243,121647,121534,121783,121829,19185352,18932092,19063215,19327887,137783,137493,137658,137875,40484976,40476009,40476891,40499970,21313399,21545478,21421972,21162486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,40491599,40480853,40484151,20271726,137783,137494,137663,137877,684925085,0,0,914838624,0,0,0,0,3111696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108045,3111696,686301840,745684163,48837060,19765492992,238239225,31765230,0,0,31765230,108045,683552706,40930846734,21609,19759269600,0,0,0,0,0,0,111956670,380805,47647845,0,80191440,272760,0,0,285887070,31765230,112269122,380805,0,0
2016,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,54922858,55202895,320614,319150,160153,160322,161572,161370,27579226,27354839,27693613,27773595,179955,180310,180059,179388,60426576,60489072,60475800,60431784,32876133,33087545,32912184,32686421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,60433472,60497075,60481604,60435977,179955,180311,180063,179388,1010818808,0,0,1365590016,0,0,0,0,4064256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141120,4064256,1023825600,1112197865,72677520,29486177280,355622400,47416320,0,0,47416320,141120,1009996192,60478162772,28224,29478048768,0,0,0,0,0,0,167142528,497448,71124480,0,119726208,356328,0,0,426746880,47416320,167637126,497448,0,0
2268,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,78611103,78409808,414884,416625,208139,206566,204791,209201,39286426,39251028,39251087,39275144,227980,226446,227305,228871,85970430,86382450,86142231,85712445,46657550,47108753,46737198,46452216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,85981042,86392513,86152502,85719361,227980,226446,227306,228871,1445940217,0,0,1944365472,0,0,0,0,5143824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178605,5143824,1457059590,1583571523,103234410,41963316192,506345175,67512690,0,0,67512690,178605,1445217834,86569387924,35721,41953028544,0,0,0,0,0,0,237901860,629370,101269035,0,170389170,450765,0,0,607614210,67512690,238459490,629370,0,0
2520,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,108575560,109238582,513434,518334,256914,258661,259967,259514,54566311,54027929,54357781,54972793,281306,280641,281003,281600,118085730,118047090,118078380,118099800,63549527,64132648,63773166,63214400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,118097214,118061343,118095279,118114620,281306,280645,281004,281601,1988277196,0,0,2667168000,0,0,0,0,6350400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220500,6350400,1997950500,2172281388,141341220,57540974400,694575000,92610000,0,0,92610000,220500,1987726076,119087509284,44100,57528273600,0,0,0,0,0,0,326516400,777420,138915000,0,233906400,556920,0,0,833490000,92610000,327399002,777420,0,0
2772,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,148240830,147613659,631618,633620,316557,314918,315950,315569,73917221,74253443,74025176,73513416,340353,339050,339829,341127,156929388,157847613,157306149,156402708,83110706,83739195,83405608,82879212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,156949896,157871446,157325141,156419240,340354,339051,339829,341127,2665314687,0,0,3550000608,0,0,0,0,7683984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266805,7683984,2658445020,2891430880,187831440,76563216576,924479325,123263910,0,0,123263910,266805,2664559357,159661093012,53361,76547848608,0,0,0,0,0,0,434465262,940401,184895865,0,311201352,673596,0,0,1109375190,123263910,435557680,940401,0,0
3024,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,196473419,196388726,747608,750670,375071,372241,373928,376816,98222428,98258792,98247224,98136935,405344,402973,404305,406730,203884380,204721776,204185772,203361480,105757530,106616778,106092623,105194462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,203906021,204744737,204211284,203384695,405350,402978,404306,406734,3472478262,0,0,4608866304,0,0,0,0,9144576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317520,9144576,3450489840,3753442659,243538560,99374107392,1200225600,160030080,0,0,160030080,317520,3471721898,208072882010,63504,99355818240,0,0,0,0,0,0,563915520,1118880,240045120,0,403885440,801360,0,0,1440270720,160030080,565682074,1118881,0,0
