252,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,95.961001,1.068604,0.827468,39.839196,971.317532,95.961001,1.068604,0.215103,0.067452,0.115754,0.000000,0.000000,0.000000,976.212052,1.245856,1.340018,56.280768,0.000000,58.500000,70.786517,70.786517,100.000000,0.000000,49.226852,0.000000,"<INVALID>",90.000000,0.000000,1.292131,934.000000,30.189596,0.000000,0.000000,1.200000,1.000000,3.514286,3.514286,0,0,833490,92610,325458,7749,0,4,0,7978,10426,471164,11218,0.000000,0.000000,796.783913,88.531546,56.301800,1.340496,0.000000,501.198242,89.807281,143325,143325,1320017,882000,32006016,0,0,16003008,0,0,0,0,0,2.254688,11.704212,4.511826,0.000000,33.304842,0.641567,"Mid (5)","Low (2)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",2059470,2502469,2338579,0.000000,0,0.000000,0.000000,0.000000,0.000000,16003008,0,13018320,0,1333584,25401600,3429216,0,0.000000,0,0.000000,411957,11214,0,1.340018,0,0,0.000000,23.585742,0.197522,4.126127,0.000000,4.715108,19.084493,10.998131,0.000000
504,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.034841,1.057782,0.907583,54.223833,661.014339,99.034841,1.057782,0.222365,0.068590,0.117000,0.000000,0.000000,0.000000,10.797121,873.837141,936.436980,76.817096,0.000000,58.500000,70.588235,70.588235,85.955017,0.000000,76.817096,0.000000,0.000000,90.000000,0.000000,1.291292,1837.000000,30.311260,0.000000,0.000000,1.200000,1.000000,3.528571,3.528571,0,0,6667920,740880,2614248,31122,0,13,0,531090,41975,3778576,45601,0.000000,0.000000,1084.476651,120.497406,76.818885,949.323346,0.000000,277.128906,89.902014,1128960,1128960,10632152,7047180,256048128,0,0,128024064,0,0,0,0,0,2.167696,10.914669,5.462155,0.000000,37.551238,0.566730,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",16202340,19805171,18596111,0.000000,0,0.000000,0.000000,0.000000,0.000000,128024064,0,100082304,0,10668672,202958784,24385536,0,0.000000,0,0.000000,3778488,44982,0,936.436980,0,0,0.000000,21.113749,0.025049,4.306134,0.000000,4.490170,17.708546,11.136217,0.000000
756,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.564977,1.043317,0.925493,53.835162,437.517509,99.564977,1.043317,0.226994,0.068978,0.116979,0.000000,0.000000,0.000000,27.323583,558.725574,619.237744,76.195269,0.000000,58.500000,70.654206,70.654206,64.325422,0.000000,76.195269,0.000000,0.000000,90.000000,0.000000,1.278523,2740.000000,30.061365,0.000000,0.000000,1.200000,1.000000,3.523810,3.523810,0,0,22504230,2500470,8811180,69930,0,18,0,4568733,91234,12743436,101118,0.000000,0.000000,1076.703246,119.633694,76.212888,619.256117,0.000000,112.878906,89.934307,3790395,3790395,36082591,23774310,864162432,0,0,432081216,0,0,0,0,0,2.132170,10.670450,7.656689,0.000000,38.054970,0.534975,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",54375300,66720997,62751277,0.000000,0,0.000000,0.000000,0.000000,0.000000,432081216,0,333205488,0,36006768,684700128,78871968,0,0.000000,0,0.000000,12740490,101115,0,619.237744,0,0,0.000000,19.977023,0.008928,4.293553,0.000000,4.345331,16.619464,10.724718,0.000000
1008,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.842640,1.037035,0.930317,53.806557,327.963773,99.842640,1.037035,0.227794,0.069174,0.116970,0.000000,0.000000,0.000000,30.979075,425.024607,464.615346,76.225955,0.000000,58.500000,70.588235,70.588235,59.486787,0.000000,76.225955,0.000000,0.000000,90.000000,0.000000,1.272498,3643.000000,29.941801,0.000000,0.000000,1.200000,1.000000,3.521429,3.521429,0,0,53343360,5927040,20871648,124236,0,1,0,12284956,164596,30234294,180125,0.000000,0.000000,1076.131132,119.570126,76.242069,465.124044,0.000000,2.643555,89.950590,8961120,8961120,85582254,56342160,2048385024,0,0,1024192512,0,0,0,0,0,2.113387,10.536910,8.351362,0.000000,38.763552,0.517509,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",128525040,157802211,148522851,0.000000,0,0.000000,0.000000,0.000000,0.000000,1024192512,0,784401408,0,85349376,1622654208,182891520,0,0.000000,0,0.000000,30227904,179928,0,464.615346,0,0,0.000000,19.395741,0.002878,4.294705,0.000000,4.198761,16.119902,10.525212,0.000000
1260,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.866280,1.023947,0.933110,53.621814,261.470181,99.866280,1.023947,0.228448,0.069292,0.117096,0.000000,0.000000,0.000000,32.633843,339.871708,370.208573,75.921680,0.000000,58.500000,70.627803,70.627803,57.228710,0.000000,75.921680,0.000000,0.000000,90.000000,0.000000,1.258065,4546.000000,29.615493,0.000000,0.000000,1.200000,1.000000,3.522830,3.522830,0,0,104186250,11576250,40781160,194196,0,4,0,25362795,257955,59010672,280986,0.000000,0.000000,1072.436289,119.159588,75.927949,370.216478,0.000000,5.396484,89.960405,17474625,17474625,167215305,110029500,4000752000,0,0,2000376000,0,0,0,0,0,2.086562,10.406569,8.443220,0.000000,40.957058,0.506137,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",250598250,307846884,289875414,0.000000,0,0.000000,0.000000,0.000000,0.000000,2000376000,0,1525683600,0,166698000,3168849600,352447200,0,0.000000,0,0.000000,59005800,280980,0,370.208573,0,0,0.000000,18.224836,0.001497,4.252155,0.000000,4.201228,15.172894,9.982862,0.000000
1512,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.774410,1.025341,0.934541,53.735531,218.353903,99.774410,1.025341,0.228784,0.069371,0.117403,0.000000,0.000000,0.000000,35.103339,286.100860,309.334697,76.125336,0.000000,58.500000,70.588235,70.588235,47.243108,0.000000,76.125336,0.000000,0.000109,90.000000,0.000000,1.259406,5449.000000,29.655895,0.000000,0.000000,1.200000,1.000000,3.528571,3.528571,0,0,180033840,20003760,70584696,280098,0,2,0,47043651,374431,102032543,404952,0.000000,0.000000,1074.710620,119.412291,76.135310,309.421803,0.000000,1.564453,89.966966,30164400,30164400,288988429,190115100,6913299456,0,0,3456649728,0,0,0,0,0,2.086900,10.407857,8.803155,0.000000,40.450769,0.500431,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",432541620,531500357,500620817,0.000000,0,0.000000,0.000000,0.000000,0.000000,3456649728,0,2629065600,0,288054144,5475314880,603542016,0,0.000000,0,0.000000,102019176,404950,0,309.420275,0,0,0.000000,18.280505,0.001146,4.256363,0.000000,4.224843,15.244394,10.035382,0.000000
1764,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.869028,1.003089,0.935440,45.991446,160.187893,99.869028,1.003089,0.228381,0.069427,0.117243,0.000000,0.000000,0.000000,30.799357,201.483753,226.842039,65.128476,0.000000,58.500000,70.616493,70.616493,46.231037,0.000000,65.128476,0.000000,0.000000,90.000000,0.000000,1.231541,6352.000000,29.005323,0.000000,0.000000,1.200000,1.000000,3.524504,3.524504,0,0,285887070,31765230,111956670,380805,0,6,0,76580657,489235,161962535,550816,0.000000,0.000000,919.828918,102.203213,65.138406,226.844921,0.000000,2.530273,89.971662,47863935,47863935,458679160,301877730,10978063488,0,0,5489031744,0,0,0,0,0,2.029218,10.161426,8.288191,0.000000,44.095723,0.484857,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",686301840,843040447,794203387,0.000000,0,0.000000,0.000000,0.000000,0.000000,5489031744,0,4166560944,0,457419312,8694078624,952178976,0,0.000000,0,0.000000,161937846,550809,0,226.842039,0,0,0.000000,16.964450,0.000513,4.170031,0.000000,3.939370,14.036251,9.321735,0.000000
2016,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.915572,1.012239,0.935620,46.604501,142.032765,99.915572,1.012239,0.228493,0.069469,0.117288,0.000000,0.000000,0.000000,30.320840,180.187408,201.213084,66.023043,0.000000,58.500000,70.588235,70.588235,54.197934,0.000000,66.023043,0.000000,0.000043,90.000000,0.000000,1.242520,7255.000000,29.268091,0.000000,0.000000,1.200000,1.000000,3.525000,3.525000,0,0,426746880,47416320,167142528,497448,0,6,0,111056430,644506,211644491,719737,0.000000,0.000000,932.090025,103.565558,57.783586,201.220074,0.000000,1.716797,89.975190,71406720,71406720,684407875,450596160,16387080192,0,0,8193540096,0,0,0,0,0,2.065731,10.327061,8.144761,0.000000,42.782609,0.490877,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1023825600,1257763068,1185085548,0.000000,0,0.000000,0.000000,0.000000,0.000000,8193540096,0,6210183168,0,682795008,12977169408,1414361088,0,0.000000,0,0.000000,241823232,719816,0,201.242160,0,0,0.000000,17.547985,0.000464,4.212153,0.000000,4.068337,14.572175,9.580082,0.000000
2268,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.952730,1.008958,0.935891,46.507150,125.987622,99.952730,1.008958,0.228582,0.069502,0.117250,0.000000,0.000000,0.000000,30.113746,162.920697,178.426914,65.864623,0.000000,58.500000,70.610212,70.610212,54.413361,0.000000,65.864623,0.000000,0.000000,90.000000,0.000000,1.238520,8158.000000,29.177408,0.000000,0.000000,1.200000,1.000000,3.523810,3.523810,0,0,607614210,67512690,237901860,629370,0,4,0,157373997,831466,344247584,910603,0.000000,0.000000,930.142993,103.349221,65.872282,178.427111,0.000000,821.000000,89.977936,101626245,101626245,974425966,641549160,23332385664,0,0,11666192832,0,0,0,0,0,2.045877,10.222957,8.218537,0.000000,43.260427,0.484331,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1457059590,1790132581,1686898171,0.000000,0,0.000000,0.000000,0.000000,0.000000,11666192832,0,8831945808,0,972182736,18476615808,2006091360,0,0.000000,0,0.000000,344207556,910602,0,178.426914,0,0,0.000000,17.316008,0.000250,4.201849,0.000000,4.065501,14.386112,9.528947,0.000000
2520,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.956343,1.003273,0.936062,46.202561,112.646243,99.956343,1.003273,0.228746,0.069529,0.117352,0.000000,0.000000,0.000000,30.214941,147.066213,159.582178,65.453628,0.000000,58.500000,70.588235,70.588235,53.928052,0.000000,65.453628,0.000000,0.000018,90.000000,0.000000,1.232714,9061.000000,29.043559,0.000000,0.000000,1.200000,1.000000,3.525714,3.525714,0,0,833490000,92610000,326516400,777420,0,6,0,218029918,1036352,472375484,1124601,0.000000,0.000000,924.051218,102.672358,65.462564,159.589416,0.000000,892.000000,89.980135,139356000,139356000,1336789486,880015500,32006016000,0,0,16003008000,0,0,0,0,0,2.033545,10.161149,8.201130,0.000000,43.630640,0.480585,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1997950500,2454973487,2313632267,0.000000,0,0.000000,0.000000,0.000000,0.000000,16003008000,0,12103862400,0,1333584000,25344446400,2743372800,0,0.000000,0,0.000000,472311000,1124634,0,159.594098,0,0,0.000000,17.122611,0.000232,4.183373,0.000000,4.096210,14.273898,9.468260,0.000000
