"","GpuId","GpuName","AppId","App","Input.Size","Device","Context","Stream","Kernel","L1.Global.Hit.Rate","L1.Local.Hit.Rate","Multiprocessor.Activity","Executed.IPC","Achieved.Occupancy","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Multiprocessor.Activity.1","Executed.IPC.1","Instruction.Replay.Overhead","Shared.Memory.Replay.Overhead","Global.Memory.Replay.Overhead","Global.Memory.Cache.Replay.Overhead","Texture.Cache.Hit.Rate","Texture.Cache.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Global.Store.Throughput","Global.Load.Throughput","Local.Memory.Cache.Replay.Overhead","Shared.Memory.Efficiency","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","L2.Hit.Rate..L1.Reads.","L2.Hit.Rate..Texture.Reads.","L2.Throughput..L1.Reads.","L2.Throughput..Texture.Reads.","Local.Memory.Overhead","Warp.Execution.Efficiency","Requested.Non.Coherent.Global.Load.Throughput","Issued.IPC","Instructions.per.warp","Issue.Slot.Utilization","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Local.Load.Transactions","Local.Store.Transactions","Shared.Load.Transactions","Shared.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","System.Memory.Read.Transactions","System.Memory.Write.Transactions","Texture.Cache.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","Warp.Non.Predicated.Execution.Efficiency","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Single.Precision.Special.","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","L1.Shared.Memory.Utilization","L2.Cache.Utilization","Texture.Cache.Utilization","Device.Memory.Utilization","System.Memory.Utilization","Load.Store.Function.Unit.Utilization","Arithmetic.Function.Unit.Utilization","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Instructions.Executed","Instructions.Issued","Issue.Slots","L2.Throughput..Non.Coherent.Reads.","L2.Non.Coherent.Read.Transactions","Non.Coherent.Global.Hit.Rate","Non.Coherent.Global.Memory.Load.Throughput","Non.Coherent.Global.Load.Efficiency","L2.Throughput..Atomic.requests.","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Atomic.Replay.Overhead","Atomic.Transactions","Atomic.Transactions.Per.Request","L2.Read.Transactions..L1.read.requests.","L2.Write.Transactions..L1.write.requests.","L2.Transactions..Texture.Reads.","L2.Throughput..L1.Writes.","L2.Transactions..Atomic.requests.","ECC.Transactions","ECC.Throughput","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Immediate.constant.","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","Eligible.Warps.Per.Active.Cycle","Atomic.Throughput","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex2_cache_sector_queries","tex3_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","tex2_cache_sector_misses","tex3_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp2_write_sector_misses","l2_subp3_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp2_read_sector_misses","l2_subp3_read_sector_misses","l2_subp0_write_l1_sector_queries","l2_subp1_write_l1_sector_queries","l2_subp2_write_l1_sector_queries","l2_subp3_write_l1_sector_queries","l2_subp0_read_l1_sector_queries","l2_subp1_read_l1_sector_queries","l2_subp2_read_l1_sector_queries","l2_subp3_read_l1_sector_queries","l2_subp0_read_l1_hit_sectors","l2_subp1_read_l1_hit_sectors","l2_subp2_read_l1_hit_sectors","l2_subp3_read_l1_hit_sectors","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp2_read_tex_sector_queries","l2_subp3_read_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp2_read_tex_hit_sectors","l2_subp3_read_tex_hit_sectors","rocache_subp0_gld_thread_count_32b","rocache_subp1_gld_thread_count_32b","rocache_subp2_gld_thread_count_32b","rocache_subp3_gld_thread_count_32b","rocache_subp0_gld_thread_count_64b","rocache_subp1_gld_thread_count_64b","rocache_subp2_gld_thread_count_64b","rocache_subp3_gld_thread_count_64b","rocache_subp0_gld_thread_count_128b","rocache_subp1_gld_thread_count_128b","rocache_subp2_gld_thread_count_128b","rocache_subp3_gld_thread_count_128b","rocache_subp0_gld_warp_count_32b","rocache_subp1_gld_warp_count_32b","rocache_subp2_gld_warp_count_32b","rocache_subp3_gld_warp_count_32b","rocache_subp0_gld_warp_count_64b","rocache_subp1_gld_warp_count_64b","rocache_subp2_gld_warp_count_64b","rocache_subp3_gld_warp_count_64b","rocache_subp0_gld_warp_count_128b","rocache_subp1_gld_warp_count_128b","rocache_subp2_gld_warp_count_128b","rocache_subp3_gld_warp_count_128b","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp2_read_sysmem_sector_queries","l2_subp3_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","l2_subp2_write_sysmem_sector_queries","l2_subp3_write_sysmem_sector_queries","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp2_total_read_sector_queries","l2_subp3_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp2_total_write_sector_queries","l2_subp3_total_write_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","rocache_gld_inst_8bit","rocache_gld_inst_16bit","rocache_gld_inst_32bit","rocache_gld_inst_64bit","rocache_gld_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","atom_cas_count","warps_launched","threads_launched","inst_executed","inst_issued1","inst_issued2","thread_inst_executed","shared_load","shared_store","local_load","local_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","not_predicated_off_thread_inst_executed","l1_local_load_hit","l1_local_load_miss","l1_local_store_hit","l1_local_store_miss","l1_global_load_hit","l1_global_load_miss","uncached_global_load_transaction","global_store_transaction","shared_load_replay","shared_store_replay","global_ld_mem_divergence_replays","global_st_mem_divergence_replays","local_load_transactions","local_store_transactions","l1_shared_load_transactions","l1_shared_store_transactions","X__l1_global_load_transactions","X__l1_global_store_transactions","atom_count","gred_count","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem","Size","Throughput","Device","Context","Stream","Name"
"1055",0,"Tesla-K40",9,"subSeqMax",251658240,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,54.672941,0.270806,0.124984,6.600366,788.484375,54.672941,0.270806,0.608809,0.513034,1.5e-05,0,0,0,8.257894,1.821457,3.850025,6.602622,0,6.104725,99.965834,20,0,0,6.600044,0,"<INVALID>","99.999986",0,0.435806,1864677.414062,9.476458,0,0,15.647753,1,0.999951,5,0,0,130810242,8110080,7864320,4480,0,8,0,39358963,8478,31492597,17940,0,0,219.562105,13.61259,6.607454,3.854322,0,1.759766,99.586019,57022560,49158185,154654162,24335362,0,0,0,0,0,0,0,"0","4096","9.721748","30.684475","32.266517","0","0.428303","0.01562","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",238678709,383988521,333986593,0,0,0,0,0,0,4096,0,4452116304,12288,1266270203,778731520,841566392,0,0,0,0,31457280,17920,0,3.850025,0,7871840,1.651589,0.069743,0.000819,0,0,26.672016,0.140759,0.389823,0,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,19684448,19681596,4229,4199,1667,1675,1676,1654,7873767,7872472,7871797,7872230,4480,4480,4480,4480,7864320,7864320,7864320,7864320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7872607,7872896,7871608,7874227,4482,4481,4487,4483,1611097350,0,0,251670528,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,238678709,284009435,50001582,7637717638,245888,8110080,0,0,15978498,896,881520673,7051296796,32,7606099972,0,0,0,0,0,0,7864320,4480,122450176,0,0,3584,0,0,130810242,8110080,7864320,4480,0,0,2.378271,0.14392,32,1,1,128,1,1,25,16392,0,NA,NA,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int) [103]"
"1056",0,"Tesla-K40",9,"subSeqMax",255852544,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,54.702673,0.269641,0.124978,6.576193,772.71875,54.702673,0.269641,0.609608,0.513031,1.5e-05,0,0,0,8.228821,1.758086,3.773044,6.578404,0,6.104749,99.966394,20,0,0,6.575877,0,"<INVALID>","99.999986",0,0.433866,1895749.414062,9.434789,0,0,15.647742,1,0.999952,5,0,0,132989314,8245248,7995392,4480,0,6,0,40020606,8350,32016229,17935,0,0,218.756357,13.562747,6.583004,3.776202,0,1.292969,99.586052,57972858,49977385,157230565,24740866,0,0,0,0,0,0,0,"0","4096","9.684165","30.556781","32.394233","0","0.560637","0.015275","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",242655925,390534305,339699919,0,0,0,0,0,0,4096,0,4526303056,12288,1287372795,791707648,855591096,0,0,0,0,31981568,17920,0,3.773044,0,8007914,1.646544,0.072205,0.000953,0,0,26.552538,0.163213,0.389868,0,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,20008207,20013096,4188,4213,1678,1655,1674,1660,8003277,8005049,8003333,8004477,4480,4480,4480,4480,7995392,7995392,7995392,7995392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005165,8004911,8004840,8004204,4482,4482,4485,4482,1642940832,0,0,255864832,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,242655925,288859155,50834172,7764988550,249984,8245248,0,0,16244738,896,899517197,7194816916,32,7732846594,0,0,0,0,0,0,7995392,4480,124489984,0,0,3584,0,0,132989314,8245248,7995392,4480,0,0,2.389975,0.146798,32,1,1,128,1,1,25,16392,0,NA,NA,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int) [103]"
"1057",0,"Tesla-K40",9,"subSeqMax",260046848,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,54.699613,0.269886,0.124991,6.579562,760.645508,54.699613,0.269886,0.609606,0.513028,1.5e-05,0,0,0,8.232844,1.724814,3.714092,6.581738,0,6.104773,99.966935,20,0,0,6.579251,0,"<INVALID>","99.999987",0,0.434627,1926821.414062,9.45119,0,0,15.647731,1,0.999953,5,0,0,135168386,8380416,8126464,4480,0,4,0,40675701,8322,32544754,17927,0,0,218.866826,13.569704,6.587124,3.715544,0,869,99.586084,58923128,50796585,159806935,25146370,0,0,0,0,0,0,0,"0","4096","9.703339","30.607501","32.486598","0","0.360127","0.014007","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",246633141,396912015,345242695,0,0,0,0,0,0,4096,0,4600489808,12288,1308475387,804683776,869615800,0,0,0,0,32505856,17920,0,3.714092,0,8139131,1.647376,0.077528,0.000791,0,0,26.590859,0.159249,0.390225,0,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,20340164,20336574,4218,4224,1705,1656,1665,1685,8136070,8134409,8136845,8136268,4480,4480,4480,4480,8126464,8126464,8126464,8126464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,8135600,8134340,8136183,8135876,4486,4481,4484,4480,1673576577,0,0,260059136,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,246633141,293570600,51668929,7892259462,254080,8380416,0,0,16510978,896,914162904,7312843292,32,7859593220,0,0,0,0,0,0,8126464,4480,126529792,0,0,3584,0,0,135168386,8380416,8126464,4480,0,0,2.390278,0.149094,32,1,1,128,1,1,25,16392,0,NA,NA,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int) [103]"
"1058",0,"Tesla-K40",9,"subSeqMax",264241152,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,54.921633,0.267532,0.12496,6.545678,744.717773,54.921633,0.267532,0.609387,0.513026,1.4e-05,0,0,0,8.189809,1.812274,3.636318,6.547809,0,6.104795,99.96746,20,0,0,6.545374,0,"<INVALID>","99.999987",0,0.430565,1957893.414062,9.362876,0,0,15.64772,1,0.999953,5,0,0,137347458,8515584,8257536,4480,0,4,0,41328511,8931,33067136,17933,0,0,217.738196,13.499834,6.552705,3.638956,0,851,99.586116,59873428,51615785,162383306,25551874,0,0,0,0,0,0,0,"0","4096","9.606174","30.319236","32.805455","0","0.680868","0.015659","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",250610357,403329066,350829926,0,0,0,0,0,0,4096,0,4674676560,12288,1329577979,817659904,883640504,0,0,0,0,33030144,17920,0,3.636318,0,8265241,1.63787,0.070663,0.000795,0,0,26.345669,0.15548,0.386404,0,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,20667269,20669724,4433,4470,1787,1792,1785,1793,8266897,8267704,8267110,8266081,4480,4480,4480,4480,8257536,8257536,8257536,8257536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,8266336,8266633,8266191,8267536,4486,4486,4483,4481,1705946589,0,0,264253440,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,250610357,298315242,52499100,8019530376,258176,8515584,0,0,16777218,896,936877652,7492595992,32,7986339844,0,0,0,0,0,0,8257536,4480,128569600,0,0,3584,0,0,137347458,8515584,8257536,4480,0,0,2.399417,0.150635,32,1,1,128,1,1,25,16392,0,NA,NA,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int) [103]"
"1059",0,"Tesla-K40",9,"subSeqMax",268435456,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,54.918518,0.268186,0.124995,6.562551,734.97168,54.918518,0.268186,0.608251,0.513024,1.4e-05,0,0,0,8.211579,1.793764,3.588731,6.564654,0,6.104817,99.967968,20,0,0,6.562251,0,"<INVALID>","99.999987",0,0.431311,1988965.414062,9.378629,0,0,15.64771,1,0.999954,5,0,0,139526530,8650752,8388608,4480,0,12,0,41987861,8957,33590857,17939,0,0,218.297975,13.534642,6.569374,3.592535,0,2.459961,99.586146,60823800,52434985,164959741,25957378,0,0,0,0,0,0,0,"0","4096","9.608912","30.329853","32.895266","0","0.604519","0.013512","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",254587573,409440754,356111369,0,0,0,0,0,0,4096,0,4748863312,12288,1350680571,830636032,897665208,0,0,0,0,33554432,17920,0,3.588731,0,8400946,1.642976,0.057054,0.000762,0,0,26.374009,0.116114,0.384034,0,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,20990532,20995664,4425,4490,1772,1739,1794,1772,8396213,8398036,8397313,8398357,4480,4480,4480,4480,8388608,8388608,8388608,8388608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,8399124,8396419,8397929,8397400,4488,4485,4485,4481,1729823607,0,0,268447744,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,254587573,302853362,53329755,8146801286,262272,8650752,0,0,17043458,896,949310131,7594117668,32,8113086468,0,0,0,0,0,0,8388608,4480,130609408,0,0,3584,0,0,139526530,8650752,8388608,4480,0,0,2.396264,0.154571,32,1,1,128,1,1,25,16392,0,NA,NA,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int) [103]"
"1060",0,"Tesla-K40",9,"subSeqMax",131072,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,56.136647,0.276364,0.116422,5.610969,1.122272,56.136647,0.276364,0.937095,0.751151,0.021461,0,0,0,0,5.842672,5.611595,8.97755,0,4.626614,62.5,19.999163,100,0,5.130029,0,"<INVALID>","99.64075",0,0.535482,1304.664062,11.565118,0,0,16.113994,1,0.914286,4.991091,0,0,134149,4224,4096,4482,0,9,0,0,18660,16811,17924,0,0,336.029396,10.580684,5.263727,5.612221,0,2.88564,98.502855,35378,30920,152693,17927,0,0,0,0,0,0,0,"0","4096","9.376938","31.686709","13.606834","0","0.137786","0.053052","Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (3)","Low (1)","Low (1)","Idle (0)",166997,323489,279384,0,0,0,0,0,0,4096,0,3228075,12288,774168,569472,524244,0,0,0,0,16384,17922,0,5.611595,0,3538,1.107791,0.190792,1.006032,0,0,43.791052,0.150804,0.473296,0,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,0,0,9173,9256,3776,3893,3823,3953,0,0,0,0,4480,4482,4480,4480,4096,4096,4096,4096,4096,4096,4096,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4096,4101,4141,4139,4480,4482,4480,4481,1091796,0,0,143360,0,0,0,0,28674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,166997,235253,44139,5324706,257,4224,0,0,12548,898,571962,4514928,32,5263898,0,0,0,0,0,0,4096,4482,125440,0,0,3584,0,0,134149,4224,4096,5453,0,0,2.123538,9.424e-05,32,1,1,128,1,1,25,16392,0,NA,NA,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int) [103]"
"1061",0,"Tesla-K40",9,"subSeqMax",262144,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,59.421775,0.271793,0.115027,6.483302,693.616508,59.421775,0.271793,0.798755,0.65051,0.012324,0,0,0,2.07158,1.664483,3.386799,8.515381,0,5.136754,76.136364,20,73.937988,0,6.193005,0,"<INVALID>","99.990437",0,0.486527,2272.0625,10.521906,0,0,16.11104,1,0.955224,5,0,0,202113,8448,8192,4480,0,13,0,10961,8807,33293,17930,0,0,305.58758,12.773072,6.292227,3.388689,0,2.515907,99.117035,65070,56510,232110,30465,0,0,0,0,0,0,0,"0","4096","10.15671","31.460973","20.88465","0","0.503411","0.045281","Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (3)","Low (1)","Low (1)","Idle (0)",290824,523222,452620,0,0,0,0,0,0,4096,0,5546104,12288,1433596,974848,962447,0,0,0,0,32768,17920,0,3.386799,0,3977,769.674345,0.108582,0.718096,0,0,35.969338,0.152959,0.431895,0,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,12615,5552,4469,4443,1779,1750,1777,1796,5136,2156,2208,2172,4480,4480,4480,4480,8192,8192,8192,8192,6044,6048,6140,6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8201,8297,8237,8232,4484,4482,4481,4481,1891902,0,0,274432,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,290824,382073,70572,9305478,384,8448,0,0,20737,896,1133661,8380060,32,9224196,0,0,0,0,0,0,8192,4480,189184,0,0,3584,0,0,202113,8448,8192,4480,0,0,2.129167,0.000158496,32,1,1,128,1,1,25,16392,0,NA,NA,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int) [103]"
"1062",0,"Tesla-K40",9,"subSeqMax",524288,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,58.247111,0.260588,0.117495,6.324116,346.040193,58.247111,0.260588,0.710706,0.586803,0.006641,0,0,0,6.41105,803.404141,1.689649,7.337906,0,5.531516,86.184211,20,17.144775,0,6.179289,0,"<INVALID>","99.994846",0,0.448772,4216.0625,9.72854,0,0,15.920985,1,0.977099,5,0,0,338305,16896,16384,4480,0,3,0,67994,8321,65752,17933,0,0,255.186086,12.744784,6.199655,1.690875,0,296.605469,99.286965,124506,107774,393305,55809,0,0,0,0,0,0,0,"0","4096","9.67964","31.24752","26.045735","0","0.679701","0.032715","Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",539656,923193,800371,0,0,0,0,0,0,4096,0,10182904,12288,2752508,1785856,1838863,0,0,0,0,65536,17920,0,1.689649,0,15260,1.438842,0.09243,0.374308,0,0,31.704215,0.143735,0.399408,0,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,33980,34062,4123,4168,1654,1743,1703,1661,13611,13613,13573,13561,4480,4480,4480,4480,16384,16384,16384,16384,2796,2744,2804,2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,16388,16384,16424,16471,4484,4481,4483,4481,3552945,0,0,536576,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,539656,677706,122788,17268102,640,16896,0,0,37377,896,2068637,15467488,32,17145858,0,0,0,0,0,0,16384,4480,316672,0,0,3584,0,0,338305,16896,16384,4667,0,0,2.125918,0.000311167,32,1,1,128,1,1,25,16392,0,NA,NA,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int) [103]"
"1063",0,"Tesla-K40",9,"subSeqMax",1048576,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,57.403874,0.261566,0.117777,6.397929,177.067009,57.403874,0.261566,0.660758,0.551351,0.003457,0,0,0,7.721728,412.481155,885.335047,6.91668,0,5.789456,92.5,20,2.316284,0,6.323822,0,"<INVALID>","99.996835",0,0.434979,8100.101562,9.444137,0,0,15.797248,1,0.988417,5,0,0,610690,33792,32768,4480,0,13,0,160046,8349,131254,17934,0,0,235.711347,13.042882,6.332603,886.026714,0,657.676758,99.430864,243275,210175,715460,106498,0,0,0,0,0,0,0,"0","4096","9.748254","31.167035","28.672684","0","0.508453","0.029975","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",1036813,1722083,1495575,0,0,0,0,0,0,4096,0,19456252,12288,5390331,3407872,3591948,0,0,0,0,131072,17920,0,885.335047,0,33987,1.639768,0.07271,0.19226,0,0,29.506751,0.101879,0.385102,0,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,79638,79699,4150,4157,1693,1664,1698,1623,31865,31880,31837,31894,4480,4480,4480,4480,32768,32768,32768,32768,304,924,936,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32768,32871,32812,32813,4486,4482,4483,4482,6939966,0,0,1060864,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,1036813,1268162,226559,33176968,1152,33792,0,0,70658,896,3981776,30009896,32,32989186,0,0,0,0,0,0,32768,4480,571648,0,0,3584,0,0,610690,33792,32768,4901,0,0,2.138072,0.000614399,32,1,1,128,1,1,25,16392,0,NA,NA,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int) [103]"
"1064",0,"Tesla-K40",9,"subSeqMax",2097152,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,54.068833,0.276501,0.124901,6.562405,91.338481,54.068833,0.276501,0.633324,0.532247,0.001764,0,0,0,8.159303,223.784376,456.692407,6.829998,0,5.939289,96.08209,20,0.151062,0,6.524177,0,"<INVALID>","99.998385",0,0.452025,15876.101562,9.819921,0,0,15.72608,1,0.994175,5,0,0,1155458,67584,65536,4480,0,12,0,327844,8781,262418,17933,0,0,230.054101,13.456116,6.530996,457.023712,0,313.160156,99.457669,481080,415231,1359542,207874,0,0,0,0,0,0,0,"0","4096","9.864922","31.135278","29.956772","0","0.423305","0.024551","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",2032141,3320305,2885249,0,0,0,0,0,0,4096,0,38003452,12288,10665979,6651904,7097612,0,0,0,0,262144,17920,0,456.692407,0,67509,1.680148,0.06565,0.099087,0,0,28.331323,0.099112,0.400374,0,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,163617,164173,4451,4430,1774,1769,1757,1736,65445,65668,65445,65610,4480,4480,4480,4480,65536,65536,65536,65536,76,4,104,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65541,65541,65696,65588,4482,4481,4484,4482,13589628,0,0,2109440,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,2032141,2448581,435141,65027464,2176,67584,0,0,137218,896,7350620,58760228,32,64675842,0,0,0,0,0,0,65536,4480,1081600,0,0,3584,0,0,1155458,67584,65536,4948,0,0,2.125785,0.001215613,32,1,1,128,1,1,25,16392,0,NA,NA,"Tesla K40c (0)",2,14,"subSeqMax(int*, int*, int, int) [103]"
