256,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,84.782706,0.268668,0.965105,9.683103,605.193959,84.782706,0.268668,2.367981,1.626016,0.714092,0.000000,0.000000,0.000000,1.403648,2.527601,4.841552,77.464827,0.000000,17.187500,12.500000,12.500000,99.998856,0.000000,77.464827,0.000000,0.000000,100.000000,0.000000,0.904801,738.000000,22.159762,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,2621440,524288,1048576,65536,0,3,0,19,34214,1048781,65608,0.000000,0.000000,1549.296537,309.859307,77.479971,4.846871,0.000000,221.628000,99.728997,75658,53248,4277023,722944,33554432,0,0,16777216,0,0,0,0,0,0.668511,1.941645,0.000908,0.000000,14.418823,0.061586,"Mid (5)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1511424,5090448,4986871,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,5767168,0,524288,23134208,2031616,0,0.000000,0,0.000000,1048576,65536,0,4.841552,0,0,0.000000,38.838442,0.109654,1.316809,0.000000,17.015637,26.944794,17.206360,0.000000
512,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,96.256605,0.265355,0.978983,11.008509,344.015918,96.256605,0.265355,2.397966,1.664355,0.709431,0.000000,0.000000,0.000000,456.266229,1.532565,2.752127,88.068075,0.000000,17.187500,12.500000,12.500000,99.482965,0.000000,88.068075,0.000000,0.000231,100.000000,0.000000,0.901358,1442.000000,22.119377,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,20971520,4194304,8388608,262144,0,5,0,43460,145979,8389124,262150,0.000000,0.000000,1761.361502,352.272300,88.073492,2.752190,0.000000,52.492000,99.861304,564191,409600,33962532,5775360,268435456,0,0,134217728,0,0,0,0,0,0.599976,1.882431,0.001046,0.000000,14.906634,0.051183,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",11812864,40139710,39401249,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,41943040,0,4194304,184811520,12320768,0,0.000000,0,0.000000,8388608,262164,0,2.752337,0,0,0.000000,38.864668,0.012909,1.510992,0.000000,16.869779,26.811373,17.469702,0.000000
768,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,97.320618,0.261390,0.996792,11.322817,235.892022,97.320618,0.261390,2.451819,1.677540,0.707829,0.000000,0.000000,0.000000,5.098993,865.503725,1.887136,90.582537,0.000000,17.187500,12.500000,12.500000,94.440983,0.000000,90.582537,0.000000,0.001426,100.000000,0.000000,0.902226,2146.000000,22.159611,0.000000,0.000000,4.000000,16.000018,32.000000,32.000000,0,0,70778880,14155776,28311552,589824,0,0,0,1593689,270513,28311642,589830,0.000000,0.000000,1811.650732,362.330146,90.582825,1.887155,0.000000,0.000000,99.906803,1857837,1363968,115637796,19482624,905969664,0,0,452984832,0,0,0,0,0,0.586877,1.838760,0.000843,0.000000,12.512225,0.045879,"Mid (6)","Low (2)","Idle (0)","Low (1)","Idle (0)","High (8)","Low (1)","Low (1)","Idle (0)",39555072,136536950,134139608,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,136839168,0,14155776,623443968,37158912,0,0.000000,0,0.000000,28311552,590236,0,1.888454,0,0,0.000000,38.978210,0.003977,1.517233,0.000000,19.403460,26.629769,17.535212,0.000000
1024,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.195899,0.260261,0.997208,11.525447,180.085104,99.195899,0.260261,2.465608,1.684211,0.707018,0.000000,0.000000,0.000000,6.031605,723.554064,1.440681,92.203573,0.000000,17.187499,12.500000,12.500000,93.456912,0.000000,92.203573,0.000000,0.000000,100.000000,0.000000,0.901966,2850.000000,22.160954,0.000000,0.000000,4.000000,16.000003,32.000000,32.000000,0,0,167772160,33554440,67108864,1048576,0,12,0,4390005,526627,67109525,1048618,0.000000,0.000000,1844.071469,368.814382,92.204482,1.440739,0.000000,16.487000,99.929825,4349765,3211264,275311004,46170112,2147483648,0,0,1073741824,0,0,0,0,0,0.581263,1.814858,0.000720,0.000000,12.122085,0.043523,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",93388800,323648989,318077251,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,318767104,0,33554432,1477443584,82837504,0,0.000000,0,0.000000,67108864,1048576,0,1.440681,0,0,0.000000,38.957205,0.001657,1.545995,0.000000,19.955940,26.522749,17.625649,0.000000
1280,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.495334,0.259825,0.997416,11.529319,144.116484,99.495334,0.259825,2.468883,1.688239,0.706528,0.000000,0.000000,0.000000,5.957702,517.705397,1.152932,92.234550,0.000000,17.187500,12.500000,12.500000,93.540912,0.000000,92.234550,0.000000,0.000000,100.000000,0.000000,0.901287,3554.000000,22.148311,0.000000,0.000000,4.000000,16.000003,32.000000,32.000000,0,0,327680000,65536011,131072000,1638400,0,1,0,8466328,735697,131080736,1638542,0.000000,0.000000,1844.691002,368.938262,92.240698,1.153032,0.000000,703.000000,99.943725,8431775,6246400,537305117,90163200,4194304000,0,0,2097152000,0,0,0,0,0,0.582452,1.816234,0.000725,0.000000,11.990083,0.042709,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",181964800,631214543,620461357,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,616038400,0,65536000,2885222400,155648000,0,0.000000,0,0.000000,131072000,1638400,0,1.152932,0,0,0.000000,38.935795,0.000851,1.551734,0.000000,20.074950,26.556202,17.610141,0.000000
1536,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.618266,0.259471,0.998630,11.610402,120.941682,99.618266,0.259471,2.472429,1.690935,0.706200,0.000000,0.000000,0.000000,6.074728,439.243220,967.533462,92.883212,0.000000,17.187499,12.500000,12.500000,93.462215,0.000000,92.883212,0.000000,0.000000,100.000000,0.000000,0.900994,4258.000000,22.143965,0.000000,0.000000,4.000000,16.000006,32.000000,32.000000,0,0,566231040,113246254,226492416,2359296,0,4,0,14813008,1071079,226499858,2359307,0.000000,0.000000,1857.664247,371.533000,92.886264,967.537973,0.000000,1.640000,99.953030,14497852,10764288,928374991,155787264,7247757312,0,0,3623878656,0,0,0,0,0,0.581781,1.810847,0.000706,0.000000,11.987138,0.041921,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",313933824,1090112910,1071679725,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,1056964608,0,113246208,4985192448,261881856,0,0.000000,0,0.000000,226492416,2359296,0,967.533462,0,0,0.000000,38.950406,0.000481,1.554038,0.000000,20.088757,26.537961,17.630890,0.000000
1792,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.533111,0.259309,0.998250,11.620569,103.755080,99.533111,0.259309,2.473350,1.692866,0.705965,0.000000,0.000000,0.000000,6.035791,376.073654,830.040645,92.964552,0.000000,17.187499,12.500000,12.500000,93.522735,0.000000,92.964552,0.000000,0.000000,100.000000,0.000000,0.900670,4962.000000,22.137858,0.000000,0.000000,4.000000,16.000005,32.000000,32.000000,0,0,899153920,179830816,359661568,3211264,0,10,0,23351288,1454955,359668217,3211329,0.000000,0.000000,1859.291047,371.858275,92.966271,830.057446,0.000000,2.584000,99.959694,22938102,17059840,1473192813,247367680,11509170176,0,0,5754585088,0,0,0,0,0,0.580339,1.806035,0.000714,0.000000,12.220093,0.041110,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",497946624,1729542875,1700439610,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,1669857280,0,179830784,7915765760,407830528,0,0.000000,0,0.000000,359661568,3211264,0,830.040645,0,0,0.000000,38.834608,0.000306,1.553512,0.000000,20.030774,26.486020,17.634855,0.000000
2048,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.811597,0.259074,0.998866,10.490056,81.953564,99.811597,0.259074,2.475548,1.694317,0.705789,0.000000,0.000000,0.000000,5.439522,349.241316,655.628519,83.920451,0.000000,17.187497,12.500000,12.500000,93.517274,0.000000,83.920451,0.000000,0.000000,100.000000,0.000000,0.900424,5666.000000,22.133370,0.000000,0.000000,4.000000,16.000017,32.000000,32.000000,0,0,1342177280,268435702,536870912,4194304,0,5,0,34798685,2234229,536884209,4194313,0.000000,0.000000,1678.409010,335.682110,83.922529,655.629926,0.000000,781.000000,99.964702,34145940,25427968,2196650409,369229824,17179869184,0,0,8589934592,0,0,0,0,0,0.580963,1.807277,0.000721,0.000000,12.086147,0.040882,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",742653952,2581129593,2537874651,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,2483027968,0,268435456,11815354368,599785472,0,0.000000,0,0.000000,536870912,4194304,0,655.628519,0,0,0.000000,38.865155,0.000205,1.557783,0.000000,20.089355,26.529295,17.637241,0.000000
2304,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.802307,0.258941,0.998979,10.299917,71.527201,99.802307,0.258941,2.474575,1.695447,0.705651,0.000000,0.000000,0.000000,5.525380,259.882854,572.217609,82.399336,0.000000,17.187499,12.500000,12.500000,93.299924,0.000000,82.399336,0.000000,0.000000,100.000000,0.000000,0.900102,6370.000000,22.126368,0.000000,0.000000,4.000000,16.000006,32.000000,32.000000,0,0,1911029760,382206104,764411904,5308416,0,5,0,51258496,2410912,764430773,5308493,0.000000,0.000000,1647.986715,329.597474,82.401370,572.225909,0.000000,538.000000,99.968603,48506692,36163584,3130319895,525699072,24461180928,0,0,12230590464,0,0,0,0,0,0.584223,1.818047,0.000674,0.000000,12.233898,0.040746,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1056706560,3671606454,3610226709,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,3524788224,0,382205952,16822370304,844038144,0,0.000000,0,0.000000,764411904,5308416,0,572.217609,0,0,0.000000,38.819390,0.000141,1.558556,0.000000,19.860264,26.642615,17.612105,0.000000
2560,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.842140,0.258890,0.999176,10.403140,65.019627,99.842140,0.258890,2.467317,1.696353,0.705541,0.000000,0.000000,0.000000,5.465000,241.467913,520.157023,83.225124,0.000000,17.187500,12.500000,12.500000,93.417734,0.000000,83.225124,0.000000,0.000000,100.000000,0.000000,0.899521,7074.000000,22.112108,0.000000,0.000000,4.000000,16.000002,32.000000,32.000000,0,0,2621440000,524288072,1048576000,6553600,0,6,0,68855029,3042320,1048602090,6553605,0.000000,0.000000,1664.502475,332.900541,83.227195,520.157420,0.000000,476.000000,99.971727,66413522,49561600,4279094797,721100800,33554432000,0,0,16777216000,0,0,0,0,0,0.581091,1.809109,0.000684,0.000000,12.766781,0.040356,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1448755200,5023293125,4939323950,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,4823449600,0,524288000,23075225600,1146880000,0,0.000000,0,0.000000,1048576000,6553600,0,520.157023,0,0,0.000000,38.831085,0.000106,1.562267,0.000000,19.551921,26.418866,17.578385,0.000000
