256,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,81.554176,1.442438,0.930760,50.669308,3.166832,81.554176,1.442438,0.114348,0.086721,0.000000,0.000000,0.000000,0.000000,27.446906,3.187707,3.166832,50.669308,0.000000,65.526389,100.000000,100.000000,99.975586,0.000000,50.669308,0.000000,0.100428,100.000000,0.000000,1.607379,738.000000,37.713012,0.000000,0.000000,1.200000,1.180695,1.000000,1.000000,0,0,786432,38689,32768,2048,0,1,0,71,8246,131297,8239,0.000000,0.000000,2432.126797,119.649955,50.756288,3.185001,0.000000,386.576000,99.728997,61268,53248,887102,722944,33554432,0,0,16777216,0,0,0,0,0,3.554034,11.663434,6.024812,0.000000,7.150213,0.320150,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",1511424,1684253,1580667,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,5767168,0,524288,23134208,2031616,0,0.000000,0,0.000000,131072,8332,0,3.220952,0,0,0.000000,48.611452,0.618851,6.801046,0.000000,1.437903,20.619152,13.231753,0.000000
512,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,95.497313,1.457451,0.982005,59.744197,1.867006,95.497313,1.457451,0.114077,0.088766,0.000000,0.000000,0.000000,0.000000,3.849618,1.893101,1.867006,59.744197,0.000000,65.450280,100.000000,100.000000,93.476105,0.000000,59.744197,0.000000,0.000370,100.000000,0.000000,1.623713,1442.000000,38.315087,0.000000,0.000000,1.200000,1.209976,1.000000,1.000000,0,0,6291456,317188,262144,8192,0,4,0,67565,33226,1048721,32780,0.000000,0.000000,2867.721449,144.578112,59.752458,1.867690,0.000000,227.906000,99.861304,449684,409600,7095899,5775360,268435456,0,0,134217728,0,0,0,0,0,3.586596,11.103737,6.209530,0.000000,8.230617,0.271008,"High (8)","Low (1)","Idle (0)","Low (1)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",11812864,13160440,12421984,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,41943040,0,4194304,184811520,12320768,0,0.000000,0,0.000000,1048576,32772,0,1.867234,0,0,0.000000,48.235621,0.076213,8.236423,0.000000,1.433844,20.852833,14.182739,0.000000
768,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,98.581738,1.449837,0.991235,62.348471,1.298926,98.581738,1.449837,0.114824,0.089469,0.000000,0.000000,0.000000,0.000000,29.805401,1.298944,1.298926,62.348471,0.000000,65.627392,100.000000,100.000000,52.349175,0.000000,62.348471,0.000000,0.000000,100.000000,0.000000,1.618024,2146.000000,38.251485,0.000000,0.000000,1.200000,1.141941,1.000000,1.000000,0,0,21233664,1010316,884736,18432,0,6,0,1691776,73729,3539034,73739,0.000000,0.000000,2992.726585,142.396506,62.350056,1.299120,0.000000,105.706000,99.906803,1460513,1363968,23952192,19482624,905969664,0,0,452984832,0,0,0,0,0,3.570614,10.976828,6.906240,0.000000,7.585324,0.247974,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",39555072,44096941,41699598,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,136839168,0,14155776,623443968,37158912,0,0.000000,0,0.000000,3538944,73728,0,1.298926,0,0,0.000000,48.303697,0.022468,8.534053,0.000000,1.294706,21.092151,14.542410,0.000000
1024,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.289579,1.446955,0.994553,64.302155,1.004721,99.289579,1.446955,0.114661,0.089825,0.000000,0.000000,0.000000,0.000000,33.359760,1.004729,1.004721,64.302155,0.000000,65.695088,100.000000,100.000000,48.131752,0.000000,64.302155,0.000000,0.000000,100.000000,0.000000,1.613193,2850.000000,38.171187,0.000000,0.000000,1.200000,1.116033,1.000000,1.000000,0,0,50331648,2340491,2097152,32768,0,5,0,4351984,131073,8388786,131427,0.000000,0.000000,3086.503454,143.526665,64.303520,1.007442,0.000000,38.327000,99.929825,3372577,3211264,56779889,46170112,2147483648,0,0,1073741824,0,0,0,0,0,3.557491,11.001934,7.113765,0.000000,7.017767,0.243317,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",93388800,104096895,98525158,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,318767104,0,33554432,1477443584,82837504,0,0.000000,0,0.000000,8388608,131072,0,1.004721,0,0,0.000000,48.708664,0.009269,8.604999,0.000000,1.255858,21.091935,14.496374,0.000000
1280,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.241716,1.444693,0.997044,64.139412,801.742654,99.241716,1.444693,0.114751,0.090039,0.000000,0.000000,0.000000,0.000000,33.126503,801.762228,801.742654,64.139412,0.000000,65.724152,100.000000,100.000000,48.377148,0.000000,64.139412,0.000000,0.000000,100.000000,0.000000,1.609730,3554.000000,38.109877,0.000000,0.000000,1.200000,1.104926,1.000000,1.000000,0,0,98304000,4525778,4096000,51200,0,10,0,8461952,204805,16384148,204812,0.000000,0.000000,3078.691795,141.738643,64.139992,801.789632,0.000000,39.147000,99.943725,6519234,6246400,110878125,90163200,4194304000,0,0,2097152000,0,0,0,0,0,3.558769,10.965047,7.079246,0.000000,7.304993,0.235834,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",181964800,202845458,192092279,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,616038400,0,65536000,2885222400,155648000,0,0.000000,0,0.000000,16384000,204800,0,801.742654,0,0,0.000000,48.588171,0.004865,8.602221,0.000000,1.238256,21.024819,14.478175,0.000000
1536,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.352212,1.442902,0.997848,63.348568,659.880917,99.352212,1.442902,0.114875,0.090183,0.000000,0.000000,0.000000,0.000000,33.141753,659.885392,659.880917,63.348568,0.000000,65.712334,100.000000,100.000000,47.801675,0.000000,63.348568,0.000000,0.000000,100.000000,0.000000,1.608649,4258.000000,38.098169,0.000000,0.000000,1.200000,1.109835,1.000000,1.000000,0,0,169869312,7852503,7077888,73728,0,9,0,14811613,294914,28313038,294914,0.000000,0.000000,3040.731268,140.563067,63.351893,659.885392,0.000000,20.137000,99.953030,11196110,10764288,191566185,155787264,7247757312,0,0,3623878656,0,0,0,0,0,3.553595,10.936701,7.057012,0.000000,7.464700,0.231457,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",313933824,349997026,331563851,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,1056964608,0,113246208,4985192448,261881856,0,0.000000,0,0.000000,28311552,294912,0,659.880917,0,0,0.000000,48.495420,0.002770,8.618801,0.000000,1.240075,21.018270,14.499065,0.000000
1792,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.621393,1.442213,0.998137,64.592831,576.721700,99.621393,1.442213,0.115036,0.090286,0.000000,0.000000,0.000000,0.000000,33.285426,577.154161,576.721700,64.592831,0.000000,65.722495,100.000000,100.000000,48.391377,0.000000,64.592831,0.000000,0.000000,100.000000,0.000000,1.607910,4962.000000,38.090717,0.000000,0.000000,1.200000,1.105998,1.000000,1.000000,0,0,269746176,12425849,11239424,100352,0,2,0,23167216,401709,44959204,401466,0.000000,0.000000,3100.455864,142.822401,64.594997,576.805032,0.000000,2.873000,99.959694,17686820,17059840,304214366,247367680,11509170176,0,0,5754585088,0,0,0,0,0,3.553813,10.936056,7.081805,0.000000,7.371037,0.229950,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",497946624,555228482,526125214,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,1669857280,0,179830784,7915765760,407830528,0,0.000000,0,0.000000,44957696,401408,0,576.721700,0,0,0.000000,48.560177,0.001773,8.646800,0.000000,1.235225,21.030164,14.505807,0.000000
2048,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.802170,1.440992,0.998593,63.418442,495.456576,99.802170,1.440992,0.115116,0.090364,0.000000,0.000000,0.000000,0.000000,33.217590,495.570922,495.456576,63.418442,0.000000,65.708308,100.000000,100.000000,47.432548,0.000000,63.418442,0.000000,0.000000,100.000000,0.000000,1.606873,5666.000000,38.073602,0.000000,0.000000,1.200000,1.110613,1.000000,1.000000,0,0,402653184,18639147,16777216,131072,0,6,0,35150576,524409,67112632,524293,0.000000,0.000000,3044.085207,140.913207,63.422003,495.461301,0.000000,5.670000,99.964702,26319873,25427968,454045298,369229824,17179869184,0,0,8589934592,0,0,0,0,0,3.553009,10.929278,6.966194,0.000000,7.560205,0.227258,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",742653952,828145216,784890279,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,2483027968,0,268435456,11815354368,599785472,0,0.000000,0,0.000000,67108864,524288,0,495.456576,0,0,0.000000,48.500733,0.001255,8.663704,0.000000,1.247044,21.015025,14.493608,0.000000
2304,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.757108,1.440488,0.998716,64.291723,446.470299,99.757108,1.440488,0.115154,0.090424,0.000000,0.000000,0.000000,0.000000,33.682105,446.470972,446.470299,64.291723,0.000000,65.723390,100.000000,100.000000,47.523995,0.000000,64.291723,0.000000,0.000000,100.000000,0.000000,1.606417,6370.000000,38.068562,0.000000,0.000000,1.200000,1.105217,1.000000,1.000000,0,0,573308928,26401293,23887872,165888,0,13,0,50058936,663553,95557242,663618,0.000000,0.000000,3086.002709,142.112669,64.295595,446.514707,0.000000,8.747000,99.968603,37374053,36163584,646519890,525699072,24461180928,0,0,12230590464,0,0,0,0,0,3.554903,10.927037,7.128905,0.000000,7.308832,0.226835,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",1056706560,1178390670,1117010920,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,3524788224,0,382205952,16822370304,844038144,0,0.000000,0,0.000000,95551488,663552,0,446.470299,0,0,0.000000,48.601458,0.000839,8.662816,0.000000,1.235625,21.015564,14.497510,0.000000
2560,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.857659,1.439817,0.998847,63.329623,395.810141,99.857659,1.439817,0.115145,0.090472,0.000000,0.000000,0.000000,0.000000,33.672750,395.811107,395.810141,63.329623,0.000000,65.722679,100.000000,100.000000,47.103146,0.000000,63.329623,0.000000,0.000000,100.000000,0.000000,1.605605,7074.000000,38.053838,0.000000,0.000000,1.200000,1.104596,1.000000,1.000000,0,0,786432000,36224672,32768000,204800,0,0,0,69691789,819202,131077132,819206,0.000000,0.000000,3039.821888,140.020435,63.332102,395.813040,0.000000,0.000000,99.971727,51154072,49561600,886729365,721100800,33554432000,0,0,16777216000,0,0,0,0,0,3.550107,10.909453,7.060821,0.000000,7.659731,0.224281,"High (9)","Low (1)","Idle (0)","Low (2)","Idle (0)","High (9)","Low (2)","Low (1)","Idle (0)",1448755200,1615571536,1531602356,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,4823449600,0,524288000,23075225600,1146880000,0,0.000000,0,0.000000,131072000,819200,0,395.810141,0,0,0.000000,48.395248,0.000601,8.671864,0.000000,1.233018,20.966742,14.480104,0.000000
