256,"GeForce GTX TITAN Black (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,23,4,21627,20630,10552,10378,10375,10695,1352,7,24,72,16384,16384,16384,16384,32768,32768,32768,32768,32760,32764,32768,32764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,32808,32813,32788,32788,16386,16384,16384,16385,487113,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,51200,248533,5056,1638400,0,0,0,0,4096,2048,368006,19343146,64,1572864,0,0,0,0,0,0,131072,65536,0,0,126976,63488,0,0,0,0,138126,66628,0,0
512,"GeForce GTX TITAN Black (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,28000,27952,58493,57364,28299,30077,29636,29455,14000,13959,14009,13921,65536,65536,65536,65536,131072,131072,131072,131072,117036,117036,117128,116932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,131115,131112,131124,131072,65536,65537,65536,65540,1591500,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,204800,1012983,17344,6553600,0,0,0,0,16384,8192,1462506,83613048,256,6291456,0,0,0,0,0,0,524288,262144,0,0,507904,253952,0,0,0,0,581364,263928,0,0
768,"GeForce GTX TITAN Black (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,72131,72089,75089,77590,44065,38406,38428,37617,36400,36042,36061,36076,147456,147456,147456,147456,294912,294912,294912,294912,258832,258868,258888,258824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294952,294952,294961,294912,147461,147460,147460,147460,3434127,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,460800,2335428,37824,14745600,0,0,0,0,36864,18432,3315806,189617574,576,14155776,0,0,0,0,0,0,1179648,589824,0,0,1142784,571392,0,0,0,0,1368669,592283,0,0
1024,"GeForce GTX TITAN Black (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,130352,130345,232010,233077,119539,115690,117255,116496,65168,65183,65160,65172,262144,262144,262144,262144,524288,524288,524288,524288,459100,459112,459088,459112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,524331,524328,524288,524288,262144,262144,262145,262144,5979429,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,819200,4129674,66496,26214400,0,0,0,0,65536,32768,5858596,336234056,1024,25165824,0,0,0,0,0,0,2097152,1048576,0,0,2031616,1015808,0,0,0,0,2414454,1051186,0,0
1280,"GeForce GTX TITAN Black (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,204267,204276,174908,172967,88070,87700,87263,86144,102168,102135,102152,102165,409600,409600,409600,409600,819200,819200,819200,819200,717036,717076,717064,717060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,819240,819240,819205,819205,409600,409600,409604,409604,9197697,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,1280000,6412700,103360,40960000,0,0,0,0,102400,51200,9082611,518724268,1600,39321600,0,0,0,0,0,0,3276800,1638400,0,0,3174400,1587200,0,0,0,0,3733354,1642943,0,0
1536,"GeForce GTX TITAN Black (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,294997,294942,254228,251424,127143,152227,125543,154406,147449,147584,147474,147426,589824,589824,589824,589824,1179648,1179648,1179648,1179648,1032178,1032189,1032137,1032180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179691,1179691,1179743,1179653,589825,589824,589824,589824,13289646,0,0,4718592,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1843200,9119522,148416,58982400,0,0,0,0,147456,73728,13157952,755448264,2304,56623104,0,0,0,0,0,0,4718592,2359296,0,0,4571136,2285568,0,0,0,0,5264056,2364112,0,0
1792,"GeForce GTX TITAN Black (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,401164,401164,342984,342403,170848,168893,167850,206599,200589,200567,200589,200581,802816,802816,802816,802816,1605632,1605632,1605632,1605632,1405028,1405052,1405040,1405048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605715,1605672,1605635,1605737,802817,802820,802816,802820,17916372,0,0,6422528,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2508800,12536987,201664,80281600,0,0,0,0,200704,100352,17816479,1021325092,3136,77070336,0,0,0,0,0,0,6422528,3211264,0,0,6221824,3110912,0,0,0,0,7293983,3214687,0,0
2048,"GeForce GTX TITAN Black (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,524703,524136,1098296,1024390,511514,512146,509307,505959,262072,262067,262076,262073,1048576,1048576,1048576,1048576,2097152,2097152,2097152,2097152,1835084,1835072,1835080,1835072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,2097192,2097197,2097152,2097157,1048577,1048581,1048577,1048576,23042130,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3276800,16454372,263104,104857600,0,0,0,0,262144,131072,22933846,1299354364,4096,100663296,0,0,0,0,0,0,8388608,4194304,0,0,8126464,4063232,0,0,0,0,9606264,4199131,0,0
2304,"GeForce GTX TITAN Black (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,663608,663668,606443,739881,306233,307263,304616,306996,331992,331801,331802,331804,1327104,1327104,1327104,1327104,2654208,2654208,2654208,2654208,2322399,2322417,2322372,2322403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654248,2654248,2654208,2654208,1327104,1327104,1327104,1327108,29788056,0,0,10616832,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4147200,20962190,332736,132710400,0,0,0,0,331776,165888,29662911,1708515360,5184,127401984,0,0,0,0,0,0,10616832,5308416,0,0,10285056,5142528,0,0,0,0,12294266,5316352,0,0
2560,"GeForce GTX TITAN Black (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,819191,819129,834312,670336,415011,334561,335368,332053,409585,409559,409592,409532,1638400,1638400,1638400,1638400,3276800,3276800,3276800,3276800,2867220,2867256,2867204,2867248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3276845,3276843,3276800,3276800,1638400,1638400,1638421,1638401,35929998,0,0,13107200,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,5120000,25733205,410560,163840000,0,0,0,0,409600,204800,35832411,2028296010,6400,157286400,0,0,0,0,0,0,13107200,6553600,0,0,12697600,6348800,0,0,0,0,14992805,6603265,0,0
