256,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",97.696064,0.983750,0.271886,0.272276,784.000000,100.000000,100.000000,99.744898,0.001913,4.549491,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,1048576,4718592,0,0,1048576,65536,8,203,0.000000,0.000000,12.461121,797.511763,99.688970,6.230561,797.511719,19.762559,12.461121,0.000000,0.000000,1794.401467,398.755882,12.500000,12.500000,131072,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432,0,16777216,0,0,1605632,1608704,"Low (1)","Low (1)",18.750000,"Max (10)",16777216,0,9175040,0,524288,23134208,1638400,0,1075200,20480,20480,868352,763904,0,0.000000,0.417085,52.880514,6.576712,0.000006,19.030813,15.397727,0.122053,5.173076,0.197518,0.204497,0,5,1048647,65542,0,0.000000,0.000000,100.000000,100.000000,99.688970,6.230561,1048576,65536,99.695720,6.231131,0.000000,498.444336,"Low (2)",0.000000,0,"Low (1)",0.000000,0.311413,2.155102,0.000000
512,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.137646,0.991072,0.268730,0.268803,1536.000000,100.000000,100.000000,99.869792,0.000244,4.462561,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,8388608,37748736,0,0,8388608,262144,142074,32786,0.000000,0.000000,12.670638,405.460416,101.365104,3.167660,1.716774,405.683142,12.670638,0.000000,0.000000,1824.571874,405.460417,12.500000,12.500000,1048576,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,268435456,0,134217728,0,0,12582912,12585984,"Low (1)","Low (1)",18.750000,"Max (10)",134217728,0,68157440,0,4194304,184811520,10747904,0,8357888,147456,147456,6881280,6070272,0,0.000000,0.422239,53.535574,6.375602,0.000036,19.726263,14.146796,0.015614,5.450327,0.147502,0.180046,0,5,8388903,262150,0,0.000000,0.000000,99.619675,96.875000,101.365104,3.167660,8388608,262144,101.368669,3.167732,0.000000,63.352539,"Low (2)",0.000000,0,"Low (1)",0.000000,0.292029,2.213754,0.000000
768,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.715494,0.992065,0.266321,0.266568,2288.000000,100.000000,100.000000,99.912587,0.000073,4.415609,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,28311552,127401984,0,0,28311552,589824,1471220,98265,0.000000,0.000000,12.980921,276.926314,103.847368,2.163487,5.396466,369.088600,12.980921,0.000000,0.000000,1869.252625,415.389472,12.500000,12.500000,3538944,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,905969664,0,452984832,0,0,42172416,42175488,"Low (1)","Low (1)",18.750000,"Max (10)",452984832,0,224133120,0,14155776,623443968,33619968,0,27944960,479232,479232,23150592,20441088,0,0.000000,0.426667,52.628226,6.890362,0.000041,19.706859,14.179682,0.004524,5.858990,0.120543,0.184107,0,5,28311847,589830,0,0.000000,0.000000,95.133577,96.875000,103.847368,2.163487,28311552,589824,103.848450,2.163509,0.000000,19.230469,"Low (2)",0.000000,0,"Low (1)",0.000000,0.293440,2.225445,0.000000
1024,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",98.508097,0.995336,0.265772,0.265628,3040.000000,100.000000,100.000000,99.934211,0.000031,4.395091,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,67108864,301989888,0,0,67108864,1048576,4546430,156724,0.000000,0.000000,12.854219,205.667507,102.833754,1.606777,6.966687,245.918536,12.854219,0.000000,0.000000,1851.007568,411.335015,12.500000,12.500000,8388608,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2147483648,0,1073741824,0,0,99614720,99617792,"Low (1)","Low (1)",18.750000,"Max (10)",1073741824,0,524288000,0,33554432,1477443584,76546048,0,65931264,1114112,1114112,54788096,48398336,0,0.000000,0.425409,52.340436,7.059292,0.000036,19.857386,14.204015,0.001840,5.850854,0.076236,0.184498,0,5,67329885,1048582,0,0.000000,0.000000,93.520063,96.875000,102.833754,1.606777,67108864,1048576,103.172434,1.606787,0.000000,8.033203,"Low (2)",0.000000,0,"Low (1)",0.000000,0.293011,2.208389,0.000000
1280,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.216589,0.996203,0.265266,0.265377,3792.000000,100.000000,100.000000,99.947257,0.000016,4.387959,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,131072000,589824000,0,0,131072000,1638400,9140010,230758,0.000000,0.000000,12.943204,165.673008,103.545630,1.294320,7.220521,186.671739,12.943204,0.000000,0.000000,1863.821346,414.182521,12.500000,12.500000,16384000,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4194304000,0,2097152000,0,0,194150400,194153472,"Low (1)","Low (1)",18.750000,"Max (10)",2097152000,0,1015808000,0,65536000,2885222400,145817600,0,128411648,2150400,2150400,106905600,94464000,0,0.000000,0.421380,52.712429,6.896699,0.000037,20.101508,13.986351,0.000942,5.635000,0.067622,0.178032,0,5,131513587,1638406,0,0.000000,0.000000,93.446036,96.875000,103.545630,1.294320,131072000,1638400,103.894480,1.294325,0.000000,4.141602,"Low (2)",0.000000,0,"Low (1)",0.000000,0.288497,2.222921,0.000000
1536,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.756968,0.998128,0.265233,0.265250,4544.000000,100.000000,100.000000,99.955986,0.000009,4.383860,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,226492416,1019215872,0,0,226492416,2359296,15506586,320224,0.000000,0.000000,12.398805,132.253920,99.190440,1.033234,6.790978,143.605141,12.398805,0.000000,0.000000,1785.427919,396.761760,12.500000,12.500000,28311552,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,7247757312,0,3623878656,0,0,335020032,335023104,"Low (1)","Low (1)",18.750000,"Max (10)",3623878656,0,1745879040,0,113246208,4985192448,247726080,0,221480960,3686400,3686400,184614912,163160064,0,0.000000,0.421153,52.751753,6.785928,0.000035,20.209677,13.957365,0.000542,5.644662,0.051190,0.177696,0,5,227484271,2359302,0,0.000000,0.000000,93.510923,96.875000,99.190440,1.033234,226492416,2359296,99.624814,1.033236,0.000000,2.295898,"Low (2)",0.000000,0,"Low (1)",0.000000,0.288350,2.236732,0.000000
1792,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.779301,0.998138,0.265018,0.265019,5296.000000,100.000000,100.000000,99.962236,0.000006,4.378623,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,359661568,1618477056,0,0,359661568,3211264,24761640,427128,0.000000,0.000000,12.532467,114.582551,100.259733,916.660415,6.902587,121.924366,12.532467,0.000000,0.000000,1804.675193,401.038932,12.500000,12.500000,44957696,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,11509170176,0,5754585088,0,0,531464192,531467264,"Low (1)","Low (1)",18.750000,"Max (10)",5754585088,0,2761687040,0,179830784,7915765760,388562944,0,351234048,5820416,5820416,293027840,259008512,0,0.000000,0.418025,52.861405,6.775665,0.000035,20.386231,13.742455,0.000839,5.596309,0.045068,0.173968,0,5,361207169,3211270,0,0.000000,0.000000,93.465913,96.875000,100.259733,916.660415,359661568,3211264,100.690587,916.662127,0.000000,1.460938,"Low (2)",0.000000,0,"Low (1)",0.000000,0.285884,2.235872,0.000000
2048,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.791649,0.998445,0.265128,0.265035,6048.000000,100.000000,100.000000,99.966931,0.000004,4.377816,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,536870912,2415919104,0,0,536870912,4194304,36928926,550656,0.000000,0.000000,12.651128,101.209024,101.209025,809.672202,6.961712,106.299128,12.651128,0.000000,0.000000,1821.762455,404.836101,12.500000,12.500000,67108864,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,17179869184,0,8589934592,0,0,792723456,792726528,"Low (1)","Low (1)",18.750000,"Max (10)",8589934592,0,4110417920,0,268435456,11815354368,574619648,0,523765760,8650752,8650752,437256192,386531328,0,0.000000,0.416510,52.897098,6.626515,0.000036,20.465427,13.787068,0.000228,5.596327,0.035156,0.175635,0,5,538858173,4194310,0,0.000000,0.000000,93.498168,96.875000,101.209025,809.672202,536870912,4194304,101.583657,809.673360,0.000000,0.988281,"Low (2)",0.000000,0,"Low (1)",0.000000,0.287079,2.238948,0.000000
2304,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.706487,0.998928,0.264776,0.264682,6800.000000,100.000000,100.000000,99.970588,0.000003,4.371142,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,764411904,3439853568,0,0,764411904,5308416,52509958,689798,0.000000,0.000000,12.548266,89.232117,100.386132,713.856937,6.895852,92.761585,12.548266,0.000000,0.000000,1806.950373,401.544527,12.500000,12.500000,95551488,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,24461180928,0,12230590464,0,0,1128038400,1128041472,"Low (1)","Low (1)",18.750000,"Max (10)",12230590464,0,5839257600,0,382205952,16822370304,812187648,0,745170944,12275712,12275712,622411776,550250496,0,0.000000,0.415626,52.862006,6.821927,0.000037,20.602221,13.652615,0.000162,5.439651,0.033106,0.172649,0,5,767502723,5308422,0,0.000000,0.000000,93.456248,96.875000,100.386132,713.856937,764411904,5308416,100.792033,713.857744,0.000000,705.000000,"Low (2)",0.000000,0,"Low (1)",0.000000,0.284834,2.236534,0.000000
2560,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.901887,0.998846,0.264806,0.264748,7552.000000,100.000000,100.000000,99.973517,0.000002,4.371560,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,1048576000,4718592000,0,0,1048576000,6553600,71968328,845780,0.000000,0.000000,12.497433,79.983573,99.979467,639.868586,6.862025,82.578743,12.497433,0.000000,0.000000,1799.630399,399.917866,12.500000,12.500000,131072000,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432000,0,16777216000,0,0,1546649600,1546652672,"Low (1)","Low (1)",18.750000,"Max (10)",16777216000,0,7995392000,0,524288000,23075225600,1107558400,0,1021544448,16793600,16793600,853606400,754688000,0,0.000000,0.414621,53.020132,6.640493,0.000035,20.706715,13.543477,0.000119,5.470125,0.031647,0.172636,0,5,1052549715,6553606,0,0.000000,0.000000,93.498381,96.875000,99.979467,639.868586,1048576000,6553600,100.358352,639.869172,0.000000,511.000000,"Low (2)",0.000000,0,"Low (1)",0.000000,0.284820,2.241199,0.000000
2816,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.895761,0.998967,0.264526,0.264670,8304.000000,100.000000,100.000000,99.975915,0.000001,4.369730,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,1395654656,6280445952,0,0,1395654656,7929856,97255920,1017826,0.000000,0.000000,12.534211,72.926320,100.273691,583.410566,6.987552,74.882878,12.534211,0.000000,0.000000,1804.926441,401.094765,12.500000,12.500000,174456832,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,44660948992,0,22330474496,0,0,2057797632,2057800704,"Low (1)","Low (1)",18.750000,"Max (10)",22330474496,0,10626007040,0,697827328,30712332288,1467023360,0,1358981120,22302720,22302720,1135951872,1004365824,0,0.000000,0.415257,52.874282,6.770628,0.000036,20.711218,13.526472,0.000106,5.502849,0.028493,0.170658,0,5,1400953079,7929910,0,0.000000,0.000000,93.436619,96.875000,100.273691,583.410566,1395654656,7929856,100.654367,583.414539,0.000000,385.000000,"Low (2)",0.000000,0,"Low (1)",0.000000,0.283656,2.241001,0.000000
