5376,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.974548,0.974297,3.236046,3.223100,110241.000000,100.000000,100.000000,99.997279,0.000000,71.732611,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,58265174016,3612672,836412975,3640124,58.333333,0.000000,331.682698,61.263182,402.039634,61.263182,13.851341,61.728709,643.263415,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,38843449344,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,310747594752,0,155373797376,0,0,99566143488,99566146560,"Low (1)","High (7)",0.000000,"Idle (0)",155373797376,0,2253295779840,0,38901252096,310776496128,427682562048,0,88636909568,1218373632,1218373632,38850674688,9715378176,0,0.000000,3.164831,22.114079,23.882096,0.415276,0.000000,44.125064,0.000059,1.869310,0.009694,4.419592,0,5,24301000463,3612732,0,0.000000,58.332300,96.687349,0.000000,402.039634,61.263182,24277155840,3612672,402.434511,61.264199,0.000000,88.000000,"High (8)",0.000000,0,"Low (1)",0.000000,5.469900,3.940246,0.000000
5632,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.975268,0.975647,3.303472,3.294854,115489.000000,100.000000,100.000000,99.997402,0.000000,73.329617,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,66991423488,3964928,951031383,4001644,58.333333,0.000000,338.707988,59.717111,410.555137,59.717111,13.988089,60.270103,656.888218,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,44660948992,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,357287591936,0,178643795968,0,0,114476392448,114476398592,"Low (1)","High (7)",0.000000,"Idle (0)",178643795968,0,2590747394048,0,44724387840,357319311360,491714510848,0,101910548480,1400610816,1400610816,44668878848,11170193408,0,0.000000,3.247874,21.885960,23.473373,0.357156,0.000000,44.492045,0.000022,1.917703,0.009181,4.616686,0,5,27939807701,3964988,0,0.000000,58.332347,96.712380,0.000000,410.555137,59.717111,27913093120,3964928,410.948064,59.718014,0.000000,78.000000,"High (9)",0.000000,0,"Low (1)",0.000000,5.660770,4.012935,0.000000
5888,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.956900,0.977046,3.308834,3.296322,120737.000000,100.000000,100.000000,99.997515,0.000000,73.362332,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,1,1,0,0,76548145152,4333568,1104835051,4370630,58.333333,0.000000,338.221732,57.038711,409.965735,57.038711,14.201087,57.526523,655.945177,0.000000,0.000000,55.000000,55.000000,82.500000,100.000000,51032096768,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,408256774144,0,204128387072,0,0,130805499904,130805506048,"Low (1)","High (7)",0.000000,"Low (1)",204128387072,0,2960312303616,0,51101433856,408291442688,561838424064,0,116447309824,1600169984,1600169984,51040763904,12763441152,0,0.000000,3.241010,21.874929,23.560892,0.345393,0.000000,44.458581,0.000048,1.914397,0.008755,4.595994,0,5,31925969767,4333622,0,0.000000,58.332390,96.620473,0.000000,409.965735,57.038711,31895060480,4333568,410.363030,57.039421,0.000000,69.000000,"High (9)",0.000000,0,"Low (1)",0.000000,5.655691,4.016834,0.000000
6144,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.969564,0.976858,3.323259,3.323458,125985.000000,100.000000,100.000000,99.997619,0.000000,73.966297,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,86973087744,4718592,1279003652,4744857,58.333333,0.000000,339.869686,54.928433,411.963256,54.928433,14.539739,55.234180,659.141209,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,57982058496,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,463856467968,0,231928233984,0,0,148617953280,148617956352,"Low (1)","High (7)",0.000000,"Idle (0)",231928233984,0,3363450126336,0,58057555968,463894216704,638331125760,0,132304603136,1817837568,1817837568,57991495680,14501412864,0,0.000000,3.279071,21.756025,23.427968,0.333059,0.000000,44.582786,0.000040,1.934644,0.008335,4.678070,0,5,36273448149,4718598,0,0.000000,58.332429,96.564830,0.000000,411.963256,54.928433,36238786560,4718592,412.357289,54.928503,0.000000,61.000000,"High (9)",0.000000,0,"Low (1)",0.000000,5.729940,4.042765,0.000000
6400,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.981362,0.975659,3.239646,3.240805,131233.000000,100.000000,100.000000,99.997714,0.000000,72.126826,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,98304000000,5120000,1534023238,5157049,58.333333,0.000000,332.681887,51.616098,403.250772,51.616098,15.102443,51.989599,645.201235,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,65536000000,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,524288000000,0,262144000000,0,0,167978240000,167978243072,"Low (1)","High (7)",0.000000,"Idle (0)",262144000000,0,3801620480000,0,65617920000,524328960000,721469440000,0,149539842048,2054400000,2054400000,65546240000,16390400000,0,0.000000,3.187006,21.999990,23.651028,0.418610,0.000000,44.391652,0.000017,1.877015,0.008099,4.466583,0,5,40999960637,5120006,0,0.000000,58.332465,96.387065,0.000000,403.250772,51.616098,40960000000,5120000,403.644184,51.616158,0.000000,52.000000,"High (8)",0.000000,0,"Low (1)",0.000000,5.520741,3.948530,0.000000
6656,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.962571,0.977501,3.303973,3.306269,136481.000000,100.000000,100.000000,99.997802,0.000000,73.583812,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,110578630656,5537792,1692256564,5584107,58.333333,0.000000,338.103690,50.439711,409.822655,50.439711,15.052277,50.861561,655.716248,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,73719087104,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,589752696832,0,294876348416,0,0,188950847488,188950853632,"Low (1)","High (7)",0.000000,"Idle (0)",294876348416,0,4276282982400,0,73807691776,589796999168,811530190848,0,168210436096,2310643712,2310643712,73730162688,18436694016,0,0.000000,3.244331,21.803733,23.559472,0.359952,0.000000,44.507735,0.000013,1.906269,0.007723,4.610771,0,5,46118585783,5537846,0,0.000000,58.332499,96.368718,0.000000,409.822655,50.439711,46074429440,5537792,410.215417,50.440203,0.000000,47.000000,"High (9)",0.000000,0,"Low (1)",0.000000,5.683400,4.027565,0.000000
6912,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.986339,0.977921,3.264045,3.257682,141729.000000,100.000000,100.000000,99.997883,0.000000,72.502506,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,123834728448,5971968,1956287887,6009141,58.333333,0.000000,334.338392,48.030655,405.258657,48.030655,15.365046,48.329626,648.413852,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,82556485632,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,660451885056,0,330225942528,0,0,211600263168,211600266240,"Low (1)","High (7)",0.000000,"Idle (0)",330225942528,0,4788897251328,0,82652037120,660499660800,908790202368,0,188373788672,2587355136,2587355136,82568429568,20646586368,0,0.000000,3.189798,22.061596,23.626578,0.385110,0.000000,44.382133,0.000015,1.880342,0.007504,4.466925,0,5,51647961995,5972022,0,0.000000,58.332530,96.332481,0.000000,405.258657,48.030655,51597803520,5971968,405.652611,48.031090,0.000000,42.000000,"High (8)",0.000000,0,"Low (1)",0.000000,5.545752,3.967882,0.000000
7168,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.977137,3.206130,3.210571,146977.000000,100.000000,100.000000,99.997959,0.000000,71.454020,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,138110042112,6422528,2241131381,6469251,58.333333,0.000000,328.842771,45.553976,398.597298,45.553976,15.523429,45.885375,637.755677,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,92073361408,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,736586891264,0,368293445632,0,0,235990974464,235990983680,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",368293445632,0,5340922904576,0,92176121856,736638271488,1013526298624,0,210087319552,2885320704,2885320704,92086206464,23026368512,0,0.000000,3.111928,22.329785,23.830419,0.441020,0.000000,44.146914,0.000011,1.827802,0.007323,4.304800,0,5,57602590149,6422582,0,0.000000,"<OVERFLOW>",96.191165,0.000000,398.597298,45.553976,57545850880,6422528,398.990309,45.554359,0.000000,37.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,5.413334,"<OVERFLOW>","<OVERFLOW>"
7424,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.978593,3.270603,3.279274,152225.000000,100.000000,100.000000,99.998029,0.000000,72.983096,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,153442320384,6889472,2476063673,6945721,58.333333,0.000000,335.479730,44.870852,406.642097,44.870852,15.748538,45.237199,650.627355,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,102294880256,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,818359042048,0,409179521024,0,0,262187468800,262187478016,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",409179521024,0,5933819559936,0,102405111808,818414157824,1126015303680,0,233408428032,3205326848,3205326848,102308659200,25582331904,0,0.000000,3.212322,21.920314,23.563697,0.373223,0.000000,44.496172,0.000034,1.893807,0.006962,4.533470,0,5,63996337661,6889526,0,0.000000,"<OVERFLOW>",96.206060,0.000000,406.642097,44.870852,63934300160,6889472,407.036675,44.871203,0.000000,34.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,5.613008,"<OVERFLOW>","<OVERFLOW>"
7680,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.968481,3.098162,3.098964,157473.000000,100.000000,100.000000,99.998095,0.000000,68.970169,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,169869312000,7372800,3203975496,7428623,58.333333,0.000000,317.690386,41.075120,385.079256,41.075120,17.431535,41.386120,616.126810,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,113246208000,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,905969664000,0,452984832000,0,0,290254233600,290254239744,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",452984832000,0,6569046835200,0,113364172800,906028646400,1246534041600,0,258394525696,3548160000,3548160000,113260953600,28320768000,0,0.000000,3.002589,22.552746,24.561833,0.574403,0.000000,43.331319,0.000019,1.787620,0.006973,4.182497,0,5,"<OVERFLOW>",7372854,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",41.075120,"<OVERFLOW>",7372800,"<OVERFLOW>",41.075421,0.000000,29.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,5.223186,"<OVERFLOW>","<OVERFLOW>"
7936,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.979660,3.306939,3.307868,162721.000000,100.000000,100.000000,99.998156,0.000000,73.619524,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,187428765696,7872512,3114186664,7919029,58.333333,0.000000,338.405921,42.342090,410.188996,42.342090,16.357000,42.592279,656.302393,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,124952510464,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,999620083712,0,499810041856,0,0,320255756288,320255762432,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",499810041856,0,7248064348160,0,125078470656,999683063808,1375359336448,0,285103026176,3914606592,3914606592,124968255488,31247968256,0,0.000000,3.241827,21.927163,23.364665,0.343647,0.000000,44.606549,0.000019,1.911606,0.006471,4.598054,0,5,"<OVERFLOW>",7872566,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",42.342090,"<OVERFLOW>",7872512,"<OVERFLOW>",42.342380,0.000000,28.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,5.677751,"<OVERFLOW>","<OVERFLOW>"
8192,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.983132,3.417481,3.419424,167969.000000,100.000000,100.000000,99.998214,0.000000,76.102327,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,206158430208,8388608,3240388341,8435216,58.333333,0.000000,350.443906,42.478048,424.780492,42.478048,16.024031,42.714062,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,"<OVERFLOW>","Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,1099511627776,0,549755813888,0,0,352256524288,352256530432,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",549755813888,0,7972331716608,0,137573171200,1099578736640,1512768012288,0,313591336960,4305453056,4305453056,137455730688,34370224128,0,0.000000,3.397716,21.517977,22.690025,0.232013,0.000000,45.270420,0.000027,1.999828,0.006157,4.885836,0,5,"<OVERFLOW>",8388662,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",42.478048,"<OVERFLOW>",8388608,"<OVERFLOW>",42.478322,0.000000,26.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,5.944343,"<OVERFLOW>","<OVERFLOW>"
