2816,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",4187955200,4187955200,1745559552,1745559552,47128136,47227010,508968,509112,509117,509017,47136248,47132410,1744568320,1744568320,495616,495616,1699144796,1699140776,0,0,1746223932,1746224149,495621,495617,0,0,5,0,4468275968,0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,5105585924,11170937856,1571351552,14313637888,458036412416,458012622848,0,0,0,0,0,0,0,0,0,1395654656,247808,0,175695872,4464216049,276973339516,8913085886,7744,0,0,0,0
3072,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",5436997632,5436997632,2266103808,2266103808,61700516,61452346,603222,603200,603274,603256,61698572,61697468,2264924160,2264924160,589824,589824,2205483600,2205487856,0,0,2267021860,2267022117,589860,589842,0,0,4,1,5638287664,0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,6105233373,14502298624,2039907328,18582110208,594627526656,594599215104,0,0,0,0,0,0,0,0,0,1811939328,294912,0,227966976,5630676770,350704817326,11280495136,9216,0,0,0,0
3328,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",6912548864,6912548864,2881036288,2881036288,83273492,82871032,705484,705439,705518,705520,83259632,83264104,2879651840,2879651840,692224,692224,2799482656,2799479924,0,0,2882521608,2882521979,692228,692226,0,0,4,1,7491684516,0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,9081121889,18437733376,2593418240,23624566784,755986137088,755952910336,0,0,0,0,0,0,0,0,0,2303721472,346112,0,289695744,7487114133,462888799448,14970262635,10816,0,0,0,0
3584,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",8633483264,8633483264,3598221312,3598221312,100386329,100630428,815959,816365,815969,815995,100377397,100388554,3596615680,3596615680,802816,802816,3499559491,3499555948,0,0,3600147680,3600148135,802821,802817,0,0,5,0,9051302264,0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,9894469260,23027573760,3238962176,29505495040,944175841280,944137306112,0,0,0,0,0,0,0,0,0,2877292544,401408,0,361668608,9045938885,564109818792,18073310121,12544,0,0,0,0
3840,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",10618675200,10618675200,4425523200,4425523200,145245525,147631924,934963,944432,934933,934925,145229599,145218481,4423680000,4423680000,921600,921600,4281132353,4281128769,0,0,4428205788,4428206377,921604,921602,0,0,4,1,11634747708,0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,14538751856,28322151424,3983617024,36289382400,1161260236800,1161216000000,0,0,0,0,0,0,0,0,0,3538944000,460800,0,444672000,11628307234,715722372786,23437152007,14400,0,0,0,0
4096,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",12886999040,12886999040,5370806272,5370806272,153391040,152903852,1062195,1062027,1062186,1062204,153394480,153389278,5368709120,5368709120,1048576,1048576,5220480512,5220482080,0,0,5373566200,5373566775,1048581,1048577,0,0,1,4,12993293784,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,12757142333,34371798016,4834460672,44040716288,1409302921216,1409252589568,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,12987471204,812746253594,25973397860,16384,0,0,0,0
4352,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",15457329152,15457329152,6441934848,6441934848,217461132,215251680,1197030,1197397,1197031,1197044,217420424,217488800,6439567360,6439567360,1183744,1183744,6230338518,6230270454,0,0,6445969440,6445970259,1183748,1183746,0,0,0,5,16783618612,0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,20267720286,41226846208,5798572032,52823984128,1690367492096,1690310672384,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,16776142298,1036305021492,33377043646,18496,0,0,0,0
4608,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",18348539904,18348539904,7646773248,7646773248,235974685,237940724,1340749,1340929,1340745,1340805,235943700,235946351,7644119040,7644119040,1327104,1327104,7414869720,7414862599,0,0,7651624888,7651625895,1327104,1327110,0,0,4,1,19415552304,0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,21780272669,48937624576,6883025920,62703673344,2006517547008,2006453846016,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,19407325342,1210761712716,38826634356,20736,0,0,0,0
4864,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",21579505664,21579505664,8993185792,8993185792,301495061,302632568,1492509,1492281,1492506,1492528,301481840,301492361,8990228480,8990228480,1478656,1478656,8696120992,8696125379,0,0,8999169164,8999170345,1478657,1478661,0,0,5,0,23232730584,0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,27228537736,57554467840,8094903296,73744271360,2359816683520,2359745708032,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,23220612406,1442834388004,46427168098,23104,1,1,0,0
5120,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",25169100800,25169100800,10489036800,10489036800,359891704,357877986,1651969,1652097,1651978,1652008,359881508,359891920,10485760000,10485760000,1638400,1638400,10135489384,10135471221,0,0,10496025404,10496026761,1638404,1638402,0,0,0,5,26449430168,0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,29254383505,67127707648,9441282048,86010265600,2752328499200,2752249856000,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,26441559690,1644164655552,52855309379,25600,0,0,0,0
5376,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",29136199680,29136199680,12142190592,12142190592,421105823,421016956,1820186,1819908,1820157,1820165,421114877,421103391,12138577920,12138577920,1806336,1806336,11731818916,11731785280,0,0,12150609460,12150611009,1806341,1806337,0,0,5,0,30881534712,0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,34866617151,77707673600,10929238016,99566143488,3186116591616,3186029887488,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,30872306053,1922639440070,61798836599,28224,0,0,0,0
5632,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",33499676672,33499676672,13960511488,13960511488,474773505,472319466,1995588,2005586,1995521,1995345,474768255,474778766,13956546560,13956546560,1982464,1982464,13503186780,13503208367,0,0,13969955676,13969957395,1982468,1982466,0,0,0,5,34763785500,0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,36517019828,89344698368,12565850112,114476392448,3663244558336,3663149400064,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,34754362684,2171409930160,69228610381,30976,0,0,0,0
5888,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",38278406144,38278406144,15951863808,15951863808,549730189,551913079,2180588,2180112,2180554,2180576,549717725,549712672,15947530240,15947530240,2166784,2166784,15416226907,15416272667,0,0,15962872940,15962874893,2166789,2166785,0,0,5,0,39623232492,0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,41854108163,102089114624,14358197248,130805499904,4185775996928,4185671991296,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,39612554041,2477369998598,79121593118,33856,0,0,0,0
6144,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",43491262464,43491262464,18124111872,18124111872,639541937,640140822,2382331,2372988,2382297,2382299,639550051,639531223,18119393280,18119393280,2359296,2359296,17502025728,17502007923,0,0,18136723164,18136725401,2359296,2359302,0,0,0,5,44798997016,0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,46735469018,115991250944,16313354240,148617953280,4755774504960,4755661258752,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,44781687511,2799425586340,89515207126,36864,0,0,0,0
6400,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",49157120000,49157120000,20485120000,20485120000,764338215,755332586,2573792,2582971,2573705,2573761,764404105,764376864,20480000000,20480000000,2560000,2560000,19741733613,19741728233,0,0,20499870026,20499872439,2560001,2560005,0,0,5,0,51620487956,0,0,524288000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,56858648058,131101442048,18438402048,167978240000,5375303680000,5375180800000,0,0,0,0,0,0,0,0,0,16384000000,1280000,0,2054400000,51608932267,3224186086340,103151826963,40000,0,0,0,0
6656,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",55294853120,55294853120,23042752512,23042752512,851015305,858510826,2782809,2782725,2782785,2782853,850976355,850972588,23037214720,23037214720,2768896,2768896,22209161056,22209166603,0,0,23059401240,23059404013,2768897,2768901,0,0,5,0,57276300392,0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,61061901430,147470017536,20740416512,188950847488,6046427119616,6046294212608,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,57264026887,3581863780984,114538146064,43264,0,0,0,0
6912,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",61923336192,61923336192,25804873728,25804873728,968402541,969168490,2999688,3009110,2999707,2999667,968384945,968417335,25798901760,25798901760,2985984,2985984,24852817370,24852831385,0,0,25824068524,25824071723,2986025,2985997,0,0,5,0,64780825272,0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,70965285468,165147312128,23226478592,211600263168,6771208421376,6771065094144,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,64766678472,4054238601314,129394080595,46656,0,0,0,0
7168,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",28779347968,28779347968,1119251555,1128002421,3243955,3225021,3244012,3244079,1119273599,1119269912,28772925440,28772925440,3211264,3211264,27683123331,27683151092,0,0,28801403696,28801407371,3211304,3211278,0,0,4,1,"<OVERFLOW>",0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,84201122776,184183654400,25903663104,235990974464,7551711182848,7551557042176,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,73581599161,4600868909630,147157565413,50176,0,0,0,0
7424,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",31974039552,31974039552,1239449859,1232364812,3458635,3458661,3458637,3458681,1239372050,1239443323,31967150080,31967150080,3444736,3444736,30769117095,30769066403,0,0,31998056972,31998060883,3444776,3444750,0,0,0,5,"<OVERFLOW>",0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,86237213520,204629376000,28779047936,262187468800,8389999001600,8389833654272,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,79893802860,5004213656258,159973018245,53824,0,0,0,0
7680,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",35396812800,35396812800,1611358807,1606134748,3700212,3709637,3700192,3700211,1611350229,1611779026,"<OVERFLOW>","<OVERFLOW>",3686400,3686400,33816753764,33816442845,0,0,"<OVERFLOW>","<OVERFLOW>",3686441,3686413,0,0,5,0,"<OVERFLOW>",0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,115994779494,226534810624,31859713024,290254233600,9288135475200,9287958528000,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,93656503369,5801626946118,187196593912,57600,0,0,0,0
7936,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",39055532032,39055532032,1554343759,1559599859,3959438,3959624,3959561,3959559,1554343741,1554350612,"<OVERFLOW>","<OVERFLOW>",3936256,3936256,"<OVERFLOW>","<OVERFLOW>",0,0,"<OVERFLOW>","<OVERFLOW>",3936292,3936280,0,0,4,1,"<OVERFLOW>",0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,102642431494,249950288896,35152735232,320255756288,10248184201216,10247995260928,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,96752563292,6064343848220,193436400492,61504,0,0,0,0
8192,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",42958061568,42958061568,1593869181,1600415572,4226981,4217639,4227033,4226970,1593872301,1593875599,"<OVERFLOW>","<OVERFLOW>",4194304,4194304,"<OVERFLOW>","<OVERFLOW>",0,0,"<OVERFLOW>","<OVERFLOW>",4194340,4194322,0,0,4,1,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,96795904746,274926143488,38665193472,352256524288,11272208777216,11272007450624,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,102628429522,6457766412680,205369271103,65536,0,0,0,0
