256,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",557056,557056,557056,557056,0,0,6,16,8,10,0,0,524288,524288,32768,32768,524284,524288,32768,32768,524448,524423,32773,32769,0,0,1,4,6017132,0,0,1048576,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,22439807,541696,533504,1605632,51380224,51249152,0,0,655360,32768,0,0,0,0,0,32768,2048,0,20480,5873580,369690590,11683763,64,3670016,1015808,4718592,1048576
512,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",4325376,4325376,4325376,4325376,126380,23872,16406,23155,16394,16404,126316,126398,4194304,4194304,131072,131072,4178244,4178216,126976,126976,4194336,4194343,131076,131074,0,0,4,1,47199948,0,0,8388608,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,178768496,4129792,4228096,12582912,402653184,402128896,0,0,5242880,262144,0,0,0,0,0,262144,8192,0,147456,46846254,2973575184,93034208,256,29360128,8126464,37748736,8388608
768,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",14450688,14450688,14450688,14450688,797732,800718,49096,48896,49122,49168,797316,798182,14155776,14155776,294912,294912,13468336,13467772,285696,285696,14266308,14266297,294913,294917,0,0,1,4,158694612,0,0,28311552,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,604568432,13714432,14230528,42172416,1349517312,1348337664,0,0,17694720,884736,0,0,0,0,0,884736,18432,0,479232,158174902,10050725348,314666787,576,99090432,27426816,127401984,28311552
1024,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",34078720,34078720,34078720,34078720,2283856,2320757,78236,78486,78238,78236,2283828,2283814,33554432,33554432,524288,524288,31384380,31384448,507904,507904,33775208,33775243,524289,524293,0,0,5,0,381004696,0,0,67108864,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,1434209720,32244736,33686528,99614720,3187671040,3185573888,0,0,41943040,2097152,0,0,0,0,0,2097152,32768,0,1114112,374980538,23875458622,746675135,1024,234881024,65011712,301989888,67108864
1280,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",66355200,66355200,66355200,66355200,4624704,4508432,115304,115488,115309,115377,4625084,4624682,65536000,65536000,819200,819200,61249976,61250732,793600,793600,65867148,65867197,819201,819205,0,0,5,0,737780944,0,0,131072000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,2797741680,62669824,65741824,194150400,6212812800,6209536000,0,0,81920000,4096000,0,0,0,0,0,4096000,51200,0,2150400,731618148,46651733744,1459707456,1600,458752000,126976000,589824000,131072000
1536,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",114425856,114425856,114425856,114425856,7793328,7788632,159986,159948,159950,160020,7793188,7793452,113246208,113246208,1179648,1179648,105895572,105895636,1142784,1142784,113600232,113600263,1179649,1179653,0,0,1,4,1267050416,0,0,226492416,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,4832070300,107938816,113542144,335020032,10720641024,10715922432,0,0,141557760,7077888,0,0,0,0,0,7077888,73728,0,3686400,1263400715,80703720442,2524334596,2304,792723456,219414528,1019215872,226492416
1792,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",181436416,181436416,181436416,181436416,12371740,12385400,213482,213564,213509,213509,12371544,12371400,179830784,179830784,1605632,1605632,168119384,168119012,1555456,1555456,180493232,180493315,1605636,1605634,0,0,4,1,2010330252,0,0,359661568,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,7670106025,171000832,180233216,531464192,17006854144,17000431616,0,0,224788480,11239424,0,0,0,0,0,11239424,100352,0,5820416,2005218785,128102269174,4006397029,3136,1258815488,348422144,1618477056,359661568
2048,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",270532608,270532608,270532608,270532608,18475468,18471444,275298,275240,275289,275301,18475504,18475608,268435456,268435456,2097152,2097152,250971472,250971448,2031616,2031616,269429284,269429389,2097157,2097153,0,0,5,0,3002192816,0,0,536870912,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,11442078052,254804992,268960768,792723456,25367150592,25358761984,0,0,335544320,16777216,0,0,0,0,0,16777216,131072,0,8650752,2991836670,191242631138,5979390193,4096,1879048192,520093696,2415919104,536870912
2304,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",384860160,384860160,384860160,384860160,26224008,26375042,344726,344664,344717,344685,26225492,26226242,382205952,382205952,2654208,2654208,357286992,357288128,2571264,2571264,383751336,383751555,2654213,2654209,0,0,5,0,4268511892,0,0,764411904,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,16294460656,362300416,382870528,1128038400,36097228800,36086611968,0,0,477757440,23887872,0,0,0,0,0,23887872,165888,0,12275712,4261074162,272399347496,8514225782,5184,2675441664,740524032,3439853568,764411904
2560,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",527564800,527564800,527564800,527564800,35972292,36079644,422884,422874,422874,422864,35971376,35972364,524288000,524288000,3276800,3276800,490017612,490016232,3174400,3174400,526274728,526274987,3276805,3276801,0,0,1,4,5852763216,0,0,1048576000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,22362071138,496436224,525108224,1546649600,49492787200,49479680000,0,0,655360000,32768000,0,0,0,0,0,32768000,204800,0,16793600,5843779725,373549832308,11674820920,6400,3670016000,1015808000,4718592000,1048576000
