"","GpuName","GpuId","L2","bandwith","Bus","Memoryclock","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"1336","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,4096,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.942974,0.910467,4.135037,4.129503,84005,100,100,99.996429,0,91.905471,0,0,0,0,6,4,0,0,0,0,25769803776,2097152,1359650927,2124988,85.585182,0,228.195185,101.420082,1217.040987,101.420082,64.212786,102.766254,811.360658,0,0,0,0,18.75,100,17179869184,"Low (1)","High (9)","Low (1)","Idle (0)","Idle (0)","Max (10)",0,0,0,0,137438953472,0,68719476736,0,0,44042813440,44042816512,"Mid (4)","High (9)",0,"Idle (0)",68719476736,0,996717625344,0,17213423616,137455730688,189213442048,0,39208355840,539492352,539492352,17184063488,4297588736,0,0,4.461913,6.355487,21.906111,0.03845,0,43.602638,7.8e-05,7.775586,0.006706,15.853031,0,5,3663714745,2097158,0,0,85.634454,63.719654,1.980495,174.70005,101.420082,3699124390,2097152,173.027744,101.420372,0,253,"Mid (4)",0,0,"Low (1)",0,12.145594,5.031811,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",12887392320,12886605760,2005534129,1687730184,686127047,672252439,1062591,1062491,1062576,1062590,686119551,686113386,1844541181,1844528828,1048576,1048576,1174717052,1174723600,10704,10702,1849770164,1849776701,1048577,1048581,0,0,1,4,10673747132,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,3369283409,34373894901,4834460672,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,10669301315,618369424858,80063465273,65536,0,0,0,0,0.84241,0.59528,256,256,1,16,16,1,27,0,0
"1337","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,4352,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.964756,0.911646,4.061743,4.060542,89253,100,100,99.996639,0,90.370756,0,0,0,0,6,4,0,0,0,0,30909923328,2367488,1528254676,2395373,85.941123,0,224.061097,93.724903,1194.992515,93.724903,59.083061,94.828823,796.661677,0,0,0,0,18.75,100,20606615552,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,164852924416,0,82426462208,0,0,52826351616,52826354420,"Low (3)","High (8)",0,"Idle (0)",82426462208,0,1195505680384,0,20644495360,164871864320,226937929728,0,47027783412,646916096,646916096,20611350528,5154613248,0,0,4.584031,9.156237,22.744536,0.070203,0,43.580705,5.1e-05,6.091494,0.009092,13.763651,0,5,4408481435,2367494,0,0,85.925102,65.233659,0.791303,168.128219,93.724903,4348839260,2367488,170.434014,93.725141,0,207,"Mid (4)",0,0,"Low (1)",0,11.098981,4.949314,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",15457329152,15457329152,2374952117,1950148876,767429730,753580236,1197715,1197729,1197708,1197758,767529086,767435843,2160180298,2160185719,1183744,1183744,1413987439,1413972288,9920,9772,2215343457,2215331255,1183749,1183745,0,0,5,0,13020506508,0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,5105909080,41229212672,5798571008,52826351616,1690443251712,1690386432000,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,13013817142,757462323026,96833675961,73984,0,0,0,0,0.904691,0.740452,272,272,1,16,16,1,27,0,0
"1338","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,4608,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.93709,0.9092,4.062088,4.062562,94501,100,100,99.996825,0,90.415771,0,0,0,0,6,4,0,0,0,0,36691771392,2654208,1860779886,2681227,86.011395,0,223.245248,88.195653,1190.641323,88.195653,60.38197,89.093457,793.760882,0,0,0,0,18.75,100,24461180928,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,195689447424,0,97844723712,0,0,62706327552,62706330624,"Low (3)","High (8)",0,"Idle (0)",97844723712,0,1419109466112,0,24503648256,195710681088,269370261504,0,55823304704,767729664,767729664,24466489344,6118612992,0,0,4.642523,9.441219,23.140223,0.071592,0,42.784769,4.3e-05,6.065119,0.008657,13.845854,0,5,5159098294,2654262,0,0,85.90416,63.850899,0.798054,167.769052,88.195653,5170107544,2654208,167.411803,88.197448,0,174,"Mid (4)",0,0,"Low (1)",0,11.071329,4.961487,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",18348982336,18348097472,2827068872,2329955201,933791763,930269851,1350604,1341107,1350597,1350549,933772532,933823791,2575838836,2575876821,1327104,1327104,1695609902,1695600050,11036,10908,2594531015,2594574864,1327108,1327106,0,0,4,1,15460742876,0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,6080957486,48940278784,6883025920,62706327552,2006602481664,2006538780672,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,15446898158,896861047100,114894836212,82944,0,0,0,0,0.962276,0.874135,288,288,1,16,16,1,27,0,0
"1339","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,4864,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.968351,0.907324,4.04572,4.045072,99749,100,100,99.996992,0,90.026558,0,0,0,0,6,4,0,0,0,0,43153096704,2957312,2229723057,2985331,86.011426,0,221.743298,82.991643,1182.630923,82.991643,61.10661,83.777946,788.420615,0,0,0,0,18.75,100,28768731136,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,230149849088,0,115074924544,0,0,73747228672,73747231744,"Low (3)","High (8)",0,"Idle (0)",115074924544,0,1668988600320,0,28816048128,230173507584,316787261440,0,65652328448,902719488,902719488,28774645760,7195879424,0,0,4.639402,9.755017,23.383839,0.076212,0,42.792023,4.6e-05,5.884466,0.008388,13.460608,0,5,6015142313,2957318,0,0,86.072905,62.974583,0.91218,164.677705,82.991643,6008935478,2957312,164.847806,82.991812,0,147,"Mid (4)",0,0,"Low (1)",0,10.867543,4.930524,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",21579972672,21579038656,3332103744,2661941664,1118092203,1116190495,1492647,1492721,1492379,1492475,1117981421,1118101993,2994042206,2994088578,1478656,1478656,1880386600,1880297481,8088,7964,3008319900,3008319880,1478656,1478662,0,0,0,5,18227712128,0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,7253717075,57557424883,8094903296,73747228672,2359911317504,2359840342016,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,18221072582,1056163378478,134835703326,92416,0,0,0,0,1.027977,1.041883,304,304,1,16,16,1,27,0,0
"1340","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,5120,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.947875,0.896062,4.025637,4.023131,104997,100,100,99.997143,0,89.538305,0,0,0,0,6,4,0,0,0,0,50331648000,3276800,2610240512,3314227,85.971993,0,221.813963,78.867187,1183.007805,78.867187,61.351754,79.767993,788.67187,0,0,0,0,18.75,100,33554432000,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,268435456000,0,134217728000,0,0,86013542400,86013545472,"Low (3)","High (8)",0,"Idle (0)",134217728000,0,1946602700800,0,33606860800,268461670400,369465753600,0,76572264448,1052672000,1052672000,33560985600,8392704000,0,0,4.69452,10.161409,23.937974,0.077092,0,42.162668,3.9e-05,5.736315,0.00833,13.221653,0,5,7040538959,3276806,0,0,85.949048,63.283282,0.313354,166.072468,78.867187,7065634711,3276800,165.482611,78.867331,0,126,"Mid (4)",0,0,"Low (1)",0,10.64054,4.896693,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",25169592384,25168609216,3953647954,3123332782,1312338046,1313792966,1661845,1652409,1661856,1661840,1312427199,1312465710,3535206843,3535220293,1638400,1638400,2268820734,2268877650,8176,8268,3528256912,3528381670,1638400,1638406,0,0,0,5,21378125848,0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,8841232640,67130983156,9441281024,86013542400,2752433356800,2752354713600,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,21371116453,1230399327348,156582610228,102400,0,0,0,0,1.096513,1.218706,320,320,1,16,16,1,27,0,0
"1341","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,5376,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.98292,0.896537,4.019218,4.02144,110245,100,100,99.997279,0,89.500697,0,0,0,0,6,4,0,0,0,0,58265174016,3612672,3086751316,3640764,86.11807,0,220.701178,74.73479,1177.07295,74.73479,62.358545,75.315925,784.7153,0,0,0,0,18.75,100,38843449344,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,310747594752,0,155373797376,0,0,99569756160,99569758964,"Low (3)","High (8)",0,"Idle (0)",155373797376,0,2253411385344,0,38901252096,310776496128,427682562048,0,88640521972,1218373632,1218373632,38850674688,9715378176,0,0,4.718005,10.394845,24.042741,0.081515,0,41.996089,7.3e-05,5.636299,0.008051,13.122382,0,5,8074249036,3612678,0,0,86.08679,62.224941,0.338863,163.715952,74.73479,8103948367,3612672,163.115966,74.734914,0,108,"Mid (4)",0,0,"Low (1)",0,10.576576,4.90128,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",29136199680,29136199680,4503535003,3531219749,1530574347,1518808507,1820315,1820224,1820338,1820362,1530425577,1530458868,4013739998,4013789410,1806336,1806336,2524079218,2524117283,6432,6394,4034094086,4034101879,1806376,1806350,0,0,4,1,24739386428,0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,10384250393,77711284975,10929236992,99569756160,3186232197120,3186145492992,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,24733978961,1426401545542,181431375793,112896,0,0,0,0,1.162402,1.415257,336,336,1,16,16,1,27,0,0
"1342","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,5632,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.981968,0.894917,4.007122,4.00665,115493,100,100,99.997402,0,89.17158,0,0,0,0,6,4,0,0,0,0,66991423488,3964928,3590285306,3992970,86.263588,0,219.609824,70.984993,1171.252397,70.984993,62.771174,71.487036,780.834931,0,0,0,0,18.75,100,44660948992,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,357287591936,0,178643795968,0,0,114480357376,114480363520,"Mid (4)","High (8)",0,"Idle (0)",178643795968,0,2590874271744,0,44724387840,357319311360,491714510848,0,101914513408,1400610816,1400610816,44668878848,11170193408,0,0,4.699473,10.600183,24.257189,0.084583,0,42.069133,6.6e-05,5.468264,0.007752,12.813356,0,5,9229653298,3964934,0,0,86.339215,60.972212,0.338266,161.593164,70.984993,9242547650,3964928,161.367724,70.985101,0,93,"Mid (4)",0,0,"Low (1)",0,10.421763,4.881001,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",33500217408,33499135936,5274369325,4010525091,1793598962,1775700569,1996506,1996418,1996490,1996514,1793506401,1793528912,4638465631,4638498929,1982464,1982464,2833156930,2833105367,5834,5874,4599760251,4599791231,1982501,1982481,0,0,5,0,28596178004,0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,12436638816,89348662272,12565849088,114480357376,3663371436032,3663276277760,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,28591617510,1642099639756,209211323226,123904,0,0,0,0,1.253063,1.637091,352,352,1,16,16,1,27,0,0
"1343","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,5888,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.98346,0.888649,3.997099,3.990031,120741,100,100,99.997515,0,88.801741,0,0,0,0,6,4,0,0,0,0,76548145152,4333568,4074523208,4361604,86.382537,0,219.049311,67.72539,1168.262992,67.72539,62.184585,68.16354,778.841995,0,0,0,0,18.75,100,51032096768,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,408256774144,0,204128387072,0,0,130809833472,130809836544,"Low (3)","High (8)",0,"Idle (0)",204128387072,0,2960450977792,0,51101433856,408291442688,561838424064,0,116451641344,1600169984,1600169984,51040763904,12763441152,0,0,4.755691,11.035766,24.77802,0.091521,0,41.214649,2.1e-05,5.386075,0.007651,12.730606,0,5,10414221568,4333574,0,0,86.420896,61.985576,0.341243,158.591475,67.72539,10391395917,4333568,158.939836,67.725484,0,81,"Mid (4)",0,0,"Low (1)",0,10.269024,4.864286,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",38278406144,38278406144,6051600326,4499778564,2016690515,2049000584,2180496,2180754,2180385,2180461,2016644862,2016775162,5271359856,5271351898,2166784,2166784,3187949143,3187912733,9230,9178,5194226130,5194228017,2166821,2166801,0,0,1,4,32803000520,0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,14594679941,102093445871,14358195200,130809833472,4185914671104,4185810665472,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,32796143354,1861503093420,238489466988,135424,0,0,0,0,1.32335,1.875817,368,368,1,16,16,1,27,0,0
"1344","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,6144,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.988878,0.892598,3.984203,3.981726,125989,100,100,99.997619,0,88.616943,0,0,0,0,6,4,0,0,0,0,86973087744,4718592,4735440472,4746782,86.151282,0,218.722071,64.806539,1166.51771,64.806539,63.513615,65.193708,777.678473,0,0,0,0,18.75,100,57982058496,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,463856467968,0,231928233984,0,0,148622671872,148622674678,"Mid (4)","High (8)",0,"Idle (0)",231928233984,0,3363601121280,0,58057555968,463894216704,638331125760,0,132309321462,1817837568,1817837568,57991495680,14501412864,0,0,4.733911,11.228404,24.725291,0.09275,0,41.449497,4.9e-05,5.28148,0.007304,12.481313,0,5,12024151770,4718598,0,0,86.118429,60.586219,0.308948,161.885262,64.806539,12069821943,4718592,161.272715,64.806622,0,72,"Mid (4)",0,0,"Low (1)",0,10.159096,4.849069,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",43491852352,43490672576,6818010248,5278823123,2390300213,2406343350,2373388,2382868,2373343,2373381,2390557882,2390383325,6043699068,6043697119,2359296,2359296,3646262748,3646221506,13908,13902,6028270088,6028238172,2359297,2359301,0,0,5,0,37287055924,0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,16808269755,115995968245,16313353216,148622671872,4755925499904,4755812253696,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,37278176446,2124144785842,272030675085,147456,0,0,1,0,1.403787,2.136421,384,384,1,16,16,1,27,0,0
"1345","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,6400,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.984481,0.891447,3.948736,3.950403,131237,100,100,99.997714,0,87.919849,0,0,0,0,6,4,0,0,0,0,9.8304e+10,5120000,5354165273,5157470,86.284985,0,217.046233,61.737595,1157.579907,61.737595,63.048036,62.189412,771.719938,0,0,0,0,18.75,100,6.5536e+10,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,5.24288e+11,0,2.62144e+11,0,0,167983360000,167983363072,"Mid (4)","High (8)",0,"Idle (0)",2.62144e+11,0,3801784320000,0,65617920000,524328960000,721469440000,0,149544962048,2054400000,2054400000,65546240000,16390400000,0,0,4.706533,11.821296,25.142171,0.107312,0,41.188956,1.6e-05,5.014252,0.007416,12.012048,0,5,13427846010,5120006,0,0,86.311406,60.79174,0.391797,156.497905,61.737595,13290115015,5120000,158.119758,61.737667,0,63,"Mid (4)",0,0,"Low (1)",0,9.892224,4.812217,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",49157734464,49156505536,7677257782,5746934481,2672819751,2681509683,2583570,2574024,2583538,2583478,2672854033,2672708722,6706932304,6707019959,2560000,2560000,4040001648,4040178492,10040,10052,6733009025,6733110595,2560040,2560014,0,0,4,1,42550486800,0,0,5.24288e+11,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,20547843192,131106560750,18438401024,167983360000,5375467520000,5375344640000,0,0,0,0,0,0,0,0,0,1.6384e+10,1280000,0,2054400000,42540236674,2429405269520,307526534318,160000,0,0,0,0,1.48294,2.439243,400,400,1,16,16,1,27,0,0
"1346","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,6656,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.965285,0.884539,3.953254,3.951881,136485,100,100,99.997802,0,87.952764,0,0,0,0,6,4,0,0,0,0,110578630656,5537792,6061124291,5575511,86.400729,0,216.941258,59.33436,1157.02004,59.33436,63.419507,59.738499,771.346694,0,0,0,0,18.75,100,73719087104,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,589752696832,0,294876348416,0,0,188956385280,188956391424,"Mid (4)","High (8)",0,"Idle (0)",294876348416,0,4276460191744,0,73807691776,589796999168,811530190848,0,168215973888,2310643712,2310643712,73730162688,18436694016,0,0,4.745163,11.878879,25.441737,0.104159,0,40.699485,4.2e-05,5.039514,0.007096,12.083925,0,5,14947094811,5537798,0,0,86.414342,59.318445,0.322403,157.146582,59.33436,15018801080,5537792,156.396296,59.334425,0,56,"Mid (4)",0,0,"Low (1)",0,9.889282,4.818683,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",55295492160,55294214080,8576510007,6277171987,3062075782,2997766685,2783022,2782358,2782984,2782996,3061987784,3062206157,7421307488,7421298922,2768896,2768896,4493719615,4493615967,4316,4318,7546374969,7546325189,2768897,2768901,0,0,5,0,47772556156,0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,22958105513,147475555063,20740416512,188956385280,6046604328960,6046471421952,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,47766234670,2707211453180,344170045775,173056,0,0,0,0,1.565824,2.750801,416,416,1,16,16,1,27,0,0
"1347","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,6912,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.989263,0.887461,3.94595,3.948986,141733,100,100,99.997883,0,87.888361,0,0,0,0,6,4,0,0,0,0,123834728448,5971968,6868308564,6000192,86.433539,0,216.149441,56.928247,1152.79702,56.928247,63.938168,57.197295,768.531347,0,0,0,0,18.75,100,82556485632,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,660451885056,0,330225942528,0,0,211606235136,211606238208,"Mid (4)","High (8)",0,"Idle (0)",330225942528,0,4789088354304,0,82652037120,660499660800,908790202368,0,188379760640,2587355136,2587355136,82568429568,20646586368,0,0,4.746896,12.003465,25.450695,0.109062,0,40.750134,3.8e-05,4.935153,0.006797,11.997761,0,5,16908752865,5972022,0,0,86.380801,59.402882,0.210182,157.660498,56.928247,16936064763,5971968,157.406248,56.928762,0,49,"Mid (4)",0,0,"Low (1)",0,9.847012,4.809299,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",61923999808,61922672576,9715409030,7228244017,3393257742,3421967264,3000093,3009595,3000089,3000101,3393184553,3393191338,8465845356,8465863755,2985984,2985984,5019878600,5019962248,4440,4350,8495475375,8495550176,2986025,2985997,0,0,1,4,53720519788,0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,26019332958,165153282800,23226477568,211606235136,6771399524352,6771256197120,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,53714955154,3055454641524,388796229349,186624,0,0,0,0,1.676434,3.089953,432,432,1,16,16,1,27,0,0
"1348","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,7168,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.980095,0.888354,3.933233,3.927479,146981,100,100,99.997959,0,87.409731,0,0,0,0,6,4,0,0,0,0,138110042112,6422528,7689035000,6469754,86.554103,0,216.00626,54.858732,1152.033384,54.858732,64.137443,55.262118,768.022256,0,0,0,0,18.75,100,92073361408,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,736586891264,0,368293445632,0,0,235997396992,235997403136,"Mid (4)","High (8)",0,"Idle (0)",368293445632,0,5341128425472,0,92176121856,736638271488,1013526298624,0,210093740032,2885320704,2885320704,92086206464,23026368512,0,0,4.737767,12.364104,25.723134,0.112244,0,40.520281,1.1e-05,4.826791,0.00684,11.708827,0,5,18711448269,6422582,0,0,NA,58.990577,0.247504,154.263644,54.858732,18493698760,6422528,156.079983,54.859194,0,44,"Mid (4)",0,0,"Low (1)",0,9.663035,4.787542,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",NA,NA,10707744668,7924447418,3874460484,3855945519,3225395,3234829,3225396,3225376,3874437689,3874764443,9309691975,9309655055,3211264,3211264,5461764047,5461649139,7706,7812,9420174876,9420269895,3211269,3211265,0,0,5,0,60020094812,0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,30452138326,184190076928,25903663104,235997396992,7551916703744,7551762563072,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,60012125950,3404238117300,433585135799,200704,0,0,1,1,1.78805,3.459759,448,448,1,16,16,1,27,0,0
