"","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"3104",5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","vectorAdd",8,131072,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",62.072049,0.653069,1.01681,0.985808,21,100,100,95.238095,0.014893,23.489065,0,0,0,0,8,4,0,0,0,0,65536,16384,7644,16412,50,0,120.996469,60.498234,120.996469,60.498234,28.225617,60.601625,120.996469,0,0,0,0,100,100,32768,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,131072,131072,0,0,0,86016,87314,"Mid (5)","Low (2)",0,"Idle (0)",131072,0,1572864,0,131072,393216,393216,0,83218,8192,8192,57344,20480,0,0,4.034476,9.207508,70.377539,0,0,6.072563,6.754572,0.212391,2.632553,0.708398,0,5,32939,16390,0,0,50,77.954102,0,120.996469,60.498234,32768,16384,121.62789,60.52039,0,18.905698,"Mid (4)",0,0,"Low (1)",0,1.23265,0.358448,0,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",49128,49176,32784,32752,15964,3540,7704,7117,6702,4777,13981,9984,16384,16384,8192,8192,13988,14008,12,8,16416,16423,8197,8193,0,0,5,0,196718,0,0,262144,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,4096,252799,79107,4096,86016,2752512,2621440,0,0,0,0,0,0,0,0,0,8192,4096,0,8192,145883,7274782,1910529,2048,0,0,0,0,1.407233,6.88e-06,2048,1,1,64,1,1,8,0,0
"3105",5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","vectorAdd",8,262144,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",80.08789,0.794596,0.796588,0.790512,21,100,100,95.238095,0.007481,18.828733,0,0,0,0,8,4,0,0,0,0,131072,32768,40900,33519,50,0,116.00196,58.00098,116.00196,58.00098,72.395022,59.330287,116.00196,0,0,0,0,100,100,65536,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,262144,262144,0,0,0,172032,173323,"High (7)","Low (2)",0,"Idle (0)",262144,0,3145728,0,262144,786432,786432,0,165131,16384,16384,114688,40960,0,0,1.37941,6.091949,86.583164,0,0,2.612468,1.121901,0.144428,1.679821,0.386858,0,5,65703,32774,0,0,50,38.452148,0,116.00196,58.00098,65536,32768,116.297558,58.0116,0,9.062653,"Mid (4)",0,0,"Low (1)",0,0.942947,0.382299,0,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",98376,98232,65504,65568,22664,17084,18457,13872,16412,16041,19776,19776,32768,32768,16384,16384,11688,11344,0,0,32832,32871,16388,16386,0,0,0,5,250804,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,648227,156312,8192,172032,5505024,5242880,0,0,0,0,0,0,0,0,0,16384,8192,0,16384,200665,10441884,5353251,4096,0,0,0,0,1.3967,1.5808e-05,4096,1,1,64,1,1,8,0,0
"3106",5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","vectorAdd",8,524288,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",91.573704,0.871889,0.579422,0.582229,21,100,100,95.238095,0.00377,13.865164,0,0,0,0,8,4,0,0,0,0,262144,65536,131104,65103,50,0,92.198121,46.099061,92.198121,46.099061,92.220631,45.794482,92.198121,0,0,0,0,100,100,131072,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,524288,524288,0,0,0,344064,345350,"High (7)","Low (2)",0,"Idle (0)",524288,0,6291456,0,524288,1572864,1572864,0,328966,32768,32768,229376,81920,0,0,0.920196,4.176047,91.112244,0,0,1.909231,0.399126,0.097215,1.146012,0.239928,0,5,131143,65542,0,0,50,0,0,92.198121,46.099061,131072,65536,92.248064,46.103281,0,3.601489,"Low (3)",0,0,"Low (1)",0,0.681183,0.323157,0,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",196560,196656,131072,131072,74888,56192,37356,27922,32674,32576,65544,65536,65536,65536,32768,23360,0,0,0,0,65600,65639,32773,32769,0,0,1,4,641344,0,0,1048576,0,0,0,0,524288,0,0,0,0,0,0,0,0,0,0,16384,2110364,312960,16384,344064,11010048,10485760,0,0,0,0,0,0,0,0,0,32768,16384,0,32768,586282,32051378,16213357,8192,0,0,0,0,1.431335,4.2208e-05,8192,1,1,64,1,1,8,0,0
"3107",5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","vectorAdd",8,1048576,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",95.875882,0.879507,0.578728,0.579004,21,100,100,95.238095,0.000993,13.787098,0,0,0,0,8,4,0,0,0,0,524288,131072,262176,130952,50,0,93.589774,46.794887,93.589774,46.794887,93.601199,46.752045,93.589774,0,0,0,0,100,100,262144,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,1048576,1048576,0,0,0,688128,688811,"High (7)","Low (2)",0,"Idle (0)",1048576,0,12582912,0,1048576,3145728,3145728,0,656043,65536,65536,458752,163840,0,0,0.95603,3.977686,91.367682,0,0,1.665651,0.647325,0.08298,1.088644,0.214001,0,5,262215,131078,0,0,50,0,0,93.589774,46.794887,262144,131072,93.615122,46.797029,0,1.827925,"Low (3)",0,0,"Low (1)",0,0.669435,0.328158,0,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",393192,393240,262144,262144,149804,112384,72929,56292,63682,45494,131105,93668,131072,131072,65536,65536,0,0,0,0,131104,131111,65541,65537,0,0,5,0,1264094,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,4098561,623266,32768,688128,22020096,20971520,0,0,0,0,0,0,0,0,0,65536,32768,0,65536,1210292,67589700,33501343,16384,0,0,0,0,1.446201,8.3648e-05,16384,1,1,64,1,1,8,0,0
"3108",5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","vectorAdd",8,2097152,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",97.91756,0.882586,0.57104,0.571332,21,100,100,95.238095,0.000937,13.603478,0,0,0,0,8,4,0,0,0,0,1048576,262144,524296,262812,50,0,94.195734,47.097867,94.195734,47.097867,94.197172,47.217883,94.195734,0,0,0,0,100,100,524288,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2097152,2097152,0,0,0,1376256,1377546,"High (7)","Low (2)",0,"Idle (0)",2097152,0,25165824,0,2097152,6291456,6291456,0,1312010,131072,131072,917504,327680,0,0,0.84459,3.950539,92.15831,0,0,1.561942,0.095842,0.080867,1.077515,0.230396,0,5,524359,262150,0,0,50,0,0,94.195734,47.097867,524288,262144,94.20849,47.098945,0,941.957031,"Low (3)",0,0,"Low (1)",0,0.670648,0.332075,0,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",786360,786504,524272,524304,299592,224704,150304,112698,131389,131537,262152,262144,262144,262144,131072,131072,0,0,0,0,262176,262183,131073,131077,0,0,1,4,2461747,0,0,4194304,0,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,65536,8287797,1245858,65536,1376256,44040192,41943040,0,0,0,0,0,0,0,0,0,131072,65536,0,131072,2405779,136520810,68467846,32768,0,0,0,0,1.471455,0.000164896,32768,1,1,64,1,1,8,0,0
"3109",5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","vectorAdd",8,4194304,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",98.570025,0.888105,0.570236,0.569958,21,100,100,95.238095,0.000478,13.570755,0,0,0,0,8,4,0,0,0,0,2097152,524288,1048608,523894,50,0,94.537116,47.268558,94.537116,47.268558,94.540001,47.233036,94.537116,0,0,0,0,100,100,1048576,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4194304,4194304,0,0,0,2752512,2753811,"High (7)","Low (2)",0,"Idle (0)",4194304,0,50331648,0,4194304,12582912,12582912,0,2622739,262144,262144,1835008,655360,0,0,0.85357,3.852778,92.388841,0,0,1.482459,0.046218,0.084673,1.066466,0.224994,0,5,1048647,524294,0,0,50,0,0,94.537116,47.268558,1048576,524288,94.543517,47.269099,0,472.685547,"Low (3)",0,0,"Low (1)",0,0.668653,0.334935,0,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",1572840,1572888,1048528,1048624,599176,449408,299214,224524,261917,261861,524296,524288,524288,524288,262144,262144,0,0,0,0,524429,374683,262145,262149,0,0,1,4,4889526,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,16617769,2491046,131072,2752512,88080384,83886080,0,0,0,0,0,0,0,0,0,262144,131072,0,262144,4817481,276561004,137745311,65536,0,0,0,0,1.569642,0.000330367,65536,1,1,64,1,1,8,0,0
"3110",5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","vectorAdd",8,8388608,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",99.262846,0.891409,0.569942,0.569577,21,100,100,95.238095,0.000233,13.561446,0,0,0,0,8,4,0,0,0,0,4194304,1048576,2097160,1049156,50,0,94.953488,47.476744,94.953488,47.476744,94.95385,47.503005,94.953488,0,0,0,0,100,100,2097152,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,8388608,8388608,0,0,0,5505024,5505689,"High (7)","Low (2)",0,"Idle (0)",8388608,0,100663296,0,8388608,25165824,25165824,0,5243545,524288,524288,3670016,1310720,0,0,0.821621,3.86246,92.415397,0,0,1.49822,0.022739,0.085065,1.055527,0.23897,0,5,2097223,1048582,0,0,50,0,0,94.953488,47.476744,2097152,1048576,94.956703,47.477016,0,237.382812,"Mid (4)",0,0,"Low (1)",0,0.67684,0.336915,0,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",3145752,3145704,2097168,2097136,1198344,898905,599428,447926,524509,524553,1048584,1048576,1048576,748992,524288,524288,0,0,0,0,1048608,1048615,524292,524290,0,0,0,5,9736454,0,0,16777216,0,0,0,0,8388608,0,0,0,0,0,0,0,0,0,0,262144,33308943,4981400,262144,5505024,176160768,167772160,0,0,0,0,0,0,0,0,0,524288,262144,0,524288,9661490,550492682,275622932,131072,0,0,0,0,1.719881,0.000657501,131072,1,1,64,1,1,8,0,0
"3111",5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","vectorAdd",8,12582912,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",99.495229,0.903369,0.56971,0.569396,21,100,100,95.238095,8e-05,13.557093,0,0,0,0,8,4,0,0,0,0,6291456,1572864,3145736,1573562,50,0,95.069084,47.534542,95.069084,47.534542,95.069325,47.555636,95.069084,0,0,0,0,100,100,3145728,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,12582912,12582912,0,0,0,8257536,8258209,"High (7)","Low (2)",0,"Idle (0)",12582912,0,150994944,0,12582912,37748736,37748736,0,7864993,786432,786432,5505024,1966080,0,0,0.849818,3.943864,92.255912,0,0,1.515963,0.031901,0.083829,1.081888,0.236825,0,5,3145799,1572870,0,0,50,0,0,95.069084,47.534542,3145728,1572864,95.071229,47.534723,0,158.448242,"Mid (4)",0,0,"Low (1)",0,0.67272,0.337245,0,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",4718568,4718616,3145712,3145744,1797600,1348160,899156,674498,786814,786824,1572880,1572880,1572864,1572864,786432,786432,0,0,0,0,1572896,1572903,786436,786434,0,0,0,5,14573666,0,0,25165824,0,0,0,0,12582912,0,0,0,0,0,0,0,0,0,0,393216,50004549,7471770,393216,8257536,264241152,251658240,0,0,0,0,0,0,0,0,0,786432,393216,0,786432,14503383,828171650,413010784,196608,0,0,0,0,1.826746,0.000985723,196608,1,1,64,1,1,8,0,0
"3112",5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","vectorAdd",8,16777216,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",99.637129,0.894339,0.565878,0.486314,21,100,100,95.238095,0.000116,11.578949,0,0,0,0,8,4,0,0,0,0,8388608,2097152,4194312,2098063,50,0,95.151028,47.575514,95.151028,47.575514,95.151209,47.59618,95.151028,0,0,0,0,100,100,4194304,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,16777216,16777216,0,0,0,11010048,11010727,"High (7)","Low (2)",0,"Idle (0)",16777216,0,201326592,0,16777216,50331648,50331648,0,10486439,1048576,1048576,7340032,2621440,0,0,0.829337,3.882955,92.406147,0,0,1.495673,0.011582,0.087863,1.048205,0.238237,0,5,4194375,2097158,0,0,50,0,0,95.151028,47.575514,4194304,2097152,95.152638,47.57565,0,118.938477,"Low (3)",0,0,"Low (1)",0,0.576381,0.335552,0,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",6291432,6291480,4194272,4194336,2396744,1797568,1198936,899334,1049121,1049029,2097160,2097152,2097152,2097152,1048576,1048576,0,0,0,0,2097216,2097255,1048580,1048578,0,0,4,1,19409488,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,66814441,9962143,524288,11010048,352321536,335544320,0,0,0,0,0,0,0,0,0,1048576,524288,0,1048576,19338408,1098350948,549420575,262144,0,0,0,0,1.990359,0.001315194,262144,1,1,64,1,1,8,0,0
"3113",5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","vectorAdd",8,20971520,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",99.696731,0.881428,0.568816,0.568556,21,100,100,95.238095,4.9e-05,13.537082,0,0,0,0,8,4,0,0,0,0,10485760,2621440,5242888,2622630,50,0,95.110325,47.555162,95.110325,47.555162,95.11047,47.57675,95.110325,0,0,0,0,100,100,5242880,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,20971520,20971520,0,0,0,13762560,13763239,"High (7)","Low (2)",0,"Idle (0)",20971520,0,251658240,0,20971520,62914560,62914560,0,13107879,1310720,1310720,9175040,3276800,0,0,1.18361,5.573678,89.051064,7.1e-05,0,2.185683,0.026913,0.120819,1.508378,0.349785,0,5,4494572,2621446,0,0,50,0,0,95.110325,47.555162,5242880,2621440,81.535378,47.555271,0,95.109375,"Low (3)",0,0,"Low (1)",0,0.678524,0.337598,0,"GeForce GTX 970 (0)",1,7,"vectorAdd(float const *, float const *, float*, int)",7864368,7864272,5242864,5242896,2995960,2246976,1498592,1123740,1311298,1311316,2621496,2621480,2621440,2621440,1310720,1310720,0,0,0,0,2621472,2621479,1310721,1310725,0,0,1,4,24231397,0,0,41943040,0,0,0,0,20971520,0,0,0,0,0,0,0,0,0,0,655360,83469726,12452513,655360,13762560,440401920,419430400,0,0,0,0,0,0,0,0,0,1310720,655360,0,1310720,24156378,1384301240,698250790,327680,0,0,0,0,2.138193,0.001642457,327680,1,1,64,1,1,8,0,0
