"","GpuName","GpuId","L2","bandwith","Bus","Memoryclock","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"3342","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,113246208,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.631561,0.154069,0.642812,0.620463,1245304.28125,99.999984,99.999977,84.041406,3e-06,14.058332,32.025823,1.030303,0,0,7.993062,17.333333,3760128,116916352,0,0,28311552,19968,14167624,29466,50,0,29.01108,7.514867,28.985918,41.868548,29.010179,61.783787,28.985918,0,0,957.609911,30.797538,100.086806,17.948718,14155776,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,159398948,159399384,"Low (2)","Low (1)",6.143713,"Mid (5)",4096,0,2477970347,8192,477822979,346980352,983969791,0,144465621,22342659,22342659,21573634,10954370,0,0,7.196498,33.53591,56.982845,0,0.683943,0.680173,0.002948,0.605568,0.000405,0.31171,0,5,14167975,19974,0,0,49.96476,0.000339,92.307692,28.985918,41.868548,14155776,19968,29.010898,41.881129,0,10.735352,"Low (1)",0,0,"Low (1)",0,0.591102,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",14165760,14165760,7087872,7087872,8089040,6078877,16461,11132,14542,14448,7083756,7083688,7077888,5055648,9984,9984,36,20,9221,9211,7084000,7083975,9989,9985,0,0,1,4,253035778,0,0,113246208,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,847399019,129531858,14933763,159398948,5100765174,4286755756,0,0,128,3649536,0,0,0,0,0,3538944,1152,3,18471427,247934315,2445408458,611463985,32,113262590,0,116916352,3760128,1.608375,0.017069,32,1,1,128,1,1,25,16392,0
"3343","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,117440512,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.02476,0.154106,0.631367,0.618047,1291416.28125,99.999984,99.999978,84.041315,3e-06,14.003598,32.024901,1.030303,0,0,7.993309,17.333333,3899392,121241728,0,0,29360128,19968,14691756,28947,50,0,28.992452,7.24205,28.968204,40.348569,28.991275,58.492088,28.968204,0,0,956.986307,30.778716,100.083705,17.948718,14680064,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,165301284,165301720,"Low (2)","Low (1)",6.143822,"Mid (5)",4096,0,2569720747,8192,495517699,359825408,1020407807,0,149814997,23170051,23170051,22372354,11359874,0,0,7.169436,33.514295,56.994044,0,0.718786,0.676158,0.00288,0.600261,0.00038,0.32376,0,5,14681321,19974,0,0,49.966018,0.000218,92.307692,28.968204,40.348569,14680064,19968,28.970684,40.360693,0,10.345703,"Low (1)",0,0,"Low (1)",0,0.589995,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",14690048,14690048,7350016,7350016,8389217,6303112,14896,12535,12946,9277,7346434,5249072,7340032,7340032,9984,9984,12,24,9211,9221,7346144,7346119,9984,9990,0,0,4,1,263188883,0,0,117440512,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,881163199,134328274,15486723,165301284,5289639928,4445483950,0,0,128,3784704,0,0,0,0,0,3670016,1152,3,19155459,258088521,2544449400,659451091,32,117452798,0,121241728,3899392,1.605556,0.017703,32,1,1,128,1,1,25,16392,0
"3344","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,121634816,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",97.947813,0.154095,0.619362,0.619455,1337528.28125,99.999985,99.999979,84.041231,3e-06,14.035492,32.024043,1.030303,0,0,7.99354,17.333333,4038656,125567104,0,0,30408704,19968,15216076,29298,50,0,29.014082,6.997744,28.990652,38.987429,29.013007,57.204211,28.990652,0,0,957.692186,30.802568,100.080819,17.948718,15204352,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,171203620,171204056,"Low (2)","Low (1)",6.143924,"Mid (5)",4096,0,2661471147,8192,513212419,372670464,1056845823,0,155164373,23997443,23997443,23171074,11765378,0,0,7.495882,34.807879,55.322953,0,0.707359,0.706978,0.002723,0.626116,0.000364,0.329745,0,5,15216507,19974,0,0,49.967189,0.000237,92.307692,28.990652,38.987429,15204352,19968,29.013829,38.999144,0,9.996094,"Low (1)",0,0,"Low (1)",0,0.590598,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",15214336,15214336,7612160,7612160,8688268,6527788,16388,12737,14494,14560,7608104,7608032,7602176,7602176,9984,9984,20,20,9211,9221,7608152,7608095,9988,9986,0,0,0,1,271503808,0,0,121634816,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,911074623,139124690,16039683,171203620,5478514680,4604212142,0,0,128,3919872,0,0,0,0,0,3801088,1152,3,19839491,266166276,2625059808,657702010,32,121643006,0,125567104,4038656,1.672908,0.018377,32,1,1,128,1,1,25,16392,0
"3345","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,125829120,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.033624,0.154073,0.617813,0.642179,1383640.28125,99.999985,99.99998,84.041152,2e-06,14.550382,32.023241,1.030303,0,0,7.993755,17.333333,4177920,129892480,0,0,31457280,19968,15740240,29216,50,0,28.94692,6.749008,28.924322,37.601619,28.945654,55.016471,28.924322,0,0,955.467728,30.732093,100.078125,17.948718,15728640,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,177105956,177106392,"Low (2)","Low (1)",6.14402,"Mid (5)",4096,0,2753221547,8192,530907139,385515520,1093283839,0,160513749,24824835,24824835,23969794,12170882,0,0,7.477812,34.871389,55.226676,0,0.734629,0.70622,0.002658,0.627516,0.000289,0.352811,0,5,15740839,19974,0,0,49.968282,0.000254,92.307692,28.924322,37.601619,15728640,19968,28.946756,37.612917,0,9.640625,"Low (1)",0,0,"Low (1)",0,0.614503,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",15738624,15738624,7874304,7874304,8987768,6753033,16824,11256,14634,14736,7875670,7875512,7864320,5617408,9984,9984,28,16,9221,9211,7870224,7870167,9988,9986,0,0,4,1,281616439,0,0,125829120,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,942743943,143921106,16592643,177105956,5667389432,4762940334,0,0,128,4055040,0,0,0,0,0,3932160,1152,3,20523523,275947408,2721693206,680900922,32,125833214,0,129892480,4177920,1.550438,0.019,32,1,1,128,1,1,25,16392,0
"3346","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,130023424,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.297605,0.154101,0.618466,0.618513,1429752.28125,99.999986,99.99998,84.041078,2e-06,14.014157,32.022492,1.030303,0,0,7.993956,17.333333,4317184,134217856,0,0,32505856,19968,16264660,29172,50,0,29.109829,6.568221,29.087837,36.594376,29.108834,53.462095,29.087837,0,0,960.837863,30.905827,100.075605,17.948718,16252928,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,183008292,183008728,"Low (2)","Low (1)",6.144109,"Mid (5)",4096,0,2844971947,8192,548601859,398360576,1129721855,0,165863125,25652227,25652227,24768514,12576386,0,0,7.185615,33.283437,57.22233,0,0.720743,0.677451,0.002757,0.598168,0.000297,0.309201,0,5,16265127,19974,0,0,49.969304,0.000172,92.257612,29.087837,36.594376,16252928,19968,29.10967,36.605371,0,9.382812,"Low (1)",0,0,"Low (1)",0,0.589078,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",16262912,16262912,8136448,8136448,9287484,6977176,16676,12848,14750,14696,8132412,8132372,8126464,8126464,9984,9984,16,8,9217,9205,8132352,8132295,9989,7369,0,0,1,4,296355586,0,0,130023424,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,975475247,148717522,17145603,183008292,5856264182,4921668524,0,0,128,4190208,0,0,0,0,0,4063232,1152,3,21207555,291147870,2871371262,718697687,32,130023422,0,134217856,4317184,1.614866,0.019607,32,1,1,128,1,1,25,16392,0
"3347","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,134217728,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.389482,0.154063,0.616279,0.61589,1475864.28125,99.999986,99.999981,84.041009,2e-06,13.954713,32.021789,1.030303,0,0,7.994145,17.333333,4456448,138543232,0,0,33554432,19968,16788932,29132,50,0,28.961961,6.330791,28.940764,35.271556,28.960974,51.458882,28.940764,0,0,955.950494,30.749562,100.073242,17.948718,16777216,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,188910628,188911064,"Low (2)","Low (1)",6.144193,"Mid (5)",4096,0,2936722347,8192,566296579,411205632,1166159871,0,171212501,26479619,26479619,25567234,12981890,0,0,7.449192,34.621814,55.372473,0,0.885034,0.701993,0.002569,0.628258,0.000351,0.338316,0,5,16788935,19974,0,0,49.970263,0.000286,92.307692,28.940764,35.271556,16777216,19968,28.960979,35.282154,0,9.043945,"Low (1)",0,0,"Low (1)",0,0.588139,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",16787200,16787200,8398592,8398592,9587000,7202068,16605,12856,14749,14688,8394726,8394560,8388608,8388608,9984,9984,20,28,9221,9211,8394672,8394607,9989,9985,0,0,5,0,312928641,0,0,134217728,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1010722531,153513938,17698563,188910628,6045138934,5080396716,0,0,128,4325376,0,0,0,0,0,4194304,1152,3,21891587,302172748,2980505218,729045417,32,134213630,0,138543232,4456448,1.592875,0.020369,32,1,1,128,1,1,25,16392,0
"3348","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,138412032,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.245756,0.154116,0.616748,0.615791,1521976.28125,99.999987,99.999981,84.040944,2e-06,13.952492,32.021129,1.030303,0,0,7.994322,17.333333,4595712,142868608,0,0,34603008,19968,17313124,29202,50,0,29.025687,6.152594,29.005087,34.278739,29.024567,50.130596,29.005087,0,0,958.047675,30.817905,100.071023,17.948718,17301504,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,194812964,194813400,"Low (2)","Low (1)",6.144271,"Mid (5)",4096,0,3028472747,8192,583991299,424050688,1202597887,0,176561877,27307011,27307011,26365954,13387394,0,0,7.166941,33.187261,57.279494,0,0.775294,0.676132,0.002596,0.597106,0.000305,0.314869,0,5,17313231,19974,0,0,49.971164,0.000162,92.307692,29.005087,34.278739,17301504,19968,29.024747,34.289039,0,8.789062,"Low (1)",0,0,"Low (1)",0,0.587088,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",17311488,17311488,8660736,8660736,9886700,7426652,16440,12824,14514,14584,8657046,8656980,8650752,8650752,9984,9984,16,12,9221,6458,8656640,8656583,9985,9989,0,0,1,4,317370741,0,0,138412032,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1040974073,158310354,18251523,194812964,6234013688,5239124910,0,0,128,4460544,0,0,0,0,0,4325376,1152,3,22575619,310855695,3066325074,766145396,32,138403838,0,142868608,4595712,1.626281,0.020943,32,1,1,128,1,1,25,16392,0
"3349","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,142606336,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.828481,0.154064,0.614029,0.613511,1568088.28125,99.999987,99.999982,84.040883,2e-06,13.900827,32.020508,1.030303,0,0,7.994489,17.333333,4734976,147193984,0,0,35651584,19968,17838302,28927,50,0,28.92404,5.950847,28.904115,33.154719,28.9244,48.030177,28.904115,0,0,954.686741,30.710622,100.068934,17.948718,17825792,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,200715300,200715736,"Low (2)","Low (1)",6.144345,"Mid (5)",4096,0,3120223147,8192,601686019,436895744,1239035903,0,181911253,28134403,28134403,27164674,13792898,0,0,7.439375,34.649146,55.559163,0,0.664514,0.699631,0.002879,0.641876,0.000297,0.343118,0,5,17838239,19974,0,0,49.972011,2.2e-05,92.307692,28.904115,33.154719,17825792,19968,28.924297,33.164681,0,8.500977,"Low (1)",0,0,"Low (1)",0,0.586322,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",17835776,17835776,8922880,8922880,10186184,7663409,16229,11292,14477,14488,8918744,8918656,8912896,6366368,9984,9984,16,24,9211,9221,8919015,8918976,9984,9990,0,0,4,1,332133241,0,0,142606336,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1122226695,163106770,18804483,200715300,6422888438,5397853100,0,0,128,4595712,0,0,0,0,0,4456448,1152,3,23259651,327652627,3230653090,775811877,32,142594046,0,147193984,4734976,1.653623,0.021676,32,1,1,128,1,1,25,16392,0
"3350","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,146800640,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.842606,0.154035,0.61196,0.61315,1614200.28125,99.999987,99.999982,84.040825,2e-06,13.892652,32.019922,1.030303,0,0,7.994646,17.333333,4874240,151519360,0,0,36700160,19968,18361800,29268,50,0,28.696504,5.735459,28.6773,31.954705,28.695616,46.837457,28.6773,0,0,947.171064,30.469632,100.066964,17.948718,18350080,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,206617636,206618072,"Low (2)","Low (1)",6.144415,"Mid (5)",4096,0,3211973547,8192,619380739,449740800,1275473919,0,187260629,28961795,28961795,27963394,14198402,0,0,7.108675,33.311244,57.25531,0,0.724794,0.669225,0.002262,0.605707,0.000222,0.32256,0,5,18362279,19974,0,0,49.972811,0.000131,92.307692,28.6773,31.954705,18350080,19968,28.696365,31.964308,0,8.193359,"Low (1)",0,0,"Low (1)",0,0.585516,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",18360064,18360064,9185024,9185024,10485860,7875956,15845,12772,13911,14042,9180988,9180932,9175040,9175040,9984,9984,12,12,9211,9221,9180935,9180864,9986,9988,0,0,1,4,329618850,0,0,146800640,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1139767313,167903186,19357443,206617636,6611763190,5556581292,0,0,128,4730880,0,0,0,0,0,4587520,1152,3,23943683,323913126,3193343516,817239355,32,146784254,0,151519360,4874240,1.652427,0.022264,32,1,1,128,1,1,25,16392,0
"3351","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,150994944,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.435808,0.154028,0.610336,0.609812,1660312.28125,99.999988,99.999983,84.04077,2e-06,13.817007,32.019369,1.030303,0,0,7.994795,17.333333,5013504,155844736,0,0,37748736,19968,18886088,29027,50,0,28.501984,5.538446,28.48344,30.857059,28.501127,44.856163,28.48344,0,0,940.745495,30.263655,100.065104,17.948718,18874368,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,212519972,212520408,"Low (2)","Low (1)",6.144481,"Mid (5)",4096,0,3303723947,8192,637075459,462585856,1311911935,0,192610005,29789187,29789187,28762114,14603906,0,0,7.205004,33.850657,56.523462,0,0.776811,0.678843,0.002352,0.61206,0.000325,0.350485,0,5,18886087,19974,0,0,49.973565,0.000254,92.257612,28.48344,30.857059,18874368,19968,28.501125,30.866331,0,7.911133,"Low (1)",0,0,"Low (1)",0,0.584401,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",18884352,18884352,9447168,9447168,10785348,8101281,16768,11116,14737,14705,9448896,9448720,9437184,6740864,9984,9984,20,20,9205,9217,9443296,9443271,9984,9990,0,0,0,5,347934180,0,0,150994944,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1201290685,172699602,19910403,212519972,6800637944,5715309486,0,0,128,4866048,0,0,0,0,0,4718592,1152,3,24627715,341936335,3370942136,827116905,32,150974462,0,155844736,5013504,1.646576,0.022879,32,1,1,128,1,1,25,16392,0
"3352","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,155189248,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.883953,0.153983,0.612598,0.637535,1706424.28125,99.999988,99.999983,84.040719,2e-06,14.445151,32.018846,1.030303,0,0,7.994936,17.333333,5152769,160170113,0,0,38797312,19968,19410634,28926,50,0,28.959634,5.475381,28.941301,30.505695,28.959171,44.191092,28.941301,0,0,955.845894,30.750138,100.063345,17.948718,19398656,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,218422308,218422744,"Low (2)","Low (1)",6.144543,"Mid (5)",4096,0,3395474347,8192,654770179,475430912,1348349951,0,197959381,30616579,30616579,29560834,15009410,0,0,7.124274,33.041817,57.509888,0,0.709364,0.671705,0.002132,0.600551,0.000271,0.339999,0,5,19421909,19974,0,0,49.974279,0.000168,92.307692,24.806884,30.505695,16627456,19968,28.975992,30.514861,0,7.821289,"Low (1)",0,0,"Low (1)",0,0.610391,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",19408640,19408640,9709312,9709312,11084912,8336980,16413,12702,14517,14548,9710686,9710524,9699328,9699328,9984,9984,16,16,9211,9221,9705656,9705631,9990,9984,0,0,5,0,361509643,0,0,155189248,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1229491647,177496018,20463363,218422308,6989512694,5874037676,0,0,128,5001216,0,0,0,0,0,4849664,1152,3,25311747,356823491,3516793142,864970596,32,155164670,0,160170112,5152768,1.601006,0.023492,32,1,1,128,1,1,25,16392,0
"3353","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,159383552,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",99.043976,0.154004,0.612709,0.612355,1752536.28125,99.999988,99.999984,84.04067,2e-06,13.874627,32.01835,1.030303,0,0,7.995069,17.333333,5292032,164495488,0,0,39845888,19968,19934640,28889,50,0,28.919889,5.324064,28.902063,29.662643,28.919031,42.914869,28.902063,0,0,954.529413,30.708442,100.061678,17.948718,19922944,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,224324644,224325080,"Low (2)","Low (1)",6.144602,"Mid (5)",4096,0,3487224747,8192,672464899,488275968,1384787967,0,203308757,31443971,31443971,30359554,15414914,0,0,7.112254,33.125602,57.53828,0,0.633804,0.669949,0.002065,0.597391,0.000262,0.320392,0,5,19946355,19974,0,0,49.974956,0.00012,80.163261,28.902063,29.662643,19922944,19968,28.936025,29.671556,0,7.605469,"Low (1)",0,0,"Low (1)",0,0.58452,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",19932928,19932928,9971456,9971456,11384500,8561006,16844,12795,14806,14827,9973172,9973016,9961472,9961472,9984,9984,20,0,9217,9205,9969380,7122847,9989,9985,0,0,4,1,365958153,0,0,159383552,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1238951875,182292434,21016323,224324644,7178387448,6032765870,0,0,128,5136384,0,0,0,0,0,4980736,1152,3,25995779,360489701,3553298806,889278968,32,159354878,0,164495488,5292032,1.660833,0.024158,32,1,1,128,1,1,25,16392,0
"3354","GTX-970",10,1.75,"224,32",256,3505,"subSeqMax",9,163577856,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",98.776174,0.154006,0.611714,0.610793,1798648.28125,99.999989,99.999984,84.040623,2e-06,13.839253,32.017879,1.030303,0,0,7.995195,17.333333,5431296,168820864,0,0,40894464,19968,20459573,27941,50,0,28.559519,5.122989,28.542366,28.542365,28.559593,39.939014,28.542366,0,0,942.630641,30.326264,100.060096,17.948718,20447232,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,230226980,230227416,"Low (2)","Low (1)",6.144658,"Mid (5)",4096,0,3578975147,8192,690159619,501121024,1421225983,0,208658133,32271363,32271363,31158274,15820418,0,0,7.098639,33.003833,57.594052,0,0.701401,0.667642,0.002003,0.598119,0.000285,0.334027,0,5,20471047,19974,0,0,49.975598,0.000157,92.307692,28.542366,28.542365,20447232,19968,28.575609,28.550941,0,7.318359,"Low (1)",0,0,"Low (1)",0,0.584348,0,0,"GeForce GTX 970 (1)",2,14,"subSeqMax(int*, int*, int, int)",20457216,20457216,10233600,10233600,11684284,8786416,16393,12727,14526,14360,10235424,10235276,10223616,10223616,9984,9984,16,20,9221,9211,10229728,10229703,9989,9985,0,0,1,4,377109978,0,0,163577856,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1273799517,187088850,21569283,230226980,7367262198,6191494060,0,0,128,5271552,0,0,0,0,0,5111808,1152,3,26679811,370500267,3652273070,911945280,32,163545086,0,168820864,5431296,1.684655,0.024838,32,1,1,128,1,1,25,16392,0
