"","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"1385",5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,256,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",96.352512,0.965952,1.323771,1.324881,1312,100,100,99.847561,0.000342,28.171162,2.4,2,0,0,16,16,262144,1572864,0,0,2097152,32768,0,14,50,0,145.343429,2.270991,290.686858,9.083964,0,3.974234,145.343429,0,0,1744.121149,290.686858,50,25,524288,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,33554432,0,16777216,0,0,2686976,2687894,"Low (1)","Low (2)",64.285714,"High (9)",16777216,0,32768000,0,2097152,29425664,4784128,0,2286124,69632,69632,1458176,1058816,0,0,2.13784,38.481097,20.720076,2e-06,28.016472,9.483027,0.178444,0.352966,0.264323,0.365753,0,5,1048807,32774,0,0,49.230769,100,100,290.686858,9.083964,1048576,32768,290.750896,9.085628,0,1.419369,"Mid (6)",0,0,"Low (1)",0,1.349966,6.25037,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",1064960,1064960,540672,540672,0,0,3,12,8,11,0,0,524288,524288,16384,16384,524288,524288,16384,16384,524417,524419,16388,16386,0,0,4,1,2109556,0,0,4194304,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,5833795,1884356,401775,2686976,85983232,85852160,0,0,655360,131072,0,0,0,0,0,131072,2048,0,69632,2030069,125461830,62771641,1024,524288,131072,1572864,262144,0.243464,0.0001073687,32,32,1,8,8,1,23,512,0
"1386",5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,512,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.375804,0.98076,1.337484,1.338229,2592,100,100,99.92284,0.000101,28.447179,2.4,2,0,0,16,16,2097152,12582912,0,0,16777216,131072,31992,32792,50,0,150.925718,1.179107,301.851436,4.716429,1.151184,1.179971,150.925718,0,0,1811.108616,301.851436,50,25,4194304,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,268435456,0,134217728,0,0,21233664,21234889,"Low (1)","Low (2)",64.285714,"Max (10)",134217728,0,256901120,0,16777216,235143168,35913728,0,18055883,540672,540672,11599872,8429568,0,0,2.123186,39.67886,17.206891,0,30.649181,9.548839,0.028941,0.371031,0.048173,0.344898,0,5,8388679,131078,0,0,49.612403,99.62039,93.75,301.851436,4.716429,8388608,131072,301.853991,4.716645,0,188.65625,"Mid (6)",0,0,"Low (1)",0,1.350603,6.568669,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",8454144,8454144,4259840,4259840,16060,15832,16402,16402,16394,16404,16044,15980,4194304,4194304,65536,65536,4170784,4170692,61440,61440,4194432,4194407,65537,65541,0,0,5,0,15979256,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,45418663,14876866,3178999,21233664,679477248,678952960,0,0,5242880,1048576,0,0,0,0,0,1048576,8192,0,540672,15873109,996404354,497419088,4096,4194304,1048576,12582912,2097152,0.250261,0.0008299739,64,64,1,8,8,1,23,512,0
"1387",5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,768,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.4145,0.987376,1.331675,1.333262,3872,100,100,99.948347,3e-05,28.338475,2.4,2,0,0,16,16,7077888,42467328,0,0,56623104,294912,1420497,98677,50,0,151.102714,805.881141,302.205428,3.147973,15.162782,1.053306,151.102714,0,0,1813.232568,302.205428,50,25,14155776,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,905969664,0,452984832,0,0,71368704,71370846,"Low (1)","Low (2)",64.285714,"Max (10)",452984832,0,861143040,0,56623104,793313280,118554624,0,60679469,1806336,1806336,39075840,28403712,0,0,2.113266,37.572829,23.226972,6e-06,28.247118,8.155997,0.008493,0.27686,0.048633,0.349826,0,5,28311623,294918,0,0,49.740933,95.043935,90.121799,302.205428,3.147973,28311552,294912,302.206186,3.148037,0,55.963867,"Mid (6)",0,0,"Low (1)",0,1.351194,6.574385,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",28459008,28459008,14303232,14303232,854619,841374,49459,49444,49443,49481,852495,851656,14155776,14155776,147456,147456,13414343,13414549,132055,132083,14155808,14155815,147456,147462,0,0,4,1,54168780,0,0,113246208,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,153608071,49987778,10691063,71368704,2283798528,2282618880,0,0,17694720,3538944,0,0,0,0,0,3538944,18432,0,1806336,53540711,3382092650,1689548646,9216,14155776,3538944,42467328,7077888,0.252936,0.0028131162,96,96,1,8,8,1,23,512,0
"1388",5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,1024,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.633951,0.990244,1.336533,1.336654,5152,100,100,99.96118,7e-06,28.408992,2.4,2,0,0,16,16,16777216,100663296,0,0,134217728,524288,8293356,156762,50,0,152.214438,608.857754,304.428877,2.378351,37.621514,728.193353,152.214438,0,0,1826.573262,304.428877,50,25,33554432,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,2147483648,0,1073741824,0,0,168820736,168821951,"Low (2)","Low (2)",64.285714,"Max (10)",1073741824,0,2034237440,0,134217728,1880096768,277872640,0,143524546,4259840,4259840,92536832,67272704,0,0,2.117648,37.517365,24.183667,0,27.541579,8.010019,0.003575,0.250897,0.024948,0.350301,0,5,67108935,524294,0,0,49.805447,87.963206,87.154198,304.428877,2.378351,67108864,524288,304.429199,2.378378,0,23.783203,"Mid (6)",0,0,"Low (1)",0,1.35437,6.61469,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",67371008,67371008,33816576,33816576,4027992,4010056,78777,78629,78774,78784,4027962,4027967,33554432,33554432,262144,262144,29402489,29402844,229085,229072,33554560,33554535,262145,262149,0,0,1,4,126799792,0,0,268435456,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,361737384,118227141,25297393,168820736,5402263552,5400166400,0,0,41943040,8388608,0,0,0,0,0,8388608,32768,0,4259840,126332140,8005954202,4003535409,16384,33554432,8388608,100663296,16777216,0.26588,0.0066213202,128,128,1,8,8,1,23,512,0
"1389",5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,1280,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.666618,0.994195,1.18774,1.076685,6432,100,100,99.968905,4e-06,22.882877,2.4,2,0,0,16,16,32768000,196608000,0,0,262144000,819200,25050244,231432,50,0,125.106138,400.339642,250.212276,1.563827,47.820118,452.399433,125.106138,0,0,1501.273657,250.212276,50,25,65536000,"Low (1)","Low (2)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,4194304000,0,2097152000,0,0,329318400,329319614,"Low (3)","Low (2)",64.285714,"High (8)",2097152000,0,3964928000,0,262144000,3671654400,539033600,0,279962307,8294400,8294400,180633600,131328000,0,0,1.725247,25.829739,51.163852,5.1e-05,17.76784,2.919356,0.001561,0.17385,0.099152,0.319352,0,5,131292989,819206,0,0,49.844237,81.100636,87.526367,250.212276,1.563827,131072000,819200,250.634137,1.563838,0,10.007812,"Mid (5)",0,0,"Low (1)",0,1.105208,5.629034,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",131476464,131486736,65945600,65945600,12437635,13054488,116074,114931,116129,116175,12347106,12329546,65536000,65536000,409600,409600,52663356,52674036,366272,366169,65646404,65646425,409605,409601,0,0,5,0,289324404,0,0,524288000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,910204744,230605824,49357824,329318400,10538188800,10534912000,0,0,81920000,16384000,0,0,0,0,0,16384000,51200,0,8294400,288401792,18336173088,9545325261,25600,65536000,16384000,196608000,32768000,0.281917,0.0136707,160,160,1,8,8,1,23,512,0
"1390",5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,1536,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.817375,0.996001,1.047194,1.043937,7712,100,100,99.974066,2e-06,22.186356,2.4,2,0,0,16,16,56623104,339738624,0,0,452984832,1179648,52688259,319877,50,0,114.060558,304.161487,228.121115,1.188131,53.067138,329.909477,114.060558,0,0,1368.72669,228.121115,50,25,113246208,"Low (1)","Low (2)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,7247757312,0,3623878656,0,0,568590336,568591512,"Low (3)","Low (2)",64.285714,"High (8)",3623878656,0,6841958400,0,452984832,6344146944,927203328,0,483361452,14303232,14303232,312016896,226861056,0,0,1.587938,22.516291,57.279406,0.000433,15.77406,2.290851,0.000378,0.167418,0.080493,0.302733,0,5,226934163,1179654,0,0,49.87013,76.441916,92.206234,228.121115,1.188131,226492416,1179648,228.566039,1.188137,0,5.280273,"Mid (5)",0,0,"Low (1)",0,1.075629,5.19099,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",227082240,227082240,113836032,113836032,26283436,25987105,160428,159698,160299,160483,26312888,26305365,113246208,113246208,589824,589824,86734796,86745686,542014,541998,113466984,113467019,589829,589825,0,0,1,4,564376692,0,0,905969664,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,1737649318,398131399,85230061,568590336,18194890752,18190172160,0,0,141557760,28311552,0,0,0,0,0,28311552,73728,0,14303232,563600481,35927436580,17812119406,36864,113246208,28311552,339738624,56623104,0.29719,0.025971,192,192,1,8,8,1,23,512,0
"1391",5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,1792,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.879969,0.996538,1.02647,1.034013,8992,100,100,99.977758,1e-06,21.975054,2.4,2,0,0,16,16,89915392,539492352,0,0,719323136,1605632,87061223,427889,50,0,109.705543,250.755526,219.411086,0.979514,53.111589,267.297939,109.705543,0,0,1316.466514,219.411086,50,25,179830784,"Low (1)","Low (2)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,11509170176,0,5754585088,0,0,902365184,902366369,"Low (3)","Low (2)",64.285714,"High (8)",5754585088,0,10854072320,0,719323136,10073735168,1467547648,0,767091379,22679552,22679552,495337472,360163328,0,0,1.558646,22.15007,58.822734,0.000784,14.745364,2.182995,0.000483,0.166917,0.073746,0.298261,0,5,360324241,1605638,0,0,49.888641,75.767366,92.019342,219.411086,0.979514,359661568,1605632,219.815348,0.979517,0,3.198242,"Mid (5)",0,0,"Low (1)",0,1.067494,5.065779,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",360485936,360442832,180630000,180637200,43883797,44113183,214085,214341,214097,214063,43879181,43848126,179830784,179830784,802816,802816,136284641,136270890,739160,739264,180162012,180162045,802820,802818,0,0,4,1,942657948,0,0,1438646272,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,2992555732,631816390,135274998,902365184,28875685888,28869263360,0,0,224788480,44957696,0,0,0,0,0,44957696,100352,0,22679552,941294252,60033708478,30119270837,50176,179830784,44957696,539492352,89915392,0.323527,0.0469529,224,224,1,8,8,1,23,512,0
"1392",5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,2048,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.921376,0.996459,1.335889,1.335615,10272,100,100,99.98053,1e-06,28.384404,2.4,2,0,0,16,16,134217728,805306368,0,0,1073741824,2097152,133305664,551706,50,0,139.915896,279.831791,279.831792,1.093093,69.482555,294.465786,139.915896,0,0,1678.99075,279.831792,50,25,268435456,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,17179869184,0,8589934592,0,0,1346371584,1346372810,"Mid (4)","Low (2)",64.285714,"Max (10)",8589934592,0,16190013440,0,1073741824,15036579840,2185232384,0,1144521420,33816576,33816576,739246080,537526272,0,0,2.112844,36.537544,27.744451,0,25.971762,7.071876,0.000201,0.209852,0.012549,0.338919,0,5,537533257,2097158,0,0,49.902534,75.54111,75.245619,279.831792,1.093093,536870912,2097152,280.177024,1.093096,0,2.732422,"Mid (6)",0,0,"Low (1)",0,1.34774,6.652475,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",537919488,537919488,269484032,269484032,65458126,65336143,275980,275914,275976,275985,65458323,65458183,268435456,268435456,1048576,1048576,203013176,203013071,794588,794587,268766604,268766653,1048581,1048577,0,0,1,4,1009224324,0,0,2147483648,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,2890149354,942670024,201851374,1346371584,43083890688,43075502080,0,0,335544320,67108864,0,0,0,0,0,67108864,131072,0,33816576,1008319993,64283879484,32167034853,65536,268435456,67108864,805306368,134217728,0.34916,0.0585482,256,256,1,8,8,1,23,512,0
"1393",5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,2304,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.922755,0.997646,1.021737,1.020748,11552,100,100,99.982687,1e-06,21.692658,2.4,2,0,0,16,16,191102976,1146617856,0,0,1528823808,2654208,192564385,691043,50,0,104.759401,186.238935,209.518802,744.955739,52.78026,193.954824,104.759401,0,0,1257.11281,209.518802,50,25,382205952,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,24461180928,0,12230590464,0,0,1916338176,1916339350,"Low (3)","Low (2)",64.285714,"High (8)",12230590464,0,23038525440,0,1528823808,21408841728,3105423360,0,1629020848,48107520,48107520,1052393472,765241344,0,0,1.557478,21.87558,59.789261,0.000528,14.309903,1.945906,0.000222,0.165416,0.058274,0.297433,0,5,765736523,2654214,0,0,49.913345,74.964585,82.739785,209.518802,744.955739,764411904,2654208,209.881868,744.957422,0,1.436523,"Mid (4)",0,0,"Low (1)",0,1.053975,4.899546,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",765739008,765739008,383533056,383533056,96421986,96167068,345472,345576,345443,345434,96410094,96408282,382205952,382205952,1327104,1327104,287062726,287063099,1070030,1070782,382868589,382868695,1327109,1327105,0,0,1,4,2104838584,0,0,3057647616,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,6786660047,1341702652,287318831,1916338176,61322821632,61312204800,0,0,477757440,95551488,0,0,0,0,0,95551488,165888,0,48107520,2102055672,134209354726,66883388370,82944,382205952,95551488,1146617856,191102976,0.379951,0.103035,288,288,1,8,8,1,23,512,0
"1394",5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,2560,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.892186,0.997875,0.960693,0.959473,12832,100,100,99.984414,1e-06,20.3903,2.4,2,0,0,16,16,262144000,1572864000,0,0,2097152000,3276800,265963899,846982,50,0,103.988861,166.382177,207.977722,665.528709,52.752081,172.024792,103.988861,0,0,1247.866332,207.977722,50,25,524288000,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,33554432000,0,16777216000,0,0,2627993600,2627994787,"Low (3)","Low (1)",64.285714,"High (7)",16777216000,0,31588352000,0,2097152000,29366681600,4253286400,0,2233959092,65945600,65945600,1443430400,1049600000,0,0,1.514901,21.621559,60.113136,0.000607,14.392837,1.855029,8.1e-05,0.161454,0.055672,0.284726,0,5,1050762243,3276806,0,0,49.921997,74.803977,77.399536,207.977722,665.528709,1048576000,3276800,208.411348,665.529928,0,1.039062,"Mid (5)",0,0,"Low (1)",0,0.988074,4.983714,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",1050214400,1050214400,525926400,525926400,132963191,132991337,423538,423436,423514,423545,132952995,132947885,524288000,524288000,1638400,1638400,392582169,392587235,1242560,1242856,525281380,525281513,1638404,1638402,0,0,0,5,2912630184,0,0,4194304000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,9422900564,1839924224,394036224,2627993600,84095795200,84082688000,0,0,655360000,131072000,0,0,0,0,0,131072000,204800,0,65945600,2908896846,185734119924,92840535604,102400,524288000,131072000,1572864000,262144000,0.413666,0.1457313,320,320,1,8,8,1,23,512,0
