"","X","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"927",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,256,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",93.244908,0.900339,0.598576,0.599685,960,100,100,99.791667,0.00127,10.930393,4,8,0,0,32,32,524288,2621440,0,0,2097152,65536,0,52,50,0,32.410826,1.012838,129.643305,8.102707,0,6.583448,32.410826,0,0,1296.433046,259.286609,25,12.5,262144,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432,0,16777216,0,0,1966080,1968494,"Low (1)","Low (1)",35.416667,"High (9)",16777216,0,17039360,0,1048576,25231360,2686976,0,1435182,36864,36864,1064960,862208,0,0,0.968715,53.584018,10.874763,8.8e-05,24.199153,8.274096,0.103124,1.500155,0.327944,0.167942,0,5,1059589,55814,0,0,48.484848,100,100,129.643305,8.102707,1048576,65536,131.004924,6.900703,0,648.21582,"Low (3)",0,0,"Low (1)",0,0.532635,3.560698,0,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",1081344,1081344,557056,557056,0,0,4,37,17,22,0,0,524288,524288,32768,32768,523304,376068,32768,32768,524320,524327,32768,32774,0,0,0,5,3514551,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,11707347,901877,533312,1966080,62914560,62783488,0,0,655360,65536,0,0,0,0,0,65536,2048,0,36864,3284556,189575586,23720306,256,1572864,458752,2621440,524288,1.522891,0.000239547,16,16,1,16,16,1,24,2048,0
"928",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,512,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",98.364507,0.985161,0.59971,0.599947,1888,100,100,99.894068,0.000156,10.899299,4,8,0,0,32,32,4194304,20971520,0,0,16777216,262144,34516,39848,50,0,42.838265,685.412234,171.353059,5.354783,721.975362,833.505453,42.838265,0,0,1713.530586,342.706117,25,12.5,2097152,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,268435456,0,134217728,0,0,15466496,15468912,"Low (1)","Low (1)",35.416667,"Max (10)",134217728,0,131072000,0,8388608,201588736,19136512,0,11241008,278528,278528,8454144,6856704,0,0,0.924426,54.928645,7.768819,0,25.229366,9.085924,0.019284,1.806554,0.094976,0.142006,0,5,8389133,262150,0,0,49.230769,99.594975,96.875,171.353059,5.354783,8388608,262144,171.363783,5.354906,0,107.094727,"Mid (4)",0,0,"Low (1)",0,0.524651,4.001259,0,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",8519680,8519680,4325376,4325376,19828,14672,22310,17076,19767,19783,17368,17504,4194304,4194304,131072,131072,4177384,4177340,126973,126973,4194336,4194343,131072,93701,0,0,4,1,26063328,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,91922207,7013105,4227904,15466496,494927872,494403584,0,0,5242880,524288,0,0,0,0,0,524288,8192,0,278528,25784621,1625846018,203427860,1024,12582912,3670016,20971520,4194304,1.516318,0.001794879,32,32,1,16,16,1,24,2048,0
"929",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,768,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",98.087421,0.994042,0.596925,0.597003,2816,100,100,99.928977,4.8e-05,10.833355,4,8,0,0,32,32,14155776,70778880,0,0,56623104,589824,1752016,98332,50,0,42.352726,451.762415,169.410906,3.529394,10.483728,602.521455,42.352726,0,0,1694.109058,338.821812,25,12.5,7077888,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,905969664,0,452984832,0,0,51904512,51906992,"Low (1)","Low (1)",35.416667,"Max (10)",452984832,0,436469760,0,28311552,680067072,61931520,0,37676656,921600,921600,28459008,23095296,0,0,0.911435,54.060993,9.664949,3e-05,24.565998,8.748673,0.005966,1.806823,0.096686,0.138446,0,5,28312489,589830,0,0,49.484536,93.803363,95.306736,169.410906,3.529394,28311552,589824,169.416513,3.52943,0,31.37207,"Mid (4)",0,0,"Low (1)",0,0.520704,3.99965,0,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",28606464,28606464,14450688,14450688,978630,744700,55894,42206,49027,49067,856600,856632,14155776,14155776,294912,210688,13305424,13304986,281267,281246,14155904,14155911,294917,294913,0,0,5,0,88511058,0,0,56623104,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,310225628,23446336,14230336,51904512,1660944384,1659764736,0,0,17694720,1769472,0,0,0,0,0,1769472,18432,0,921600,87007583,5523849192,691478210,2304,42467328,12386304,70778880,14155776,1.504471,0.00606952,48,48,1,16,16,1,24,2048,0
"930",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,1024,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",99.028528,0.996722,0.595927,0.596023,3744,100,100,99.946581,2e-05,10.809271,4,8,0,0,32,32,33554432,167772160,0,0,134217728,1048576,6800104,156694,50,0,43.065699,344.525591,172.262796,2.691606,17.455294,411.873573,43.065699,0,0,1722.627959,344.525592,25,12.5,16777216,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2147483648,0,1073741824,0,0,122683392,122685804,"Low (1)","Low (1)",35.416667,"Max (10)",1073741824,0,1027604480,0,67108864,1611661312,143654912,0,88999468,2162688,2162688,67371008,54689792,0,0,0.917022,54.240693,9.664967,4.5e-05,24.278277,8.861271,0.002423,1.828453,0.068855,0.137994,0,5,57536180,1048582,0,0,49.612403,91.583076,94.225121,172.262796,2.691606,67108864,1048576,147.690523,2.691622,0,13.458008,"Low (3)",0,0,"Low (1)",0,0.518939,4.056099,0,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",67633152,67633152,34078720,34078720,3269812,2415430,88954,67726,78239,78131,2867512,2867470,33554432,33554432,524288,524288,30739300,30739200,497145,497148,33554810,33554799,524293,524289,0,0,5,0,207897459,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,734458284,55313140,33686336,122683392,3925868544,3923771392,0,0,41943040,4194304,0,0,0,0,0,4194304,32768,0,2162688,205864853,13135476080,1642408849,4096,100663296,29360128,167772160,33554432,1.48397,0.014243,64,64,1,16,16,1,24,2048,0
"931",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,1280,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",99.487791,0.998384,0.595359,0.595363,4672,100,100,99.957192,1e-05,10.793488,4,8,0,0,32,32,65536000,327680000,0,0,262144000,1638400,15721462,229882,50,0,42.800744,273.924764,171.202978,2.140037,20.534982,307.472522,42.800744,0,0,1712.029776,342.405955,25,12.5,32768000,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4194304000,0,2097152000,0,0,239206400,239208896,"Low (1)","Low (1)",35.416667,"Max (10)",2097152000,0,1998848000,0,131072000,3147366400,276889600,0,173467264,4198400,4198400,131481600,106752000,0,0,0.901692,53.454481,11.424911,1e-05,24.053434,8.360362,0.001297,1.628776,0.045904,0.129133,0,5,131084553,1638406,0,0,49.689441,87.721774,93.880432,171.202978,2.140037,131072000,1638400,171.219374,2.140045,0,6.847656,"Mid (4)",0,0,"Low (1)",0,0.513658,4.059088,0,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",131891200,131891200,66355200,66355200,8763198,6582658,131514,99102,115343,115145,7670432,7671472,65536000,65536000,819200,819200,57881006,57878924,769994,549978,65542330,65542223,819200,819206,0,0,4,0,403912187,0,0,262144000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,1434047728,107725548,65741632,239206400,7654604800,7651328000,0,0,81920000,8192000,0,0,0,0,0,8192000,51200,0,4198400,401870444,25678412012,3210681103,6400,196608000,57344000,327680000,65536000,1.486543,0.02768,80,80,1,16,16,1,24,2048,0
"932",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,1536,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",99.860054,0.998661,0.594762,0.594689,5600,100,100,99.964286,6e-06,10.778725,4,8,0,0,32,32,113246208,566231040,0,0,452984832,2359296,28738832,319656,50,0,43.135039,230.053539,172.540155,1.797293,21.893018,249.355721,43.135039,0,0,1725.401551,345.08031,25,12.5,56623104,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,7247757312,0,3623878656,0,0,412876800,412879210,"Low (2)","Low (1)",35.416667,"Max (10)",3623878656,0,3444572160,0,226492416,5438177280,474218496,0,299337258,7225344,7225344,227082240,184393728,0,0,0.903798,53.580698,11.274555,0,24.00472,8.416532,0.000875,1.664332,0.023957,0.130533,0,5,226515719,2359302,0,0,49.740933,87.293923,93.767081,172.540155,1.797293,226492416,2359296,172.557907,1.797298,0,3.993164,"Mid (4)",0,0,"Low (1)",0,0.513827,4.071116,0,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",227672064,227672064,114425856,114425856,16313980,12317142,182388,137848,160083,160013,14293552,14293142,113246208,113246208,1179648,1179648,98977092,98977358,1106267,1106270,113263832,113263559,1179648,1179654,0,0,4,1,695548745,0,0,452984832,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,2478589262,185795392,113541952,412876800,13212057600,13207339008,0,0,141557760,14155776,0,0,0,0,0,14155776,73728,0,7225344,694072828,44364498964,5546482984,9216,339738624,99090432,566231040,113246208,1.470949,0.047637,96,96,1,16,16,1,24,2048,0
"933",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,1792,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",99.820161,0.99862,0.594393,0.594399,6528,100,100,99.969363,4e-06,10.771665,4,8,0,0,32,32,179830784,899153920,0,0,719323136,3211264,45702984,427820,50,0,43.238112,197.659938,172.952446,1.544218,21.977447,210.665644,43.238112,0,0,1729.524463,345.904893,25,12.5,89915392,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,11509170176,0,5754585088,0,0,655097856,655100352,"Low (2)","Low (1)",35.416667,"Max (10)",5754585088,0,5459148800,0,359661568,8635088896,748224512,0,474867328,11440128,11440128,360464384,292726784,0,0,0.906315,53.296565,11.543292,1e-06,23.947487,8.52772,0.000471,1.630564,0.018909,0.128676,0,5,359708279,3211270,0,0,56.888889,101.840521,93.75,148.244954,1.544218,308281344,3211264,172.974909,1.544221,0,2.520508,"Mid (4)",0,0,"Low (1)",0,0.512513,4.071985,0,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",361267200,361267200,181436416,181436416,26078614,19617546,242237,183680,211971,151420,22847915,16328054,179830784,179830784,1605632,1605632,156973600,156973356,1505280,1505280,179854586,179854191,1605632,1605638,0,0,4,1,1103496134,0,0,719323136,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,3934416168,294634304,180233024,655097856,20963131392,20956708864,0,0,224788480,22478848,0,0,0,0,0,22478848,100352,0,11440128,1102121278,70450473886,8808505024,12544,539492352,157351936,899153920,179830784,1.527291,0.075537,112,112,1,16,16,1,24,2048,0
"934",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,2048,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",99.86035,0.998622,0.594051,0.593989,7456,100,100,99.973176,2e-06,10.762862,4,8,0,0,32,32,268435456,1342177280,0,0,1073741824,4194304,68057486,550796,50,0,43.126711,172.506843,172.506843,1.34771,21.868166,181.228787,43.126711,0,0,1725.068427,345.013685,25,12.5,134217728,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,17179869184,0,8589934592,0,0,977272832,977275247,"Low (2)","Low (1)",35.416667,"Max (10)",8589934592,0,8136949760,0,536870912,12889096192,1111490560,0,708314671,17039360,17039360,537919488,436862976,0,0,0.907034,53.866734,10.635055,1e-06,24.032768,8.574465,0.000378,1.8306,0.015509,0.137456,0,5,536940871,4194310,0,0,49.805447,87.314399,93.75,172.506843,1.34771,536870912,4194304,172.529322,1.347712,0,1.68457,"Mid (4)",0,0,"Low (1)",0,0.51764,4.075291,0,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",538968064,538968064,270532608,270532608,38834800,29206164,314692,236170,275376,275550,34009230,34008744,268435456,268435456,2097152,2097152,234472294,167496480,1966080,1966080,268470720,268470151,2097156,2097154,0,0,4,1,1648055677,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,5871934378,439354094,268960576,977272832,31272730624,31264342016,0,0,335544320,33554432,0,0,0,0,0,33554432,131072,0,17039360,1645326243,105149307244,13146051519,16384,805306368,234881024,1342177280,268435456,1.542083,0.112625,128,128,1,16,16,1,24,2048,0
"935",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,2304,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",99.940124,0.99897,0.59377,0.593757,8384,100,100,99.976145,2e-06,10.757593,4,8,0,0,32,32,382205952,1911029760,0,0,1528823808,5308416,96889490,688623,50,0,43.166483,153.480826,172.66593,1.199069,21.88547,159.279796,43.166483,0,0,1726.659303,345.331861,25,12.5,191102976,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,24461180928,0,12230590464,0,0,1390804992,1390807488,"Low (2)","Low (1)",35.416667,"Max (10)",12230590464,0,11572346880,0,764411904,18351194112,1576599552,0,1007937152,24219648,24219648,765739008,621914112,0,0,0.900484,53.474583,11.586111,1e-06,23.96546,8.310796,0.000221,1.618684,0.016138,0.127523,0,5,764504903,5308422,0,0,49.82699,87.33336,93.75,172.66593,1.199069,764411904,5308416,172.686937,1.19907,0,1.183594,"Mid (4)",0,0,"Low (1)",0,0.511183,4.073973,0,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",767066112,767066112,384860160,384860160,55345902,41603994,394482,295780,345156,345240,48467416,48466076,382205952,382205952,2654208,2654208,333764304,333763872,2488320,1777440,382252044,382251431,2654208,2654214,0,0,4,1,2344323734,0,0,1528823808,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,8361731292,625066816,382870336,1390804992,44505759744,44495142912,0,0,477757440,47775744,0,0,0,0,0,47775744,165888,0,24219648,2342395290,149738736264,18719561482,20736,1146617856,334430208,1911029760,382205952,1.545902,0.160415,144,144,1,16,16,1,24,2048,0
"936",9,5.2,10,"GTX-970",0,1076,3072,1.75,256,3505,"224,32","matMul_gpu_sharedmem_uncoalesced",3,2560,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",99.875872,0.999255,0.593551,0.593583,9312,100,100,99.978522,1e-06,10.753589,4,8,0,0,32,32,524288000,2621440000,0,0,2097152000,6553600,134683368,845646,50,0,42.518212,136.058277,170.072848,1.062955,21.844849,140.450608,42.518212,0,0,1700.728476,340.145695,25,12.5,262144000,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432000,0,16777216000,0,0,1907097600,1907100020,"Low (2)","Low (1)",35.416667,"Max (10)",16777216000,0,15859712000,0,1048576000,25172377600,2156134400,0,1381991988,33177600,33177600,1050214400,852992000,0,0,0.90202,53.608604,11.319868,2e-06,24.049453,8.328768,0.000162,1.646925,0.016487,0.12771,0,5,1048693097,6553606,0,0,49.844237,87.14113,93.75,170.072848,1.062955,1048576000,6553600,170.09184,1.062956,0,870,"Mid (4)",0,0,"Low (1)",0,0.511108,4.076585,0,"GeForce GTX 970 (1)",2,14,"matMul(float*, float*, float*, int)",1051852800,1051852800,527564800,527564800,76891524,57782688,483076,362414,422841,422895,67350142,67348836,524288000,524288000,3276800,3276800,456900592,456900958,3072000,3072000,524352776,524351719,3276805,3276801,0,0,5,0,3217569002,0,0,2097152000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,11471024144,856884032,525108032,1907097600,61027123200,61014016000,0,0,655360000,65536000,0,0,0,0,0,65536000,204800,0,33177600,3212856536,205461944136,25686414713,25600,1572864000,458752000,2621440000,524288000,1.557107,0.219547,160,160,1,16,16,1,24,2048,0
