204800,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.688998,0.045463,0.015625,9.833026,1.816816,7.688998,0.045463,0.113906,0.000000,0.000000,0.000000,0.000000,0.000000,34.643000,29.077732,14.534535,78.664211,0.000000,0.000000,12.500000,12.500000,99.938383,0.000000,78.712712,0.000000,0.068720,3.125000,0.000000,0.050810,593790.000000,0.911366,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,8188,13719,0,0,45414,8391,0,5,0,20,16787,46625,8397,56.731630,95.053888,0.000000,0.000000,80.761854,14.544928,0.000000,8.660000,3.000945,88640,88629,77733,77733,0,0,0,0,0,0,0,0,0,9.083464,40.206526,50.413581,0.000000,0.000000,0.293845,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",593790,661426,474556,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,336947,0,50565,75712,90507,0,0.000000,0,0.000000,45442,8400,0,14.550125,0,8416,14.577839,0.000000,0.002584,0.000000,0.000000,0.000000,0.000000,0.036455,0.000000
409600,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.973002,7.691596,0.040785,0.015625,10.085036,1.225884,7.691596,0.040785,0.118319,0.000000,0.000000,0.000000,0.000000,0.000000,23.450000,19.598902,9.807072,80.680292,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,80.680292,0.000000,0.003887,3.125000,0.000000,0.045611,1570402.000000,0.832973,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,16380,28067,0,0,137617,16728,0,4,0,40,33430,140230,16738,38.412207,65.819012,0.000000,0.000000,82.212207,9.812935,0.000000,2.345000,3.030788,224108,224108,202863,202863,0,0,0,0,0,0,0,0,0,8.991608,37.914466,52.906224,0.000000,0.000000,0.186827,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",1570402,1756210,1282914,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,911928,0,147805,198792,231527,0,0.000000,0,0.000000,137617,16734,0,9.810590,0,16751,9.820556,0.000000,0.000875,0.000000,0.000000,0.000000,0.000000,0.033319,0.000000
819200,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.691965,0.036823,0.015625,10.268648,772.237000,7.691965,0.036823,0.120003,0.000000,0.000000,0.000000,0.000000,0.000000,2.798000,12.357287,6.177897,82.149185,0.000000,0.000000,12.500000,12.500000,99.996366,0.000000,82.155156,0.000000,0.007604,3.124999,0.000000,0.041240,4454595.000000,0.768005,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,32764,56723,0,0,440286,33111,0,7,0,15,66230,447356,33123,24.452614,42.333830,0.000000,0.000000,83.468316,6.180136,0.000000,1.306000,3.058738,612805,612805,571054,571054,0,0,0,0,0,0,0,0,0,9.359343,36.045599,54.476807,0.000000,0.000000,0.117972,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",4454595,4989160,3716480,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,2645436,0,460719,562884,625321,0,0.000000,0,0.000000,440318,33115,0,6.178643,0,33122,6.179949,0.000000,0.000279,0.000000,0.000000,0.000000,0.000000,0.030720,0.000000
1638400,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692242,0.034078,0.015625,10.410630,457.965000,7.692242,0.034078,0.122186,0.000000,0.000000,0.000000,0.000000,0.000000,4.325000,7.327023,3.663727,83.285042,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,83.287205,0.000000,0.002799,3.125000,0.000000,0.038242,14223574.000000,0.723350,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,65532,114075,0,0,1540183,67753,0,1,0,80,135498,1567580,67781,14.174511,24.672046,0.000000,0.000000,84.766529,3.665242,0.000000,54.000000,3.082935,1888473,1888462,1803902,1803902,0,0,0,0,0,0,0,0,0,9.171469,34.871931,55.883511,0.000000,0.000000,0.073009,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",14223574,15961501,12076496,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,8608694,0,1580155,1787543,1922540,0,0.000000,0,0.000000,1540223,67758,0,3.663998,0,67493,3.649668,0.000000,0.000080,0.000000,0.000000,0.000000,0.000000,0.028934,0.000000
3276800,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.996665,7.692289,0.032048,0.015625,10.479328,245.871000,7.692289,0.032048,0.122101,0.000000,0.000000,0.000000,0.000000,0.000000,871.000000,3.933675,1.966968,83.834625,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,83.835089,0.000000,0.000643,3.125000,0.000000,0.035961,49833692.000000,0.689520,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,131068,228799,0,0,5774879,135493,0,4,0,60,270968,5875018,135500,7.610920,13.286012,0.000000,0.000000,85.288355,1.967070,0.000000,58.000000,3.100970,6471678,6471666,6302983,6302983,0,0,0,0,0,0,0,0,0,9.127671,33.948465,56.884828,0.000000,0.000000,0.039015,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",49833692,55918450,42887255,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,30605042,0,5854708,6270239,6454024,0,0.000000,0,0.000000,5774911,135499,0,1.967055,0,135487,1.966881,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.027581,0.000000
6553600,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10.540536,129.382000,"<OVERFLOW>","<OVERFLOW>",0.123839,0.000000,0.000000,0.000000,0.000000,0.000000,663.000000,2.069944,1.035063,84.324294,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,84.324339,0.000000,0.000071,3.125000,0.000000,"<OVERFLOW>",185431161.000000,"<OVERFLOW>",1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,262140,458159,0,0,22241595,273011,0,8,0,175,545974,22623353,273031,3.975393,6.948051,0.000000,0.000000,85.771648,1.035139,0.000000,30.000000,3.112028,23639408,23639398,23300422,23300422,0,0,0,0,0,0,0,0,0,9.476355,33.366676,57.136669,0.000000,0.000000,0.020295,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",185431161,208394688,160786772,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,114785221,0,22400119,23234905,23706138,0,0.000000,0,0.000000,22241607,273015,0,1.035078,0,273026,1.035120,0.000000,0.000006,"<OVERFLOW>","<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",0.000000
