128,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,90.958091,1.273636,0.448855,244.815643,956.311104,90.958091,1.273636,0.292198,0.000000,0.089958,0.000000,0.000000,0.000000,0.000000,1.419991,956.311104,122.407821,0.000000,0.000000,200.000000,100.000000,100.000000,0.000000,122.407821,0.000000,0.001514,100.000000,0.000000,1.565162,1434.000000,28.823029,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,196608,1024,0,9,0,0,3041,262278,2067,0.000000,0.000000,0.000000,0.000000,122.470393,965.183131,0.000000,4.202539,99.790795,85122,34816,197818,131584,4194304,0,0,2097152,0,0,0,0,0,6.506091,34.106971,19.491225,0.000000,0.000000,2.033397,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (4)","Mid (6)","Low (1)","Idle (0)",734208,948742,698857,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152,0,15892480,0,1064960,4210688,180224,0,0.000000,0,0.000000,262144,2052,0,958.178899,0,975,455.275062,17.250679,0.678571,0.126078,0.000000,11.212969,8.720097,3.414376,0.000000
256,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,93.480748,1.483683,0.856154,300.685140,587.275664,93.480748,1.483683,0.310754,0.000000,0.090429,0.000000,0.000000,0.000000,860.697219,1.019775,587.275664,150.342570,0.000000,0.000000,200.000000,100.000000,99.726677,0.000000,150.342570,0.000000,0.000000,100.000000,0.000000,1.962220,2842.000000,35.992025,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,1572864,4096,0,0,0,12006,14225,2097278,8691,0.000000,0.000000,0.000000,0.000000,150.351603,623.048437,0.000000,0.000000,99.894441,715361,270336,1579880,1050624,33554432,0,0,16777216,0,0,0,0,0,5.479429,22.716185,12.656435,0.000000,0.000000,2.439294,"Low (1)","Mid (4)","Idle (0)","Low (1)","Idle (0)","Mid (5)","High (7)","Low (1)","Idle (0)",5820416,7629134,5597497,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,126484480,0,8454144,33619968,720896,0,0.000000,0,0.000000,2097152,8192,0,587.275664,0,12693,909.947510,32.986363,0.097732,0.161611,0.000000,7.641249,15.983314,9.417367,0.000000
512,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,98.367508,1.572610,0.973026,325.462015,317.833999,98.367508,1.572610,0.312321,0.000000,0.090668,0.000000,0.000000,0.000000,1.426334,482.978093,317.833999,162.731008,0.000000,0.000000,200.000000,100.000000,99.469519,0.000000,162.731008,0.000000,0.000000,100.000000,0.000000,2.040090,5658.000000,37.412955,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,12582912,16384,0,5,0,147052,49794,16777394,33118,0.000000,0.000000,0.000000,0.000000,162.732734,321.228832,0.000000,48.497000,99.946978,5705658,2129920,12632317,8396800,268435456,0,0,134217728,0,0,0,0,0,5.569349,21.375206,12.279378,0.000000,0.000000,2.462197,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (8)","Low (1)","Idle (0)",46350336,60826506,44619580,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,1009254400,0,67371008,268697600,2883584,0,0.000000,0,0.000000,16777216,32768,0,317.833999,0,67149,651.313330,34.405914,0.013912,0.177408,0.000000,7.279168,16.614876,10.773722,0.000000
1024,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.569265,1.558235,0.992566,330.294940,161.276826,99.569265,1.558235,0.275897,0.000000,0.090788,0.000000,0.000000,0.000000,15.236526,235.574758,161.276826,165.147470,0.000000,0.000000,200.000000,100.000000,93.911213,0.000000,165.147470,0.000000,0.000000,100.000000,0.000000,1.988148,11290.000000,36.906817,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,100663296,65536,0,4,0,12382944,191455,134218935,131080,0.000000,0.000000,0.000000,0.000000,165.148955,161.286669,0.000000,4.921000,99.973428,37593306,16908288,101872448,67141632,2147483648,0,0,1073741824,0,0,0,0,0,4.990896,19.903925,20.472469,0.000000,0.000000,2.148960,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (8)","Low (1)","Idle (0)",369950720,472019088,350491468,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,8063549440,0,537919488,2148532224,11534336,0,0.000000,0,0.000000,134217728,131072,0,161.276826,0,4302825,5.294388,30.355338,0.001362,0.180414,0.000000,7.280978,14.846073,10.141415,0.000000
2048,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.917764,1.558881,0.996895,332.068243,81.071348,99.917764,1.558881,0.273364,0.000000,0.090849,0.000000,0.000000,0.000000,15.838643,118.977207,81.071348,166.034122,0.000000,0.000000,200.000000,100.000000,93.666529,0.000000,166.034122,0.000000,0.000012,100.000000,0.000000,1.984975,22554.000000,36.869660,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,805306368,262144,0,1,0,102428427,769425,1073751443,524303,0.000000,0.000000,0.000000,0.000000,166.035609,81.073667,0.000000,154.000000,99.986699,296334539,134742016,815154810,537001984,17179869184,0,0,8589934592,0,0,0,0,0,4.952443,19.765766,20.749814,0.000000,0.000000,2.129867,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (8)","Low (1)","Idle (0)",2956197888,3764316309,2796792478,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,64466452480,0,4299161600,17184063488,46137344,0,0.000000,0,0.000000,1073741824,524420,0,81.091759,0,34638922,5.356262,30.310271,0.000199,0.181325,0.000000,7.276914,14.814725,10.160485,0.000000
4096,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.970369,1.557795,"<OVERFLOW>",332.212972,40.553341,99.970369,1.557795,0.273959,0.000000,0.090879,0.000000,0.000000,0.000000,16.844854,58.649939,40.553341,166.106486,0.000000,0.000000,200.000000,100.000000,93.352806,0.000000,166.106486,0.000000,0.000000,"<OVERFLOW>",0.000000,1.984567,45082.000000,36.865061,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,6442450944,1048576,0,6,0,871105028,3032989,8590012002,2097177,0.000000,0.000000,0.000000,0.000000,166.107983,40.553824,0.000000,116.000000,"<OVERFLOW>",2368003775,1075838976,6530426212,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,4.947317,19.708044,20.809397,0.000000,0.000000,2.130710,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (8)","Low (1)","Idle (0)",23635951616,30111234191,22373696962,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,184549376,0,0.000000,0,0.000000,8589934592,2097152,0,40.553341,0,301867818,5.837321,30.286481,0.000021,0.181403,0.000000,7.299399,14.818631,10.184442,0.000000
8192,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20.216496,"<OVERFLOW>","<OVERFLOW>",0.274837,0.000000,0.090894,0.000000,0.000000,0.000000,21.196247,30.183909,20.216496,165.613540,0.000000,0.000000,"<OVERFLOW>",100.000000,91.267782,0.000000,165.613540,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",90138.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,51539607552,4194304,0,5,0,8795144373,12524474,68720088590,8388618,0.000000,0.000000,0.000000,0.000000,165.615015,20.216520,0.000000,12.000000,"<OVERFLOW>",18936017890,8598323200,52540542948,34361835520,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",189033086976,240986349406,179134231229,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>",738197504,0,0.000000,0,0.000000,68719476736,8388608,0,20.216496,0,3098971945,7.468504,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
