256,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,97.763052,0.751180,0.244814,56.491225,441.337697,97.763052,0.751180,0.320913,0.039168,0.236842,0.000000,0.000000,0.000000,3.825070,839.899255,882.675394,112.982450,0.000000,31.250000,50.000000,50.000000,99.999237,0.000000,112.982450,0.000000,0.002839,50.000000,0.000000,0.992244,1634.000000,24.678421,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1572864,524288,2097152,16384,0,2,0,71,15590,2097315,18734,0.000000,0.000000,677.894703,225.964901,112.991232,1.009280,0.000000,107.748000,49.938800,806912,794624,4505809,2363392,33554432,0,0,16777216,0,0,0,0,0,4.080009,36.214919,24.932938,0.000000,6.478658,0.494626,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",6692864,8840691,8795191,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,38797312,0,4194304,37814272,9371648,0,0.000000,0,0.000000,2097152,16444,0,885.907848,0,0,0.000000,5.243527,0.055714,0.958794,0.000000,16.553157,5.946452,1.850782,0.000000
512,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.704229,0.748060,0.248209,57.799192,225.778092,99.704229,0.748060,0.323274,0.039579,0.238404,0.000000,0.000000,0.000000,451.501062,425.152935,451.556184,115.598383,0.000000,31.250000,50.000000,50.000000,99.609566,0.000000,115.598383,0.000000,0.004821,50.000000,0.000000,0.989582,3234.000000,24.675783,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,12582912,4194304,16777216,65536,0,4,0,65528,61704,16777381,65545,0.000000,0.000000,693.590299,231.196766,115.599520,451.618195,0.000000,27.560000,49.969079,6373376,6324224,36002011,18890752,268435456,0,0,134217728,0,0,0,0,0,4.032722,35.931869,25.499989,0.000000,6.462311,0.446144,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",52985856,70114831,69934129,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,306184192,0,33554432,302252032,71041024,0,0.000000,0,0.000000,16777216,66348,0,457.151026,0,0,0.000000,5.240361,0.006931,0.983703,0.000000,16.496056,5.883617,1.849158,0.000000
768,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.973115,0.641747,0.249110,51.339264,133.695999,99.973115,0.641747,0.354659,0.039719,0.238933,0.000000,0.000000,0.000000,20.771232,138.211285,267.391998,102.678528,0.000000,31.250000,50.000000,50.000000,79.777873,0.000000,102.678528,0.000000,0.000000,50.000000,0.000000,0.869382,4834.000000,21.698008,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,42467328,14155776,56623104,147456,0,5,0,11454504,76218,56627220,147760,0.000000,0.000000,616.071165,205.357055,102.685991,267.943262,0.000000,9.066000,49.979313,21417984,21307392,126853922,63737856,905969664,0,0,452984832,0,0,0,0,0,3.464434,31.980863,36.500860,0.000000,5.436165,0.333716,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",178200576,241400996,240995051,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,1028653056,0,113246208,1019805696,235339776,0,0.000000,0,0.000000,56623104,147456,0,267.391998,0,0,0.000000,4.145116,0.001277,0.849449,0.000000,14.030955,4.106614,1.484122,0.000000
1024,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.965728,0.619850,0.249434,49.580947,96.837787,99.965728,0.619850,0.358389,0.039789,0.239198,0.000000,0.000000,0.000000,24.897684,98.794166,193.675574,99.161894,0.000000,31.250000,50.000000,50.000000,74.894872,0.000000,99.161894,0.000000,0.000000,50.000000,0.000000,0.841998,6434.000000,21.023439,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,100663296,33554432,134217728,262144,0,0,0,33699544,133720,134220410,262423,0.000000,0.000000,594.971366,198.323789,99.163876,193.881703,0.000000,0.000000,49.984458,50659328,50462720,302108792,151060480,2147483648,0,0,1073741824,0,0,0,0,0,3.326609,31.034148,39.221615,0.000000,5.244436,0.308547,"Low (3)","Low (2)","Idle (0)","Low (1)","Idle (0)","Mid (5)","Low (2)","Low (1)","Idle (0)",421658624,572776577,572055202,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,2432696320,0,268435456,2416967680,552599552,0,0.000000,0,0.000000,134217728,262144,0,193.675574,0,0,0.000000,3.704296,0.000719,0.821818,0.000000,13.407811,3.751819,1.405567,0.000000
1280,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.983926,0.636320,0.249606,47.220073,73.781364,99.983926,0.636320,0.358634,0.039831,0.239358,0.000000,0.000000,0.000000,23.691245,75.694347,147.562728,94.440146,0.000000,31.250000,50.000000,50.000000,74.916107,0.000000,94.440146,0.000000,0.000206,50.000000,0.000000,0.864550,8034.000000,21.591970,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,196608000,65536000,262144000,409600,0,5,0,65761416,210110,262150518,409876,0.000000,0.000000,566.640876,188.880292,94.442494,147.662159,0.000000,1.801000,49.987553,98816000,98508800,589951584,295014400,4194304000,0,0,2097152000,0,0,0,0,0,3.430800,31.960194,37.041028,0.000000,5.404169,0.320243,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",822681600,1117722882,1116596007,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,4744806400,0,524288000,4720230400,1073152000,0,0.000000,0,0.000000,262144000,410140,0,147.757268,0,0,0.000000,3.975239,0.000259,0.844724,0.000000,13.879727,3.988341,1.462324,0.000000
1536,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.990413,0.622572,0.249713,49.372925,64.287663,99.990413,0.622572,0.358819,0.039859,0.239464,0.000000,0.000000,0.000000,24.756477,65.839092,128.575326,98.745850,0.000000,31.250000,50.000000,50.000000,74.930982,0.000000,98.745850,0.000000,0.000035,50.000000,0.000000,0.845962,9634.000000,21.131282,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,339738624,113246208,452984832,589824,0,9,0,113567391,302029,452994485,589993,0.000000,0.000000,592.475103,197.491701,98.747955,128.612166,0.000000,1.961000,49.989620,170606592,170164224,1019345862,509755392,7247757312,0,0,3623878656,0,0,0,0,0,3.348291,31.200820,38.748750,0.000000,5.277742,0.303045,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",1420591104,1930326039,1928703546,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,8191475712,0,905969664,8156086272,1847328768,0,0.000000,0,0.000000,452984832,589984,0,128.610204,0,0,0.000000,3.790350,0.000154,0.827087,0.000000,13.529667,3.801182,1.417269,0.000000
1792,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992239,0.623348,0.249777,48.495405,54.124335,99.992239,0.623348,0.359004,0.039879,0.239541,0.000000,0.000000,0.000000,24.307850,55.226487,108.248671,96.990810,0.000000,31.250000,50.000000,50.000000,74.940698,0.000000,96.990810,0.000000,0.000025,50.000000,0.000000,0.847132,11234.000000,21.163031,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,539492352,179830784,719323136,802816,0,4,0,180276865,409582,719340215,802838,0.000000,0.000000,581.944859,193.981620,96.993113,108.251638,0.000000,539.000000,49.991098,270749696,270147584,1618689629,809439232,11509170176,0,0,5754585088,0,0,0,0,0,3.354943,31.261730,38.656583,0.000000,5.288811,0.303053,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",2254708736,3064158014,3061949824,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,12999196672,0,1438646272,12951027712,2925461504,0,0.000000,0,0.000000,719323136,802996,0,108.272942,0,0,0.000000,3.780968,0.000106,0.828550,0.000000,13.548062,3.805745,1.419031,0.000000
2048,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.993081,0.631518,0.249816,47.228034,46.121127,99.993081,0.631518,0.359315,0.039894,0.239598,0.000000,0.000000,0.000000,23.665770,47.361051,92.242254,94.456069,0.000000,31.250000,50.000000,50.000000,74.947869,0.000000,94.456069,0.000000,0.000000,50.000000,0.000000,0.850564,12834.000000,21.250683,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,805306368,268435456,1073741824,1048576,0,0,0,269023761,538383,1073765828,1048659,0.000000,0.000000,566.736413,188.912138,94.458180,92.249556,0.000000,0.000000,49.992208,403963904,403177472,2416807631,1208221696,17179869184,0,0,8589934592,0,0,0,0,0,3.334094,30.994206,39.247975,0.000000,5.246875,0.298137,"Low (3)","Low (2)","Idle (0)","Low (1)","Idle (0)","Mid (5)","Low (2)","Low (1)","Idle (0)",3364356096,4573218132,4570334105,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,19394461696,0,2147483648,19331547136,4357881856,0,0.000000,0,0.000000,1073741824,1048576,0,92.242254,0,0,0.000000,3.678479,0.000064,0.832039,0.000000,13.423143,3.777028,1.425185,0.000000
2304,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.994894,0.635200,0.249838,46.925475,40.733919,99.994894,0.635200,0.358968,0.039906,0.239643,0.000000,0.000000,0.000000,23.507533,41.872354,81.467838,93.850950,0.000000,31.250000,50.000000,50.000000,74.953999,0.000000,93.850950,0.000000,0.000006,50.000000,0.000000,0.866516,14434.000000,21.650761,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1146617856,382205952,1528823808,1327104,0,1,0,382935673,682097,1528860967,1327170,0.000000,0.000000,563.105702,187.701901,93.853231,81.471890,0.000000,61.000000,49.993072,574967808,573972480,3437494032,1720258560,24461180928,0,0,12230590464,0,0,0,0,0,3.472213,32.283595,36.227863,0.000000,5.465612,0.315302,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",4788854784,6507902270,6504252255,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,27603763200,0,3057647616,27524136960,6194921472,0,0.000000,0,0.000000,1528823808,1327196,0,81.473486,0,0,0.000000,4.150379,0.000045,0.848125,0.000000,14.036963,4.048028,1.469137,0.000000
2560,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.996891,0.633246,0.249866,46.855525,36.605878,99.996891,0.633246,0.359026,0.039915,0.239678,0.000000,0.000000,0.000000,23.469335,37.178605,73.211757,93.711049,0.000000,31.250000,50.000000,50.000000,74.958395,0.000000,93.711049,0.000000,0.000000,50.000000,0.000000,0.867037,16034.000000,21.664975,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1572864000,524288000,2097152000,1638400,0,4,0,525218349,832017,2097200623,1638586,0.000000,0.000000,562.266297,187.422099,93.713222,73.220068,0.000000,178.000000,49.993763,788480000,787251200,4718426920,2359705600,33554432000,0,0,16777216000,0,0,0,0,0,3.442687,32.057987,36.771676,0.000000,5.425267,0.311737,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",6567526400,8925437869,8920931840,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,37853593600,0,4194304000,37755289600,8486912000,0,0.000000,0,0.000000,2097152000,1638400,0,73.211757,0,0,0.000000,4.042505,0.000033,0.848815,0.000000,13.937105,4.011003,1.469132,0.000000
