2816,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.977595,0.839804,0.499594,73.811394,104.845730,99.977595,0.839804,0.289315,0.058676,0.176279,0.000000,0.000000,0.000000,37.331846,104.899251,104.845730,73.811394,0.000000,64.285714,100.000000,100.000000,49.428942,0.000000,73.811394,0.000000,0.000000,100.000000,0.000000,1.082767,11998.000000,25.820943,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1046740992,174456832,697827328,991232,0,0,0,352942558,991738,697841673,991653,0.000000,0.000000,885.736734,147.622789,73.812912,104.890261,0.000000,0.000000,99.991665,262262194,262180864,2081219980,1221445632,44660948992,0,0,22330474496,0,0,0,0,0,2.069830,18.676520,15.882439,0.000000,13.759964,0.320315,"Mid (4)","Low (2)","Idle (0)","Low (2)","Idle (0)","Mid (6)","Low (2)","Low (1)","Idle (0)",2973200384,3833393088,3656624313,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,25248661504,0,2799239168,39086260224,5669847040,0,0.000000,0,0.000000,697827328,991232,0,104.845730,0,6282,664.466000,20.221017,0.000099,0.234597,0.000000,8.424486,20.645329,6.868195,0.000000
3072,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.964752,0.839923,0.499680,73.840326,96.146257,99.964752,0.839923,0.289205,0.058689,0.176295,0.000000,0.000000,0.000000,37.543107,96.146257,96.146257,73.840326,0.000000,64.285714,100.000000,100.000000,49.177324,0.000000,73.840326,0.000000,0.000000,100.000000,0.000000,1.082862,13086.000000,25.824192,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1358954496,226492416,905969664,1179648,0,0,0,460627924,1179648,905994700,1179654,0.000000,0.000000,886.083913,147.680652,73.842367,96.146746,0.000000,0.000000,99.992358,340425527,340328448,2701344477,1585741824,57982058496,0,0,28991029248,0,0,0,0,0,2.067634,18.674578,15.853769,0.000000,13.744225,0.320242,"Mid (4)","Low (2)","Idle (0)","Low (2)","Idle (0)","Mid (6)","Low (2)","Low (1)","Idle (0)",3859218432,4975325189,4746081785,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,32765902848,0,3633315840,50743738368,7351566336,0,0.000000,0,0.000000,905969664,1179648,0,96.146257,0,35934,2.928771,20.253960,0.000078,0.234657,0.000000,8.424701,20.660813,6.872612,0.000000
3328,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.982317,0.840390,0.499735,73.899168,88.821115,99.982317,0.840390,0.289228,0.058699,0.176309,0.000000,0.000000,0.000000,37.645974,88.838822,88.821115,73.899168,0.000000,64.285714,100.000000,100.000000,49.115469,0.000000,73.899168,0.000000,0.000000,100.000000,0.000000,1.083553,14174.000000,25.841619,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1727791104,287965184,1151860736,1384448,0,5,0,586784944,1384724,1151886111,1384454,0.000000,0.000000,886.790018,147.798336,73.900796,88.821500,0.000000,320.000000,99.992945,432754855,432640000,3434480363,2016102400,73719087104,0,0,36859543552,0,0,0,0,0,2.067370,18.678964,15.940480,0.000000,13.774441,0.320296,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",4905791488,6324683581,6033488018,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,41644195840,0,4618518528,64515276800,9336717312,0,0.000000,0,0.000000,1151860736,1384448,0,88.821115,0,485200,31.128655,20.199024,0.000061,0.234885,0.000000,8.428557,20.590808,6.856321,0.000000
3584,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.987149,0.839945,0.499708,73.874615,82.449346,99.987149,0.839945,0.289337,0.058708,0.176320,0.000000,0.000000,0.000000,37.471733,82.449449,82.449346,73.874615,0.000000,64.285714,100.000000,100.000000,49.299426,0.000000,73.874615,0.000000,0.000000,100.000000,0.000000,1.082896,15262.000000,25.826864,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,2157969408,359661568,1438646272,1605632,0,4,0,729730620,1605634,1438682908,1605635,0.000000,0.000000,886.495375,147.749229,73.876496,82.449500,0.000000,205.000000,99.993448,540427583,540295168,4289928810,2518032384,92073361408,0,0,46036680704,0,0,0,0,0,2.066247,18.670291,15.933316,0.000000,13.779033,0.319399,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",6126288896,7898852359,7535444868,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,51996786688,0,5767430144,80577036288,11650465792,0,0.000000,0,0.000000,1438646272,1605632,0,82.449346,0,99079,5.087715,20.205456,0.000082,0.234770,0.000000,8.426099,20.600077,6.857989,0.000000
3840,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.994858,0.840057,0.499727,73.898998,76.978123,99.994858,0.840057,0.289277,0.058716,0.176330,0.000000,0.000000,0.000000,37.613558,76.978123,76.978123,73.898998,0.000000,64.285714,100.000000,100.000000,49.097157,0.000000,73.898998,0.000000,0.000007,100.000000,0.000000,1.083096,16350.000000,25.832260,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,2654208000,442368000,1769472000,1843200,0,5,0,900636528,1843200,1769515596,1843374,0.000000,0.000000,886.787981,147.797997,73.900819,76.985390,0.000000,208.000000,99.993884,664625145,664473600,5275721447,3097036800,113246208000,0,0,56623104000,0,0,0,0,0,2.068219,18.673159,15.978787,0.000000,13.758373,0.319107,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",7534080000,9713517697,9266849999,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,63936921600,0,7092633600,99105177600,14317977600,0,0.000000,0,0.000000,1769472000,1843320,0,76.983134,0,0,0.000000,20.174934,0.000040,0.234873,0.000000,8.429371,20.598010,6.857457,0.000000
4096,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.991396,0.840755,0.499767,73.969780,72.236113,99.991396,0.840755,0.289217,0.058722,0.176339,0.000000,0.000000,0.000000,37.805178,72.242072,72.236113,73.969780,0.000000,64.285714,100.000000,100.000000,48.900684,0.000000,73.969780,0.000000,0.000000,100.000000,0.000000,1.083914,17438.000000,25.852326,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,3221225472,536870912,2147483648,2097152,0,6,0,1097556363,2097325,2147534068,2097153,0.000000,0.000000,887.637359,147.939560,73.971517,72.236147,0.000000,206.000000,99.994265,806528994,806354944,6401934384,3758620672,137438953472,0,0,68719476736,0,0,0,0,0,2.071298,18.681834,15.808202,0.000000,13.868032,0.318856,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",9142534144,11786711607,11244947813,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,77577846784,0,8606711808,120275861504,17364418560,0,0.000000,0,0.000000,2147483648,2097152,0,72.236113,0,41231,1.420196,20.237551,0.000033,0.235080,0.000000,8.438410,20.575784,6.852702,0.000000
4352,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992720,0.840268,0.499789,73.937315,67.957090,99.992720,0.840268,0.289090,0.058728,0.176347,0.000000,0.000000,0.000000,38.059626,67.957119,67.957090,73.937315,0.000000,64.285714,100.000000,100.000000,48.531883,0.000000,73.937315,0.000000,0.000005,100.000000,0.000000,1.083243,18526.000000,25.836739,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,3863740416,643956736,2575826944,2367488,0,4,0,1325920625,2367489,2575883599,2367490,0.000000,0.000000,887.247775,147.874629,73.938941,67.957148,0.000000,114.000000,99.994602,967313303,967118848,7677198667,4508289024,164852924416,0,0,82426462208,0,0,0,0,0,2.069836,18.666898,16.089344,0.000000,13.740645,0.319038,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",10965020672,14134896848,13485418514,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,93032808448,0,10322247680,144265248768,20814954496,0,0.000000,0,0.000000,2575826944,2367608,0,67.960535,0,130103,3.734515,20.148946,0.000027,0.234984,0.000000,8.425142,20.540123,6.842346,0.000000
4608,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.993438,0.840776,0.499806,73.984451,64.222614,99.993438,0.840776,0.288924,0.058734,0.176354,0.000000,0.000000,0.000000,38.366139,64.222638,64.222614,73.984451,0.000000,64.285714,100.000000,100.000000,48.151999,0.000000,73.984451,0.000000,0.000004,100.000000,0.000000,1.083692,19614.000000,25.847759,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,4586471424,764411904,3057647616,2654208,0,10,0,1585605244,2654209,3057720320,2654363,0.000000,0.000000,887.813418,147.968903,73.986211,64.226364,0.000000,241.000000,99.994902,1148162579,1147944960,9110767866,5351546880,195689447424,0,0,97844723712,0,0,0,0,0,2.068714,18.659382,16.163577,0.000000,13.735038,0.318987,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",13014908928,16775223649,16004621575,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,110415052800,0,12251824128,171249500160,24694751232,0,0.000000,0,0.000000,3057647616,2654328,0,64.225517,0,67600,1.635685,20.129880,0.000023,0.235135,0.000000,8.425761,20.498637,6.834231,0.000000
4864,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.989009,0.841523,0.499852,74.053772,60.899483,99.989009,0.841523,0.288919,0.058738,0.176360,0.000000,0.000000,0.000000,38.669615,60.902325,60.899483,74.053772,0.000000,64.285714,100.000000,100.000000,47.718005,0.000000,74.053772,0.000000,0.000003,"<OVERFLOW>",0.000000,1.084657,20702.000000,25.871207,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,5394137088,899022848,3596091392,2957312,0,1,0,1877817517,2957450,3596176428,2957314,0.000000,0.000000,888.645260,148.107543,74.055523,60.899524,0.000000,20.000000,"<OVERFLOW>",1350256732,1350012928,10714552328,6293899264,230149849088,0,0,115074924544,0,0,0,0,0,2.067461,18.676960,16.162021,0.000000,13.721853,0.319107,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",15305568256,19727641725,18821720797,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,129837826048,0,14408024064,201404776448,29028974592,0,0.000000,0,0.000000,3596091392,2957432,0,60.901954,0,0,0.000000,20.138429,0.000019,0.235354,0.000000,8.436507,20.477643,6.828700,0.000000
5120,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.993855,0.841028,0.499843,74.019829,57.827991,99.993855,0.841028,0.288876,0.058743,0.176365,0.000000,0.000000,0.000000,38.610456,57.828008,57.827991,74.019829,0.000000,64.285714,100.000000,100.000000,47.867558,0.000000,74.019829,0.000000,0.000001,"<OVERFLOW>",0.000000,1.084005,21790.000000,25.855986,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,6291456000,1048576000,4194304000,3276800,0,1,0,2187846059,3276801,4194405748,3276914,0.000000,0.000000,888.237945,148.039657,74.021624,57.830003,0.000000,17.000000,"<OVERFLOW>",1574772977,1574502400,12496028134,7340851200,268435456000,0,0,134217728000,0,0,0,0,0,2.067407,18.661143,16.193177,0.000000,13.722767,0.318733,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",17850368000,23006912685,21950693294,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,151414374400,0,16803430400,234907238400,33842790400,0,0.000000,0,0.000000,4194304000,3276852,0,57.828908,0,181444,3.202069,20.119533,0.000017,0.235248,0.000000,8.430341,20.486881,6.831900,0.000000
5376,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.995472,0.841181,0.499840,74.038191,55.087939,99.995472,0.841181,0.288810,0.058746,0.176370,0.000000,0.000000,0.000000,38.836892,55.089860,55.087939,74.038191,0.000000,64.285714,100.000000,100.000000,47.532531,0.000000,74.038191,0.000000,0.000000,"<OVERFLOW>",0.000000,1.084122,22878.000000,25.859075,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,7283146752,1213857792,4855431168,3612672,0,9,0,2546926851,3612798,4855544478,3612680,0.000000,0.000000,888.458288,148.076381,74.039918,55.088061,0.000000,137.000000,"<OVERFLOW>",1822890562,1822593024,14464047239,8497907712,310747594752,0,0,155373797376,0,0,0,0,0,2.066927,18.663459,16.337557,0.000000,13.679183,0.318598,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",20662677504,26630258747,25407973524,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,175257944064,0,19450626048,"<OVERFLOW>",39161364480,0,0.000000,0,0.000000,4855431168,3612672,0,55.087939,0,0,0.000000,20.058660,0.000014,0.235305,0.000000,8.434920,20.440682,6.818187,0.000000
5632,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.993598,0.841930,0.499854,74.110696,52.635437,99.993598,0.841930,0.288648,0.058750,0.176375,0.000000,0.000000,0.000000,39.170296,52.635464,52.635437,74.110696,0.000000,64.285714,100.000000,100.000000,47.135918,0.000000,74.110696,0.000000,0.000000,"<OVERFLOW>",0.000000,1.084951,23966.000000,25.878997,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,8373927936,1395654656,5582618624,3964928,0,2,0,2950624355,3964930,5582758242,3964934,0.000000,0.000000,889.328358,148.221393,74.112550,52.635517,0.000000,26.000000,"<OVERFLOW>",2095792075,2095464448,16626104363,9770573824,357287591936,0,0,178643795968,0,0,0,0,0,2.070436,18.662935,16.368632,0.000000,13.689731,0.318371,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",23755866112,30612947815,29208044181,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,201481781248,0,22362193920,"<OVERFLOW>",45009862656,0,0.000000,0,0.000000,5582618624,3964928,0,52.635437,0,150720,2.000846,20.054127,0.000015,0.235524,0.000000,8.437822,20.397932,6.810024,0.000000
5888,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.995286,0.841986,"<OVERFLOW>",74.122151,50.354721,99.995286,0.841986,0.288517,0.058753,0.176379,0.000000,0.000000,0.000000,39.469162,50.354733,50.354721,74.122151,0.000000,64.285714,100.000000,100.000000,46.738582,0.000000,74.122151,0.000000,0.000000,"<OVERFLOW>",0.000000,1.084913,25054.000000,25.878265,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,9568518144,1594753024,6379012096,4333568,0,1,0,3396747976,4333569,6379167182,4333608,0.000000,0.000000,889.465806,148.244301,74.123953,50.355186,0.000000,11.000000,"<OVERFLOW>",2394652671,2394296320,18993715572,11164354560,408256774144,0,0,204128387072,0,0,0,0,0,2.069454,18.657455,16.394227,0.000000,13.733088,0.318914,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",27143303168,34974615374,33369753743,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,230199132160,0,25550716928,"<OVERFLOW>",51413450752,0,0.000000,0,0.000000,6379012096,4333568,0,50.354721,0,0,0.000000,20.030993,0.000018,0.235557,0.000000,8.432669,20.363182,6.800502,0.000000
