2816,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.983181,0.578494,0.490928,157.433133,27.953326,99.983181,0.578494,0.779546,0.000000,0.636056,0.000000,0.000000,0.000000,11.556760,55.587872,55.906652,177.112275,0.000000,0.000000,88.888889,50.000000,93.440186,0.000000,177.112275,0.000000,0.000004,100.000000,0.000000,1.029456,31002.000000,20.993436,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,6280445952,1982464,0,2,0,409805636,1971160,6280505628,1982735,0.000000,0.000000,0.000000,0.000000,177.113958,55.914294,0.000000,56.000000,99.990323,774429920,349904896,6469837466,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,2.112262,11.662257,13.710444,0.000000,0.000000,0.634256,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (3)","Low (1)","Idle (0)",7682543616,13671440837,11151927972,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,87228416,0,0.000000,0,0.000000,6280445952,1982700,0,55.913307,0,0,0.000000,20.568606,0.000022,0.062545,0.000000,26.545513,24.766639,8.098337,0.000000
3072,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.962447,0.577231,0.492310,157.069948,25.564770,99.962447,0.577231,0.784666,0.000000,0.636081,0.000000,0.000000,0.000000,13.276366,50.782600,51.129540,176.703692,0.000000,0.000000,88.888889,50.000000,92.484702,0.000000,176.703692,0.000000,0.000000,100.000000,0.000000,1.030143,33818.000000,21.016537,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,8153726976,2359296,0,9,0,612617991,2343287,8153809332,2359657,0.000000,0.000000,0.000000,0.000000,176.705476,51.137363,0.000000,195.000000,99.991129,1008440462,454164480,8431696840,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,2.109099,11.657345,14.161929,0.000000,0.000000,0.639601,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (3)","Low (1)","Idle (0)",9973334016,17799070775,14525164086,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,217527091200,0,14504951808,57991495680,103809024,0,0.000000,0,0.000000,8153726976,2359296,0,51.129540,0,1019170,22.086967,20.333967,0.000026,0.062398,0.000000,26.513201,24.584832,8.069903,0.000000
3328,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.986692,0.578012,0.491111,157.299327,23.632711,99.986692,0.578012,0.780732,0.000000,0.636103,0.000000,0.000000,0.000000,11.908824,47.087551,47.265422,176.961742,0.000000,0.000000,88.888889,50.000000,93.199595,0.000000,176.961742,0.000000,0.000002,100.000000,0.000000,1.029284,36634.000000,20.992763,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,10366746624,2768896,0,2,0,697640954,2758476,10366852270,2768899,0.000000,0.000000,0.000000,0.000000,176.963546,47.265473,0.000000,34.000000,99.991811,1278217457,577314816,10692152117,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,2.110249,11.642589,13.731358,0.000000,0.000000,0.633412,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (3)","Low (1)","Idle (0)",12679467008,22578730549,18420174953,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,121831424,0,0.000000,0,0.000000,10366746624,2769096,0,47.268836,0,0,0.000000,20.555860,0.000014,0.062503,0.000000,26.504375,24.822144,8.123641,0.000000
3584,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.987114,0.577004,0.491606,157.026062,21.906537,99.987114,0.577004,0.783575,0.000000,0.636122,0.000000,0.000000,0.000000,12.996162,43.605965,43.813075,176.654319,0.000000,0.000000,88.888889,50.000000,92.566874,0.000000,176.654319,0.000000,0.000002,"<OVERFLOW>",0.000000,1.029030,39450.000000,20.994477,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,12947816448,3211264,0,1,0,952549121,3196084,12947936900,3211384,0.000000,0.000000,0.000000,0.000000,176.655963,43.814712,0.000000,13.000000,"<OVERFLOW>",1597016313,720928768,13400990872,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,2.107151,11.627593,13.795101,0.000000,0.000000,0.633622,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (3)","Low (1)","Idle (0)",15835545600,28243877170,23049500643,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,141295616,0,0.000000,0,0.000000,12947816448,3211508,0,43.816404,0,0,0.000000,20.493184,0.000011,0.062391,0.000000,26.608398,24.734940,8.102511,0.000000
3840,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.979661,0.576557,"<OVERFLOW>",156.996712,20.442280,99.979661,0.576557,0.786194,0.000000,0.636138,0.000000,0.000000,0.000000,13.512731,40.508764,40.884560,176.621301,0.000000,0.000000,88.888889,50.000000,92.428612,0.000000,176.621301,0.000000,0.000000,"<OVERFLOW>",0.000000,1.029817,42266.000000,21.013666,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,15925248000,3686400,0,1,0,1218389802,3652516,15925398921,3686406,0.000000,0.000000,0.000000,0.000000,176.622975,40.884626,0.000000,11.000000,"<OVERFLOW>",1969007850,886579200,16477124531,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,2.106806,11.611532,14.157629,0.000000,0.000000,0.639204,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (3)","Low (1)","Idle (0)",19476172800,34788215682,28394490957,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,162201600,0,0.000000,0,0.000000,15925248000,3686400,0,40.884560,0,6535337,72.481114,20.395070,0.000013,0.062345,0.000000,26.474802,24.614944,8.100596,0.000000
4096,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.986161,0.575699,"<OVERFLOW>",156.677190,19.125633,99.986161,0.575699,0.787502,0.000000,0.636152,0.000000,0.000000,0.000000,13.453268,38.162631,38.251267,176.261839,0.000000,0.000000,88.888889,50.000000,92.416756,0.000000,176.261839,0.000000,0.000001,"<OVERFLOW>",0.000000,1.028497,45082.000000,20.992382,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,19327352832,4194304,0,5,0,1475169291,4184585,19327537971,4194540,0.000000,0.000000,0.000000,0.000000,176.263527,38.253419,0.000000,45.000000,"<OVERFLOW>",2385817997,1075838976,20063557624,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,2.101451,11.607643,13.855955,0.000000,0.000000,0.632946,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (3)","Low (1)","Idle (0)",23635951616,42249318272,34493579204,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,184549376,0,0.000000,0,0.000000,19327352832,4194480,0,38.252872,0,17733552,161.726673,20.477388,0.000007,0.062226,0.000000,26.644806,24.679805,8.086473,0.000000
4352,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.981626,0.575268,"<OVERFLOW>",156.652185,17.997723,99.981626,0.575268,0.788144,0.000000,0.636164,0.000000,0.000000,0.000000,14.246607,35.897069,35.995446,176.233708,0.000000,0.000000,88.888889,50.000000,91.968780,0.000000,176.233708,0.000000,0.000000,"<OVERFLOW>",0.000000,1.028663,47898.000000,20.997452,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,23182442496,4734976,0,10,0,1874052038,4722035,23182660180,4735074,0.000000,0.000000,0.000000,0.000000,176.235363,35.996191,0.000000,76.000000,"<OVERFLOW>",2861677728,1290280960,24072650633,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,2.101824,11.597203,13.940859,0.000000,0.000000,0.634232,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (3)","Low (1)","Idle (0)",28349485056,50692967905,41390556195,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,208338944,0,0.000000,0,0.000000,23182442496,4735080,0,35.996237,0,14884486,113.152363,20.446702,0.000006,0.062213,0.000000,26.615592,24.663582,8.094178,0.000000
4608,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.984485,0.574639,"<OVERFLOW>",156.466767,16.977730,99.984485,0.574639,0.793267,0.000000,0.636175,0.000000,0.000000,0.000000,15.262279,33.306136,33.955461,176.025113,0.000000,0.000000,88.888889,50.000000,91.358150,0.000000,176.025113,0.000000,0.000000,"<OVERFLOW>",0.000000,1.030230,50714.000000,21.035701,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,27518828544,5308416,0,1,0,2386023333,5206904,27519086172,5308418,0.000000,0.000000,0.000000,0.000000,176.026761,33.955474,0.000000,6.000000,"<OVERFLOW>",3413623318,1531478016,28654417071,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,2.101828,11.629446,14.696583,0.000000,0.000000,0.643044,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (3)","Low (1)","Idle (0)",33651376128,60345907778,49286821669,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,233570304,0,0.000000,0,0.000000,27518828544,5308416,0,33.955461,0,0,0.000000,20.069197,0.000008,0.062134,0.000000,26.598240,24.261654,7.999759,0.000000
4864,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",156.389899,16.076264,"<OVERFLOW>","<OVERFLOW>",0.790571,0.000000,0.636185,0.000000,0.000000,0.000000,14.672483,32.045469,32.152528,175.938636,0.000000,0.000000,88.888889,50.000000,91.612756,0.000000,175.938636,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",53530.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,32364822528,5914624,0,10,0,2699079136,5894930,32365136006,5914630,0.000000,0.000000,0.000000,0.000000,175.940340,32.152561,0.000000,54.000000,"<OVERFLOW>",3996971749,1801003008,33681082357,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",39576227840,70864059547,57875385815,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,230173507584,260243456,0,0.000000,0,0.000000,32364822528,5914704,0,32.152963,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.286826,"<OVERFLOW>","<OVERFLOW>",0.789961,0.000000,0.636194,0.000000,0.000000,0.000000,14.750889,30.416633,30.573653,176.104244,0.000000,0.000000,"<OVERFLOW>",50.000000,91.648099,0.000000,176.104244,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",56346.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,37748736000,6553600,0,12,0,3161919285,6519942,37749103071,6553680,0.000000,0.000000,0.000000,0.000000,176.105957,30.574026,0.000000,55.000000,"<OVERFLOW>",4669599855,2100428800,39264245458,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",46158643200,82622150088,67465187939,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",288358400,0,0.000000,0,0.000000,37748736000,6553680,0,30.574026,0,8595478,40.099360,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5376,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",14.530898,"<OVERFLOW>","<OVERFLOW>",0.793909,0.000000,0.636202,0.000000,0.000000,0.000000,15.717098,28.486332,29.061797,175.765751,0.000000,0.000000,"<OVERFLOW>",50.000000,91.111741,0.000000,175.765751,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",59162.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,43698880512,7225344,0,4,0,3907584846,7082272,43699304332,7225421,0.000000,0.000000,0.000000,0.000000,175.767456,29.062107,0.000000,16.000000,"<OVERFLOW>",5417554821,2431328256,45581534286,9711765504,310747594752,0,0,155373797376,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",53433225216,95854356114,78296879288,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",317915136,0,0.000000,0,0.000000,43698880512,7225388,0,29.061974,0,30669086,123.357277,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5632,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13.860032,"<OVERFLOW>","<OVERFLOW>",0.794108,0.000000,0.636210,0.000000,0.000000,0.000000,15.586627,27.596105,27.720065,175.634332,0.000000,0.000000,"<OVERFLOW>",50.000000,91.166695,0.000000,175.634332,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",61978.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,50243567616,7929856,0,4,0,4458853487,7894395,50244058942,7929944,0.000000,0.000000,0.000000,0.000000,175.636050,27.720372,0.000000,13.000000,"<OVERFLOW>",6215528594,2795274240,52492892851,11166228480,357287591936,0,0,178643795968,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",61434576896,110220235255,90046256856,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",348913664,0,0.000000,0,0.000000,50243567616,7929856,0,27.720065,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
