3168,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,104150721,104588782,627264,627264,313632,313632,313632,313632,52103740,52240646,53770746,53330083,313632,313632,313632,313632,82798848,82798848,82798848,82798848,29770802,29909321,29600656,29610403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,82798866,82799096,82798864,82798868,313633,313632,313636,313636,2381737448,0,0,2649563136,0,0,0,0,10036224,0,0,0,0,0,0,0,0,0,0,0,313632,10036224,2909250432,2694608917,334018944,1241982720,82798848,0,0,82798848,313632,2381269063,128486051040,17424,41713056,0,0,0,0,0,0,0,206997120,784080,248396544,0,124198272,470448,0,0,1490379264,82935841,223273837,784119,0,0
3456,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,139006976,136517182,746496,746496,373248,373248,373248,373248,69485743,68286778,66762394,65271595,373248,373248,373248,373248,107495424,107495424,107495424,107495424,38940695,37426285,39504869,36882930,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,107495440,107495440,107495444,107495444,373248,373249,373248,373248,3098048012,0,0,3439853568,0,0,0,0,11943936,0,0,0,0,0,0,0,0,0,0,0,373248,11943936,3775776768,3493219484,433341792,1612431360,107495424,0,0,107495424,373248,3097540168,167153529810,20736,54120960,0,0,0,0,0,0,0,268738560,933120,322486272,0,161243136,559872,0,0,1934917632,107648812,290332909,933141,0,0
3744,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,178125523,178569264,876096,876096,438048,438048,438048,438048,89030054,89354228,86967596,90056571,438048,438048,438048,438048,136670976,136670976,136670976,136670976,47007594,47883728,48239501,49735597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,136670992,136670994,136670996,136670992,438048,438052,438049,438049,3933540960,0,0,4373471232,0,0,0,0,14017536,0,0,0,0,0,0,0,0,0,0,0,438048,14017536,4799253888,4447664101,550627200,2050064640,136670976,0,0,136670976,438048,3933302936,212255501926,24336,68773536,0,0,0,0,0,0,0,341677440,1095120,410012928,0,205006464,657072,0,0,2460077568,136913952,370048851,1095143,0,0
4032,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,229957011,219499300,1016064,1016064,508032,508032,508032,508032,114927541,109818599,114135445,111493048,508032,508032,508032,508032,170698752,170698752,170698752,170698752,59031771,57896447,59282630,59468427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170698772,170698770,170698772,170698768,508033,508032,508032,508032,4923179718,0,0,5462360064,0,0,0,0,16257024,0,0,0,0,0,0,0,0,0,0,0,508032,16257024,5992745472,5554401203,687368160,2560481280,170698752,0,0,170698752,508032,4922278163,265648325642,28224,85857408,0,0,0,0,0,0,0,426746880,1270080,512096256,0,256048128,762048,0,0,3072577536,170953416,458200800,1270111,0,0
4320,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,279185477,284580879,1166400,1166400,583200,583200,583200,583200,139610300,142257985,140389699,140857403,583200,583200,583200,583200,209952000,209952000,209952000,209952000,68301512,71206973,76317579,70741589,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,209952016,209952020,209952016,209952018,583200,583200,583200,583201,6044060264,0,0,6718464000,0,0,0,0,18662400,0,0,0,0,0,0,0,0,0,0,0,583200,18662400,7369315200,6832431331,845057664,3149280000,209952000,0,0,209952000,583200,6043026983,326148162540,32400,105559200,0,0,0,0,0,0,0,524880000,1458000,629856000,0,314928000,874800,0,0,3779136000,210336209,569724800,1458038,0,0
4608,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,329862583,338645511,1327104,1327104,663552,663552,663552,663552,164942617,169259233,167583513,167628133,663552,663552,663552,663552,254803968,254803968,254803968,254803968,84352591,84921519,84375913,87350284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254803988,254803984,254803984,254803984,663556,663557,663552,663557,7351563256,0,0,8153726976,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,8942026752,8298012170,1025188704,3822059520,254803968,0,0,254803968,663552,7351075017,396766905784,36864,128065536,0,0,0,0,0,0,0,637009920,1658880,764411904,0,382205952,995328,0,0,4586471424,255156876,706139178,1658907,0,0
4896,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,406953515,401252722,1498176,1498176,749088,749088,749088,749088,203448095,200659660,210350400,192403307,749088,749088,749088,749088,305627904,305627904,305627904,305627904,101414296,99310179,97022089,113669496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,305627922,305627924,305627920,305627924,749088,749088,749092,749089,8805690628,0,0,9780092928,0,0,0,0,23970816,0,0,0,0,0,0,0,0,0,0,0,749088,23970816,10723943808,9929167740,1229254272,4584418560,305627904,0,0,305627904,749088,8804645868,475233408440,41616,153563040,0,0,0,0,0,0,0,764069760,1872720,916883712,0,458441856,1123632,0,0,5501302272,306155370,832176521,1872780,0,0
5184,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,490868335,481699859,1679616,1679616,839808,839808,839808,839808,245416031,240924344,248157982,246002443,839808,839808,839808,839808,362797056,362797056,362797056,362797056,118472472,118191680,112566971,117411806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,362797076,362797074,362797074,362797072,839809,839808,839809,839808,10475479640,0,0,11609505792,0,0,0,0,26873856,0,0,0,0,0,0,0,0,0,0,0,839808,26873856,12728130048,11813650231,1458747360,5441955840,362797056,0,0,362797056,839808,10474447419,565389843758,46656,182238336,0,0,0,0,0,0,0,906992640,2099520,1088391168,0,544195584,1259712,0,0,6530347008,363323857,992817645,2099606,0,0
5472,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,583960536,582839868,1871424,1871424,935712,935712,935712,935712,291904938,291576940,293746119,290079499,935712,935712,935712,935712,426684672,426684672,426684672,426684672,135435590,134250277,136875942,135284834,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,426684692,426684692,426684688,426684690,935712,935712,935712,935712,12310607016,0,0,13653909504,0,0,0,0,29942784,0,0,0,0,0,0,0,0,0,0,0,935712,29942784,14967649152,13888058458,1715160960,6400270080,426684672,0,0,426684672,935712,12309506934,"<OVERFLOW>",51984,214278048,0,0,0,0,0,0,0,1066711680,2339280,1280054016,0,640027008,1403568,0,0,7680324096,427418379,1168252041,2339400,0,0
5760,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,669400805,664271565,2073600,2073600,1036800,1036800,1036800,1036800,334656301,332258787,324683430,340243934,1036800,1036800,1036800,1036800,497664000,497664000,497664000,497664000,164524788,155927671,151165193,157452292,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,497664020,497664020,497664020,497664016,1036801,1036800,1036800,1036800,14366970820,0,0,15925248000,0,0,0,0,33177600,0,0,0,0,0,0,0,0,0,0,0,1036800,33177600,17455564800,16207997635,1999988064,7464960000,497664000,0,0,497664000,1036800,14366607799,"<OVERFLOW>",57600,249868800,0,0,0,0,0,0,0,1244160000,2592000,1492992000,0,746496000,1555200,0,0,8957952000,498413741,1366920465,2592061,0,0
6048,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,794257560,796920258,2286144,2286144,1143072,1143072,1143072,1143072,397250452,398208959,394325130,386804279,1143072,1143072,1143072,1143072,576108288,576108288,576108288,576108288,174470754,180418719,182757431,180025318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576108306,576108308,576108352,576108304,1143072,1143072,1143076,1143072,16638304326,0,0,18435465216,0,0,0,0,36578304,0,0,0,0,0,0,0,0,0,0,0,1143072,36578304,20204940672,18748041217,2314721664,8641624320,576108288,0,0,576108288,1143072,16637268132,"<OVERFLOW>",63504,289197216,0,0,0,0,0,0,0,1440270720,2857680,1728324864,0,864162432,1714608,0,0,10369949184,576997948,1584732396,2857785,0,0
6336,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,898113889,919971735,2509056,2509056,1254528,1254528,1254528,1254528,448991678,460111945,471302245,454974646,1254528,1254528,1254528,1254528,662390784,662390784,662390784,662390784,210131640,205670779,200732995,205842146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662390802,662390804,662390802,662390800,1254528,1254528,1254529,1254528,19114650700,0,0,21196505088,0,0,0,0,40144896,0,0,0,0,0,0,0,0,0,0,0,1254528,40144896,23228840448,21568674073,2660854752,9935861760,662390784,0,0,662390784,1254528,19113271877,"<OVERFLOW>",69696,332449920,0,0,0,0,0,0,0,1655976960,3136320,1987172352,0,993586176,1881792,0,0,11923034112,663460398,1833214438,3136415,0,0
6624,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1059393774,1041209071,2742336,2742336,1371168,1371168,1371168,1371168,529671738,520664952,534131073,538939713,1371168,1371168,1371168,1371168,756884736,756884736,756884736,756884736,234306200,220278941,232828899,234644654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,756884756,756884800,756884752,756884754,1371168,1371168,1371168,1371168,21874609470,0,0,24220311552,0,0,0,0,43877376,0,0,0,0,0,0,0,0,0,0,0,1371168,43877376,26540327808,24671517675,3039880320,11353271040,756884736,0,0,756884736,1371168,21873202345,"<OVERFLOW>",76176,379813536,0,0,0,0,0,0,0,1892211840,3427920,2270654208,0,1135327104,2056752,0,0,13623925248,758095602,2087650584,3428120,0,0
6912,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1221432413,1215873471,2985984,2985984,1492992,1492992,1492992,1492992,610591204,608201020,602977339,606141419,1492992,1492992,1492992,1492992,859963392,859963392,859963392,859963392,254199110,250088016,250176175,252195096,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,859963412,859963410,859963410,859963408,1492992,1492996,1492992,1492992,24980385496,0,0,27518828544,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,0,1492992,47775744,30152466432,28061820670,3453291360,12899450880,859963392,0,0,859963392,1492992,24979080480,"<OVERFLOW>",82944,431474688,0,0,0,0,0,0,0,2149908480,3732480,2579890176,0,1289945088,2239488,0,0,15479341056,860874568,2425641777,3732585,0,0
7200,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1375596340,1372283638,3240000,3240000,1620000,1620000,1620000,1620000,687747837,686251341,677350424,684307122,1620000,1620000,1620000,1620000,972000000,972000000,972000000,972000000,277815060,288099605,277335861,274589170,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,972000020,972000016,972000018,972000018,1620004,1620004,1620004,1620001,28129142390,0,0,31104000000,0,0,0,0,51840000,0,0,0,0,0,0,0,0,0,0,0,1620000,51840000,34078320000,31671338954,3902580864,14580000000,972000000,0,0,972000000,1620000,28127261973,"<OVERFLOW>",90000,487620000,0,0,0,0,0,0,0,2430000000,4050000,2916000000,0,1458000000,2430000,0,0,17496000000,973506572,2705945650,4050175,0,0
7488,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1533709455,1579634819,3504384,3504384,1752192,1752192,1752192,1752192,766813851,789877191,778530063,767395153,1752192,1752192,1752192,1752192,1093367808,1093367808,1093367808,1093367808,318186212,306447064,310909898,303900908,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1093367828,1093367876,1093367824,1093367824,1752192,1752193,1752192,1752192,31619535496,0,0,34987769856,0,0,0,0,56070144,0,0,0,0,0,0,0,0,0,0,0,1752192,56070144,38330952192,35618847112,4389241824,16400517120,1093367808,0,0,1093367808,1752192,31617823505,"<OVERFLOW>",97344,548436096,0,0,0,0,0,0,0,2733419520,4380480,3280103424,0,1640051712,2628288,0,0,19680620544,1095093106,3065920418,4380707,0,0
7776,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1731457716,1763332965,3779136,3779136,1889568,1889568,1889568,1889568,865864067,881343595,875362562,882166098,1889568,1889568,1889568,1889568,1224440064,1224440064,1224440064,1224440064,348805980,352057921,355554991,356488529,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1224440080,1224440082,1224440080,1224440080,1889572,1889568,1889568,1889569,"<OVERFLOW>",0,0,39182082048,0,0,0,0,60466176,0,0,0,0,0,0,0,0,0,0,0,1889568,60466176,42923426688,39920676761,4914767232,18366600960,1224440064,0,0,1224440064,1889568,"<OVERFLOW>","<OVERFLOW>",104976,614109600,0,0,0,0,0,0,0,3061100160,4723920,3673320192,0,1836660096,2834352,0,0,22039921152,1226325668,3422939946,4724161,0,0
8064,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1934851620,1951375824,4064256,4064256,2032128,2032128,2032128,2032128,967416759,975652450,966657756,965632183,2032128,2032128,2032128,2032128,1365590016,1365590016,1365590016,1365590016,383515626,392924513,379726338,380447462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365590036,1365590036,1365590080,1365590080,2032128,2032128,2032129,2032128,"<OVERFLOW>",0,0,43698880512,0,0,0,0,65028096,0,0,0,0,0,0,0,0,0,0,0,2032128,65028096,47868807168,44492019845,5480650080,20483850240,1365590016,0,0,1365590016,2032128,"<OVERFLOW>","<OVERFLOW>",112896,684827136,0,0,0,0,0,0,0,3413975040,5080320,4096770048,0,2048385024,3048192,0,0,24580620288,1368007704,3810823959,5080571,0,0
8352,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2224749688,2238680236,4359744,4359744,2179872,2179872,2179872,2179872,1112395245,1119315180,1102453458,1094648139,2179872,2179872,2179872,2179872,1517190912,1517190912,1517190912,1517190912,412516807,426639751,408571876,406198864,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1517190928,1517190980,1517190932,1517190928,2179873,2179872,2179873,2179872,"<OVERFLOW>",0,0,48550109184,0,0,0,0,69755904,0,0,0,0,0,0,0,0,0,0,0,2179872,69755904,53180157312,49453319195,6088383360,22757863680,1517190912,0,0,1517190912,2179872,"<OVERFLOW>","<OVERFLOW>",121104,760775328,0,0,0,0,0,0,0,3792977280,5449680,4551572736,0,2275786368,3269808,0,0,27309436416,1519651814,4254889847,5450020,0,0
8640,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2478709531,2458947628,4665600,4665600,2332800,2332800,2332800,2332800,1239412068,1229430754,1217232358,1242328038,2332800,2332800,2332800,2332800,1679616000,1679616000,1679616000,1679616000,456307857,444750711,443229858,451853164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679616020,1679616016,1679616016,1679616016,2332804,2332800,2332800,2332800,"<OVERFLOW>",0,0,53747712000,0,0,0,0,74649600,0,0,0,0,0,0,0,0,0,0,0,2332800,74649600,58870540800,54810942211,6739460064,25194240000,1679616000,0,0,1679616000,2332800,"<OVERFLOW>","<OVERFLOW>",129600,842140800,0,0,0,0,0,0,0,4199040000,5832000,5038848000,0,2519424000,3499200,0,0,30233088000,1681978760,4708900310,5832342,0,0
8928,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2732467961,2731205004,4981824,4981824,2490912,2490912,2490912,2490912,1366038941,1366060064,1384983625,1361209367,2490912,2490912,2490912,2490912,1853238528,1853238528,1853238528,1853238528,496356485,497087468,478185133,480241742,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1853238544,1853238544,1853238546,1853238596,2490912,2490913,2490913,2490912,"<OVERFLOW>",0,0,59303632896,0,0,0,0,79709184,0,0,0,0,0,0,0,0,0,0,0,2490912,79709184,64953021312,60447417116,7435373184,27798577920,1853238528,0,0,1853238528,2490912,"<OVERFLOW>","<OVERFLOW>",138384,929110176,0,0,0,0,0,0,0,4633096320,6227280,5559715584,0,2779857792,3736368,0,0,33358293504,1856096649,5219043342,6227681,0,0
9216,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3009495073,3019356583,5308416,5308416,2654208,2654208,2654208,2654208,1504771116,1509927867,1478797918,1512159372,2654208,2654208,2654208,2654208,2038431744,2038431744,2038431744,2038431744,519297720,527963925,535849889,544026506,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2038431764,2038431764,2038431760,2038431760,2654208,2654209,2654208,2654208,"<OVERFLOW>",0,0,65229815808,0,0,0,0,84934656,0,0,0,0,0,0,0,0,0,0,0,2654208,84934656,71440662528,66720187400,8177615712,30576476160,2038431744,0,0,2038431744,2654208,"<OVERFLOW>","<OVERFLOW>",147456,1021870080,0,0,0,0,0,0,0,5096079360,6635520,6115295232,0,3057647616,3981312,0,0,"<OVERFLOW>",2040177737,5923990227,6635793,0,0
