131072,"GeForce GTX 680 (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,100.000000,0.000000,74.273988,0.869654,0.489320,81.707036,10.213379,74.273988,0.869654,0.188568,0.000000,0.000000,0.000000,0.000000,0.000000,81.724491,66.386967,81.707036,81.707036,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,81.707036,0.000000,0.000000,1.033643,292.625000,19.446250,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,8192,32,0,2,0,32775,26,32868,34,0.000000,0.000000,82.345373,45.960208,81.956387,86.813725,0.000000,5.106689,17772,15104,14656,14656,270304,8160,0,131072,0,0,0,0,0,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",74912,89038,67004,0.000000,139232,0,1187840,0,196576,294880,188448,0,0.000000,0,0.000000,0,0.000000,32768,32,0,81.707036,0,0.606950,0.000000,1.051544,0.000000
262144,"GeForce GTX 680 (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,100.000000,0.000000,84.039238,0.740709,0.493116,99.557804,6.222363,84.039238,0.740709,0.237935,0.000000,0.000000,0.000000,0.000000,0.000000,99.568438,28.000632,49.778901,99.557804,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,99.557804,0.000000,0.000000,0.916949,452.625000,17.019478,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,16384,32,0,13,0,65543,18,65666,38,0.000000,0.000000,50.167800,28.000632,99.755291,59.112446,0.000000,20.222678,28698,23296,22848,22848,532448,8160,0,262144,0,0,0,0,0,"Low (1)","Low (2)","Idle (0)","Mid (6)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",115872,143442,106497,0.000000,270304,0,1974272,0,327648,557024,188448,0,0.000000,0,0.000000,0,0.000000,65536,32,0,49.778901,0,0.744898,0.000000,0.859640,0.000000
524288,"GeForce GTX 680 (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,100.000000,0.000000,89.481979,0.703773,0.494111,113.762122,3.555066,89.481979,0.703773,0.268555,0.000000,0.000000,0.000000,0.000000,0.000000,113.782085,28.440530,28.440530,113.762122,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,113.762122,0.000000,0.000000,0.892775,772.625000,16.439360,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,32768,32,0,0,0,131095,32,131140,49,0.000000,0.000000,28.662722,15.997798,113.821142,43.549562,0.000000,0.000000,49878,39680,39232,39232,1056736,8160,0,524288,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",197792,250910,184808,0.000000,532448,0,3547136,0,589792,1081312,188448,0,0.000000,0,0.000000,0,0.000000,131072,32,0,28.440530,0,0.876183,0.000000,0.788706,0.000000
1048576,"GeForce GTX 680 (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,100.000000,0.000000,94.313158,0.659095,0.496617,122.629811,1.916090,94.313158,0.659095,0.288957,0.000000,0.000000,0.000000,0.000000,0.000000,122.640570,11.496544,15.328726,122.629811,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,122.629811,0.000000,0.000000,0.849544,1412.625000,15.563033,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,65536,32,0,3,0,262167,24,262278,46,0.000000,0.000000,15.448482,8.622409,122.692496,22.035044,0.000000,1.437068,91915,72448,72000,72000,2105312,8160,0,1048576,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",361632,466128,341565,0.000000,1056736,0,6692864,0,1114080,2129888,188448,0,0.000000,0,0.000000,0,0.000000,262144,32,0,15.328726,0,0.942407,0.000000,0.716886,0.000000
2097152,"GeForce GTX 680 (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,100.000000,0.000000,96.868700,0.655010,0.497190,128.233537,1.001824,96.868700,0.655010,0.302409,0.000000,0.000000,0.000000,0.000000,0.000000,128.239162,7.012771,8.014596,128.233537,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,128.233537,0.000000,0.000000,0.853091,2692.625000,15.576538,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,131072,32,0,1,0,524311,28,524390,32,0.000000,0.000000,8.077210,4.508210,128.258485,8.014596,0.000000,256.466797,176914,137984,137536,137536,4202464,8160,0,2097152,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",689312,897766,655690,0.000000,2105312,0,12984320,0,2162656,4227040,188448,0,0.000000,0,0.000000,0,0.000000,524288,32,0,8.014596,0,1.007369,0.000000,0.707975,0.000000
4194304,"GeForce GTX 680 (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,100.000000,0.000000,97.920351,0.645942,0.497870,130.811155,523.244141,97.920351,0.645942,0.308240,0.000000,0.000000,0.000000,0.000000,0.000000,130.814024,3.704613,4.087848,130.811155,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,130.811155,0.000000,0.000000,0.845047,5252.625000,15.407818,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,262144,32,0,3,0,1048599,29,1048678,32,0.000000,0.000000,4.119785,2.299415,130.823879,4.087848,0.000000,392.432617,345060,269056,268608,268608,8396768,8160,0,4194304,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",1344672,1759154,1282993,0.000000,4202464,0,25567232,0,4259808,8421344,188448,0,0.000000,0,0.000000,0,0.000000,1048576,32,0,4.087848,0,1.028563,0.000000,0.694026,0.000000
8388608,"GeForce GTX 680 (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,100.000000,0.000000,98.591838,0.641470,0.498759,132.425354,264.850586,98.591838,0.641470,0.309269,0.000000,0.000000,0.000000,0.000000,0.000000,134.250191,2.133806,2.069146,132.425354,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,132.425354,0.000000,0.000000,0.839857,10372.625000,15.309328,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,524288,32,0,5,0,2126051,33,2097254,41,0.000000,0.000000,2.085311,1.163895,132.431795,2.651093,0.000000,331.062500,679431,531200,530752,530752,16785376,8160,0,8388608,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",2655392,3476622,2534943,0.000000,8396768,0,50733056,0,8454112,16809952,188448,0,0.000000,0,0.000000,0,0.000000,2097152,32,0,2.069146,0,1.041091,0.000000,0.685484,0.000000
16777216,"GeForce GTX 680 (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.273017,0.621154,0.498494,129.248528,129.248047,99.273017,0.621154,0.311294,0.000000,0.000000,0.000000,0.000000,0.000000,129.248744,0.978199,1.009753,129.248528,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,129.248528,0.000000,0.000000,0.814515,20612.625000,14.840130,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,1048576,32,0,5,0,4194311,31,4194370,33,0.000000,0.000000,1.017643,581.618378,129.250562,1.041308,0.000000,161.560547,1353157,1055488,1055040,1055040,33562592,8160,0,16777216,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",5276832,6919476,5042799,0.000000,16785376,0,101064704,0,16842720,33587168,188448,0,0.000000,0,0.000000,0,0.000000,4194304,32,0,1.009753,0,1.021366,0.000000,0.660247,0.000000
33554432,"GeForce GTX 680 (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.366274,0.611461,0.498300,128.293552,64.146484,99.366274,0.611461,0.310505,0.000000,0.000000,0.000000,0.000000,0.000000,128.293659,416.953125,513.173828,128.293552,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,128.293552,0.000000,0.000000,0.801323,41092.625000,14.602518,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,2097152,32,0,17,0,8388615,26,8388680,33,0.000000,0.000000,517.183381,288.660492,128.294653,529.209961,0.000000,272.623047,2688437,2104064,2103616,2103616,67117024,8160,0,33554432,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",10519712,13786136,10048998,0.000000,33562592,0,201728000,0,33619936,67141600,188448,0,0.000000,0,0.000000,0,0.000000,8388608,32,0,513.173828,0,1.009498,0.000000,0.647876,0.000000
67108864,"GeForce GTX 680 (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.488854,0.602756,0.498769,127.286835,31.821289,99.488854,0.602756,0.313839,0.000000,0.000000,0.000000,0.000000,0.000000,127.970998,238.662109,254.573242,127.286835,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,127.286835,0.000000,0.000000,0.791924,82052.625000,14.419723,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,4194304,32,0,1,0,16867393,30,16777280,37,0.000000,0.000000,256.562527,143.197689,127.287321,294.350586,0.000000,7.955078,5400671,4201216,4200768,4200768,134225888,8160,0,67108864,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",21005472,27597810,20100560,0.000000,67117024,0,403054592,0,67174368,134250464,188448,0,0.000000,0,0.000000,0,0.000000,16777216,32,0,254.573242,0,0.997903,0.000000,0.638270,0.000000
