256,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,86.923764,0.257733,0.810215,18.650214,9.325107,86.923764,0.257733,2.061442,0.000000,1.875000,0.000000,0.000000,0.000000,14.419083,13.013260,37.300428,74.600856,0.000000,0.000000,25.000000,25.000000,79.632568,0.000000,74.600856,0.000000,0.000000,0.789035,24.000000,19.390275,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,65536,32768,0,5,0,12667,11432,65636,32773,0.000000,0.000000,0.000000,0.000000,74.714687,37.306119,0.000000,5.828192,4096,8192,102559,36864,65536,65536,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",49152,150476,147916,0.000000,65536,0,720896,0,65536,196608,458752,0,0.000000,0,0.000000,0,0.000000,65536,32768,0,37.300428,0,0.077789,0.000000,4.497454,0.000000
384,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,93.248460,0.264014,0.856508,20.140292,10.070146,93.248460,0.264014,2.052653,0.000000,1.875000,0.000000,0.000000,0.000000,19.363943,14.267133,40.280585,80.561170,0.000000,0.000000,25.000000,25.000000,76.056586,0.000000,80.561170,0.000000,0.000000,0.805943,24.000000,19.843001,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,147456,73728,0,17,0,35443,26114,147606,73732,0.000000,0.000000,0.000000,0.000000,80.643121,40.282770,0.000000,9.510694,9216,18432,233430,82944,147456,147456,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",110592,337599,332479,0.000000,147456,0,1622016,0,147456,442368,1032192,0,0.000000,0,0.000000,0,0.000000,147456,73728,0,40.280585,0,0.085482,0.000000,4.647514,0.000000
512,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,97.290548,0.107526,0.810097,8.391046,4.195523,97.290548,0.107526,4.552826,0.000000,1.875000,0.000000,0.000000,0.000000,11.199414,9.320724,16.782092,33.564183,0.000000,0.000000,25.000000,25.000000,66.825485,0.000000,33.564183,0.000000,0.000000,0.597075,24.000000,14.807874,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,262144,131072,0,0,0,87470,72797,262270,131075,0.000000,0.000000,0.000000,0.000000,33.580316,16.782476,0.000000,0.000000,16384,32768,922251,167749,262144,262144,0,0,0,0,0,0,0,"Low (1)","Low (2)","Idle (0)","Low (2)","Idle (0)","Mid (6)","Low (1)","Low (1)","Idle (0)",196608,1091730,1083026,0.000000,262144,0,2883584,0,262144,786432,1835008,0,0.000000,0,0.000000,0,0.000000,262144,131072,0,16.782092,0,0.036324,0.000000,1.105177,0.000000
640,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,97.273614,0.265559,0.838596,20.830969,10.415485,97.273614,0.265559,2.074030,0.000000,1.875000,0.000000,0.000000,0.000000,20.896066,13.759018,41.661938,83.323877,0.000000,0.000000,25.000000,25.000000,74.977783,0.000000,83.323877,0.000000,0.000000,0.816335,24.000000,20.120686,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,409600,204800,0,8,0,102720,67636,409752,204834,0.000000,0.000000,0.000000,0.000000,83.354798,41.668855,0.000000,1.666477,25600,51200,664832,231341,409600,409600,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",307200,944342,931030,0.000000,409600,0,4505600,0,409600,1228800,2867200,0,0.000000,0,0.000000,0,0.000000,409600,204800,0,41.661938,0,0.089694,0.000000,4.453682,0.000000
768,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.263686,0.102377,0.805770,7.995392,3.997696,99.263686,0.102377,5.283199,0.000000,1.875000,0.000000,0.000000,0.000000,9.835260,10.653148,15.990784,31.981568,0.000000,0.000000,25.000000,25.000000,69.344415,0.000000,31.981568,0.000000,0.003165,0.643253,24.000000,15.971728,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,589824,294912,0,4,0,181388,196472,589896,294924,0.000000,0.000000,0.000000,0.000000,31.985472,15.991435,0.000000,227.423828,36864,73728,2457433,474777,589824,589824,0,0,0,0,0,0,0,"Low (1)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",442368,2779486,2760542,0.000000,589824,0,6488064,0,589824,1769472,4128768,0,0.000000,0,0.000000,0,0.000000,589824,294940,0,15.992302,0,0.035286,0.000000,1.331446,0.000000
896,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,98.601474,0.270986,0.821749,21.460794,10.730397,98.601474,0.270986,2.033228,0.000000,1.875000,0.000000,0.000000,0.000000,21.519712,16.333082,42.921589,85.843178,0.000000,0.000000,25.000000,25.000000,74.969732,0.000000,85.843178,0.000000,0.000000,0.821963,24.000000,20.261032,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,802816,401408,0,1,0,201255,152749,802892,401414,0.000000,0.000000,0.000000,0.000000,85.851304,42.922230,0.000000,112.121094,50176,100352,1262424,451584,802816,802816,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",602112,1826343,1800743,0.000000,802816,0,8830976,0,802816,2408448,5619712,0,0.000000,0,0.000000,0,0.000000,802816,401408,0,42.921589,0,0.092777,0.000000,4.366277,0.000000
1024,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.614752,0.096836,0.812450,7.664348,3.832174,99.614752,0.096836,4.901427,0.000000,1.875000,0.000000,0.000000,0.000000,10.751910,8.799277,15.328696,30.657393,0.000000,0.000000,25.000000,25.000000,65.091133,0.000000,30.657393,0.000000,0.000000,0.571472,24.000000,14.184341,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,1048576,524288,0,1,0,367748,300962,1048676,524292,0.000000,0.000000,0.000000,0.000000,30.660316,15.328813,0.000000,30.657227,65536,131072,3933844,654767,1048576,1048576,0,0,0,0,0,0,0,"Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",786432,4641071,4607791,0.000000,1048576,0,11534336,0,1048576,3145728,7340032,0,0.000000,0,0.000000,0,0.000000,1048576,524288,0,15.328696,0,0.033494,0.000000,0.902145,0.000000
1152,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.226956,0.254422,0.821746,20.165554,10.082777,99.226956,0.254422,2.226644,0.000000,1.875000,0.000000,0.000000,0.000000,20.294226,15.007041,40.331108,80.662215,0.000000,0.000000,25.000000,25.000000,74.930827,0.000000,80.662215,0.000000,0.000402,0.820928,24.000000,20.254917,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,1327104,663552,0,4,0,333893,246905,1327256,663557,0.000000,0.000000,0.000000,0.000000,80.671454,40.331411,0.000000,254.931641,82944,165888,2277280,759798,1327104,1327104,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",995328,3211569,3169585,0.000000,1327104,0,14598144,0,1327104,3981312,9289728,0,0.000000,0,0.000000,0,0.000000,1327104,663560,0,40.331594,0,0.087658,0.000000,4.119947,0.000000
1280,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.560993,0.144812,0.815719,11.472515,5.736257,99.560993,0.144812,4.219635,0.000000,1.875000,0.000000,0.000000,0.000000,12.635059,13.206500,22.945030,45.890060,0.000000,0.000000,25.000000,25.000000,72.627808,0.000000,45.890060,0.000000,0.000163,0.755868,24.000000,18.744348,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,1638400,819200,0,0,0,451106,471508,1638468,819201,0.000000,0.000000,0.000000,0.000000,45.891964,22.945058,0.000000,0.000000,102400,204800,5289433,1180294,1638400,1638400,0,0,0,0,0,0,0,"Low (1)","Low (2)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (1)","Low (1)","Idle (0)",1228800,6413887,6362175,0.000000,1638400,0,18022400,0,1638400,4915200,11468800,0,0.000000,0,0.000000,0,0.000000,1638400,819204,0,22.945142,0,0.050061,0.000000,2.209824,0.000000
1408,"GeForce GTX 680 (0)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.429675,0.271005,0.790634,21.581121,10.790561,99.429675,0.271005,2.043372,0.000000,1.875000,0.000000,0.000000,0.000000,21.744237,15.984450,43.162242,86.324485,0.000000,0.000000,25.000000,25.000000,74.877728,0.000000,86.324485,0.000000,0.000000,0.824768,24.000000,20.334564,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,1982464,991232,0,4,0,499362,367087,1982614,991237,0.000000,0.000000,0.000000,0.000000,86.331016,43.162460,0.000000,182.636719,123904,247808,3144475,1115137,1982464,1982464,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",1486848,4525032,4462568,0.000000,1982464,0,21807104,0,1982464,5947392,13877248,0,0.000000,0,0.000000,0,0.000000,1982464,991232,0,43.162242,0,0.093562,0.000000,4.114266,0.000000
