128,"GeForce GTX TITAN Black (1)","3","21","matMul(float*, float*, float*, int, int)",0.000000,0.000000,81.942155,0.331781,0.525113,92.491488,361.294875,81.942155,0.331781,1.474201,0.000000,1.289141,0.000000,0.000000,0.000000,0.000000,1.344447,1.445180,196.544412,0.000000,0.000000,47.058824,25.000000,100.000000,0.000000,196.544412,0.000000,0.093292,100.000000,0.000000,0.820893,1501.000000,18.350471,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,1114112,8192,0,8,0,0,7621,1114198,8194,0.000000,0.000000,0.000000,0.000000,196.559584,1.445532,0.000000,1.411308,99.800133,68176,34816,1151528,131584,4194304,0,0,2097152,0,0,0,0,0,1.125210,6.132234,6.862607,0.000000,0.000000,0.369499,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",768512,1901453,1700224,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152,0,15892480,0,1064960,4210688,1277952,0,0.000000,0,0.000000,1114112,9240,0,1.630061,0,0,0.000000,21.197415,0.174205,0.386400,0.000000,30.090000,34.048830,11.865343,0.000000
256,"GeForce GTX TITAN Black (1)","3","21","matMul(float*, float*, float*, int, int)",0.000000,0.000000,90.200217,0.326522,0.933570,97.479045,190.388760,90.200217,0.326522,1.437474,0.000000,1.296670,0.000000,0.000000,0.000000,976.114000,742.822945,761.555042,207.142972,0.000000,0.000000,47.058824,25.000000,99.996724,0.000000,207.142972,0.000000,0.014262,100.000000,0.000000,0.795888,2973.000000,18.072164,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,8912896,32768,0,0,0,42,31962,8912989,34449,0.000000,0.000000,0.000000,0.000000,207.145133,800.622853,0.000000,0.000000,99.899092,305958,270336,9363555,1050624,33554432,0,0,16777216,0,0,0,0,0,1.194127,3.211968,4.114086,0.000000,0.000000,0.240604,"Low (1)","Low (3)","Idle (0)","Low (1)","Idle (0)","Mid (6)","Low (2)","Low (1)","Idle (0)",6088704,14841058,13479790,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,126484480,0,8454144,33619968,9306112,0,0.000000,0,0.000000,8912896,34044,0,791.210323,0,0,0.000000,28.178333,0.027993,0.422682,0.000000,17.277039,45.755850,27.381359,0.000000
512,"GeForce GTX TITAN Black (1)","3","21","matMul(float*, float*, float*, int, int)",0.000000,0.000000,97.727989,0.328367,0.952597,109.918555,107.342338,97.727989,0.328367,1.445089,0.000000,1.300490,0.000000,0.000000,0.000000,145.993836,425.497327,429.369355,233.576930,0.000000,0.000000,47.058824,25.000000,99.939358,0.000000,233.576930,0.000000,0.000000,100.000000,0.000000,0.802853,5917.000000,18.233763,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,71303168,131072,0,1,0,44567,129890,71303264,131079,0.000000,0.000000,0.000000,0.000000,233.577244,429.392286,0.000000,3.275000,99.949299,2442532,2129920,74948308,8396800,268435456,0,0,134217728,0,0,0,0,0,1.157413,3.135782,4.080594,0.000000,0.000000,0.240308,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",48472064,118518510,107667903,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,1009254400,0,67371008,268697600,70778880,0,0.000000,0,0.000000,71303168,131072,0,429.369355,0,0,0.000000,28.445240,0.003444,0.462783,0.000000,17.035556,45.901663,28.272624,0.000000
1024,"GeForce GTX TITAN Black (1)","3","21","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.311446,0.326537,0.982246,96.320371,47.031431,99.311446,0.326537,1.450882,0.000000,1.302414,0.000000,0.000000,0.000000,2.473745,186.737803,188.125724,204.680789,0.000000,0.000000,47.058824,25.000000,98.729810,0.000000,204.680789,0.000000,0.000000,100.000000,0.000000,0.800294,11805.000000,18.208914,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,570425344,524288,0,5,0,6894085,520420,570429861,524517,0.000000,0.000000,0.000000,0.000000,204.682409,188.207894,0.000000,1.794000,99.974587,18006382,16908288,602981973,67141632,2147483648,0,0,1073741824,0,0,0,0,0,1.170490,2.998841,3.947394,0.000000,0.000000,0.229807,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",386826240,948065284,862844756,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,8063549440,0,537919488,2148532224,551550976,0,0.000000,0,0.000000,570425344,524288,0,188.125724,0,0,0.000000,28.864240,0.000418,0.468823,0.000000,16.587755,46.201055,29.354354,0.000000
2048,"GeForce GTX TITAN Black (1)","3","21","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.765301,0.325917,0.986165,96.081007,23.457277,99.765301,0.325917,1.454105,0.000000,1.303380,0.000000,0.000000,0.000000,3.079544,93.453371,93.829108,204.172140,0.000000,0.000000,47.058824,25.000000,98.492261,0.000000,204.172140,0.000000,0.000000,100.000000,0.000000,0.799834,23581.000000,18.204485,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,4563402752,2097152,0,0,0,68830153,2088754,4563451672,2097156,0.000000,0.000000,0.000000,0.000000,204.174329,93.829287,0.000000,0.000000,99.987278,142305364,134742016,4830696749,537001984,17179869184,0,0,8589934592,0,0,0,0,0,1.168991,2.981441,3.920790,0.000000,0.000000,0.227659,"Low (1)","Mid (4)","Idle (0)","Low (1)","Idle (0)","Mid (6)","Low (2)","Low (1)","Idle (0)",3090808832,7585168165,6905635039,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,64466452480,0,4299161600,17184063488,4353687552,0,0.000000,0,0.000000,4563402752,2097152,0,93.829108,0,0,0.000000,28.851177,0.000049,0.470655,0.000000,16.562454,46.287438,29.503246,0.000000
4096,"GeForce GTX TITAN Black (1)","3","21","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.875678,11.703574,"<OVERFLOW>","<OVERFLOW>",1.456621,0.000000,1.303864,0.000000,0.000000,0.000000,3.568079,46.664018,46.814296,203.735816,0.000000,0.000000,47.058824,25.000000,98.246154,0.000000,203.735816,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",47133.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,36507222016,8388608,0,2,0,639360530,8361680,36507616146,8388609,0.000000,0.000000,0.000000,0.000000,203.738016,46.814301,0.000000,11.000000,"<OVERFLOW>",1117806703,1075838976,38723103210,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24711266304,60706223664,55293244281,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,36507222016,8388648,0,46.814519,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"GeForce GTX TITAN Black (1)","3","21","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5.826450,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,5.485372,23.219514,23.305803,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",94237.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",33554432,0,14,0,7897540469,33430197,"<OVERFLOW>",33554434,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",23.305805,0.000000,9.000000,"<OVERFLOW>",8808013155,8598323200,"<OVERFLOW>",34361835520,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",197629313024,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",33554432,0,23.305803,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
