2048,"GeForce GTX TITAN Black (1)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,0,84,4138,4103,2069,2073,2079,2021,16,0,0,0,2069,2073,2085,2024,11707,11981,11326,11697,11707,11981,11326,11697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,11720,11989,11326,11697,2073,2073,2085,2029,183552120,0,0,46711,0,0,0,0,8251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,670484,341689,212099,670484,0,0,8188,13731,46711,10284,12066299,12066300,1,647082,8188,0,13731,0,0,0,46711,8251,0,0,0,0,8188,13731,0,0,46711,10284,0,0
4096,"GeForce GTX TITAN Black (1)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,49,0,8308,8282,4219,4077,4212,4076,0,0,0,0,4222,4080,4218,4079,34548,32775,34825,32798,34548,32775,34825,32798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,35968,32786,35457,34698,4224,4080,4219,4079,507717369,0,0,134946,0,0,0,0,16599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1753747,938702,544484,1753746,0,0,16380,28059,134946,20676,33640037,33640036,1,1706574,16380,0,28059,0,0,0,134946,16599,0,0,0,0,16380,28059,0,0,134946,20676,0,0
8192,"GeForce GTX TITAN Black (1)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,12,28,16680,16542,8321,8354,8252,8288,4,4,308,16,8321,8364,8254,8295,113013,111314,104769,115149,113013,111298,104769,115149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,114364,113509,106141,116489,8321,8364,8255,8295,1635972636,0,0,444229,0,0,0,0,33234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5253535,2923622,1613249,5253536,0,0,32764,56699,444229,41408,107350192,107350192,1,5158886,32764,0,56699,0,0,0,444229,33234,0,0,0,0,32764,56699,0,0,444229,41408,0,0
16384,"GeForce GTX TITAN Black (1)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,56,33418,33240,16674,16757,16653,16582,4,0,16,8,16677,16774,16658,16596,387836,404061,395018,374421,387836,404061,395018,374421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,392025,408373,402101,379392,16677,16775,16662,16604,5615553204,0,0,1561336,0,0,0,0,66705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17233883,9892575,5240151,17233884,0,0,65532,114091,1561336,83067,369545117,369545118,1,17043972,65520,12,114068,0,0,0,1561336,66705,0,0,0,0,65532,114091,0,0,1561336,83067,0,0
32768,"GeForce GTX TITAN Black (1)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,76,28,68706,68369,34402,34297,34257,34104,8,0,24,8,34415,34300,34268,34115,1502661,1451803,1370525,1418237,1502661,1451803,1370525,1418237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1522757,1480659,1391038,1440833,34411,34300,34268,34112,20439693702,0,0,5743226,0,0,0,0,137087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60700207,35539007,18340175,60700206,0,0,131068,228767,5743226,169833,1345303994,1345303994,1,60314618,131068,0,228767,0,0,0,5743226,137087,0,0,0,0,131068,228767,0,0,5743226,169833,0,0
65536,"GeForce GTX TITAN Black (1)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,108,20,136848,136831,68377,68455,68535,68289,4,4,16,8,68390,68467,68539,68303,5520069,5547970,5679823,5485281,5520069,5547970,5679823,5485281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5627501,5649002,5783047,5569193,68390,68471,68540,68303,"<OVERFLOW>",0,0,22233143,0,0,0,0,273699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,228826188,135594744,68881604,228826188,0,0,262140,458159,22233143,339211,"<OVERFLOW>",5163246740,1,228055454,262140,0,458159,0,0,0,22233143,273699,0,0,0,0,262140,458159,0,0,22233143,339211,0,0
