2816,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.902597,1.289129,0.998715,83.769609,237.981843,99.902597,1.289129,0.148617,0.076663,0.038441,0.000000,0.000000,0.000000,43.171971,237.981843,237.981843,83.769609,0.000000,65.384594,100.000000,100.000000,48.468603,0.000000,83.769609,0.000000,0.000000,100.000000,0.000000,1.479097,9183.000000,33.853825,0.000000,0.000000,1.200000,1.000005,2.000000,2.000000,0,0,1046740992,87228791,174456832,495616,0,8,0,179818083,991232,348920912,991472,0.000000,0.000000,2010.470611,167.539938,83.771349,238.039463,0.000000,1.920000,99.978221,131338391,131338240,1384926678,1046988800,44660948992,0,0,22330474496,0,0,0,0,0,3.300587,11.219961,7.286825,0.000000,21.792005,0.681370,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",2275620864,2613817771,2393019883,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,12687769600,0,1395654656,33503641600,2886467584,0,0.000000,0,0.000000,348913664,991232,0,237.981843,0,0,0.000000,31.881363,0.000269,6.574987,0.000000,2.930193,20.907427,14.195051,0.000000
3072,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.930277,1.287285,0.998984,83.771364,218.154594,99.930277,1.287285,0.148529,0.076685,0.038442,0.000000,0.000000,0.000000,43.590654,218.154594,218.154594,83.771364,0.000000,65.384588,100.000000,100.000000,47.976118,0.000000,83.771364,0.000000,0.000000,100.000000,0.000000,1.478484,10015.000000,33.841892,0.000000,0.000000,1.200000,1.000006,2.000000,2.000000,0,0,1358954496,113246829,226492416,589824,0,7,0,235711871,1179648,452994859,1179654,0.000000,0.000000,2010.512739,167.543647,83.773218,218.155703,0.000000,1.294000,99.980030,170460254,170459136,1797630852,1359249408,57982058496,0,0,28991029248,0,0,0,0,0,3.315038,11.242809,7.283484,0.000000,21.670865,0.681620,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",2953543680,3392230651,3105870139,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,16458448896,0,1811939328,43495981056,3737124864,0,0.000000,0,0.000000,452984832,1179648,0,218.154594,0,0,0.000000,31.927403,0.000205,6.576440,0.000000,2.936937,20.941640,14.183689,0.000000
3328,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.916502,1.289468,0.999072,83.965113,201.839215,99.916502,1.289468,0.148517,0.076703,0.038444,0.000000,0.000000,0.000000,44.010519,201.853502,201.839215,83.965113,0.000000,65.384504,100.000000,100.000000,47.576616,0.000000,83.965113,0.000000,0.000015,100.000000,0.000000,1.480908,10847.000000,33.899331,0.000000,0.000000,1.200000,1.000022,2.000000,2.000000,0,0,1727791104,143985770,287965184,692224,0,6,0,301875309,1384546,575947831,1384506,0.000000,0.000000,2015.162723,167.933933,83.967659,201.847670,0.000000,874.000000,99.981562,216667477,216666112,2285334497,1728137216,73719087104,0,0,36859543552,0,0,0,0,0,3.303468,11.201472,7.282566,0.000000,21.997253,0.677388,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",3754276864,4311851463,3948086791,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,20910702592,0,2303721472,55300390912,4740349952,0,0.000000,0,0.000000,575930368,1384532,0,201.851461,0,0,0.000000,31.773968,0.000195,6.587951,0.000000,2.926885,20.836805,14.188672,0.000000
3584,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.975628,1.288674,0.999096,83.486235,186.353203,99.975628,1.288674,0.148526,0.076719,0.038445,0.000000,0.000000,0.000000,43.889793,186.353203,186.353203,83.486235,0.000000,65.384506,100.000000,100.000000,47.451788,0.000000,83.486235,0.000000,0.000000,100.000000,0.000000,1.480076,11679.000000,33.882001,0.000000,0.000000,1.200000,1.000022,2.000000,2.000000,0,0,2157969408,179834692,359661568,802816,0,5,0,378157471,1605632,719342023,1605638,0.000000,0.000000,2003.669642,166.976099,83.488427,186.353899,0.000000,580.000000,99.982875,270550834,270548992,2854259473,2158370816,92073361408,0,0,46036680704,0,0,0,0,0,3.302510,11.211924,7.316285,0.000000,21.829421,0.677188,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",4688044032,5384341003,4930347595,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,26101153792,0,2877292544,69067866112,5908725760,0,0.000000,0,0.000000,719323136,1605632,0,186.353203,0,0,0.000000,31.841313,0.000130,6.589439,0.000000,2.931286,20.889943,14.201546,0.000000
3840,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.955242,1.288950,0.999151,83.595861,174.158044,99.955242,1.288950,0.148476,0.076732,0.038446,0.000000,0.000000,0.000000,44.295984,174.158139,174.158044,83.595861,0.000000,65.384499,100.000000,100.000000,47.030045,0.000000,83.595861,0.000000,0.000000,100.000000,0.000000,1.480341,12511.000000,33.889405,0.000000,0.000000,1.200000,1.000023,2.000000,2.000000,0,0,2654208000,221189123,442368000,921600,0,4,0,468806128,1843201,884756753,1843217,0.000000,0.000000,2006.300674,167.195595,83.597822,174.159650,0.000000,377.000000,99.984014,332699961,332697600,3510183574,2654668800,113246208000,0,0,56623104000,0,0,0,0,0,3.303789,11.198282,7.321418,0.000000,21.881367,0.675770,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",5765068800,6621044334,6063014574,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,32086425600,0,3538944000,84949401600,7254835200,0,0.000000,0,0.000000,884736000,1843200,0,174.158044,0,0,0.000000,31.826405,0.000105,6.590727,0.000000,2.928064,20.864802,14.203047,0.000000
4096,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.975863,1.286212,0.999219,83.817697,163.706438,99.975863,1.286212,0.148600,0.076744,0.038447,0.000000,0.000000,0.000000,44.637573,163.706517,163.706438,83.817697,0.000000,65.384498,100.000000,100.000000,46.735065,0.000000,83.817697,0.000000,0.000001,100.000000,0.000000,1.478385,13343.000000,33.846245,0.000000,0.000000,1.200000,1.000023,2.000000,2.000000,0,0,3221225472,268441703,536870912,1048576,0,15,0,571827082,2097153,1073769242,2097191,0.000000,0.000000,2011.624722,167.639295,83.819837,163.709483,0.000000,1.170000,99.985011,403704576,403701760,4260768357,3221749760,137438953472,0,0,68719476736,0,0,0,0,0,3.281004,11.126979,8.009150,0.000000,21.767030,0.676412,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",6995574784,8035116440,7358259672,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,38923141120,0,4294967296,103095992320,8791261184,0,0.000000,0,0.000000,1073741824,2097168,0,163.707687,0,0,0.000000,31.499636,0.000126,6.583687,0.000000,2.912010,20.727654,14.184457,0.000000
4352,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.954133,1.288516,0.999319,83.829353,154.098075,99.954133,1.288516,0.148394,0.076755,0.038448,0.000000,0.000000,0.000000,45.236823,154.098140,154.098075,83.829353,0.000000,65.384457,100.000000,100.000000,46.010167,0.000000,83.829353,0.000000,0.000000,100.000000,0.000000,1.478219,14175.000000,33.843031,0.000000,0.000000,1.200000,1.000031,2.000000,2.000000,0,0,3863740416,321988490,643956736,1183744,0,14,0,694996582,2367489,1287947154,2367493,0.000000,0.000000,2011.904471,167.663977,83.831545,154.098400,0.000000,911.000000,99.985891,484152547,484151296,5108624375,3864332288,164852924416,0,0,82426462208,0,0,0,0,0,3.314943,11.229881,7.421560,0.000000,21.702979,0.676580,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",8389785600,9634777216,8823319744,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,46667923456,0,5151653888,123658633216,10530586624,0,0.000000,0,0.000000,1287913472,2367488,0,154.098075,0,0,0.000000,31.804923,0.000089,6.583600,0.000000,2.938643,20.910403,14.172611,0.000000
4608,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.973585,1.288663,0.999444,83.906690,145.671337,99.973585,1.288663,0.148266,0.076764,0.038449,0.000000,0.000000,0.000000,45.940740,145.671392,145.671337,83.906690,0.000000,65.384438,100.000000,100.000000,45.261491,0.000000,83.906690,0.000000,0.000000,100.000000,0.000000,1.479728,15007.000000,33.878245,0.000000,0.000000,1.200000,1.000035,2.000000,2.000000,0,0,4586471424,382219463,764411904,1327104,0,9,0,837064328,2654209,1528865100,2654250,0.000000,0.000000,2013.760565,167.819313,83.908956,145.673642,0.000000,493.000000,99.986673,574641882,574636032,6062932291,4587134976,195689447424,0,0,97844723712,0,0,0,0,0,3.303935,11.185919,7.392967,0.000000,21.993152,0.673081,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",9957924864,11434351497,10471536585,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,55377395712,0,6115295232,146788319232,12485394432,0,0.000000,0,0.000000,1528823808,2654208,0,145.671337,0,0,0.000000,31.709975,0.000061,6.593134,0.000000,2.928228,20.812682,14.174689,0.000000
4864,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.968220,1.288958,0.999612,83.956077,138.085653,99.968220,1.288958,0.148213,0.076773,0.038449,0.000000,0.000000,0.000000,46.484513,138.085653,138.085653,83.956077,0.000000,65.384412,100.000000,100.000000,44.626641,0.000000,83.956077,0.000000,0.000000,100.000000,0.000000,1.480069,15839.000000,33.886797,0.000000,0.000000,1.200000,1.000040,2.000000,2.000000,0,0,5394137088,449529616,899022848,1478656,0,5,0,995535767,2957312,1798094429,2957321,0.000000,0.000000,2014.945851,167.918950,83.958353,138.086073,0.000000,233.000000,99.987373,675753602,675745792,7129673434,5394876416,230149849088,0,0,115074924544,0,0,0,0,0,3.306038,11.190395,7.413760,0.000000,21.970174,0.672772,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",11710216192,13445822974,12313910846,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,65108180992,0,7192182784,172636045312,14668267520,0,0.000000,0,0.000000,1798045696,2957312,0,138.085653,0,0,0.000000,31.700323,0.000063,6.595321,0.000000,2.929910,20.816565,14.173886,0.000000
5120,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.987922,1.287605,0.999454,84.007230,131.261297,99.987922,1.287605,0.148192,0.076780,0.038450,0.000000,0.000000,0.000000,46.759468,131.261297,131.261297,84.007230,0.000000,65.384397,100.000000,100.000000,44.334731,0.000000,84.007230,0.000000,0.000000,100.000000,0.000000,1.478417,16671.000000,33.849745,0.000000,0.000000,1.200000,1.000042,2.000000,2.000000,0,0,6291456000,524310732,1048576000,1638400,0,4,0,1167300851,3276800,2097209693,3276808,0.000000,0.000000,2016.173522,168.021745,84.009541,131.261617,0.000000,160.000000,99.988003,788079524,788070400,8315001511,6292275200,268435456000,0,0,134217728000,0,0,0,0,0,3.306495,11.190599,7.433645,0.000000,22.045340,0.672229,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",13656883200,15680721474,14360989314,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,75916902400,0,8388608000,201352806400,17091788800,0,0.000000,0,0.000000,2097152000,3276800,0,131.261297,0,0,0.000000,31.626849,0.000054,6.590027,0.000000,2.930638,20.794150,14.142773,0.000000
5376,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.984585,1.288253,0.999502,83.856900,124.787053,99.984585,1.288253,0.148072,0.076787,0.038451,0.000000,0.000000,0.000000,47.352743,124.787226,124.787053,83.856900,0.000000,65.384416,100.000000,100.000000,43.545866,0.000000,83.856900,0.000000,0.000000,100.000000,0.000000,1.479039,17503.000000,33.864381,0.000000,0.000000,1.200000,1.000040,2.000000,2.000000,0,0,7283146752,606953012,1213857792,1806336,0,4,0,1370894844,3612677,2427778896,3612682,0.000000,0.000000,2012.565603,167.720464,83.859087,124.787399,0.000000,138.000000,99.988573,912210022,912199680,9623940447,7284049920,310747594752,0,0,155373797376,0,0,0,0,0,3.304946,11.185628,7.539519,0.000000,22.051629,0.671200,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",15808149504,18148896903,16621638855,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,87860183040,0,9710862336,"<OVERFLOW>",19768541184,0,0.000000,0,0.000000,2427715584,3612672,0,124.787053,0,0,0.000000,31.590086,0.000038,6.593847,0.000000,2.932125,20.724829,14.109876,0.000000
5632,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.989243,1.289573,0.999513,84.066654,119.412860,99.989243,1.289573,0.148026,0.076793,0.038451,0.000000,0.000000,0.000000,47.915858,119.412860,119.412860,84.066654,0.000000,65.384534,100.000000,100.000000,43.014839,0.000000,84.066654,0.000000,0.000000,"<OVERFLOW>",0.000000,1.480474,18335.000000,33.897798,0.000000,0.000000,1.200000,1.000016,2.000000,2.000000,0,0,8373927936,697838648,1395654656,1982464,0,1,0,1590975443,3964928,2791386261,3964939,0.000000,0.000000,2017.599687,168.136035,84.068971,119.413191,0.000000,30.000000,"<OVERFLOW>",1048736989,1048723456,11064060709,8374919168,357287591936,0,0,178643795968,0,0,0,0,0,3.302261,11.172894,7.543973,0.000000,22.058982,0.670811,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",18174238720,20864501468,19109028636,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,100994646016,0,11165237248,"<OVERFLOW>",22711107584,0,0.000000,0,0.000000,2791309312,3964928,0,119.412860,0,0,0.000000,31.617565,0.000041,6.601352,0.000000,2.927782,20.705691,14.125291,0.000000
5888,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0.000000,0.000000,99.986565,1.289475,0.999546,84.006540,114.139321,99.986565,1.289475,0.147927,0.076799,0.038452,0.000000,0.000000,0.000000,48.476196,114.139321,114.139321,84.006540,0.000000,65.384336,100.000000,100.000000,42.296230,0.000000,84.006540,0.000000,0.000000,"<OVERFLOW>",0.000000,1.480223,19167.000000,33.892378,0.000000,0.000000,1.200000,1.000055,2.000000,2.000000,0,0,9568518144,797420728,1594753024,2166784,0,4,0,1840512899,4333568,3189590277,4333579,0.000000,0.000000,2016.156972,168.022398,84.008759,114.139611,0.000000,105.000000,"<OVERFLOW>",1198250496,1198231552,12640286950,9569601536,408256774144,0,0,204128387072,0,0,0,0,0,3.310067,11.214249,7.538006,0.000000,21.960364,0.672616,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",20765374464,23837125760,21831766208,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,115376914432,0,12758024192,"<OVERFLOW>",25932070912,0,0.000000,0,0.000000,3189506048,4333568,0,114.139321,0,0,0.000000,31.625665,0.000029,6.601110,0.000000,2.939483,20.739521,14.095393,0.000000
