128,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",395264,395264,133120,133120,0,0,2,12,8,6,0,0,131072,131072,1024,1024,131072,131072,1024,1024,131104,131111,1028,1026,0,0,4,1,496608,0,0,4194304,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,512,506368,1062912,150528,1362432,43597824,43548672,0,0,0,0,0,0,0,0,0,131072,512,0,18944,423567,11631612,1472105,64,0,0,0,0
256,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",3153920,3153920,1056768,1056768,0,0,2,16,8,6,0,0,1048576,1048576,4096,4096,1048576,1048576,4096,4096,1048608,1048615,4097,4101,0,0,5,0,2998468,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,1633998,8444928,1190912,10823680,346357760,346161152,0,0,0,0,0,0,0,0,0,1048576,2048,0,141312,2792763,149883512,19345845,256,0,0,0,0
512,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",25198592,25198592,8421376,8421376,31647,141974,23394,23352,23310,23316,31611,31640,8388608,8388608,16384,16384,8357144,8357164,8192,8192,8388640,8388647,16385,16389,0,0,5,0,21331296,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,7195849,67330819,9479168,86286336,2761162752,2760376320,0,0,0,0,0,0,0,0,0,8388608,8192,0,1089536,20981684,1236475144,162331534,1024,0,0,0,0
1024,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",201457664,201457664,67239936,67239936,4304435,4232590,78728,78828,78690,78788,4304639,4304664,67108864,67108864,65536,65536,62899236,62899482,14544,14346,67219268,67219289,65540,65538,0,0,4,1,167760052,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,52076855,537756419,75662336,689078272,22050504704,22047358976,0,0,0,0,0,0,0,0,0,67108864,32768,0,8552448,166595470,10066486898,1321897683,4096,0,0,0,0
2048,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",1611137024,1611137024,537395200,537395200,46266957,44518746,275770,275706,275761,275769,46264527,46269323,536870912,536870912,262144,262144,491429469,491431756,41686,41932,537312432,537312495,262144,262150,0,0,4,1,1328610912,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,405072533,4298507011,604636160,5507776512,176248848384,176236265472,0,0,0,0,0,0,0,0,0,536870912,131072,0,67764224,1326952825,80536764118,10607059906,16384,0,0,0,0
4096,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",12886999040,12886999040,4297064448,4297064448,658593554,648128444,1062579,1062571,1062574,1062588,659083234,658928976,4294967296,4294967296,1048576,1048576,3645669336,3645856166,46330,46296,4299272364,4299272881,1048581,1048577,0,0,1,4,10949103656,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,4459049402,34373895936,4834461696,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,10947220356,626389190456,87249295354,65536,0,0,0,0
8192,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",34368126976,34368126976,5566856400,5479640639,4217632,4208452,4217596,4217654,5566794322,5567535380,"<OVERFLOW>","<OVERFLOW>",4194304,4194304,28845446466,28844618771,211406,211172,"<OVERFLOW>","<OVERFLOW>",4194309,4194305,0,0,1,4,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,54323311946,274934532096,38665193472,352264912896,11272477212672,11272275886080,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,92113895614,5462047576434,737984587819,262144,0,0,0,0
