2048,GeForce GTX 980 (0),2,14,"quicksort(int*, int)",76845,0,41406,0,0,0,0,4,4,0,0,0,11079,8433,13255,8639,11079,8433,13255,8639,121491,118858,13256,8644,0,0,5,0,134867792,0,0,46763,0,0,0,0,8175,0,0,0,0,0,0,0,0,0,0,1,7502524,763112,97640,958389,958390,930106,14331,8188,0,0,0,0,0,0,0,46763,10204,0,84453,8362879,8362878,8362520,1,0,0,0,0
2560,GeForce GTX 980 (0),2,14,"quicksort(int*, int)",100498,0,52452,0,110374,110408,12,2,8,6,110372,110386,14014,10572,16567,11299,14008,10564,16567,11299,14022,10587,16567,11305,0,0,0,5,176592160,0,0,62396,0,0,0,0,10559,0,0,0,0,0,0,0,0,0,0,1,9820173,1004718,127063,1258841,1258840,1223164,17915,10236,0,0,0,0,0,0,0,62396,13095,0,110384,10952082,10952082,10952157,1,0,0,0,0
3072,GeForce GTX 980 (0),2,14,"quicksort(int*, int)",130385,0,63802,0,110374,110694,12,44,8,6,110372,110386,16880,13460,19407,14055,16880,13460,19407,14055,127260,123861,19412,14056,0,0,5,0,230882164,0,0,84639,0,0,0,0,12543,0,0,0,0,0,0,0,0,0,0,1,12825595,1330760,161932,1654621,1654622,1612158,21499,12284,0,0,0,0,0,0,0,84639,15592,0,141949,14327566,14327566,14320308,1,0,0,0,0
3584,GeForce GTX 980 (0),2,14,"quicksort(int*, int)",159708,0,74782,0,110374,110384,12,2,8,6,110372,110386,19295,16078,22274,17135,19295,16078,22274,17135,129675,126479,22275,17140,0,0,5,0,281729132,0,0,105967,0,0,0,0,14950,0,0,0,0,0,0,0,0,0,0,1,15684156,1651647,197110,2045864,2045864,1995894,25083,14332,0,0,0,0,0,0,0,105967,18513,0,173635,17532804,17532804,17532722,1,0,0,0,0
4096,GeForce GTX 980 (0),2,14,"quicksort(int*, int)",195967,0,85611,0,110374,110384,12,2,8,6,110372,110386,22079,18657,25305,19570,22079,18657,25305,19570,132499,129090,25310,19571,0,0,1,4,346374396,0,0,134712,0,0,0,0,16844,0,0,0,0,0,0,0,0,0,0,1,19255586,2064212,238241,2540691,2540692,2483994,28667,16380,0,0,0,0,0,0,0,134712,20927,0,211499,21557959,21557958,21557631,1,0,0,0,0
4608,GeForce GTX 980 (0),2,14,"quicksort(int*, int)",236763,0,96668,0,110398,110384,12,6,8,6,110388,110394,26985,19457,31225,19001,26985,19457,31225,19001,137642,130142,31229,19003,0,0,4,1,419952648,0,0,168109,0,0,0,0,18555,0,0,0,0,0,0,0,0,0,0,1,23313958,2539779,283394,3106564,3106564,3043562,32251,18428,0,0,0,0,0,0,0,168109,23141,0,253500,26137242,26137242,26137178,1,0,0,0,0
5120,GeForce GTX 980 (0),2,14,"quicksort(int*, int)",266732,0,107583,0,110374,110384,12,2,8,6,110372,110386,28286,22849,32037,24411,28286,22849,32037,24411,138698,133274,32037,24417,0,0,0,5,471613688,0,0,189808,0,0,0,0,21225,0,0,0,0,0,0,0,0,0,0,1,26173331,2859160,319771,3498699,3498698,3427810,35835,20476,0,0,0,0,0,0,0,189808,26323,0,286232,29352544,29352544,29352283,1,0,0,0,0
5632,GeForce GTX 980 (0),2,14,"quicksort(int*, int)",313774,0,118967,0,220748,220824,12,6,8,6,220744,220772,31417,25516,35571,26463,31417,25516,35571,26463,141797,135917,35575,26465,0,0,4,1,556137872,0,0,229216,0,0,0,0,23207,0,0,0,0,0,0,0,0,0,0,1,30833135,3408682,371763,4152205,4152204,4074536,39419,22524,0,0,0,0,0,0,0,229216,28815,0,334936,34613539,34613540,34613906,2,1,1,0,0
6144,GeForce GTX 980 (0),2,14,"quicksort(int*, int)",364692,0,129742,0,220748,220840,16,2,12,6,220744,220772,36408,26355,41823,25156,36408,26355,41823,25156,257160,247142,41824,25161,0,0,1,4,647607868,0,0,273141,0,0,0,0,24564,0,0,0,0,0,0,0,0,0,0,1,35858963,4023589,426454,4876494,4876494,4792922,43003,24572,0,0,0,0,0,0,0,273141,30693,0,386634,40307431,40307556,40307145,1,0,0,0,0
6656,GeForce GTX 980 (0),2,14,"quicksort(int*, int)",401383,0,140769,0,220792,220768,20,2,16,40,220812,220816,37792,29538,43037,30402,37792,29538,43037,30402,368972,360775,43041,30404,0,0,4,1,711070212,0,0,301324,0,0,0,0,27472,0,0,0,0,0,0,0,0,0,0,1,39358184,4428106,469969,5368041,5368040,5276252,46587,26620,0,0,0,0,0,0,0,301324,34107,0,426409,44257919,44257918,44256084,1,0,0,0,0
