128,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",139264,139264,73728,73728,0,0,2,16,12,6,0,0,65536,65536,8192,8192,65536,65536,8192,8192,65568,65575,8196,8194,0,0,4,1,544212,0,0,262144,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,512,1595510,119296,68096,253952,8126464,8093696,0,0,81920,8192,0,0,0,0,0,8192,512,0,5120,443400,13562460,1710564,64,196608,57344,327680,65536
256,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",1081344,1081344,557056,557056,20,0,231,12,200,283,16,12,524288,524288,32768,32768,524288,524288,32768,32768,524320,524327,32773,32769,0,0,5,0,3364736,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,11642274,902144,533504,1966080,62914560,62783488,0,0,655360,65536,0,0,0,0,0,65536,2048,0,36864,3264684,204948040,25632244,256,1572864,458752,2621440,524288
512,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",8519680,8519680,4325376,4325376,16016,16008,16400,15142,16394,16404,16012,16036,4194304,4194304,131072,131072,4178436,4178460,126976,126976,4239616,4239617,131077,131073,0,0,5,0,25896776,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,91960089,7013121,4228096,15466496,494927872,494403584,0,0,5242880,524288,0,0,0,0,0,524288,8192,0,278528,25794855,1637387978,204906031,1024,12582912,3670016,20971520,4194304
1024,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",67633152,67633152,34078720,34078720,2269932,2268854,77016,77832,76926,76932,2269880,2269890,33554432,33554432,524288,524288,31396056,31396080,507904,507904,33554464,33554471,524289,524293,0,0,1,4,206672468,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,734616192,55313408,33686528,122683392,3925868544,3923771392,0,0,41943040,4194304,0,0,0,0,0,4194304,32768,0,2162688,205885998,13158298242,1645636040,4096,100663296,29360128,167772160,33554432
2048,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",538968064,538968064,270532608,270532608,34368364,34387892,275364,275230,275369,275369,34368360,34368382,268435456,268435456,2097152,2097152,234618048,234618082,1966080,1966080,268987444,268987521,2097152,2097158,0,0,4,1,1646990628,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,5871845828,439354116,268960768,977272832,31272730624,31264342016,0,0,335544320,33554432,0,0,0,0,0,33554432,131072,0,17039360,1645158511,105175025922,13148724767,16384,805306368,234881024,1342177280,268435456
4096,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",4303355904,4303355904,2155872256,2155872256,277147032,277576824,1062411,1062513,1062403,1062407,277146996,277147256,2147483648,2147483648,8388608,8388608,1874795808,1874795960,7864320,7864320,2152340536,2152341159,8388608,8388614,0,0,4,1,13162298108,0,0,8589934592,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,46975293028,3502244632,2149581824,7801405440,249644974080,249611419648,0,0,2684354560,268435456,0,0,0,0,0,268435456,524288,0,135266304,13157814303,841676579820,105214950202,65536,6442450944,1879048192,10737418240,2147483648
8192,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",34393292800,34393292800,17213423616,17213423616,2464673833,2457667583,4208044,4217726,4208000,4208070,2464658306,2464684402,17179869184,17179869184,33554432,33554432,14762315632,14762321492,31457280,31457280,17219826892,17219832063,33554437,33554433,0,0,5,0,"<OVERFLOW>",0,0,68719476736,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,375850287831,27967620867,17188259840,62344134656,1995012308992,1994878091264,0,0,21474836480,2147483648,0,0,0,0,0,2147483648,2097152,0,1077936128,105251040116,6734989288102,841838956915,262144,51539607552,15032385536,85899345920,17179869184
