128,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",86.192181,0.433367,3.121644,2.975647,2661.000000,100.000000,100.000000,99.887260,0.001127,66.181331,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,786432,2048,7,1040,66.666667,0.000000,157.233935,2.183805,279.526996,2.183805,7.643316,1.108963,559.053991,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,524288,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,4194304,0,2097152,0,0,1362432,1363968,"Low (1)","Mid (6)",0.000000,"Idle (0)",2097152,0,30687232,0,557056,4210688,5996544,0,1213440,18944,18944,528384,133632,0,0.000000,8.458016,8.502226,57.224346,0.000290,0.000000,4.511392,1.468693,6.250175,0.115815,13.469046,0,5,262215,2054,0,0.000000,66.580311,100.000000,100.000000,279.526996,2.183805,262144,2048,279.602704,2.190203,0.000000,5.459511,"Mid (6)",0.000000,0,"Low (1)",0.000000,5.682722,3.278164,0.000000
256,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",93.166146,0.849043,3.884484,3.889415,5285.000000,100.000000,100.000000,99.943236,0.000284,86.539771,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,6291456,8192,0,14,66.666667,0.000000,206.449292,1.433676,367.020964,1.433676,0.000000,2.508932,734.041928,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,4194304,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,33554432,0,16777216,0,0,10823680,10826752,"Low (1)","High (8)",0.000000,"Idle (0)",16777216,0,244383744,0,4325376,33619968,47054848,0,9635840,141312,141312,4210688,1058816,0,0.000000,4.908344,7.944094,21.878833,0.031332,0.000000,43.977502,0.152109,7.490605,0.106531,13.510650,0,5,2097223,8198,0,0.000000,66.623377,100.000000,100.000000,367.020964,1.433676,2097152,8192,367.033390,1.434726,0.000000,917.551758,"High (8)",0.000000,0,"Low (1)",0.000000,10.342214,4.424778,0.000000
512,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",98.101078,0.924363,4.103075,4.104989,10533.000000,100.000000,100.000000,99.971518,0.000033,91.351060,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,50331648,32768,62871,45740,66.666667,0.000000,255.660436,909.014882,454.507441,909.014882,1.703223,1.239131,909.014882,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,33554432,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","Max (10)",0,0,0,0,268435456,0,134217728,0,0,86286336,86289145,"Low (1)","High (8)",0.000000,"Idle (0)",134217728,0,1950613504,0,34078720,268697600,372768768,0,76809977,1089536,1089536,33619968,8429568,0,0.000000,3.951779,3.610920,17.523412,0.011561,0.000000,48.846746,0.031766,9.558740,0.029811,16.435265,0,5,16777287,32774,0,0.000000,66.644993,99.626184,50.000000,454.507441,909.014882,16777216,32768,454.509365,909.181328,0.000000,142.033203,"High (8)",0.000000,0,"Low (1)",0.000000,12.727010,4.911896,0.000000
1024,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",99.563388,0.945070,4.135269,4.135723,21029.000000,100.000000,100.000000,99.985734,0.000004,92.040341,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,402653184,131072,8510695,157644,66.666667,0.000000,258.572037,459.683619,459.683620,459.683619,29.148363,552.874486,919.367241,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,268435456,"Low (1)","High (9)","Low (1)","Idle (0)","Idle (0)","Max (10)",0,0,0,0,2147483648,0,1073741824,0,0,689078272,689081089,"Low (2)","High (9)",0.000000,"Idle (0)",1073741824,0,15587082240,0,270532608,2148532224,2967470080,0,613418753,8552448,8552448,268697600,67272704,0,0.000000,3.930626,3.592599,19.309424,0.010089,0.000000,46.946649,0.005014,9.839840,0.014985,16.350773,0,5,134218351,131078,0,0.000000,66.655823,93.721375,22.862244,459.683620,459.683619,134217728,131072,459.685754,459.704662,0.000000,17.956055,"High (9)",0.000000,0,"Low (1)",0.000000,12.855252,5.012674,0.000000
2048,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",99.878163,0.950532,4.150921,4.144707,42021.000000,100.000000,100.000000,99.992861,0.000001,92.242670,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,3221225472,524288,86027608,551349,66.666667,0.000000,232.737654,206.877914,413.755830,206.877914,33.149891,217.555868,827.511660,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,2147483648,"Low (1)","High (9)","Low (1)","Idle (0)","Idle (0)","Max (10)",0,0,0,0,17179869184,0,8589934592,0,0,5507776512,5507779584,"Low (2)","High (9)",0.000000,"Idle (0)",8589934592,0,124625354752,0,2155872256,17184063488,23681040384,0,4903143424,67764224,67764224,2148532224,537526272,0,0.000000,3.864993,3.443920,19.519296,0.015671,0.000000,47.473942,0.000502,9.554028,0.007110,16.120538,0,5,1074886005,524294,0,0.000000,66.661243,92.255393,14.682770,413.755830,206.877914,1073741824,524288,414.196729,206.880282,0.000000,2.019531,"High (9)",0.000000,0,"Low (1)",0.000000,12.770341,5.048470,0.000000
4096,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)",99.975904,0.889483,4.029036,4.029557,84005.000000,100.000000,100.000000,99.996429,0.000000,89.681094,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,25769803776,2097152,1358059414,2125134,66.666667,0.000000,217.608798,96.715021,386.860086,96.715021,61.162163,98.005476,773.720171,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,17179869184,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,137438953472,0,68719476736,0,0,44042813440,44042816512,"Low (3)","High (8)",0.000000,"Idle (0)",68719476736,0,996717625344,0,17213423616,137455730688,189213442048,0,39208355840,539492352,539492352,17184063488,4297588736,0,0.000000,4.813138,9.727981,23.319302,0.067767,0.000000,41.634638,0.000062,7.004137,0.010181,13.422793,0,5,8599088615,2097158,0,0.000000,66.663954,85.099918,4.699802,386.860086,96.715021,8589934592,2097152,387.272350,96.715298,0.000000,241.000000,"High (8)",0.000000,0,"Low (1)",0.000000,10.585016,4.911372,0.000000
8192,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.920885,3.820119,3.811864,167973.000000,100.000000,100.000000,99.998214,0.000000,84.836681,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",8388608,11270880837,8435595,"<OVERFLOW>",0.000000,202.915792,45.092398,360.739186,45.092398,59.165881,45.344974,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,"<OVERFLOW>","Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,1099511627776,0,549755813888,0,0,352264912896,352264919040,"Low (3)","<OVERFLOW>",0.000000,"<OVERFLOW>",549755813888,0,7972600152064,0,137573171200,1099578736640,1512768012288,0,313599725568,4305453056,4305453056,137455730688,34370224128,0,0.000000,4.393057,15.322848,23.074829,0.153405,0.000000,43.610747,0.000019,4.229970,0.007782,9.207344,0,5,"<OVERFLOW>",8388662,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4.249549,"<OVERFLOW>",45.092398,"<OVERFLOW>",8388608,"<OVERFLOW>",45.092688,0.000000,28.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,8.445370,"<OVERFLOW>","<OVERFLOW>"
