256,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",82.551632,0.919459,0.271378,0.271226,784.000000,100.000000,100.000000,99.744898,0.001555,4.531954,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,1048576,4718592,0,0,1048576,65536,4,1350,0.000000,0.000000,8.047089,515.013679,64.376710,4.023544,257.506836,84.871638,8.047089,0.000000,0.000000,1158.780777,257.506839,12.500000,12.500000,131072,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432,0,16777216,0,0,1605632,1608128,"Low (1)","Low (1)",18.750000,"High (9)",16777216,0,9175040,0,524288,23134208,1638400,0,1074816,20480,20480,868352,763904,0,0.000000,0.508728,54.748001,7.111559,0.000046,18.577320,13.947443,0.074691,4.532506,0.282288,0.217418,0,5,1048647,65542,0,0.000000,0.000000,100.000000,100.000000,64.376710,4.023544,1048576,65536,64.381069,4.023913,0.000000,321.882812,"Low (2)",0.000000,0,"Low (1)",0.000000,0.304618,1.834057,0.000000
512,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",98.188157,0.986974,0.268682,0.268496,1536.000000,100.000000,100.000000,99.869792,0.000198,4.457461,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,8388608,37748736,0,0,8388608,262144,34036,38678,0.000000,0.000000,11.700474,374.415163,93.603791,2.925118,388.903641,441.944265,11.700474,0.000000,0.000000,1684.868236,374.415164,12.500000,12.500000,1048576,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,268435456,0,134217728,0,0,12582912,12585408,"Low (1)","Low (1)",18.750000,"Max (10)",134217728,0,68157440,0,4194304,184811520,10747904,0,8357504,147456,147456,6881280,6070272,0,0.000000,0.417241,53.382662,6.572581,0.000057,19.717228,14.030914,0.012260,5.524383,0.157520,0.185153,0,5,8389581,262150,0,0.000000,0.000000,99.595881,96.875000,93.603791,2.925118,8388608,262144,93.614648,2.925185,0.000000,58.501953,"Low (2)",0.000000,0,"Low (1)",0.000000,0.295375,2.179588,0.000000
768,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",98.980681,0.992471,0.266212,0.266379,2288.000000,100.000000,100.000000,99.912587,0.000059,4.412488,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,28311552,127401984,0,0,28311552,589824,1746256,97978,0.000000,0.000000,11.675650,249.080533,93.405200,1.945942,5.761231,331.006028,11.675650,0.000000,0.000000,1681.293598,373.620800,12.500000,12.500000,3538944,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,905969664,0,452984832,0,0,42172416,42174912,"Low (1)","Low (1)",18.750000,"Max (10)",452984832,0,224133120,0,14155776,623443968,33619968,0,27944576,479232,479232,23150592,20441088,0,0.000000,0.426523,52.431297,7.215014,0.000033,19.300313,14.356181,0.003638,5.968064,0.114742,0.184195,0,5,28323195,589830,0,0.000000,0.000000,93.836240,96.875000,93.405200,1.945942,28311552,589824,93.443612,1.945961,0.000000,17.296875,"Low (2)",0.000000,0,"Low (1)",0.000000,0.293243,2.205817,0.000000
1024,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.269803,0.997674,0.265794,0.265773,3040.000000,100.000000,100.000000,99.934211,0.000025,4.397494,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,67108864,301989888,0,0,67108864,1048576,4416526,154330,0.000000,0.000000,11.856565,189.705039,94.852520,1.482071,6.242374,223.367146,11.856565,0.000000,0.000000,1707.345355,379.410079,12.500000,12.500000,8388608,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2147483648,0,1073741824,0,0,99614720,99617216,"Low (1)","Low (1)",18.750000,"Max (10)",1073741824,0,524288000,0,33554432,1477443584,76546048,0,65930880,1114112,1114112,54788096,48398336,0,0.000000,0.420228,52.455728,7.234741,0.000035,19.810754,14.047118,0.001542,5.774794,0.071000,0.184060,0,5,67120775,1048582,0,0.000000,0.000000,93.482572,96.875000,94.852520,1.482071,67108864,1048576,94.869355,1.482079,0.000000,7.410156,"Low (2)",0.000000,0,"Low (1)",0.000000,0.293292,2.216666,0.000000
1280,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.417182,0.997091,0.265399,0.265141,3792.000000,100.000000,100.000000,99.947257,0.000013,4.384052,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,131072000,589824000,0,0,131072000,1638400,8508112,230102,0.000000,0.000000,11.917476,152.543688,95.339805,1.191748,6.188673,171.389686,11.917476,0.000000,0.000000,1716.116490,381.359220,12.500000,12.500000,16384000,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4194304000,0,2097152000,0,0,194150400,194152896,"Low (1)","Low (1)",18.750000,"Max (10)",2097152000,0,1015808000,0,65536000,2885222400,145817600,0,128411264,2150400,2150400,106905600,94464000,0,0.000000,0.422578,52.714821,6.914590,0.000038,20.087365,13.937754,0.000766,5.674127,0.068490,0.179471,0,5,131095527,1638406,0,0.000000,0.176312,93.445740,113.014947,95.339805,1.021551,131072000,1404416,95.356918,1.191752,0.000000,3.813477,"Low (2)",0.000000,0,"Low (1)",0.000000,0.289079,2.225205,0.000000
1536,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.739255,0.998333,0.265053,0.265316,4544.000000,100.000000,100.000000,99.955986,0.000007,4.384948,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,226492416,1019215872,0,0,226492416,2359296,14942305,318490,0.000000,0.000000,11.957436,127.545987,95.659491,0.996453,6.310910,137.743196,11.957436,0.000000,0.000000,1721.870838,382.637964,12.500000,12.500000,28311552,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,7247757312,0,3623878656,0,0,335020032,335022528,"Low (1)","Low (1)",18.750000,"Max (10)",3623878656,0,1745879040,0,113246208,4985192448,247726080,0,221480576,3686400,3686400,184614912,163160064,0,0.000000,0.419745,52.618490,6.943805,0.000037,20.312264,13.862105,0.000459,5.612078,0.053756,0.177261,0,5,226539175,2359302,0,0.000000,0.000000,93.542717,96.875000,95.659491,0.996453,226492416,2359296,95.679240,0.996456,0.000000,2.213867,"Low (2)",0.000000,0,"Low (1)",0.000000,0.288387,2.236866,0.000000
1792,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.614710,0.998233,0.264783,0.264839,5296.000000,100.000000,100.000000,99.962236,0.000005,4.375640,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,359661568,1618477056,0,0,359661568,3211264,23409126,427446,0.000000,0.000000,11.932196,109.094365,95.457570,872.754923,6.213003,116.170953,11.932196,0.000000,0.000000,1718.236256,381.830279,12.500000,12.500000,44957696,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,11509170176,0,5754585088,0,0,531464192,531466688,"Low (1)","Low (1)",18.750000,"Max (10)",5754585088,0,2761687040,0,179830784,7915765760,388562944,0,351233664,5820416,5820416,293027840,259008512,0,0.000000,0.416594,52.758221,6.990392,0.000036,20.362532,13.741848,0.000304,5.511622,0.044231,0.174220,0,5,359743631,3211270,0,0.000000,0.000000,93.491567,96.875000,95.457570,872.754923,359661568,3211264,95.479350,872.756554,0.000000,1.390625,"Low (2)",0.000000,0,"Low (1)",0.000000,0.285986,2.233469,0.000000
2048,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.744067,0.998727,0.264995,0.264937,6048.000000,100.000000,100.000000,99.966931,0.000003,4.376192,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,536870912,2415919104,0,0,536870912,4194304,34938388,549834,0.000000,0.000000,11.969474,95.755788,95.755788,766.046304,6.231578,100.421500,11.969474,0.000000,0.000000,1723.604185,383.023152,12.500000,12.500000,67108864,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,17179869184,0,8589934592,0,0,792723456,792725952,"Low (1)","Low (1)",18.750000,"Max (10)",8589934592,0,4110417920,0,268435456,11815354368,574619648,0,523765376,8650752,8650752,437256192,386531328,0,0.000000,0.417521,52.743666,6.776494,0.000034,20.461197,13.839524,0.000216,5.549885,0.036989,0.174473,0,5,536987367,4194310,0,0.000000,0.000000,93.555655,96.875000,95.755788,766.046304,536870912,4194304,95.776559,766.047400,0.000000,957.000000,"Low (2)",0.000000,0,"Low (1)",0.000000,0.286303,2.237577,0.000000
2304,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.792575,0.998799,0.264638,0.264543,6800.000000,100.000000,100.000000,99.970588,0.000002,4.368857,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,764411904,3439853568,0,0,764411904,5308416,50136992,689620,0.000000,0.000000,11.969075,85.113420,95.752597,680.907356,6.280315,88.457146,11.969075,0.000000,0.000000,1723.546746,383.010388,12.500000,12.500000,95551488,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,24461180928,0,12230590464,0,0,1128038400,1128040896,"Low (1)","Low (1)",18.750000,"Max (10)",12230590464,0,5839257600,0,382205952,16822370304,812187648,0,745170560,12275712,12275712,622411776,550250496,0,0.000000,0.413663,52.743255,6.998531,0.000036,20.544507,13.636891,0.000146,5.457030,0.035006,0.170935,0,5,764574599,5308422,0,0.000000,0.000000,93.496527,96.875000,95.752597,680.907356,764411904,5308416,95.772977,680.908126,0.000000,672.000000,"Low (2)",0.000000,0,"Low (1)",0.000000,0.283932,2.238008,0.000000
2560,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.830268,0.999021,0.264437,0.264247,7552.000000,100.000000,100.000000,99.973517,0.000002,4.363292,7.200000,32.000000,0.000000,0.000000,32.000000,32.000000,1048576000,4718592000,0,0,1048576000,6553600,69182015,843444,0.000000,0.000000,11.971242,76.615947,95.769935,612.927581,6.318624,78.883375,11.971242,0.000000,0.000000,1723.858822,383.079738,12.500000,12.500000,131072000,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432000,0,16777216000,0,0,1546649600,1546652096,"Low (1)","Low (1)",18.750000,"Max (10)",16777216000,0,7995392000,0,524288000,23075225600,1107558400,0,1021544064,16793600,16793600,853606400,754688000,0,0.000000,0.413828,52.868360,7.011256,0.000035,20.538340,13.548921,0.000100,5.414342,0.031451,0.173367,0,5,1048809063,6553606,0,0.000000,0.000000,93.446816,96.875000,95.769935,612.927581,1048576000,6553600,95.791221,612.928142,0.000000,490.000000,"Low (2)",0.000000,0,"Low (1)",0.000000,0.284960,2.239023,0.000000
