256,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",86.865390,0.966921,2.541260,2.617502,5281.000000,100.000000,100.000000,99.943193,0.000231,58.234933,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,6291456,8192,0,65,58.333333,0.000000,195.315459,757.587235,236.746011,757.587235,0.000000,6.011128,378.793618,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,4194304,"Low (1)","Mid (5)","Low (1)","Idle (0)","Idle (0)","Mid (6)",0,0,0,0,33554432,0,16777216,0,0,10815488,10817984,"Low (1)","Mid (5)",0.000000,"Idle (0)",16777216,0,244121600,0,4325376,33619968,47054848,0,9627264,141312,141312,4210688,1058816,0,0.000000,2.469935,22.419135,25.059678,1.481920,0.000000,42.889614,0.095805,1.562230,0.112608,3.909075,0,5,2621803,8198,0,0.000000,58.311688,100.000000,100.000000,236.746011,757.587235,2621440,8192,236.778794,758.142109,0.000000,473.491211,"Mid (6)",0.000000,0,"Low (1)",0.000000,4.659947,2.719373,0.000000
512,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",95.827637,0.983547,3.205863,3.217689,10529.000000,100.000000,100.000000,99.971507,0.000029,71.602159,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,50331648,32768,64700,50406,58.333333,0.000000,326.451137,633.117355,395.698347,633.117355,1.220783,973.904829,633.117356,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,33554432,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,268435456,0,134217728,0,0,86253568,86256064,"Low (1)","Mid (6)",0.000000,"Idle (0)",134217728,0,1949564928,0,34078720,268697600,372768768,0,76777088,1089536,1089536,33619968,8429568,0,0.000000,3.159772,21.423187,23.224143,0.456320,0.000000,44.938593,0.023163,1.973355,0.058830,4.742635,0,5,20971591,32774,0,0.000000,58.331767,99.692745,0.000000,395.698347,542.848670,20971520,28096,395.699687,633.233283,0.000000,98.923828,"High (7)",0.000000,0,"Low (1)",0.000000,5.719750,3.720531,0.000000
768,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",98.599803,0.973677,3.191120,3.188536,15777.000000,100.000000,100.000000,99.980985,0.000009,70.957263,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,169869312,73728,1717972,96046,58.333333,0.000000,332.946359,430.476100,403.571345,430.476100,9.795638,560.784336,645.714151,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,113246208,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,905969664,0,452984832,0,0,290801664,290804160,"Low (1)","High (7)",0.000000,"Idle (0)",452984832,0,6575947776,0,114425856,906559488,1253965824,0,258860672,3631104,3631104,113393664,28403712,0,0.000000,3.126965,22.035529,23.692695,0.479671,0.000000,44.160805,0.006607,1.890538,0.057921,4.549270,0,5,70790855,73734,0,0.000000,58.326106,97.574582,0.000000,403.571345,430.476100,70778880,73728,403.639624,430.511132,0.000000,29.893555,"High (8)",0.000000,0,"Low (1)",0.000000,5.528590,3.824130,0.000000
1024,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.079734,0.979543,3.395794,3.399296,21025.000000,100.000000,100.000000,99.985731,0.000004,75.649419,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,402653184,131072,4399240,155514,58.333333,0.000000,349.828533,339.227668,424.034586,339.227668,11.118829,402.486051,678.455337,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,268435456,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,2147483648,0,1073741824,0,0,688947200,688949696,"Low (1)","High (7)",0.000000,"Idle (0)",1073741824,0,15582887936,0,270532608,2148532224,2967470080,0,613287552,8552448,8552448,268697600,67272704,0,0.000000,3.428533,20.997456,23.142939,0.292092,0.000000,44.794618,0.003100,2.086570,0.046243,5.208449,0,5,167784135,131078,0,0.000000,58.327912,97.384014,0.000000,424.034586,339.227668,167772160,131072,424.064852,339.243196,0.000000,13.250977,"High (8)",0.000000,0,"Low (1)",0.000000,6.108218,4.101122,0.000000
1280,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.499970,0.949123,3.031650,3.027773,26273.000000,100.000000,100.000000,99.988581,0.000002,67.382411,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,786432000,204800,8530488,230112,58.333333,0.000000,305.662920,237.120325,370.500509,237.120325,9.645234,266.426915,592.800814,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,524288000,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,4194304000,0,2097152000,0,0,1345177600,1345180096,"Low (1)","Mid (6)",0.000000,"Idle (0)",2097152000,0,30430003200,0,527564800,4195942400,5790105600,0,1197467264,16640000,16640000,524697600,131328000,0,0.000000,2.922677,22.364633,25.502976,0.653974,0.000000,42.627379,0.001418,1.763586,0.039980,4.123376,0,5,327691975,204806,0,0.000000,58.328995,97.396774,0.000000,370.500509,237.120325,327680000,204800,370.514049,237.127273,0.000000,5.927734,"High (7)",0.000000,0,"Low (1)",0.000000,5.111299,3.687609,0.000000
1536,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.779655,0.974852,3.265856,3.267734,31521.000000,100.000000,100.000000,99.990483,0.000001,72.723406,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,1358954496,294912,14666066,318770,58.333333,0.000000,320.533793,207.213764,388.525809,207.213764,10.063286,223.977091,621.641295,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,905969664,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,7247757312,0,3623878656,0,0,2323980288,2323982784,"Low (1)","High (7)",0.000000,"Idle (0)",3623878656,0,52576911360,0,910688256,7250116608,9998696448,0,2068809344,28680192,28680192,906559488,226861056,0,0.000000,3.214582,21.583351,23.856911,0.409173,0.000000,44.291077,0.000878,1.922396,0.032193,4.689439,0,5,566255305,294918,0,0.000000,58.329718,97.417213,0.000000,388.525809,207.213764,566231040,294912,388.542459,207.217980,0.000000,3.596680,"High (8)",0.000000,0,"Low (1)",0.000000,5.687982,3.969669,0.000000
1792,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.743897,0.978506,3.290309,3.324870,36769.000000,100.000000,100.000000,99.991841,0.000001,73.995499,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,2157969408,401408,23142776,427354,58.333333,0.000000,318.936081,176.726486,386.589189,176.726486,9.950184,188.149640,618.542703,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,1438646272,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,11509170176,0,5754585088,0,0,3689842688,3689845184,"Low (1)","High (7)",0.000000,"Idle (0)",5754585088,0,83483230208,0,1445068800,11512381440,15870066688,0,3284723328,45459456,45459456,1439449088,360163328,0,0.000000,3.279648,21.469367,23.573691,0.387801,0.000000,44.348969,0.000543,1.985014,0.028215,4.926752,0,5,899200487,401414,0,0.000000,58.330234,97.432595,0.000000,386.589189,176.726486,899153920,401408,386.609211,176.729128,0.000000,2.253906,"High (8)",0.000000,0,"Low (1)",0.000000,5.902324,4.011229,0.000000
2048,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.881690,0.983385,3.483592,3.497410,42017.000000,100.000000,100.000000,99.992860,0.000000,77.835827,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,3221225472,524288,34451808,549158,58.333333,0.000000,336.214306,163.012997,407.532492,163.012997,10.460787,170.745642,652.051988,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,2147483648,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,17179869184,0,8589934592,0,0,5507252224,5507254720,"Low (1)","High (7)",0.000000,"Idle (0)",8589934592,0,124608577536,0,2155872256,17184063488,23681040384,0,4902618752,67764224,67764224,2148532224,537526272,0,0.000000,3.511356,20.679298,22.667875,0.219300,0.000000,45.244244,0.000396,2.160920,0.023943,5.492668,0,5,1342247047,524294,0,0.000000,58.330622,97.431020,0.000000,407.532492,163.012997,1342177280,524288,407.553676,163.014862,0.000000,1.591797,"High (8)",0.000000,0,"Low (1)",0.000000,6.403924,4.248381,0.000000
2304,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.879613,0.977592,3.292657,3.286464,47265.000000,100.000000,100.000000,99.993653,0.000000,73.141458,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,4586471424,663552,49391438,689398,58.333333,0.000000,308.582140,132.991629,374.038958,132.991629,9.667208,138.171783,598.462333,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,3057647616,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,24461180928,0,12230590464,0,0,7840696320,7840698816,"Low (1)","High (7)",0.000000,"Idle (0)",12230590464,0,177412571136,0,3068264448,24466489344,33708441600,0,6979905152,96380928,96380928,3058974720,765241344,0,0.000000,3.252655,21.433282,23.664220,0.371335,0.000000,44.477507,0.000270,1.981190,0.021963,4.797577,0,5,1911134375,663558,0,0.000000,58.330923,97.423399,0.000000,374.038958,132.991629,1911029760,663552,374.059434,132.992831,0.000000,1.025391,"High (8)",0.000000,0,"Low (1)",0.000000,5.777330,4.000114,0.000000
2560,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",99.918979,0.970349,3.241293,3.233140,52513.000000,100.000000,100.000000,99.994287,0.000000,71.954943,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,6291456000,819200,68227208,845066,58.333333,0.000000,311.643472,120.879891,377.749663,120.879891,9.831545,124.696639,604.399461,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,4194304000,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,33554432000,0,16777216000,0,0,10754662400,10754664896,"Low (1)","High (7)",0.000000,"Idle (0)",16777216000,0,243354828800,0,4207411200,33560985600,46229094400,0,9573992064,132096000,132096000,4195942400,1049600000,0,0.000000,3.190531,21.733846,23.964163,0.439469,0.000000,44.065260,0.000190,1.928448,0.020070,4.658023,0,5,2621579893,819206,0,0.000000,58.331164,97.402979,0.000000,377.749663,120.879891,2621440000,819200,377.769822,120.880777,0.000000,773.000000,"High (8)",0.000000,0,"Low (1)",0.000000,5.625288,3.909944,0.000000
