2816,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",12564856832,12564856832,11518115840,11518115840,75451682,59052894,924748,729658,809630,810688,66515277,66363950,11514150912,11514150912,3964928,3964928,11451895202,11451974458,3614266,3615060,11514691178,11514682279,3964928,3964934,0,0,0,5,26977276655,0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,95105492309,11170937664,1571351360,14313637888,458036412416,458012622848,0,0,0,0,0,0,0,0,0,1395654656,247808,0,175695872,26959423943,1617342108552,53868888315,7744,0,0,0,0
3072,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",16312172544,16312172544,14953218048,14953218048,127143498,98811652,1400829,1112056,1230771,1230739,111523383,111547084,14948499456,14948499456,4718592,4718592,14844976796,10603249282,3947301,3949494,14949209016,14949197359,4718593,4718597,0,0,1,4,35066829808,0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,123449222948,14502298432,2039907136,18582110208,594627526656,594599215104,0,0,0,0,0,0,0,0,0,1811939328,294912,0,227966976,35035569212,2097147896482,70035483593,9216,0,0,0,0
3328,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",20739031040,20739031040,19011239936,19011239936,266272467,207369194,2252048,1711171,1968244,1968752,236269044,236352157,19005702144,13576003584,5537792,5537792,18766402983,18766777484,4091205,4089018,19006611096,19006596191,5537793,5537797,0,0,1,4,45178833081,0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,159654283358,18437733184,2593418048,23624566784,755986137088,755952910336,0,0,0,0,0,0,0,0,0,2303721472,346112,0,289695744,45143905668,2680405818140,90374060898,10816,0,0,0,0
3584,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",25902055424,25902055424,23744086016,23744086016,399447515,301784616,3067159,2287393,2675609,2676550,349774627,349472518,23737663488,23737663488,6422528,6422528,23382340870,23382900553,4390624,4386181,23738777680,23738759351,6422529,6422533,0,0,5,0,54540772353,0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,192926911525,23027573568,3238961984,29505495040,944175841280,944137306112,0,0,0,0,0,0,0,0,0,2877292544,401408,0,361668608,54514346710,3231413211328,110018253543,12544,0,0,1,0
3840,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",31857868800,31857868800,29203660800,29203660800,730683529,542990113,4382602,3306700,3840163,3848476,636710903,636310655,29196288000,29196288000,7372800,7372800,28577721423,28578127961,4286300,3048442,29197730556,29197706783,7372804,7372802,0,0,4,1,"<OVERFLOW>",0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,252993124455,28322151232,3983616832,36289382400,1161260236800,1161216000000,0,0,0,0,0,0,0,0,0,3538944000,460800,0,444672000,71512804514,4153394010946,142958526757,14400,0,0,0,0
4096,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",38663094272,38663094272,35441868800,35441868800,868448816,629642404,5137007,3811695,4459354,4459475,747214559,747229467,"<OVERFLOW>","<OVERFLOW>",8388608,8388608,"<OVERFLOW>","<OVERFLOW>",4593965,4593439,"<OVERFLOW>","<OVERFLOW>",8388612,8388610,0,0,0,5,"<OVERFLOW>",0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,279136839120,34371797824,4834460480,44040716288,1409302921216,1409252589568,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,79672702832,4718496503452,160776112364,16384,0,0,0,0
4352,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)",46374354944,46374354944,42510614528,42510614528,1708129574,1283804961,7084077,5253985,6174297,6175564,1486214180,1484966711,"<OVERFLOW>","<OVERFLOW>",9469952,6764288,"<OVERFLOW>","<OVERFLOW>",4019959,4014118,"<OVERFLOW>","<OVERFLOW>",9469956,9469954,0,0,4,1,"<OVERFLOW>",0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,370419846494,41226844992,5798570816,52823984128,1690367492096,1690310672384,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,105486310833,5878619337094,210136722732,18496,0,0,0,0
4608,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",50461802496,50461802496,2248901288,1650858435,8428267,6185838,7363791,7366630,1977142738,1977018838,"<OVERFLOW>","<OVERFLOW>",10616832,7583488,"<OVERFLOW>","<OVERFLOW>",3876494,3871596,"<OVERFLOW>","<OVERFLOW>",10616833,10616837,0,0,1,4,"<OVERFLOW>",0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,422990168272,48937624384,6883025728,62703673344,2006517547008,2006453846016,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,119104950006,6738489741818,238467783290,20736,0,0,0,0
4864,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3096665115,2366163402,9600574,7256257,8412173,8409020,2711753863,2713114761,"<OVERFLOW>","<OVERFLOW>",11829248,11829248,"<OVERFLOW>","<OVERFLOW>",4018031,4017830,"<OVERFLOW>","<OVERFLOW>",11829249,11829253,0,0,5,0,"<OVERFLOW>",0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,507469805144,57554467648,8094903104,73744271360,2359816683520,2359745708032,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,144649050734,8039401254572,287468694344,23105,1,1,0,0
5120,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3984518320,2986646150,11237619,8446408,9840108,9834188,3488799018,3489945443,"<OVERFLOW>","<OVERFLOW>",13107200,13107200,"<OVERFLOW>","<OVERFLOW>",4023687,4024758,"<OVERFLOW>","<OVERFLOW>",13107205,13107201,0,0,1,4,"<OVERFLOW>",0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,587486010904,67127706432,9441280832,86010265600,2752328499200,2752249856000,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,168454139120,9253696154368,338259678513,25600,0,0,0,0
5376,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4982799663,3776225621,12646625,9510083,11063988,11062189,4372870391,4373139539,"<OVERFLOW>","<OVERFLOW>",14450688,14450688,"<OVERFLOW>","<OVERFLOW>",4103772,4101526,"<OVERFLOW>","<OVERFLOW>",14450692,14450690,0,0,4,1,"<OVERFLOW>",0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,687612896525,77707672384,10929236800,99566143488,3186116591616,3186029887488,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,195557487769,10716452088088,388987526554,28224,0,0,0,0
5632,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6032426865,4520813985,13853382,10379440,12124778,12125989,5273772995,5274969322,"<OVERFLOW>","<OVERFLOW>",15859712,11328000,"<OVERFLOW>","<OVERFLOW>",4660647,4662565,"<OVERFLOW>","<OVERFLOW>",15859716,15859714,0,0,4,1,"<OVERFLOW>",0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,804841178788,89344697152,12565848896,114476392448,3663244558336,3663149400064,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,229345351645,12345133497076,459125065375,30976,0,0,0,0
5888,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7277754971,5525364468,15379709,11526637,13448725,9613777,6401521268,4574331333,"<OVERFLOW>","<OVERFLOW>",17334272,17334272,"<OVERFLOW>","<OVERFLOW>",4572621,4567648,"<OVERFLOW>","<OVERFLOW>",17334273,17334277,0,0,5,0,"<OVERFLOW>",0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,923178525959,102089112384,14358195008,130805499904,4185775996928,4185671991296,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,266664067516,14300272630886,532949528864,33856,0,0,0,0
6144,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9118298627,6873755006,16505199,12400987,14445015,14445787,7972135986,7971935746,"<OVERFLOW>","<OVERFLOW>",18874368,18874368,"<OVERFLOW>","<OVERFLOW>",5327341,5327973,"<OVERFLOW>","<OVERFLOW>",18874373,18874369,0,0,5,0,"<OVERFLOW>",0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,1065347318758,115991249728,16313353024,148617953280,4755774504960,4755661258752,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,304675862689,16135505401074,605796386043,36864,0,0,0,0
6400,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10577905374,7848076731,18460719,13901796,16159416,11543384,9260151710,6622023987,"<OVERFLOW>","<OVERFLOW>",20480000,20480000,"<OVERFLOW>","<OVERFLOW>",5108950,5105072,"<OVERFLOW>","<OVERFLOW>",20480004,20480002,0,0,0,5,"<OVERFLOW>",0,0,524288000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,1217590708970,131101440832,18438400832,167978240000,5375303680000,5375180800000,0,0,0,0,0,0,0,0,0,16384000000,1280000,0,2054400000,351437293991,18710071136758,696468458019,40000,0,0,0,0
6656,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12362363610,9318093174,20072076,15052157,17562987,17562780,10841585656,10842745646,"<OVERFLOW>","<OVERFLOW>",22151168,22151168,"<OVERFLOW>","<OVERFLOW>",5582354,5584335,"<OVERFLOW>","<OVERFLOW>",22151173,22151169,0,0,5,0,"<OVERFLOW>",0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,1423639795685,147470017344,20740416320,188950847488,6046427119616,6046294212608,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,406069648015,21561741132456,809514702009,43264,0,0,0,0
6912,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15412798972,11436421084,22247426,16720759,19476140,19476054,13487020948,13487173016,"<OVERFLOW>","<OVERFLOW>",23887872,23887872,"<OVERFLOW>","<OVERFLOW>",5332901,5329198,"<OVERFLOW>","<OVERFLOW>",23887872,23887878,0,0,0,5,"<OVERFLOW>",0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,1648617474915,165147310912,23226477376,211600263168,6771208421376,6771065094144,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,467163482216,25100008449702,930203349983,46656,0,0,0,0
7168,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24092766,18112161,21107576,15085749,15203382606,10912812907,"<OVERFLOW>","<OVERFLOW>",25690112,25690112,"<OVERFLOW>","<OVERFLOW>",5524206,5522889,"<OVERFLOW>","<OVERFLOW>",25690112,25690118,0,0,0,5,"<OVERFLOW>",0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,1833618339777,184183653184,25903661888,235990974464,7551711182848,7551557042176,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,521050878715,27880533459398,1044694013908,50176,0,0,0,0
7424,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",26406797,19714962,23105287,23115141,18307919550,18309058687,"<OVERFLOW>","<OVERFLOW>",27557888,27557888,"<OVERFLOW>","<OVERFLOW>",5603133,3990400,"<OVERFLOW>","<OVERFLOW>",27557892,27557890,0,0,0,5,"<OVERFLOW>",0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,2180233500421,204629375808,28779047744,262187468800,8389999001600,8389833654272,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,614259828288,33127511728788,1232624540185,53824,0,0,0,0
7680,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",27922787,21071660,24479633,24479240,20978531944,20974849760,"<OVERFLOW>","<OVERFLOW>",29491200,29491200,"<OVERFLOW>","<OVERFLOW>",6304891,6315379,"<OVERFLOW>","<OVERFLOW>",29491205,21065217,0,0,1,4,"<OVERFLOW>",0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,2563811413350,226534810432,31859712832,290254233600,9288135475200,9287958528000,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,722314733209,38509813756184,1440557246410,57600,0,0,0,0
7936,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31225514,23393594,27335676,19527377,25337064209,18095199120,"<OVERFLOW>","<OVERFLOW>",31490048,31490048,"<OVERFLOW>","<OVERFLOW>",5148650,5126984,"<OVERFLOW>","<OVERFLOW>",31490049,31490053,0,0,5,0,"<OVERFLOW>",0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,2962438400441,249950288704,35152735040,320255756288,10248184201216,10247995260928,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,826367790982,45667079539896,1646376214262,61504,0,0,0,0
8192,"GeForce GTX 970 (1)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",35751930,26384936,31279327,31279475,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",33554432,33554432,"<OVERFLOW>","<OVERFLOW>",3102170,3098249,"<OVERFLOW>","<OVERFLOW>",33554433,33554437,0,0,5,0,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,4811421832185,274926142272,38665192256,352256524288,11272208777216,11272007450624,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,1282619937056,76439803882334,2570829042911,65536,0,0,0,0
