2816,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.988138,0.639065,0.499686,47.278125,68.768181,99.988138,0.639065,0.559718,0.058657,0.411181,0.000000,0.000000,0.000000,26.757172,68.861423,137.536363,94.556250,0.000000,64.285714,50.000000,50.000000,71.719106,0.000000,94.556250,0.000000,0.000001,100.000000,0.000000,0.996866,12002.000000,23.501036,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,1046740992,174456832,1395654656,1982464,0,12,0,394937104,992576,1395774336,1982516,0.000000,0.000000,567.337498,94.556250,94.564358,137.539970,0.000000,872.000000,99.983336,262924288,262180864,2884981022,1221445632,44660948992,0,0,22330474496,0,0,0,0,0,1.387868,12.622093,10.345495,0.000000,13.194991,0.337008,"Low (3)","Low (3)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",2974191616,4638554524,4374143004,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,25248661504,0,2791309312,39086260224,5701566464,0,0.000000,0,0.000000,1395654656,1982476,0,137.537195,0,0,0.000000,20.505470,0.000069,2.499190,0.000000,17.249290,24.357715,8.439255,0.000000
3072,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.986425,0.471952,0.499812,34.956597,46.608796,99.986425,0.471952,0.884313,0.058671,0.411230,0.000000,0.000000,0.000000,23.692652,46.712591,93.217592,69.913195,0.000000,64.285714,50.000000,50.000000,66.162198,0.000000,69.913195,0.000000,0.000000,100.000000,0.000000,0.889623,13090.000000,21.191404,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,1358954496,226492416,1811939328,2359296,0,7,0,614042142,1182275,1812116334,2359306,0.000000,0.000000,419.479169,69.913195,69.920025,93.217988,0.000000,290.000000,99.984721,341213184,340328448,5001967497,1585741824,57982058496,0,0,28991029248,0,0,0,0,0,1.015337,9.483589,40.360542,0.000000,7.688025,0.268730,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",3860398080,7270704786,6927721746,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,32765902848,0,3623878656,50743738368,7389315072,0,0.000000,0,0.000000,1811939328,2359304,0,93.217909,0,0,0.000000,9.650661,0.000039,1.847280,0.000000,20.943077,10.590000,4.151483,0.000000
3328,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.990779,0.631103,0.499748,46.712210,57.491950,99.990779,0.631103,0.573182,0.058682,0.411271,0.000000,0.000000,0.000000,28.088521,57.546723,114.983900,93.424419,0.000000,64.285714,50.000000,50.000000,69.959416,0.000000,93.424419,0.000000,0.000000,100.000000,0.000000,0.993040,14178.000000,23.424610,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,1727791104,287965184,2303721472,2768896,0,4,0,692625427,1385767,2303911560,2768897,0.000000,0.000000,560.546515,93.424419,93.432128,114.983941,0.000000,174.000000,99.985894,433678336,432640000,4828693103,2016102400,73719087104,0,0,36859543552,0,0,0,0,0,1.369732,12.481075,11.144053,0.000000,12.901516,0.331158,"Low (3)","Low (3)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",4907175936,7719535666,7283780274,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,41644195840,0,4607442944,64515276800,9381019648,0,0.000000,0,0.000000,2303721472,2768896,0,114.983900,0,0,0.000000,20.239915,0.000041,2.469359,0.000000,17.585097,23.947411,8.317020,0.000000
3584,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.981939,0.524565,0.499837,38.840842,44.389533,99.981939,0.524565,0.765533,0.058693,0.411306,0.000000,0.000000,0.000000,27.068142,44.407946,88.779067,77.681684,0.000000,64.285714,50.000000,50.000000,65.210541,0.000000,77.681684,0.000000,0.000000,100.000000,0.000000,0.925728,15266.000000,21.979622,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,2157969408,359661568,2877292544,3211264,0,10,0,1002591089,1606298,2517851363,3211276,0.000000,0.000000,466.090104,77.681684,67.977424,88.779399,0.000000,289.000000,99.986899,541499392,540295168,7203607486,2518032384,92073361408,0,0,46036680704,0,0,0,0,0,1.128364,10.513452,33.496756,0.000000,8.590484,0.287609,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",6127894528,10818240844,10274332620,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,51996786688,0,5754585088,80577036288,11701846016,0,0.000000,0,0.000000,2877292544,3211264,0,88.779067,0,0,0.000000,12.230913,0.000027,2.051403,0.000000,19.853705,13.898690,5.196901,0.000000
3840,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.994504,0.562914,0.499828,41.699837,44.479826,99.994504,0.562914,0.675501,0.058701,0.411337,0.000000,0.000000,0.000000,26.964469,44.576691,88.959652,83.399674,0.000000,64.285714,50.000000,50.000000,67.697386,0.000000,83.399674,0.000000,0.000000,100.000000,0.000000,0.943318,16354.000000,22.334159,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,2654208000,442368000,3538944000,3686400,0,1,0,1144198045,1847214,3539238939,3686408,0.000000,0.000000,500.398045,83.399674,83.406625,88.959845,0.000000,25.000000,99.987771,665856000,664473600,8182295231,3097036800,113246208000,0,0,56623104000,0,0,0,0,0,1.214935,11.268326,30.122504,0.000000,9.054794,0.303700,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",7535923200,12626445389,11957824205,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,63936921600,0,7077888000,99105177600,14376960000,0,0.000000,0,0.000000,3538944000,3686400,0,88.959652,0,0,0.000000,13.630359,0.000024,2.203107,0.000000,18.412605,15.992752,5.841425,0.000000
4096,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.985975,0.513654,0.499886,38.067285,38.067285,99.985975,0.513654,0.793779,0.058709,0.411363,0.000000,0.000000,0.000000,27.206721,38.072258,76.134570,76.134570,0.000000,64.285714,50.000000,50.000000,64.280410,0.000000,76.134570,0.000000,0.000000,100.000000,0.000000,0.922155,17442.000000,21.913695,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,3221225472,536870912,4294967296,4194304,0,4,0,1534808400,2097426,4295341262,4194309,0.000000,0.000000,456.807421,76.134570,76.141199,76.134661,0.000000,76.000000,99.988533,807927808,806354944,11022949119,3758620672,137438953472,0,0,68719476736,0,0,0,0,0,1.103889,10.283407,32.931689,0.000000,8.817133,0.280973,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",9144631296,16403446854,15592372934,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,77577846784,0,8589934592,120275861504,17431527424,0,0.000000,0,0.000000,4294967296,4194304,0,76.134570,0,0,0.000000,12.244638,0.000028,2.012275,0.000000,20.514932,13.823310,5.176122,0.000000
4352,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.995484,0.605105,0.499846,44.822832,42.186194,99.995484,0.605105,0.619659,0.058716,0.411387,0.000000,0.000000,0.000000,30.253459,42.202730,84.372389,89.645664,0.000000,64.285714,50.000000,50.000000,66.293543,0.000000,89.645664,0.000000,0.000000,100.000000,0.000000,0.979717,18530.000000,23.152266,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,3863740416,643956736,5151653888,4734976,0,0,0,1738570988,2368416,4508056888,4734985,0.000000,0.000000,537.873982,89.645664,78.446216,84.372549,0.000000,0.000000,99.989207,968894464,967118848,11292173775,4508289024,164852924416,0,0,82426462208,0,0,0,0,0,1.308505,12.009882,14.537229,0.000000,11.881373,0.316341,"Low (3)","Low (2)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (1)","Low (1)","Idle (0)",10967388160,17765783987,16793337907,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,93032808448,0,10303307776,144265248768,20890714112,0,0.000000,0,0.000000,5151653888,4734976,0,84.372389,0,0,0.000000,19.053981,0.000034,2.367349,0.000000,18.636439,22.256217,7.793305,0.000000
4608,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.995599,0.367280,0.499915,27.228885,24.203453,99.995599,0.367280,1.221029,0.058722,0.411408,0.000000,0.000000,0.000000,20.272222,24.327132,48.406906,54.457770,0.000000,64.285714,50.000000,50.000000,71.742263,0.000000,47.650549,0.000000,"<INVALID>","<OVERFLOW>",0.000000,0.815738,19618.000000,19.577570,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,4586471426,764411915,6115295232,5308416,0,6,0,2276454211,2667771,6116062431,5308420,0.000000,0.000000,326.746622,54.457771,54.464602,48.406943,0.000000,57.000000,"<OVERFLOW>",1149935620,1147944960,21194784733,5351546880,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",13017563136,28912390576,27758473264,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,110415052800,0,12230590464,171249500160,24779685888,0,0.000000,0,0.000000,5350883328,5308416,0,48.406906,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",1.441205,0.000000,"<OVERFLOW>","<OVERFLOW>",2.781694,0.000000
4864,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.987409,0.609636,0.499876,45.147110,38.018619,99.987409,0.609636,0.614826,0.058727,0.411427,0.000000,0.000000,0.000000,30.638497,38.030536,76.037237,90.294220,0.000000,64.285714,50.000000,50.000000,66.175547,0.000000,90.294220,0.000000,0.000000,"<OVERFLOW>",0.000000,0.983803,20706.000000,23.245259,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,5394137088,899022848,7192182784,5914624,0,5,0,2440440538,2958239,7192783604,5914630,0.000000,0.000000,541.765318,90.294220,90.301763,76.037314,0.000000,67.000000,"<OVERFLOW>",1352230912,1350012928,15713840665,6293899264,230149849088,0,0,115074924544,0,0,0,0,0,1.319996,12.078467,12.699430,0.000000,12.381162,0.318331,"Low (3)","Low (3)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",15308525568,24719767535,23363100271,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,129837826048,0,14384365568,"<OVERFLOW>",29123608576,0,0.000000,0,0.000000,7192182784,5914624,0,76.037237,0,0,0.000000,19.643693,0.000013,2.385002,0.000000,18.669036,22.889872,7.990674,0.000000
5120,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.994054,0.460310,0.499914,34.132234,27.305787,99.994054,0.460310,0.923467,0.058732,0.411444,0.000000,0.000000,0.000000,25.197994,27.322269,54.611574,68.264468,0.000000,64.285714,50.000000,50.000000,72.148252,0.000000,59.731410,0.000000,"<INVALID>","<OVERFLOW>",0.000000,0.886357,21794.000000,21.139817,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,6291456000,1048576000,8388608000,6553600,0,0,0,3096429252,3278778,8389453123,6553609,0.000000,0.000000,409.586811,68.264468,68.271346,54.611650,0.000000,0.000000,"<OVERFLOW>",1576960000,1574502400,23862346101,7340851200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (3)","Low (2)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (1)","Low (1)","Idle (0)",17853644800,34340889625,32759014041,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,151414374400,0,16777216000,"<OVERFLOW>",33947648000,0,0.000000,0,0.000000,7340032000,6553600,0,54.611574,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",1.801312,0.000000,"<OVERFLOW>","<OVERFLOW>",4.031691,0.000000
5376,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992128,0.548021,0.499908,40.619134,30.947911,99.992128,0.548021,0.703873,0.058736,0.411459,0.000000,0.000000,0.000000,28.721612,30.960941,61.895823,81.238268,0.000000,64.285714,50.000000,50.000000,64.682614,0.000000,81.238268,0.000000,0.000000,"<OVERFLOW>",0.000000,0.934142,22882.000000,22.139332,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,7283146752,1213857792,9710862336,7225344,0,6,0,3433254103,3614193,9711676419,7225349,0.000000,0.000000,487.429611,81.238268,81.245079,61.895866,0.000000,53.000000,"<OVERFLOW>",1825302528,1822593024,23043252568,8497907712,310747594752,0,0,155373797376,0,0,0,0,0,1.177225,10.963888,32.843542,0.000000,8.519420,0.294127,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",20666290176,35212738273,33382016353,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,19421724672,"<OVERFLOW>",39276969984,0,0.000000,0,0.000000,9710862336,7225344,0,61.895823,0,0,0.000000,12.668229,0.000013,2.146740,0.000000,18.751960,14.781596,5.476790,0.000000
5632,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992701,0.475797,0.499929,35.276659,25.655752,99.992701,0.475797,0.877828,0.058740,0.411473,0.000000,0.000000,0.000000,26.390688,25.660611,51.311504,70.553319,0.000000,64.285714,50.000000,50.000000,62.653087,0.000000,70.553319,0.000000,0.000000,"<OVERFLOW>",0.000000,0.893703,23970.000000,21.289164,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,8373927936,1395654656,11165237248,7929856,0,5,0,4176391678,3965679,11166324996,6938631,0.000000,0.000000,423.319912,70.553319,70.560192,44.897612,0.000000,33.000000,"<OVERFLOW>",2098438144,2095464448,30605717699,9770573824,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",23759831040,44633054216,42528668296,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,22330474496,"<OVERFLOW>",45136740352,0,0.000000,0,0.000000,11165237248,7929856,0,51.311504,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",4.264476,0.000000
