256,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4423,9434,8132,9329,4069,4699,4050,4050,2211,4740,2048,2048,4096,4096,4096,4096,1179648,1179648,1179648,589824,1177600,1177600,1177588,1177600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1179673,1179668,1179837,1179887,4096,4097,4100,4098,10624152,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,6088704,9342992,1060651,194838528,0,0,0,0,1048576,2048,10387153,311358088,1024,194641920,0,0,0,0,0,0,4718592,16384,0,0,3670016,14336,0,0,0,0,5269464,16384,0,0
512,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,233766,231592,32253,32294,16132,16131,16111,16156,120823,112428,116276,102784,16384,16384,16384,16384,9437184,9437184,9437184,9437184,9331594,9335328,9319519,9325872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9438560,9437448,9437300,9437852,16384,16384,16389,16385,82769011,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,48472064,74860060,8417739,1551106048,0,0,0,0,8388608,8192,81947102,2566469430,4096,1550319616,0,0,0,0,0,0,37748736,65536,0,0,29360128,57344,0,0,0,0,42724867,65536,0,0
768,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3355593,3377675,72124,72354,36102,36193,36190,18050,1679188,1687708,1688782,842048,36864,36864,36864,36864,31850496,31850496,31850496,31850496,30161155,30170112,30179690,30171312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,31851233,31852885,31853140,31852472,36864,36865,36868,36865,279320015,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,163325952,254153860,28315630,5226430464,0,0,0,0,28311552,18432,278702025,8778602502,9216,5224660992,0,0,0,0,0,0,127401984,147456,0,0,99090432,129024,0,0,0,0,146380012,147456,0,0
1024,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,8917758,8897876,128461,128430,64233,64207,64125,64027,4446981,4462096,4425977,4462309,65536,65536,65536,65536,75497472,75497472,75497472,37748736,71075600,71065697,71059637,71057395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,75502493,75503912,75502195,75500491,65536,65537,65540,65537,662865948,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,386826240,603824779,67059016,12378439680,0,0,0,0,67108864,32768,661412134,20808928102,16384,12375293952,0,0,0,0,0,0,301989888,262144,0,0,234881024,229376,0,0,0,0,348166568,262144,0,0
1280,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,17490987,17412484,198160,197776,98998,99023,98825,98950,8754780,8697054,8741289,8795712,102400,102400,102400,102400,147456000,147456000,147456000,147456000,138754533,138688289,138790010,138704106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,147462861,147468320,147462587,147463376,102404,102401,102404,102402,1292472185,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,755148800,1178242262,130925784,24164761600,0,0,0,0,131072000,51200,1290429612,41030771896,25600,24159846400,0,0,0,0,0,0,589824000,409600,0,0,458752000,358400,0,0,0,0,679783357,409600,0,0
1536,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,41419550,41031102,251665,255220,125644,126434,128346,125984,20661160,20637361,20382977,20758149,147456,147456,147456,147456,254803968,254803968,254803968,254803968,234349630,234229589,234275981,234333319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,254816800,254820077,254823740,254817087,147460,147612,147457,147456,2252031852,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1304469504,2059669811,225269544,41743024128,0,0,0,0,226492416,73728,2250774680,71366470464,36864,41735946240,0,0,0,0,0,0,1019215872,589824,0,0,792723456,516096,0,0,0,0,1189836876,589824,0,0
1792,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,48707356,48621829,395096,394814,197503,197481,197607,197491,24364941,24311302,24295041,24302743,200704,200704,200788,200704,404619264,404619264,404619264,404619264,190180972,380415025,380395717,380382116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,404640712,404645919,404639363,404644656,200704,200705,200704,200705,3544836117,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2070964224,3236802321,358895973,66270855168,0,0,0,0,359661568,100352,3543245940,112353671754,50176,66261221376,0,0,0,0,0,0,1618477056,802816,0,0,1258815488,702464,0,0,0,0,1868821169,802816,0,0
2048,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,85871869,86574043,482548,481180,241667,240057,240792,240326,42801913,43429470,42864750,42984594,262144,262144,262144,262144,301989888,603979776,603979776,603979776,560970440,561412132,560852443,560764593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,604011904,604005936,604017084,604013569,262144,262145,262149,262145,5301786628,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3090808832,4847905818,535560375,98905882624,0,0,0,0,536870912,131072,5298685311,168888385076,65536,98893299712,0,0,0,0,0,0,2415919104,1048576,0,0,1879048192,917504,0,0,0,0,2797234030,1048576,0,0
2304,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,123684636,123230913,640194,640394,320119,320185,320407,319991,61861115,61770667,61926280,61864700,331776,331776,331776,331776,859963392,859963392,859963392,859963392,798304361,798160237,798480926,798494853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,860014384,860019068,860018648,860010048,331780,331781,331778,331776,7552875180,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4400179200,6907045638,762365118,140805734400,0,0,0,0,764411904,165888,7549911545,239791769312,82944,140789809152,0,0,0,0,0,0,3439853568,1327104,0,0,2675441664,1161216,0,0,0,0,3988067611,1327104,0,0
2560,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,224623830,223638270,664311,666970,333582,332493,332970,331761,111912836,112136006,111676041,112857114,409600,409600,409600,409600,1179648000,1179648000,1179648000,589824000,1067936218,1068020094,1068230996,1066572414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1179705792,1179720401,1179713563,1179720783,409604,409604,409600,409600,10447106573,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,6035251200,9578894057,1042474179,193128038400,0,0,0,0,1048576000,204800,10443150941,332359041442,102400,193108377600,0,0,0,0,0,0,4718592000,1638400,0,0,3670016000,1433600,0,0,0,0,5529799258,1638400,0,0
