256,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,96.388236,0.959958,0.466302,67.015792,1.047122,96.388236,0.959958,0.268918,0.057041,0.173797,0.000000,0.000000,0.000000,1.603533,1.047250,1.047122,67.015792,0.000000,64.285714,100.000000,100.000000,98.437500,0.000000,67.015792,0.000000,0.029288,100.000000,0.000000,1.215297,1122.000000,28.095124,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,786432,131072,524288,8192,0,1,0,12545,8193,524817,8195,0.000000,0.000000,804.189506,134.031584,67.083410,1.047505,0.000000,134.031250,99.821747,206848,200704,1534016,919552,33554432,0,0,16777216,0,0,0,0,0,2.272288,20.729789,9.085536,0.000000,12.245740,0.730782,"Mid (4)","Low (2)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",2297856,2915890,2696370,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,19922944,0,2097152,29425664,5177344,0,0.000000,0,0.000000,524288,8348,0,1.067062,0,0,0.000000,21.423201,0.149455,3.510380,0.000000,11.266594,22.096616,7.321864,0.000000
512,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.336908,0.961081,0.490958,69.765677,558.125413,99.336908,0.961081,0.277465,0.057919,0.175113,0.000000,0.000000,0.000000,11.639212,568.821908,558.125413,69.765677,0.000000,64.285714,100.000000,100.000000,83.549690,0.000000,69.765677,0.000000,0.012016,100.000000,0.000000,1.227435,2210.000000,28.479651,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,6291456,1048576,4194304,32768,0,4,0,699748,33396,4194604,32775,0.000000,0.000000,837.188120,139.531353,69.770667,558.244641,0.000000,69.765625,99.909502,1613824,1589248,12363171,7348224,268435456,0,0,134217728,0,0,0,0,0,2.189261,20.052649,11.867227,0.000000,12.167031,0.640299,"Mid (5)","Low (2)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",18104320,23135290,21471930,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,155189248,0,16777216,235143168,37486592,0,0.000000,0,0.000000,4194304,33276,0,566.777991,0,0,0.000000,20.732884,0.017956,3.684197,0.000000,10.940573,21.392119,7.499965,0.000000
768,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.784855,0.926958,0.495707,67.926502,362.274679,99.784855,0.926958,0.289355,0.058217,0.175561,0.000000,0.000000,0.000000,34.132720,362.284506,362.274679,67.926502,0.000000,64.285714,100.000000,100.000000,56.887842,0.000000,59.435690,0.000000,"<INVALID>",100.000000,0.000000,1.194820,3298.000000,27.770061,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,21233664,3538944,14155776,73728,0,7,0,7113205,73730,14158904,73987,0.000000,0.000000,815.118028,135.853005,67.941512,363.547318,0.000000,35.220703,99.939357,5400576,5345280,42362283,24791040,905969664,0,0,452984832,0,0,0,0,0,2.066470,19.483253,24.363328,0.000000,9.981587,0.592332,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",60788736,78380140,72868588,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,519045120,0,56623104,793313280,122093568,0,0.000000,0,0.000000,12386304,73848,0,362.864319,0,0,0.000000,16.166642,0.007906,3.588753,0.000000,10.392686,16.945795,6.230537,0.000000
1024,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.898402,0.929719,0.497445,68.366607,273.466427,99.898402,0.929719,0.289323,0.058368,0.175787,0.000000,0.000000,0.000000,34.406559,273.468513,273.466427,68.366607,0.000000,64.285714,100.000000,100.000000,49.714729,0.000000,68.366607,0.000000,0.000511,100.000000,0.000000,1.198483,4386.000000,27.869174,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,50331648,8388608,33554432,131072,0,0,0,16886790,131073,33556991,131078,0.000000,0.000000,820.399283,136.733214,68.371821,273.478946,0.000000,0.000000,99.954400,12746752,12648448,100301094,58753024,2147483648,0,0,1073741824,0,0,0,0,0,2.072307,19.486923,23.563084,0.000000,9.645234,0.576440,"Mid (5)","Low (2)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",143720448,185302850,172359106,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,1224736768,0,134217728,1880096768,284164096,0,0.000000,0,0.000000,33554432,131244,0,273.825285,0,0,0.000000,16.711760,0.002137,3.613325,0.000000,10.449363,17.492752,6.418367,0.000000
1280,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.914773,0.914888,0.498420,67.374682,215.598983,99.914773,0.914888,0.291889,0.058458,0.175923,0.000000,0.000000,0.000000,33.912972,215.601089,215.598983,67.374682,0.000000,64.285714,100.000000,100.000000,43.500740,0.000000,67.374682,0.000000,0.000286,100.000000,0.000000,1.180835,5474.000000,27.471231,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,98304000,16384000,65536000,204800,0,4,0,32987473,204802,65543397,204812,0.000000,0.000000,808.496187,134.749364,67.382287,215.611615,0.000000,4.311523,99.963464,24832000,24678400,196477507,114739200,4194304000,0,0,2097152000,0,0,0,0,0,2.036857,19.181742,27.452071,0.000000,9.834459,0.561497,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",280268800,362084974,336945390,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,2385510400,0,262144000,3671654400,548864000,0,0.000000,0,0.000000,65536000,204988,0,215.796896,0,0,0.000000,14.968920,0.001069,3.559074,0.000000,10.206640,15.756745,5.886451,0.000000
1536,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.852400,0.908823,0.499401,67.011359,178.696956,99.852400,0.908823,0.293596,0.058519,0.176013,0.000000,0.000000,0.000000,33.928555,178.697561,178.696956,67.011359,0.000000,64.285714,100.000000,100.000000,49.441674,0.000000,67.011359,0.000000,"<INVALID>",100.000000,0.000000,1.177007,6562.000000,27.390367,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,169869312,28311552,113246208,294912,0,12,0,57337745,294913,113257172,295067,0.000000,0.000000,804.136302,134.022717,67.017846,178.790875,0.000000,7.445312,99.969521,42835968,42614784,340230459,198254592,7247757312,0,0,3623878656,0,0,0,0,0,2.013973,18.978958,29.893833,0.000000,9.852190,0.555699,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",483803136,625853159,582574439,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,4114612224,0,452984832,6344146944,941359104,0,0.000000,0,0.000000,113246208,258176,0,156.437395,0,0,0.000000,13.947579,0.000976,3.544356,0.000000,10.097150,14.659642,5.580250,0.000000
1792,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.801712,0.915879,0.499710,67.506096,154.299648,99.801712,0.915879,0.292023,0.058562,0.176078,0.000000,0.000000,0.000000,34.222008,154.300033,154.299648,67.506096,0.000000,64.285714,100.000000,100.000000,49.402662,0.000000,67.506096,0.000000,0.000055,100.000000,0.000000,1.183178,7650.000000,27.535391,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,269746176,44957696,179830784,401408,0,9,0,91164664,401409,179848748,351240,0.000000,0.000000,810.073155,135.012192,67.512840,135.015267,0.000000,3.541992,99.973856,67938304,67637248,538877498,314804224,11509170176,0,0,5754585088,0,0,0,0,0,2.029990,19.123952,27.360625,0.000000,10.192810,0.551584,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",767692800,991850476,923309676,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,6525288448,0,719323136,10073735168,1486815232,0,0.000000,0,0.000000,179830784,401508,0,154.338088,0,0,0.000000,14.812693,0.000391,3.568245,0.000000,10.193993,15.733961,5.906580,0.000000
2048,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.926094,0.921111,0.499644,68.004310,136.008620,99.926094,0.921111,0.291927,0.058595,0.176127,0.000000,0.000000,0.000000,34.514192,136.008880,136.008620,68.004310,0.000000,64.285714,100.000000,100.000000,43.111971,0.000000,68.004310,0.000000,0.000013,100.000000,0.000000,1.189644,8738.000000,27.688908,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,402653184,67108864,268435456,524288,0,11,0,136238906,524289,268467811,524294,0.000000,0.000000,816.051724,136.008621,68.012507,136.010177,0.000000,2.921875,99.977111,101318656,100925440,804130480,469893120,17179869184,0,0,8589934592,0,0,0,0,0,2.044469,19.242487,26.361041,0.000000,9.278690,0.551358,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1145307136,1479653775,1377548303,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,9730785280,0,1073741824,15036579840,2210398208,0,0.000000,0,0.000000,268435456,524324,0,136.017960,0,0,0.000000,15.706688,0.000415,3.594138,0.000000,10.346546,16.468306,6.129171,0.000000
2304,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.964787,0.902870,0.499553,66.725385,118.622907,99.964787,0.902870,0.293457,0.058620,0.176165,0.000000,0.000000,0.000000,33.768509,118.623085,118.622907,66.725385,0.000000,64.285714,100.000000,100.000000,49.429584,0.000000,66.725385,0.000000,0.000000,100.000000,0.000000,1.167234,9826.000000,27.171906,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,573308928,95551488,382205952,663552,0,8,0,193427511,663553,382252102,663606,0.000000,0.000000,800.704624,133.450771,66.733442,118.632561,0.000000,1.463867,99.979646,144156672,143659008,1147244266,669026304,24461180928,0,0,12230590464,0,0,0,0,0,2.000337,18.857639,30.229955,0.000000,10.454994,0.540621,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1630015488,2108396288,1963243904,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,13844348928,0,1528823808,21408841728,3137273856,0,0.000000,0,0.000000,382205952,663552,0,118.622907,0,0,0.000000,13.585839,0.000284,3.525324,0.000000,9.967590,14.362741,5.478898,0.000000
2560,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.985191,0.904420,0.499536,66.885637,107.017019,99.985191,0.904420,0.293965,0.058640,0.176196,0.000000,0.000000,0.000000,33.826547,107.021853,107.017019,66.885637,0.000000,64.285714,100.000000,100.000000,49.492289,0.000000,66.885637,0.000000,0.000000,100.000000,0.000000,1.170097,10914.000000,27.241187,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,786432000,131072000,524288000,819200,0,1,0,265151883,819237,524346292,819250,0.000000,0.000000,802.627650,133.771275,66.893074,107.023551,0.000000,136.000000,99.981675,197632000,197017600,1574611333,917708800,33554432000,0,0,16777216000,0,0,0,0,0,2.007846,18.905127,30.153219,0.000000,10.147982,0.540362,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",2235187200,2892329125,2693467941,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,18979225600,0,2097152000,29366681600,4292608000,0,0.000000,0,0.000000,524288000,819200,0,107.017019,0,0,0.000000,13.722423,0.000207,3.534505,0.000000,10.037753,14.485081,5.516808,0.000000
