256,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3483,2160,7253,7435,3734,3722,3723,3701,1055,1100,1096,1084,4112,4120,4104,4096,524288,524288,524288,524288,523204,523216,523196,523204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,524392,524328,524291,524288,4104,4124,4133,4136,9881312,0,0,8388608,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,65536,6676480,8802646,38850,106823680,1310720,524288,0,0,524288,4096,9784328,152348262,4096,106758144,0,0,0,0,0,0,2097152,16384,262144,0,1572864,12288,0,0,1572864,524288,2097152,16384,0,0
512,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32992,33768,31372,31393,15644,15633,15691,15980,16399,16708,16384,16420,16384,16388,16384,16384,4194304,4194304,4194304,4194304,4177920,4177920,4177920,4177920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4194349,4194344,4194304,4194307,16388,16384,16388,16385,76543740,0,0,67108864,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,262144,52920320,70172089,154372,846725120,10485760,4194304,0,0,4194304,16384,76434830,1214069716,16384,846462976,0,0,0,0,0,0,16777216,65536,2097152,0,12582912,49152,0,0,12582912,4194304,16777216,65536,0,0
768,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6131156,6131192,38716,39434,19372,19647,19394,19389,3065587,3065588,3065556,3065576,36864,36864,36864,36864,14155776,14155776,14155776,14155776,11090200,11090232,11090212,11090216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,14155816,14156123,14155813,14155781,36864,36865,36864,36864,285469870,0,0,226492416,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36864,589824,178053120,241563704,347826,2848849920,35389440,14155776,0,0,14155776,36864,285400485,4550577686,36864,2848260096,0,0,0,0,0,0,56623104,147456,7077888,0,42467328,110592,0,0,42467328,14155776,56623104,147456,0,0
1024,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,16856107,16854664,67554,67557,33827,33781,33761,33697,8427755,8426721,8427532,8428032,65536,65536,65536,65764,33554432,33554432,33554432,33554432,25127392,25127632,25128324,25127984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33555984,33557523,33556684,33554437,65537,65541,65537,65537,686001890,0,0,536870912,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,1048576,421396480,573550076,618096,6742343680,83886080,33554432,0,0,33554432,65536,685727212,10952587232,65536,6741295104,0,0,0,0,0,0,134217728,262144,16777216,0,100663296,196608,0,0,100663296,33554432,134217728,262144,0,0
1280,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32880884,32881760,105493,105553,52884,52776,52796,52772,16440655,16441744,16440696,16441416,102400,102400,102400,102400,65536000,65536000,65536000,65536000,49096004,49096452,49096288,49096104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,65538464,65539165,65538276,65537625,102401,102780,102404,102401,1338147664,0,0,1048576000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102400,1638400,822272000,1119929344,965625,13156352000,163840000,65536000,0,0,65536000,102400,1337750583,21374493688,102400,13154713600,0,0,0,0,0,0,262144000,409600,32768000,0,196608000,307200,0,0,196608000,65536000,262144000,409600,0,0
1536,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,56789772,56788892,150489,150472,75392,75196,75303,75185,28394243,28397301,28396164,28395232,147456,147456,147456,147456,113246208,113246208,113246208,113246208,84854172,84853492,84852984,84853716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,113249923,113250636,113248773,113248961,147457,147458,147456,147456,2309317948,0,0,1811939328,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147456,2359296,1420001280,1934637179,1391309,22720020480,283115520,113246208,0,0,113246208,147456,2309017419,36905734760,147456,22717661184,0,0,0,0,0,0,452984832,589824,56623104,0,339738624,442368,0,0,339738624,113246208,452984832,589824,0,0
1792,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,90133715,90137400,204404,204427,102284,102164,102133,102102,45067039,45066377,45066904,45067012,200704,200704,200704,200704,179830784,179830784,179830784,179830784,134766472,134766556,134767184,134767540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,179835617,179838011,179836464,179834941,200704,200708,200705,200704,3672577384,0,0,2877292544,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200704,3211264,2253905920,3071909215,1893461,36062494720,449576960,179830784,0,0,179830784,200704,3672037882,58706390832,200704,36059283456,0,0,0,0,0,0,719323136,802816,89915392,0,539492352,602112,0,0,539492352,179830784,719323136,802816,0,0
2048,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,134512188,134512189,276923,277741,138621,138336,138437,138448,67256747,67255712,67258829,67258450,262144,262144,262144,262144,268435456,268435456,268435456,268435456,201184276,201183904,201184040,201183116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,268440300,268440364,268440992,268440931,262149,262145,262144,262149,5510532146,0,0,4294967296,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262144,4194304,3363307520,4586157730,2472302,53812920320,671088640,268435456,0,0,268435456,262144,5510212799,88102789190,262144,53808726016,0,0,0,0,0,0,1073741824,1048576,134217728,0,805306368,786432,0,0,805306368,268435456,1073741824,1048576,0,0
2304,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,191484683,191484152,338018,337866,169063,168840,169022,168928,95739664,95741068,95738405,95738700,331776,331776,331776,331776,382205952,382205952,382205952,382205952,286474248,286474460,286475160,286474944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,382213937,382213901,382213244,382214671,331776,331778,331781,331777,7792513036,0,0,6115295232,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331776,5308416,4787527680,6526851311,3129235,76600442880,955514880,382205952,0,0,382205952,331776,7792191959,124607025170,331776,76595134464,0,0,0,0,0,0,1528823808,1327104,191102976,0,1146617856,995328,0,0,1146617856,382205952,1528823808,1327104,0,0
2560,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,262608992,262628037,415333,415316,207711,207699,207666,207604,131306447,131306872,131306884,131308832,409600,409600,409600,409600,524288000,524288000,524288000,524288000,392995000,392993252,392991844,392993920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,524299505,524297833,524299663,524301856,409601,409600,409600,409601,10696953246,0,0,8388608000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409600,6553600,6565888000,8953153561,3863961,105054208000,1310720000,524288000,0,0,524288000,409600,10696662211,171059632708,409600,105047654400,0,0,0,0,0,0,2097152000,1638400,262144000,0,1572864000,1228800,0,0,1572864000,524288000,2097152000,1638400,0,0
