256,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",2114568,2112504,1062880,1067040,0,0,970,4,924,965,8,20,1048576,1048576,16384,16384,1048576,1048576,16384,16384,1048624,1048631,16389,16385,0,0,5,0,4867768,0,0,8388608,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,4096,10660293,7176300,540871,8257536,132120576,131989504,0,0,1310720,524288,0,0,0,0,0,524288,4096,0,270336,4613088,135916272,134744448,4096,0,0,2097152,524288
512,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",16838640,16846864,8456208,8452080,14212,11980,15897,18846,15980,15913,14240,14160,8388608,8388608,65536,65536,8378204,8378096,61450,61454,8388656,8388663,65537,65541,0,0,1,4,40535844,0,0,67108864,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,16384,95776858,57016428,4260115,65536000,1048576000,1048051712,0,0,10485760,4194304,0,0,0,0,0,4194304,16384,0,2129920,40398547,1254784082,1233966419,16384,0,0,16777216,4194304
768,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",56770560,56770560,28459008,28459008,59728,52884,43512,46622,43748,43598,60132,60092,28311552,28311552,147456,147456,28258984,28258612,138171,138171,28311600,28311607,147456,147462,0,0,0,5,135248984,0,0,226492416,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,36864,337447887,191987819,14303507,220594176,3529506816,3528327168,0,0,35389440,14155776,0,0,0,0,0,14155776,36864,0,7151616,135000792,4290771104,4322318488,36864,0,0,56623104,14155776
1024,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",134459352,134500392,67368952,67373064,8996341,8971992,128014,127660,128099,128140,9002285,9000158,67108864,67108864,262144,262144,58121333,58119653,177903,177869,67108912,67108919,262144,262150,0,0,4,1,367330992,0,0,536870912,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,65536,978453444,454557804,33816847,522190848,8355053568,8352956416,0,0,83886080,33554432,0,0,0,0,0,33554432,65536,0,16908288,367071828,11688408072,11676589883,65536,0,0,134217728,33554432
1280,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",262543344,262563856,131471328,131491872,27306911,27361446,212554,212025,212322,212289,27311596,27312396,131072000,131072000,409600,409600,103794748,103795110,232547,232692,131072300,131072304,409600,409606,0,0,4,1,880880676,0,0,1048576000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,102400,2568336730,887193861,65946042,1019084800,16305356800,16302080000,0,0,163840000,65536000,0,0,0,0,0,65536000,102400,0,32972800,880559341,28094710258,28114832379,102400,0,0,262144000,65536000
1536,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",453562352,453586960,227079160,227085320,52612249,52689839,300111,300338,300123,300018,52621327,52621038,226492416,226492416,589824,589824,173911180,173914575,313415,313308,226492464,226492471,589828,589826,0,0,4,1,1623199224,0,0,1811939328,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,147456,4853313233,1532362861,113836353,1760034816,28160557056,28155838464,0,0,283115520,113246208,0,0,0,0,0,113246208,147456,0,56918016,1622848493,51824991410,51898114880,147456,0,0,452984832,113246208
1792,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",720111600,720140304,360475160,360453608,86812579,86643894,417992,417414,417802,417876,86813795,86812834,359661568,359661568,802816,802816,272828636,272831894,413370,413463,359661616,359661623,802821,802817,0,0,5,0,2695505812,0,0,2877292544,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,200704,8167175269,2432532763,180634051,2793799680,44700794880,44694372352,0,0,449576960,179830784,0,0,0,0,0,179830784,200704,0,90316800,2695042184,86113401222,86013993806,200704,0,0,719323136,179830784
2048,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",1074815000,1074765800,537907176,537931800,132564279,132526105,545014,541744,545025,545017,132563978,132564028,536870912,536870912,1048576,1048576,404300584,404300590,529331,529331,536870960,536870967,1048576,1048582,0,0,4,1,2949054080,0,0,4294967296,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,262144,7896018160,3630170369,269484455,4169138176,66706210816,66697822208,0,0,671088640,268435456,0,0,0,0,0,268435456,262144,0,134742016,2948674606,94216214942,94284728646,262144,0,0,1073741824,268435456
2304,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",1530132464,1530169360,765775936,765702080,189802980,189990903,679867,684121,680103,680037,189794509,189793023,764411904,764411904,1327104,1327104,574460484,574463270,669046,668976,764412656,764412647,1327105,1327109,0,0,5,0,5793118092,0,0,6115295232,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,331776,17597699267,5167743237,383533489,5934809088,94956945408,94946328576,0,0,955514880,382205952,0,0,0,0,0,382205952,331776,0,191766528,5792690262,185190735128,185081391732,331776,0,0,1528823808,382205952
2560,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",2098831392,2098749408,1050204144,1050224656,261962982,261956187,841809,841836,841817,841682,261963277,261963853,1048576000,1048576000,1638400,1638400,786684994,786685925,821122,821086,1048576456,1048576431,1638404,1638402,0,0,4,1,8128348900,0,0,8388608000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,409600,24893080951,7087718509,525926676,8139571200,130233139200,130220032000,0,0,1310720000,524288000,0,0,0,0,0,524288000,409600,0,262963200,8127743101,259887919332,259960337734,409600,0,0,2097152000,524288000
2816,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",2793246688,2793336864,1397631480,1397642760,349317154,349331648,1014882,1015029,1014827,1014786,349316836,349317465,1395654656,1395654656,1982464,1982464,1046383106,1046382406,991742,991772,1395655948,1395655872,1982468,1982466,0,0,4,1,10932749648,0,0,11165237248,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,495616,33592097678,9432563978,699810273,10832183296,173314932736,173299073024,0,0,1744568320,697827328,0,0,0,0,0,697827328,495616,0,349904896,10932189616,349603302642,349763668993,495616,0,0,2791309312,697827328
3072,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",3626237952,3626237952,1814280168,1814317080,453720012,453693897,1203582,1200306,1203624,1203525,453720260,453719972,1811939328,1811939328,2359296,2359296,1358254509,1358254842,1179648,1179648,1811940408,1811940351,2359301,2359297,0,0,1,4,14054623436,0,0,14495514624,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,589824,43061276631,12244746505,908329439,14061404160,224982466560,224963592192,0,0,2264924160,905969664,0,0,0,0,0,905969664,589824,0,454164480,14053872263,449470614510,449843462733,589824,0,0,3623878656,905969664
