256,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",1058316,1055220,1057284,1056252,0,0,702,2,704,711,8,16,1048576,1048576,8192,8192,1048576,1048576,8192,8192,1048768,1048727,8192,8198,0,0,0,5,4555640,0,0,8388608,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,4096,9713259,7176387,540963,8257536,132120576,131989504,0,0,1310720,524288,0,0,0,0,0,524288,4096,0,270336,4401842,127553564,127099453,4096,0,0,1572864,524288
512,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",8421376,8421376,8421376,8421376,6420,6720,19477,19931,19528,19523,6440,6676,8388608,8388608,32768,32768,8380808,8380872,28687,28687,8388800,8388759,32769,32773,0,0,5,0,36373808,0,0,67108864,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,16384,83283601,57016428,4260118,65536000,1048576000,1048051712,0,0,10485760,4194304,0,0,0,0,0,4194304,16384,0,2129920,36163579,1129658826,1131141566,16384,0,0,12582912,4194304
768,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",28385280,28385280,28385280,28385280,73708,73684,57215,56928,57179,57200,73724,73704,28311552,28311552,73728,73728,28237856,28237868,64512,64512,28311600,28311607,73728,73734,0,0,4,1,126008476,0,0,226492416,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,36864,292841949,191987817,14303514,220594176,3529506816,3528327168,0,0,35389440,14155776,0,0,0,0,0,14155776,36864,0,7151616,125711882,3987381464,3976619668,36864,0,0,42467328,14155776
1024,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",67246092,67233780,67237884,67241988,5718112,5703824,89589,89622,89535,89452,5719108,5719668,67108864,67108864,131072,131072,61409972,61409964,114688,114688,67109072,67109023,131076,131074,0,0,0,5,353142580,0,0,536870912,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,65536,931812304,454557960,33817006,522190848,8355053568,8352956416,0,0,83886080,33554432,0,0,0,0,0,33554432,65536,0,16908288,352925346,11213620080,11279561556,65536,0,0,100663296,33554432
1280,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",131269108,131284492,131274236,131279364,26486224,26098616,126471,126406,126539,126612,26490264,26487416,131072000,131072000,204800,204800,104755328,104758408,179200,179200,131072048,131072055,204805,204801,0,0,5,0,824151964,0,0,1048576000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,102400,2369523977,887193707,65945874,1019084800,16305356800,16302080000,0,0,163840000,65536000,0,0,0,0,0,65536000,102400,0,32972800,823955288,26282954198,26177564587,102400,0,0,196608000,65536000
1536,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",226793480,226781176,226775024,226799632,51511620,51532924,171411,171096,171431,171496,51508952,51510448,226492416,226492416,294912,294912,175194120,175194060,258048,258048,226492640,226492639,294916,294914,0,0,0,5,1502265176,0,0,1811939328,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,147456,4345134253,1532363019,113836466,1760034816,28160557056,28155838464,0,0,283115520,113246208,0,0,0,0,0,113246208,147456,0,56918016,1502019396,47952788968,47948230990,147456,0,0,339738624,113246208
1792,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",360062976,360062976,360048624,360077328,87011120,86894904,225011,224613,224989,224906,87010262,87011762,359661568,359661568,401408,401408,271648997,271648356,351232,351232,359662008,359661951,401409,401413,0,0,1,4,2494807856,0,0,2877292544,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,200704,7361810090,2432532588,180633878,2793799680,44700794880,44694372352,0,0,449576960,179830784,0,0,0,0,0,179830784,200704,0,90316800,2494629320,79690668288,79755487780,200704,0,0,539492352,179830784
2048,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",537411600,537378800,537378800,537411600,132603432,132536015,286715,286836,286623,286640,132603834,132603774,536870912,536870912,524288,524288,403239163,403239150,458611,458611,536871696,536871631,524293,524289,0,0,5,0,2903373448,0,0,4294967296,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,262144,7701149565,3630170770,269484800,4169138176,66706210816,66697822208,0,0,671088640,268435456,0,0,0,0,0,268435456,262144,0,134742016,2903120391,92746761452,92760613719,262144,0,0,805306368,268435456
2304,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",765089292,765061620,765080068,765070844,191120821,191184387,355790,352444,355887,355956,191120408,191119825,764411904,764411904,663552,663552,574314002,574313554,580574,580573,764412528,764412527,663556,663554,0,0,4,1,5514209532,0,0,6115295232,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,331776,16502565797,5167743086,383533328,5934809088,94956945408,94946328576,0,0,955514880,382205952,0,0,0,0,0,382205952,331776,0,191766528,5513922127,176258358924,176510333695,331776,0,0,1146617856,382205952
2560,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",1049395200,1049395200,1049384952,1049405448,262246970,262232472,433641,434036,433719,433557,262247662,262247954,1048576000,1048576000,819200,819200,786314230,786313890,716800,716797,1048576768,1048576767,819205,819201,0,0,5,0,7567420248,0,0,8388608000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,409600,22666331287,7087718663,525926830,8139571200,130233139200,130220032000,0,0,1310720000,524288000,0,0,0,0,0,524288000,409600,0,262963200,7566966157,241932507514,241985053804,409600,0,0,1572864000,524288000
2816,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",1396628980,1396662796,1396662796,1396628980,349191545,349260247,520141,519778,520243,520135,349190437,349190419,1395654656,1395654656,991232,991232,1046492728,1046492725,867323,867328,1395655064,1395655007,991232,991238,0,0,4,1,10317568116,0,0,11165237248,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,495616,31162578637,9432563817,699810066,10832183296,173314932736,173299073024,0,0,1744568320,697827328,0,0,0,0,0,697827328,495616,0,349904896,10317077689,329905192514,329926079376,495616,0,0,2093481984,697827328
3072,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",1813118976,1813118976,1813106680,1813131272,453581143,453580627,613963,614102,614060,614006,453581285,453581766,1811939328,1811939328,1179648,1179648,1358361984,1358361812,1032187,1032184,1811940136,1811940127,1179653,1179649,0,0,1,4,13266952368,0,0,14495514624,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,589824,39897380160,12244746509,908329398,14061404160,224982466560,224963592192,0,0,2264924160,905969664,0,0,0,0,0,905969664,589824,0,454164480,13266428531,424265657446,424268866179,589824,0,0,2717908993,905969665
