256,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",95.628899,0.454711,1.897446,1.884753,2016.000000,100.000000,50.000000,49.950397,0.000094,44.032304,1.200000,1.000000,0.000000,0.000000,4.000000,4.000000,524288,1572864,0,0,2097152,16384,0,16,0.000000,0.000000,179.430645,1.401802,358.861290,2.803604,0.000000,2.803603,179.430645,0.000000,0.000000,1076.583870,358.861290,50.000000,50.000000,1048576,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33554432,0,16777216,0,0,8257536,8258310,"Low (1)","Low (2)",62.500000,"Mid (5)",16777216,0,64225280,0,4194304,37814272,8978432,0,7717350,270336,270336,3432448,2904064,0,0.000000,8.392051,22.651694,49.045206,0.000000,11.645893,5.071520,0.109861,0.864149,0.072255,2.147372,0,5,2097255,16390,0,0.000000,0.000000,100.000000,100.000000,358.861290,2.803604,2097152,16384,358.878915,2.804631,0.000000,897.152344,"Mid (5)",0.000000,0,"Low (1)",0.000000,2.337179,2.879582,0.000000
512,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.322448,0.487366,1.806291,1.752527,4000.000000,100.000000,50.000000,49.975000,0.000010,40.964908,1.200000,1.000000,0.000000,0.000000,4.000000,4.000000,4194304,12582912,0,0,16777216,65536,35896,42084,0.000000,0.000000,178.251721,713.006885,356.503443,1.392592,781.069798,915.715996,178.251721,0.000000,0.000000,1069.510328,356.503443,50.000000,50.000000,8388608,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,268435456,0,134217728,0,0,65536000,65538216,"Low (1)","Low (2)",62.500000,"Mid (5)",134217728,0,508559360,0,33554432,302252032,69468160,0,61277608,2129920,2129920,27361280,23150592,0,0.000000,7.452814,20.520117,54.250824,0.000000,10.760147,4.309123,0.007761,0.816449,0.032292,1.850474,0,5,16777319,65542,0,0.000000,0.000000,99.905396,87.524414,356.503443,1.392592,16777216,65536,356.505631,1.392719,0.000000,111.407227,"Mid (5)",0.000000,0,"Low (1)",0.000000,2.159697,2.794185,0.000000
768,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.749232,0.495558,1.779565,1.755470,5984.000000,100.000000,50.000000,49.983289,0.000003,41.041097,1.200000,1.000000,0.000000,0.000000,4.000000,4.000000,14155776,42467328,0,0,56623104,147456,147400,114425,0.000000,0.000000,175.499354,467.998278,350.998708,935.996555,935.641088,726.327893,175.499354,0.000000,0.000000,1052.996125,350.998708,50.000000,50.000000,28311552,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,905969664,0,452984832,0,0,220594176,220594830,"Low (1)","Low (2)",62.500000,"Mid (5)",452984832,0,1710489600,0,113246208,1019805696,231800832,0,206291324,7151616,7151616,92233728,78041088,0,0.000000,7.097862,19.635863,56.346601,0.000000,10.295112,4.072448,0.002150,0.785118,0.020524,1.744323,0,5,56623447,147462,0,0.000000,0.000000,99.739696,87.500000,350.998708,935.996555,56623104,147456,351.000835,936.034641,0.000000,32.499023,"Mid (5)",0.000000,0,"Low (1)",0.000000,2.157794,2.849724,0.000000
1024,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.938563,0.496456,1.469234,1.477322,7968.000000,100.000000,50.000000,49.987450,0.000002,34.541274,1.200000,1.000000,0.000000,0.000000,4.000000,4.000000,33554432,100663296,0,0,134217728,262144,11479576,179395,0.000000,0.000000,147.273041,294.546082,294.546082,589.092163,25.192381,403.137926,147.273041,0.000000,0.000000,883.638245,294.546082,50.000000,50.000000,67108864,"Low (1)","Low (1)","Low (3)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,2147483648,0,1073741824,0,0,522190848,522192028,"Low (1)","Low (1)",62.500000,"Mid (4)",1073741824,0,4047503360,0,268435456,2416967680,546308096,0,488374994,16908288,16908288,218497024,184877056,0,0.000000,6.424106,17.487914,59.925341,0.000000,9.915034,3.781757,0.000751,0.847557,0.012777,1.604763,0,5,134217855,262150,0,0.000000,0.000000,91.431472,87.500000,294.546082,589.092163,134217728,262144,294.546360,589.105646,0.000000,11.504883,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.860655,2.359416,0.000000
1280,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.965970,0.498408,1.234481,1.234307,9952.000000,100.000000,50.000000,49.989952,0.000001,28.860844,1.200000,1.000000,0.000000,0.000000,4.000000,4.000000,65536000,196608000,0,0,262144000,409600,52882784,252714,0.000000,0.000000,124.183346,198.693354,248.366693,397.386708,50.103463,245.178673,124.183346,0.000000,0.000000,745.100079,248.366693,50.000000,50.000000,131072000,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,4194304000,0,2097152000,0,0,1019084800,1019085924,"Low (2)","Low (1)",62.500000,"Mid (4)",2097152000,0,7897088000,0,524288000,4720230400,1063321600,0,953139892,32972800,32972800,426598400,360960000,0,0.000000,5.172925,14.291054,67.714833,0.000000,7.962876,3.004913,0.000696,0.686538,0.008399,1.157767,0,5,262144375,409606,0,0.000000,0.000000,80.243791,87.500000,248.366693,397.386708,262144000,409600,248.367048,397.392529,0.000000,4.966797,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.502584,1.983901,0.000000
1536,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.985321,0.498834,1.171382,1.170528,11936.000000,100.000000,50.000000,49.991622,0.000000,27.370498,1.200000,1.000000,0.000000,0.000000,4.000000,4.000000,113246208,339738624,0,0,452984832,589824,102769552,342846,0.000000,0.000000,118.039192,157.385589,236.078383,314.771177,53.559563,182.966511,118.039192,0.000000,0.000000,708.235150,236.078383,50.000000,50.000000,226492416,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,7247757312,0,3623878656,0,0,1760034816,1760035469,"Low (2)","Low (1)",62.500000,"Mid (4)",3623878656,0,13636730880,0,905969664,8156086272,1833172992,0,1646199164,56918016,56918016,736985088,623591424,0,0.000000,4.840726,13.439174,69.683880,0.000000,7.509205,2.804740,0.000361,0.647924,0.006545,1.067445,0,5,452985203,589830,0,0.000000,0.000000,77.369898,87.500000,236.078383,314.771177,452984832,589824,236.078577,314.774380,0.000000,2.731445,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.419761,1.887152,0.000000
1792,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.987403,0.499143,1.115651,1.117737,13920.000000,100.000000,50.000000,49.992816,0.000000,26.136724,1.200000,1.000000,0.000000,0.000000,4.000000,4.000000,179830784,539492352,0,0,719323136,802816,174818039,449672,0.000000,0.000000,112.189500,128.216571,224.379001,256.433143,54.531121,143.632917,112.189500,0.000000,0.000000,673.137002,224.379001,50.000000,50.000000,359661568,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,11509170176,0,5754585088,0,0,2793799680,2793800341,"Low (2)","Low (1)",62.500000,"Low (3)",5754585088,0,21643919360,0,1438646272,12951027712,2906193920,0,2613166464,90316800,90316800,1170104320,990072832,0,0.000000,4.574191,12.797467,71.177716,0.000000,7.184241,2.648470,0.000209,0.618772,0.005312,0.993623,0,5,719324271,802822,0,0.000000,0.000000,75.568141,87.500000,224.379001,256.433143,719323136,802816,224.379355,256.435060,0.000000,1.634766,"Low (3)",0.000000,0,"Low (1)",0.000000,1.350232,1.795099,0.000000
2048,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.988083,0.499173,1.439007,1.445700,15904.000000,100.000000,50.000000,49.993712,0.000000,33.806328,1.200000,1.000000,0.000000,0.000000,4.000000,4.000000,268435456,805306368,0,0,1073741824,1048576,266313730,572957,0.000000,0.000000,143.381010,143.381009,286.762019,286.762019,71.123860,156.690889,143.381010,0.000000,0.000000,860.286058,286.762019,50.000000,50.000000,536870912,"Low (1)","Low (1)","Low (3)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,17179869184,0,8589934592,0,0,4169138176,4169139294,"Low (3)","Low (1)",62.500000,"Mid (4)",8589934592,0,32296140800,0,2147483648,19331547136,4332716032,0,3899654835,134742016,134742016,1746403328,1477705728,0,0.000000,6.003298,16.208230,63.322879,0.000000,8.874125,3.493278,0.000186,0.734043,0.006102,1.357857,0,5,1073742719,1048582,0,0.000000,0.000000,75.080079,87.458229,286.762019,286.762019,1073741824,1048576,286.762258,286.763659,0.000000,1.399414,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.763940,2.325005,0.000000
2304,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.992936,0.499457,1.081929,1.077130,17888.000000,100.000000,50.000000,49.994410,0.000000,25.188037,1.200000,1.000000,0.000000,0.000000,4.000000,4.000000,382205952,1146617856,0,0,1528823808,1327104,382334605,711819,0.000000,0.000000,108.020159,96.017919,216.040318,192.035838,54.028260,103.002295,108.020159,0.000000,0.000000,648.120955,216.040318,50.000000,50.000000,764411904,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,24461180928,0,12230590464,0,0,5934809088,5934809737,"Low (2)","Low (1)",62.500000,"Low (3)",12230590464,0,45970882560,0,3057647616,27524136960,6163070976,0,5551276410,191766528,191766528,2486329344,2103791616,0,0.000000,4.618325,12.899643,70.840059,0.000000,7.333886,2.671292,0.000100,0.632351,0.004146,1.000197,0,5,1528826055,1327110,0,0.000000,0.000000,74.999287,87.499774,216.040318,192.035838,1528823808,1327104,216.040636,192.036706,0.000000,758.000000,"Low (3)",0.000000,0,"Low (1)",0.000000,1.301263,1.794766,0.000000
2560,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.993122,0.499555,1.112705,1.092800,19872.000000,100.000000,50.000000,49.994968,0.000000,25.554753,1.200000,1.000000,0.000000,0.000000,4.000000,4.000000,524288000,1572864000,0,0,2097152000,1638400,524728505,867727,0.000000,0.000000,107.752802,86.202242,215.505605,172.404484,53.921668,91.308609,107.752802,0.000000,0.000000,646.516814,215.505605,50.000000,50.000000,1048576000,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,33554432000,0,16777216000,0,0,8139571200,8139572328,"Low (2)","Low (1)",62.500000,"Low (3)",16777216000,0,63045632000,0,4194304000,37755289600,8447590400,0,7613645497,262963200,262963200,3410329600,2885632000,0,0.000000,4.421446,12.357566,72.089209,0.000000,7.006872,2.558388,0.000036,0.605055,0.003564,0.957864,0,5,2097152183,1638406,0,0.000000,0.000000,74.990169,87.499390,215.505605,172.404484,2097152000,1638400,215.505624,172.405115,0.000000,551.000000,"Low (3)",0.000000,0,"Low (1)",0.000000,1.320160,1.760214,0.000000
