2816,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)",99.881542,0.986113,0.984016,0.984639,56353.000000,100.000000,100.000000,99.994676,0.000000,21.846117,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,25121783808,7929856,176319330,1069039,52.777778,0.000000,285.856381,50.755749,1286.353717,406.045996,9.028381,54.739834,285.856381,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,5582618624,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,44660948992,0,22330474496,0,0,13964724224,13964728125,"Low (1)","Low (2)",0.000000,"Idle (0)",22330474496,0,323918757888,0,5590548480,44668878848,50338725888,0,12393376061,175448064,175448064,5584601088,1396893696,0,0.000000,0.492203,24.235892,13.211391,11.581475,0.000000,49.633142,0.000079,0.505829,0.031528,0.308462,0,5,11863067431,7929862,0,0.000000,52.761123,98.514241,93.432769,607.444811,406.045996,11863064576,7929856,607.444957,406.046303,0.000000,256.000000,"High (9)",0.000000,0,"Low (1)",0.000000,1.065741,1.227570,0.000000
3072,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)",99.916827,0.986067,0.976091,0.983045,61473.000000,100.000000,100.000000,99.995120,0.000000,21.810795,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,32614907904,9437184,229908296,1280914,52.777778,0.000000,287.263054,46.755054,1292.683741,374.040434,9.112358,50.768706,287.263054,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,7247757312,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,57982058496,0,28991029248,0,0,18129125376,18129129984,"Low (1)","Low (2)",0.000000,"Idle (0)",28991029248,0,420520919040,0,7257194496,57991495680,65343062016,0,16089222144,227672064,227672064,7250116608,1813413888,0,0.000000,0.491356,24.226766,13.179183,11.587278,0.000000,49.671485,0.000060,0.505139,0.029391,0.309341,0,5,15401485847,9437190,0,0.000000,52.762511,98.507221,93.265014,610.433989,374.040434,15401484288,9437184,610.434051,374.040672,0.000000,198.000000,"High (9)",0.000000,0,"Low (1)",0.000000,1.065005,1.227149,0.000000
3328,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)",99.918141,0.986809,0.976810,0.977632,66593.000000,100.000000,100.000000,99.995495,0.000000,21.690744,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,41466986496,11075584,292401372,1509706,52.777778,0.000000,286.059220,42.977647,1287.266491,343.821178,9.077064,46.866052,286.059220,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,9214885888,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,73719087104,0,36859543552,0,0,23048636416,23048640322,"Low (1)","Low (2)",0.000000,"Idle (0)",36859543552,0,534640590848,0,9225961472,73730162688,83066880000,0,20455221570,289349632,289349632,9217654784,2305452032,0,0.000000,0.484805,23.947179,13.055979,11.485284,0.000000,50.198373,0.000046,0.498766,0.026519,0.303049,0,5,19581635455,11075590,0,0.000000,52.763685,98.507231,93.184423,607.875843,343.821178,19581632512,11075584,607.875935,343.821364,0.000000,155.000000,"High (9)",0.000000,0,"Low (1)",0.000000,1.057808,1.220627,0.000000
3584,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)",99.951698,0.986851,0.978206,0.979228,71713.000000,100.000000,100.000000,99.995817,0.000000,21.726182,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,51791265792,12845056,368483179,1778274,52.777778,0.000000,286.566808,39.978628,1289.550637,319.829027,9.174862,44.277241,286.566808,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,11509170176,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,92073361408,0,46036680704,0,0,28786171904,28786175803,"Low (1)","Low (2)",0.000000,"Idle (0)",46036680704,0,667737391104,0,11522015232,92086206464,103736672256,0,25547213115,361267200,361267200,11512381440,2879299584,0,0.000000,0.489668,24.220758,13.120668,11.620113,0.000000,49.714543,0.000026,0.503703,0.025108,0.305413,0,5,24456991407,12845062,0,0.000000,52.764691,98.493486,92.870401,608.954467,319.829027,24456986624,12845056,608.954587,319.829176,0.000000,124.000000,"High (9)",0.000000,0,"Low (1)",0.000000,1.059127,1.214637,0.000000
3840,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)",99.946922,0.986832,0.967566,0.966444,76833.000000,100.000000,100.000000,99.996095,0.000000,21.442577,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,63700992000,14745600,458634242,2134191,52.777778,0.000000,281.107683,36.602562,1264.984574,292.820503,9.107633,42.381109,281.107683,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,14155776000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,113246208000,0,56623104000,0,0,35404646400,35404651008,"Low (1)","Low (2)",0.000000,"Idle (0)",56623104000,0,821270937600,0,14170521600,113260953600,127578931200,0,31421033472,444211200,444211200,14159462400,3541248000,0,0.000000,0.483185,24.192028,13.105833,11.659700,0.000000,49.741430,0.000030,0.497617,0.023578,0.296600,0,5,30081028735,14745606,0,0.000000,52.765564,98.475354,92.288839,597.353827,292.820503,30081024000,14745600,597.353921,292.820622,0.000000,99.000000,"High (9)",0.000000,0,"Low (1)",0.000000,1.042180,1.207044,0.000000
4096,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)",99.953700,0.874446,0.934693,0.933201,81953.000000,100.000000,100.000000,99.996339,0.000000,20.705041,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,77309411328,16777216,828001581,3760179,52.777778,0.000000,274.157911,33.466541,1233.710598,267.732334,13.213324,60.005277,274.157911,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,17179869184,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,137438953472,0,68719476736,0,0,42966974464,42966979072,"Low (1)","Low (2)",0.000000,"Idle (0)",68719476736,0,996700848128,0,17196646400,137455730688,154820149248,0,38132517888,538968064,538968064,17184063488,4297588736,0,0.000000,0.510342,26.535586,15.316415,10.987684,0.000000,45.889741,0.000020,0.470850,0.021687,0.267675,0,5,36507228127,16777222,0,0.000000,52.766327,97.732991,86.869490,582.585560,267.732334,36507222016,16777216,582.585658,267.732430,0.000000,79.000000,"High (8)",0.000000,0,"Low (1)",0.000000,0.975671,1.167499,0.000000
4352,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)",99.967634,0.987447,0.957131,0.956244,87073.000000,100.000000,100.000000,99.996555,0.000000,21.216314,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,92729769984,18939904,687673631,2925215,52.777778,0.000000,279.906841,32.158414,1259.580785,257.267317,9.340911,39.734214,279.906841,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,20606615552,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,164852924416,0,82426462208,0,0,51536070656,51536075264,"Low (1)","Low (2)",0.000000,"Idle (0)",82426462208,0,1195486740480,0,20625555456,164871864320,185686818816,0,45737503744,646324224,646324224,20611350528,5154613248,0,0.000000,0.476198,24.322326,12.248351,11.761760,0.000000,50.381557,0.000014,0.498497,0.020729,0.290568,0,5,43789063855,18939910,0,0.000000,52.767000,98.434058,91.206956,594.802038,257.267317,43789058048,18939904,594.802116,257.267398,0.000000,67.000000,"High (9)",0.000000,0,"Low (1)",0.000000,1.030114,1.194523,0.000000
4608,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)",99.973365,0.986086,0.960121,0.960126,92193.000000,100.000000,100.000000,99.996746,0.000000,21.302453,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,110075314176,21233664,885403472,3548482,52.777778,0.000000,280.216126,30.405395,1260.972568,243.243165,10.142778,40.649790,280.216126,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,24461180928,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,195689447424,0,97844723712,0,0,61174849536,61174853448,"Low (1)","Low (2)",0.000000,"Idle (0)",97844723712,0,1419088232448,0,24482414592,195710681088,220405432320,0,54291827016,767066112,767066112,24466489344,6118612992,0,0.000000,0.478722,24.009826,11.376729,11.905962,0.000000,51.399172,0.000017,0.511046,0.019789,0.298735,0,5,51980018071,21233670,0,0.000000,52.767599,98.294460,89.824780,595.459268,243.243165,51980009472,21233664,595.459367,243.243233,0.000000,57.000000,"High (9)",0.000000,0,"Low (1)",0.000000,1.037986,1.199350,0.000000
4864,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)",99.969700,0.986706,0.896403,0.896411,97313.000000,100.000000,100.000000,99.996917,0.000000,19.888819,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,129459290112,23658496,1038287281,4187748,52.777778,0.000000,261.502013,26.881374,1176.759057,215.050997,9.437824,38.065791,261.502013,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,28768731136,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,230149849088,0,115074924544,0,0,71946225664,71946230272,"Low (1)","Low (2)",0.000000,"Idle (0)",115074924544,0,1668964941824,0,28792389632,230173507584,259202482176,0,63851326464,901980160,901980160,28774645760,7195879424,0,0.000000,0.447736,23.942988,10.848289,12.151318,0.000000,51.851276,0.000014,0.479404,0.018583,0.260393,0,5,61133563743,23658502,0,0.000000,52.768134,98.297384,88.487146,555.691777,215.050997,61133553664,23658496,555.691868,215.051051,0.000000,45.000000,"High (8)",0.000000,0,"Low (1)",0.000000,0.957856,1.119824,0.000000
5120,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)",99.964467,0.986163,0.917108,0.917027,102433.000000,100.000000,100.000000,99.997071,0.000000,20.346241,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,1,1,0,0,150994944000,26214400,1286035317,5010498,52.777778,0.000000,267.096410,26.083633,1201.933845,208.669070,10.236961,39.884031,267.096410,0.000000,0.000000,31.000000,31.000000,22.222222,12.500000,33554432000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,268435456000,0,134217728000,0,0,83913113600,83913118208,"Low (1)","Low (2)",0.000000,"Low (1)",134217728000,0,1946576486400,0,33580646400,268461670400,302304460800,0,74471836672,1051852800,1051852800,33560985600,8392704000,0,0.000000,0.458031,23.961399,10.932145,12.081935,0.000000,51.784315,0.000012,0.490601,0.017853,0.273710,0,5,71303179943,26214406,0,0.000000,52.768617,98.194908,86.858521,567.579871,208.669070,71303168000,26214400,567.579966,208.669118,0.000000,39.000000,"High (8)",0.000000,0,"Low (1)",0.000000,0.984276,1.145512,0.000000
5376,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.986214,0.820855,0.820814,107553.000000,100.000000,100.000000,99.997211,0.000000,18.211555,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,174795522048,28901376,1566836530,5879697,52.777778,0.000000,241.592548,22.469544,1087.166464,179.756359,9.745170,36.569640,241.592548,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,38843449344,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,310747594752,0,155373797376,0,0,97138427904,97138432512,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",155373797376,0,2253382483968,0,38872350720,310776496128,349937860608,0,86209195008,1217470464,1217470464,38850674688,9715378176,0,0.000000,0.412904,23.928181,10.467192,12.411810,0.000000,52.105448,0.000006,0.439589,0.017137,0.217734,0,5,82542343967,28901382,0,0.000000,52.769053,98.102353,85.709559,513.384163,179.756359,82542329856,28901376,513.384251,179.756397,0.000000,31.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.864224,"<OVERFLOW>","<OVERFLOW>"
5632,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.986479,0.791407,0.790366,112673.000000,100.000000,100.000000,99.997337,0.000000,17.536030,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,200974270464,31719424,1873126546,6770133,52.777778,0.000000,231.962512,20.593262,1043.831302,164.746102,9.728748,35.163091,231.962512,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,44660948992,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,357287591936,0,178643795968,0,0,111685083136,111685087744,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",178643795968,0,2590842552320,0,44692668416,357319311360,402329174016,0,99119238144,1399619584,1399619584,44668878848,11170193408,0,0.000000,0.399159,23.872681,10.400928,12.502480,0.000000,52.184007,0.000005,0.423148,0.016262,0.201330,0,5,94904534823,31719430,0,0.000000,52.769449,98.029555,84.472095,492.920337,164.746102,94904516608,31719424,492.920432,164.746133,0.000000,25.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.826960,"<OVERFLOW>","<OVERFLOW>"
5888,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.986497,0.745790,0.742135,117793.000000,100.000000,100.000000,99.997453,0.000000,16.465917,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,229644435456,34668544,2288589901,7826740,52.777778,0.000000,218.073767,18.518492,981.331952,148.147939,9.779755,33.445748,218.073767,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,51032096768,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,408256774144,0,204128387072,0,0,127615993856,127615997756,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",204128387072,0,2960416309248,0,51066765312,408291442688,459704893440,0,113257802044,1599086592,1599086592,51040763904,12763441152,0,0.000000,0.377750,23.907798,10.274122,12.676191,0.000000,52.174611,0.000006,0.396844,0.015721,0.176957,0,5,"<OVERFLOW>",34668550,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",82.736125,"<OVERFLOW>",148.147939,"<OVERFLOW>",34668544,"<OVERFLOW>",148.147965,0.000000,21.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.769097,"<OVERFLOW>","<OVERFLOW>"
6144,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.986829,0.793179,0.793184,122913.000000,100.000000,100.000000,99.997559,0.000000,17.598571,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,260919263232,37748736,2736057796,8762630,52.777778,0.000000,232.987212,18.960547,1048.442455,151.684382,10.994202,35.210559,232.987212,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,57982058496,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,463856467968,0,231928233984,0,0,144994074624,144994079232,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",231928233984,0,3363563372544,0,58019807232,463894216704,522291511296,0,128680725504,1816657920,1816657920,57991495680,14501412864,0,0.000000,0.400032,23.880085,10.577593,12.530590,0.000000,51.970614,0.000007,0.422770,0.014950,0.203359,0,5,"<OVERFLOW>",37748742,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",82.073334,"<OVERFLOW>",151.684382,"<OVERFLOW>",37748736,"<OVERFLOW>",151.684407,0.000000,20.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.830997,"<OVERFLOW>","<OVERFLOW>"
6400,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.986647,0.665125,0.665696,128033.000000,100.000000,100.000000,99.997657,0.000000,14.769955,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,294912000000,40960000,3350960316,10277116,52.777778,0.000000,195.586384,15.280186,880.138728,122.241490,10.000644,30.671141,195.586384,0.000000,0.000000,0.000000,0.000000,22.222222,12.500000,65536000000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,524288000000,0,262144000000,0,0,163882240000,163882243905,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",262144000000,0,3801743360000,0,65576960000,524328960000,590315520000,0,145443842369,2053120000,2053120000,65546240000,16390400000,0,0.000000,0.344841,23.932611,10.000391,12.894474,0.000000,52.316489,0.000003,0.355453,0.014609,0.141128,0,5,"<OVERFLOW>",40960006,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",79.974187,"<OVERFLOW>",122.241490,"<OVERFLOW>",40960000,"<OVERFLOW>",122.241507,0.000000,14.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.679086,"<OVERFLOW>","<OVERFLOW>"
