256,"Graphics Device (0)","2","14","matSum(float*, float*, float*, int)",34.180254,0.697898,1.492514,1.451269,33.000000,100.000000,100.000000,96.969697,0.066761,35.250951,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,32768,8192,0,530,50.000000,0.000000,116.250111,58.125055,232.500222,58.125055,0.000000,3.760532,116.250111,0.000000,0.000000,0.000000,0.000000,50.000000,100.000000,16384,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,65536,65536,0,0,0,67584,72096,"Low (1)","Low (1)",0.000000,"Idle (0)",65536,0,1376256,0,65536,196608,393216,0,70048,4096,4096,32768,14336,0,0.000000,8.608939,14.062311,40.518783,0.000000,0.000000,19.772187,10.667794,0.289499,2.504974,3.575513,0,5,16631,8198,0,0.000000,50.000000,100.000000,100.000000,116.250111,58.125055,16384,8192,118.002661,58.167627,0.000000,35.476718,"Low (2)",0.000000,0,"Low (1)",0.000000,2.771396,0.191056,0.000000
384,"Graphics Device (0)","2","14","matSum(float*, float*, float*, int)",46.771440,0.720131,1.785837,2.010886,33.000000,100.000000,100.000000,96.969697,0.032592,48.796793,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,73728,18432,8,18467,50.000000,0.000000,194.021053,97.010526,388.042105,97.010526,42.105263,97.194737,194.021053,0.000000,0.000000,0.000000,0.000000,50.000000,100.000000,36864,"Low (1)","Mid (4)","Low (2)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,147456,147456,0,0,0,152064,157020,"Low (3)","Low (2)",0.000000,"Idle (0)",147456,0,3096576,0,147456,442368,884736,0,152412,9216,9216,73728,32256,0,0.000000,11.102266,14.143002,40.337747,0.000000,0.000000,16.665754,10.406239,0.272578,3.114734,3.957679,0,5,37111,18438,0,0.000000,50.000000,100.000000,92.230903,194.021053,97.010526,36864,18432,195.321053,97.042105,0.000000,26.315789,"Mid (4)",0.000000,0,"Low (1)",0.000000,3.785510,0.346379,0.000000
512,"Graphics Device (0)","2","14","matSum(float*, float*, float*, int)",69.881690,0.755404,1.331665,1.320777,33.000000,100.000000,100.000000,96.969697,0.020955,32.039411,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,131072,32768,22512,38583,50.000000,0.000000,180.648807,90.324403,361.297614,90.324403,62.053924,106.353347,180.648807,0.000000,0.000000,0.000000,0.000000,50.000000,100.000000,65536,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,262144,262144,0,0,0,270336,276012,"Mid (6)","Low (2)",0.000000,"Idle (0)",262144,0,5505024,0,262144,786432,1572864,0,267820,16384,16384,131072,57344,0,0.000000,5.150699,8.417000,68.686076,0.000000,0.000000,9.507877,3.574877,0.172140,1.824086,2.667246,0,5,65639,32774,0,0.000000,50.000000,21.075439,50.164795,180.648807,90.324403,65536,32768,180.932725,90.340942,0.000000,13.782410,"Mid (4)",0.000000,0,"Low (1)",0.000000,2.539897,0.343113,0.000000
640,"Graphics Device (0)","2","14","matSum(float*, float*, float*, int)",81.777879,0.830777,1.014509,1.024297,33.000000,100.000000,100.000000,96.969697,0.013468,24.841716,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,204800,51200,81912,58794,50.000000,0.000000,157.296467,78.648233,314.592934,78.648233,125.824885,90.313364,157.296467,0.000000,0.000000,0.000000,0.000000,50.000000,100.000000,102400,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,409600,409600,0,0,0,422400,428089,"High (7)","Low (2)",0.000000,"Idle (0)",409600,0,8601600,0,409600,1228800,2457600,0,415289,25600,25600,204800,89600,0,0.000000,2.836779,5.748446,80.582481,0.000000,0.000000,5.799360,1.654194,0.123075,1.311615,1.944050,0,5,102647,51206,0,0.000000,50.000000,18.179688,50.000000,157.296467,78.648233,102400,51200,157.675883,78.657450,0.000000,7.680491,"Mid (4)",0.000000,0,"Low (1)",0.000000,2.013854,0.319987,0.000000
768,"Graphics Device (0)","2","14","matSum(float*, float*, float*, int)",88.059661,0.867339,0.942063,0.939231,33.000000,100.000000,100.000000,96.969697,0.009282,22.775006,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,294912,73728,145516,79668,50.000000,0.000000,154.636954,77.318477,309.273907,77.318477,152.602478,83.547749,154.636954,0.000000,0.000000,0.000000,0.000000,50.000000,100.000000,147456,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,589824,589824,0,0,0,608256,613902,"High (8)","Low (1)",0.000000,"Idle (0)",589824,0,12386304,0,589824,1769472,3538944,0,595470,36864,36864,294912,129024,0,0.000000,2.121848,5.271185,83.885135,0.000000,0.000000,4.627734,1.026435,0.113677,1.206468,1.747518,0,5,147559,73734,0,0.000000,50.000000,1.101345,50.000000,154.636954,77.318477,147456,73728,154.744970,77.324769,0.000000,5.243494,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.857146,0.321604,0.000000
896,"Graphics Device (0)","2","14","matSum(float*, float*, float*, int)",90.225016,0.864194,0.936839,0.938886,33.000000,100.000000,100.000000,96.969697,0.006872,22.765700,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,401408,100352,200732,102734,50.000000,0.000000,157.268426,78.634213,314.536853,78.634213,157.290367,80.500710,157.268426,0.000000,0.000000,0.000000,0.000000,50.000000,100.000000,200704,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,802816,802816,0,0,0,827904,833549,"High (8)","Low (2)",0.000000,"Idle (0)",802816,0,16859136,0,802816,2408448,4816896,0,808461,50176,50176,401408,175616,0,0.000000,1.920083,5.144321,84.369946,0.000000,0.000000,4.391233,1.104895,0.111184,1.159416,1.798922,0,5,200807,100358,0,0.000000,50.000000,0.000000,50.000000,157.268426,78.634213,200704,100352,157.349136,78.638915,0.000000,3.917919,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.886504,0.321317,0.000000
1024,"Graphics Device (0)","2","14","matSum(float*, float*, float*, int)",92.424969,0.884213,0.944589,0.945092,33.000000,100.000000,100.000000,96.969697,0.004560,22.914568,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,524288,131072,262176,139300,50.000000,0.000000,159.212876,79.606438,318.425752,79.606438,159.232311,84.603705,159.212876,0.000000,0.000000,0.000000,0.000000,50.000000,100.000000,262144,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,1048576,1048576,0,0,0,1081344,1086268,"High (8)","Low (2)",0.000000,"Idle (0)",1048576,0,22020096,0,1048576,3145728,6291456,0,1053500,65536,65536,524288,229376,0,0.000000,1.376696,5.016548,85.386344,0.000000,0.000000,4.309482,0.856380,0.104948,1.169428,1.780175,0,5,262391,131078,0,0.000000,50.000000,0.000000,50.000000,159.212876,79.606438,262144,131072,159.362891,79.610082,0.000000,3.036744,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.899082,0.330020,0.000000
1152,"Graphics Device (0)","2","14","matSum(float*, float*, float*, int)",94.151936,0.873977,0.941879,0.952831,33.000000,100.000000,100.000000,96.969697,0.003615,23.101563,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,663552,165888,331808,173416,50.000000,0.000000,163.069947,81.534974,326.139895,81.534974,163.085676,85.235032,163.069947,0.000000,0.000000,0.000000,0.000000,50.000000,100.000000,331776,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,1327104,1327104,0,0,0,1368576,1373583,"High (8)","Low (2)",0.000000,"Idle (0)",1327104,0,27869184,0,1327104,3981312,7962624,0,1332111,82944,82944,663552,290304,0,0.000000,1.440065,5.045367,85.389430,0.000000,0.000000,4.334130,0.691670,0.107870,1.187002,1.804465,0,5,332023,165894,0,0.000000,50.000000,0.000000,50.000000,163.069947,81.534974,331776,165888,163.191349,81.537923,0.000000,2.457530,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.905330,0.339888,0.000000
1280,"Graphics Device (0)","2","14","matSum(float*, float*, float*, int)",94.999416,0.874703,0.943912,0.952348,33.000000,100.000000,100.000000,96.969697,0.002926,23.089311,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,819200,204800,409632,212184,50.000000,0.000000,164.234162,82.117081,328.468324,82.117081,164.246993,85.077787,164.234162,0.000000,0.000000,0.000000,0.000000,50.000000,100.000000,409600,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,1638400,1638400,0,0,0,1689600,1694544,"High (8)","Low (2)",0.000000,"Idle (0)",1638400,0,34406400,0,1638400,4915200,9830400,0,1643344,102400,102400,819200,358400,0,0.000000,1.341498,5.091336,85.923650,0.000000,0.000000,4.046714,0.531099,0.108278,1.199916,1.757509,0,5,409703,204806,0,0.000000,50.000000,0.000000,50.000000,164.234162,82.117081,409600,204800,164.275461,82.119487,0.000000,2.004811,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.886453,0.342764,0.000000
1408,"Graphics Device (0)","2","14","matSum(float*, float*, float*, int)",95.770395,0.881158,0.941779,0.955395,33.000000,100.000000,100.000000,96.969697,0.002765,23.163083,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,991232,247808,495656,253264,50.000000,0.000000,165.650519,82.825260,331.301038,82.825260,165.663888,84.648827,165.650519,0.000000,0.000000,0.000000,0.000000,50.000000,100.000000,495616,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,1982464,1982464,0,0,0,2044416,2050068,"High (8)","Low (2)",0.000000,"Idle (0)",1982464,0,41631744,0,1982464,5947392,11894784,0,1988116,123904,123904,991232,433664,0,0.000000,1.336611,5.116461,85.943487,0.000000,0.000000,4.042771,0.456706,0.108256,1.207554,1.788154,0,5,495719,247814,0,0.000000,50.000000,0.000000,50.000000,165.650519,82.825260,495616,247808,165.684945,82.827265,0.000000,1.671157,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.899943,0.342572,0.000000
