256,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",98304,98304,65536,65536,0,0,550,2,523,544,0,0,32768,32768,32768,32768,32768,32768,32768,32768,32816,32823,32772,32770,0,0,0,5,391748,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,1039643,63441,5632,67584,2162688,2097152,0,0,0,0,0,0,0,0,0,4096,2048,0,4096,263734,11302454,1699920,256,0,0,0,0
512,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",393216,393216,262144,262144,11764,13040,19737,19672,19760,19799,11652,11512,131072,131072,131072,131072,107588,107644,126993,126994,131120,131127,131073,131077,0,0,1,4,1050300,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,3374663,240928,17920,270336,8650752,8388608,0,0,0,0,0,0,0,0,0,16384,8192,0,16384,914987,46485100,7242019,1024,0,0,0,0
768,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",884736,884736,589824,589824,65488,65744,45261,43744,45203,45260,65328,65508,294912,294912,294912,294912,229580,229440,285696,285696,294960,294967,294916,294914,0,0,0,5,2418104,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,8468033,538439,38400,608256,19464192,18874368,0,0,0,0,0,0,0,0,0,36864,18432,0,36864,2270484,118507322,18121351,2304,0,0,0,0
1024,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",1572864,1572864,1048576,1048576,127432,129765,74227,71118,74199,74136,127404,127388,524288,524288,524288,524288,396894,396927,507904,507904,524336,524343,524288,524294,0,0,4,1,3881320,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,13920062,954165,67072,1081344,34603008,33554432,0,0,0,0,0,0,0,0,0,65536,32768,0,65536,3741600,196764894,30314824,4096,0,0,0,0
1280,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",2457600,2457600,1638400,1638400,201986,202018,109527,110062,109735,109616,202065,202010,819200,819200,819200,819200,617230,617265,793600,793600,819344,819303,819205,819201,0,0,1,4,6197320,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,24595519,1488152,103936,1689600,54067200,52428800,0,0,0,0,0,0,0,0,0,102400,51200,0,102400,6033014,319059088,48944539,6400,0,0,0,0
1536,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",3538944,3538944,2359296,2359296,293002,293035,153717,153571,153631,153607,293059,293053,1179648,1179648,1179648,1179648,886213,886217,1142783,1142783,1179696,1179703,1179653,1179649,0,0,1,4,9709020,0,0,4718592,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,35809843,2141441,148992,2433024,77856768,75497472,0,0,0,0,0,0,0,0,0,147456,73728,0,147456,9563522,509160594,77190774,9216,0,0,0,0
1792,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",4816896,4816896,3211264,3211264,400074,399995,206361,208152,207118,207099,400009,399995,1605632,1605632,1605632,1605632,1205622,1205591,1555454,1555455,1605680,1605687,1605633,1605637,0,0,1,4,13381504,0,0,6422528,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,49719865,2914129,202240,3311616,105971712,102760448,0,0,0,0,0,0,0,0,0,200704,100352,0,200704,13232097,704523188,97570911,12544,0,0,0,0
2048,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",6291456,6291456,4194304,4194304,523574,523617,270295,270358,270401,270224,523588,523633,2097152,2097152,2097152,2097152,1573523,1573542,2031616,2031616,2097200,2097207,2097157,2097153,0,0,1,4,14425548,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,52454838,3804409,263680,4325376,138412032,134217728,0,0,0,0,0,0,0,0,0,262144,131072,0,262144,14248927,756689480,115534774,16384,0,0,0,0
2304,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",7962624,7962624,5308416,5308416,663322,662786,335704,336242,335193,335172,663306,663343,2654208,2654208,2654208,2654208,1991399,1991418,2571263,2571263,2654256,2654263,2654213,2654209,0,0,1,4,20380328,0,0,10616832,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,83172628,4814095,333312,5474304,175177728,169869312,0,0,0,0,0,0,0,0,0,331776,165888,0,331776,20233012,1073197774,179864399,20736,0,0,0,0
2560,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",9830400,9830400,6553600,6553600,818571,818635,415664,415284,415812,415776,818554,818640,3276800,3276800,3276800,3276800,2458233,2458163,3174400,3174399,3276848,3276855,3276800,3276806,0,0,0,5,27596508,0,0,13107200,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,103067915,5942551,411136,6758400,216268800,209715200,0,0,0,0,0,0,0,0,0,409600,204800,0,409600,27425752,1459532052,221521800,25600,0,0,0,0
2816,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",11894784,11894784,7929856,7929856,990770,991222,502798,499233,502984,502826,990748,990791,3964928,3964928,3964928,3964928,2974188,2974153,3841020,3841015,3964976,3964983,3964932,3964930,0,0,0,5,30456396,0,0,15859712,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,113551338,7189705,497152,8177664,261685248,253755392,0,0,0,0,0,0,0,0,0,495616,247808,0,495616,30297039,1612433460,247425893,30976,0,0,0,0
3072,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",14155776,14155776,9437184,9437184,1179412,1179368,596268,596313,596286,596203,1179390,1179356,4718592,4718592,4718592,4718592,3539200,3539183,4571012,4571025,4718640,4718647,4718597,4718593,0,0,5,0,41097480,0,0,18874368,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,154850850,8556347,591360,9732096,311427072,301989888,0,0,0,0,0,0,0,0,0,589824,294912,0,589824,40912299,2184923232,333877632,36864,0,0,0,0
3328,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",16613376,16613376,11075584,11075584,1384179,1384266,698737,698620,698907,698783,1384213,1384226,5537792,5537792,5537792,5537792,4153597,4153587,5364714,5364720,5537840,5537847,5537793,5537797,0,0,1,4,43077672,0,0,22151168,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,161093389,10040581,693760,11421696,365494272,354418688,0,0,0,0,0,0,0,0,0,692224,346112,0,692224,42945688,2285263148,350048002,43264,0,0,0,0
3584,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",19267584,19267584,12845056,12845056,1605455,1605507,808982,809536,809561,809459,1605452,1605502,6422528,6422528,6422528,6422528,4817054,4817053,6221800,6221781,6422576,6422583,6422532,6422530,0,0,0,5,49182776,0,0,25690112,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,183498656,11644149,804352,13246464,423886848,411041792,0,0,0,0,0,0,0,0,0,802816,401408,0,802816,49013849,2611529276,399268756,50176,0,0,0,0
3840,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",22118400,22118400,14745600,14745600,1843206,1843263,927399,926333,927253,927225,1843209,1843186,7372800,7372800,7372800,7372800,5529620,5529644,7142355,7142359,7372848,7372855,7372804,7372802,0,0,0,5,63637792,0,0,29491200,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,239759796,13367118,923136,15206400,486604800,471859200,0,0,0,0,0,0,0,0,0,921600,460800,0,921600,63451602,3383256664,516667733,57600,0,0,0,0
4096,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",25165824,25165824,16777216,16777216,2096965,2097170,1058365,1057537,1058257,1058189,2097055,2097071,8388608,8388608,8388608,8388608,6291543,6291556,8124690,8124663,8388656,8388663,8388609,8388613,0,0,5,0,64925360,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,242664953,15207684,1050112,17301504,553648128,536870912,0,0,0,0,0,0,0,0,0,1048576,524288,0,1048576,64748521,3446047840,532523373,65536,0,0,0,0
4352,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",28409856,28409856,18939904,18939904,2367522,2367531,1186783,1190838,1186867,1186956,2367526,2367502,9469952,9469952,9469952,9469952,7102470,7102437,9173594,9173602,9470000,9470007,9469957,9469953,0,0,1,4,74021480,0,0,37879808,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,277217924,17168207,1185280,19531776,625016832,606076928,0,0,0,0,0,0,0,0,0,1183744,591872,0,1183744,73851465,3926913892,602403368,73984,0,0,0,0
4608,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",31850496,31850496,21233664,21233664,2654704,2655045,1334913,1331248,1334929,1334802,2654712,2654730,10616832,10616832,10616832,10616832,7962141,7962122,10283941,10283941,10616880,10616887,10616837,10616833,0,0,1,4,91258156,0,0,42467328,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,343401256,19246328,1328640,21897216,700710912,679477248,0,0,0,0,0,0,0,0,0,1327104,663552,0,1327104,91091685,4866043652,742567308,82944,0,0,0,0
4864,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",35487744,35487744,23658496,23658496,2957473,2957490,1484530,1485244,1484446,1485063,2957490,2957481,11829248,11829248,11829248,11829248,8871730,8871752,11458808,11458770,11829296,11829303,11829249,11829253,0,0,1,4,100123272,0,0,47316992,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,377212396,21443857,1480192,24397824,780730368,757071872,0,0,0,0,0,0,0,0,0,1478656,739328,0,1478656,99954965,5332515830,814356347,92416,0,0,0,0
5120,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",39321600,39321600,26214400,26214400,3277283,3277350,1645647,1645915,1645903,1645602,3277357,3277294,13107200,13107200,13107200,13107200,9829852,9829843,12693972,12693835,13109256,13109372,13107204,13107202,0,0,0,5,102226028,0,0,52428800,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,382961180,23760717,1639936,27033600,865075200,838860800,0,0,0,0,0,0,0,0,0,1638400,819200,0,1638400,102058794,5436413116,832833876,102400,0,0,0,0
5376,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",43352064,43352064,28901376,28901376,3612869,3613092,1813427,1813271,1813618,1813503,3612926,3612875,14450688,14450688,14450688,14450688,10837639,10837630,13995605,13995526,14450736,14450743,14450688,14450694,0,0,0,5,112969668,0,0,57802752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,469739445,26195206,1807872,29804544,953745408,924844032,0,0,0,0,0,0,0,0,0,1806336,903168,0,1806336,112807772,6009575778,1012001096,112896,0,0,0,0
5632,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",47579136,47579136,31719424,31719424,3965167,3965163,1990317,1990612,1990090,1990344,3965184,3965138,15859712,15859712,15859712,15859712,11894596,11894554,15355153,15355024,15859760,15859767,15859716,15859714,0,0,0,5,123447284,0,0,63438848,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,464654511,28749792,1984000,32710656,1046740992,1015021568,0,0,0,0,0,0,0,0,0,1982464,991232,0,1982464,123278545,6563034028,1004979655,123904,0,0,0,0
5888,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",52002816,52002816,34668544,34668544,4334570,4334173,2171443,2174338,2171413,2171509,4334500,4334587,17334272,17334272,17334272,17334272,13000408,13000401,16782629,16782425,17334320,17334327,17334273,17334277,0,0,1,4,135255160,0,0,69337088,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,559547402,31421716,2168320,35751936,1144061952,1109393408,0,0,0,0,0,0,0,0,0,2166784,1083392,0,2166784,135074696,7193808362,1205868957,135424,0,0,0,0
6144,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",56623104,56623104,37748736,37748736,4721016,4721098,2368813,2368923,2368906,2368892,4721067,4720995,18874368,18874368,18874368,18874368,14153491,14153369,18254520,18254482,18874512,18874471,18874369,18874373,0,0,1,4,166649260,0,0,75497472,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,645318027,34213100,2360832,38928384,1245708288,1207959552,0,0,0,0,0,0,0,0,0,2359296,1179648,0,2359296,166466064,8868161460,1359249063,147456,0,0,0,0
