256,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.361317,0.979923,0.608453,0.608702,960.000000,100.000000,100.000000,99.791667,0.000391,11.095761,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,524288,2621440,0,0,2097152,65536,0,5,1048600,65542,37356,510,50.000000,0.000000,11.238937,359.645993,44.955749,2.809734,0.000000,48.484848,100.000000,100.000000,1.601569,22.390070,11.238937,44.955749,2.809734,44.956778,2.809992,0.000000,224.778320,0.000000,0.000000,449.557492,89.911498,25.000000,12.500000,262144,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432,0,16777216,0,0,1966080,1966848,"Low (1)","Low (1)","Low (1)","Low (2)",1.196402,47.025192,6.915452,0.000039,25.416657,18.276717,0.023722,0.930124,35.416667,"Max (10)",16777216,0,17039360,0,1048576,25231360,2686976,0,1434112,36864,36864,1064960,862208,0,0.000000,0.000000,0,0.000000,0.506956,0,1048576,65536,4.028493,0.000000,0.114260,0.101435
512,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.899341,0.993629,0.600315,0.600292,1888.000000,100.000000,100.000000,99.894068,0.000050,10.905676,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,4194304,20971520,0,0,16777216,262144,0,5,8648090,262150,210255,35632,50.000000,0.000000,11.318644,181.098299,45.274575,1.414830,0.000000,49.230769,99.636602,96.875000,1.134778,196.926715,11.318644,45.274575,1.414830,46.675038,1.414863,0.000000,28.295898,0.000000,0.000000,452.745749,90.549150,25.000000,12.500000,2097152,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,268435456,0,134217728,0,0,15466496,15467264,"Low (1)","Low (1)","Low (1)","Low (2)",1.182792,46.983852,6.986811,0.000003,25.542075,18.140777,0.005907,0.995289,35.416667,"Max (10)",134217728,0,131072000,0,8388608,201588736,19136512,0,11239936,278528,278528,8454144,6856704,0,0.000000,0.000000,0,0.000000,0.497168,0,8388608,262144,4.067868,0.000000,0.066012,0.096480
768,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.824504,0.997331,0.597509,0.597632,2816.000000,100.000000,100.000000,99.928977,0.000015,10.844794,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,14155776,70778880,0,0,56623104,589824,0,5,28571034,589830,3214819,111636,50.000000,0.000000,11.313529,120.677642,45.254116,965.421135,0.000000,49.484536,89.553734,93.905131,5.138672,182.725277,11.313529,45.254116,965.421135,45.668880,965.430956,0.000000,8.379883,0.000000,0.000000,452.541157,90.508231,25.000000,12.500000,7077888,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,905969664,0,452984832,0,0,51904512,51905280,"Low (1)","Low (1)","Low (1)","Low (2)",1.162143,45.786991,10.269652,0.000015,24.806310,17.031991,0.001806,0.796915,35.416667,"Max (10)",452984832,0,436469760,0,28311552,680067072,61931520,0,37675520,921600,921600,28459008,23095296,0,0.000000,0.000000,0,0.000000,0.490982,0,28311552,589824,4.071445,0.000000,0.053888,0.090290
1024,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.901533,0.998144,0.595918,0.595921,3744.000000,100.000000,100.000000,99.946581,0.000006,10.807421,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,33554432,167772160,0,0,134217728,1048576,0,5,67887326,1048582,9299043,169404,50.000000,0.000000,11.330387,90.643092,45.321546,725.144740,0.000000,49.612403,87.303123,93.750000,6.280050,117.151660,11.330387,45.321546,725.144740,45.847276,725.148890,0.000000,3.540039,0.000000,0.000000,453.215463,90.643093,25.000000,12.500000,16777216,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2147483648,0,1073741824,0,0,122683392,122684160,"Low (1)","Low (1)","Low (1)","Low (2)",1.160334,45.806750,10.143569,0.000013,24.939053,17.017535,0.000739,0.805762,35.416667,"Max (10)",1073741824,0,1027604480,0,67108864,1611661312,143654912,0,88998400,2162688,2162688,67371008,54689792,0,0.000000,0.000000,0,0.000000,0.488991,0,67108864,1048576,4.071321,0.000000,0.036914,0.089332
1280,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.937165,0.998744,0.595043,0.595067,4672.000000,100.000000,100.000000,99.957192,0.000003,10.788131,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,65536000,327680000,0,0,262144000,1638400,0,5,132369682,1638406,17954538,240576,50.000000,0.000000,11.335712,72.548559,45.342850,580.388475,0.000000,49.689441,87.339197,93.750000,6.211166,85.221886,11.335712,45.342850,580.388475,45.791768,580.390601,0.000000,1.813477,0.000000,0.000000,453.428497,90.685699,25.000000,12.500000,32768000,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4194304000,0,2097152000,0,0,239206400,239207168,"Low (1)","Low (1)","Low (1)","Low (2)",1.157318,45.707727,10.488889,0.000023,24.907567,16.860377,0.000956,0.757954,35.416667,"Max (10)",2097152000,0,1998848000,0,131072000,3147366400,276889600,0,173466112,4198400,4198400,131481600,106752000,0,0.000000,0.000000,0,0.000000,0.486873,0,131072000,1638400,4.073649,0.000000,0.031994,0.087195
1536,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.953575,0.998860,0.594451,0.594476,5600.000000,100.000000,100.000000,99.964286,0.000002,10.774881,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,113246208,566231040,0,0,452984832,2359296,0,5,228828530,2359302,30952362,332042,50.000000,0.000000,11.340229,60.481221,45.360916,483.849772,0.000000,49.740933,87.365496,93.750000,6.199004,68.095925,11.340229,45.360916,483.849772,45.828783,483.851004,0.000000,1.049805,0.000000,0.000000,453.609162,90.721832,25.000000,12.500000,56623104,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,7247757312,0,3623878656,0,0,412876800,412877568,"Low (1)","Low (1)","Low (1)","Low (2)",1.156814,45.597717,10.539190,0.000014,25.047977,16.793316,0.000225,0.751294,35.416667,"Max (10)",3623878656,0,3444572160,0,226492416,5438177280,474218496,0,299336192,7225344,7225344,227082240,184393728,0,0.000000,0.000000,0,0.000000,0.486084,0,226492416,2359296,4.074613,0.000000,0.026727,0.086728
1792,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.995982,0.999239,0.594041,0.593993,6528.000000,100.000000,100.000000,99.969363,0.000001,10.764297,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,179830784,899153920,0,0,719323136,3211264,0,5,363294756,3211270,49016152,438788,50.000000,0.000000,11.343575,51.856342,45.374300,414.850740,0.000000,49.777778,87.381648,93.750000,6.183795,56.685319,11.343575,45.374300,414.850740,45.832657,414.851515,0.000000,677.000000,0.000000,0.000000,453.742997,90.748599,25.000000,12.500000,89915392,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,11509170176,0,5754585088,0,0,655097856,655098624,"Low (1)","Low (1)","Low (1)","Low (2)",1.153958,45.464278,10.711020,0.000016,25.114714,16.717915,0.000137,0.729595,35.416667,"Max (10)",5754585088,0,5459148800,0,359661568,8635088896,748224512,0,474866176,11440128,11440128,360464384,292726784,0,0.000000,0.000000,0,0.000000,0.485412,0,359661568,3211264,4.076356,0.000000,0.022109,0.086257
2048,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.991437,0.999370,0.593712,0.593715,7456.000000,100.000000,100.000000,99.973176,0.000001,10.757890,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,268435456,1342177280,0,0,1073741824,4194304,0,5,542580044,4194310,73111211,563118,50.000000,0.000000,11.345023,45.380092,45.380093,363.040740,0.000000,49.805447,87.397039,93.750000,6.179872,48.741048,11.345023,45.380093,363.040740,45.862668,363.041260,0.000000,453.000000,0.000000,0.000000,453.800926,90.760185,25.000000,12.500000,134217728,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,17179869184,0,8589934592,0,0,977272832,977273600,"Low (1)","Low (1)","Low (1)","Low (2)",1.158046,45.753914,10.059415,0.000009,25.166871,16.961842,0.000087,0.793583,35.416667,"Max (10)",8589934592,0,8136949760,0,536870912,12889096192,1111490560,0,708313600,17039360,17039360,537919488,436862976,0,0.000000,0.000000,0,0.000000,0.486535,0,536870912,4194304,4.076128,0.000000,0.017766,0.088467
2304,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.995894,0.999443,0.593468,0.593390,8384.000000,100.000000,100.000000,99.976145,0.000001,10.750952,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,382205952,1911029760,0,0,1528823808,5308416,0,5,772235108,5308446,104127010,703995,50.000000,0.000000,11.342855,40.330150,45.371419,322.641203,0.000000,49.826990,87.402889,93.750000,6.180425,42.788242,11.342855,45.371419,322.641203,45.835763,322.643026,0.000000,318.000000,0.000000,0.000000,453.714193,90.742839,25.000000,12.500000,191102976,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,24461180928,0,12230590464,0,0,1390804992,1390806528,"Low (1)","Low (1)","Low (1)","Low (2)",1.150511,45.454965,10.858978,0.000014,25.119732,16.598230,0.000065,0.714996,35.416667,"Max (10)",12230590464,0,11572346880,0,764411904,18351194112,1576599552,0,1007936512,24219648,24219648,765739008,621914112,0,0.000000,0.000000,0,0.000000,0.484126,0,764411904,5308416,4.076641,0.000000,0.017530,0.084978
2560,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.985049,0.999533,0.593211,0.593215,9312.000000,100.000000,100.000000,99.978522,0.000000,10.746920,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,524288000,2621440000,0,0,2097152000,6553600,0,5,1059216018,6553606,142796185,858152,50.000000,0.000000,11.345946,36.307028,45.383785,290.456223,0.000000,49.844237,87.407112,93.750000,6.180412,38.033384,11.345946,45.383785,290.456223,45.844299,290.456489,0.000000,232.000000,0.000000,0.000000,453.837849,90.767570,25.000000,12.500000,262144000,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432000,0,16777216000,0,0,1907097600,1907098368,"Low (1)","Low (1)","Low (1)","Low (2)",1.152117,45.386112,10.750107,0.000019,25.276466,16.620843,0.000046,0.713079,35.416667,"Max (10)",16777216000,0,15859712000,0,1048576000,25172377600,2156134400,0,1381990912,33177600,33177600,1050214400,852992000,0,0.000000,0.000000,0,0.000000,0.484199,0,1048576000,6553600,4.076570,0.000000,0.015812,0.085399
