131072,GeForce GTX 750 (0),2,14,"subSeqMax(int*, int*, int, int)",95.445561,0.167012,0.622732,0.627535,1726.976562,99.979151,99.663571,85.593189,0.000751,14.190905,48.365517,1.030303,0.000000,0.000000,4.570791,17.275087,4352,266494,0,0,32768,19970,0,5,16544,19976,0,14,50.000000,0.000000,9.673760,1.209331,5.527983,6.737905,0.000000,31.066783,100.000000,100.000000,0.000000,4.836985,5.527983,5.527983,6.737905,5.581968,6.739929,0.000000,1.727494,0.000000,0.000000,359.661724,5.873482,174.996185,17.948172,16384,Low (1),Low (1),Low (1),Idle (0),Low (1),Low (2),0,0,0,0,0,0,0,0,4096,221053,221213,Low (1),Low (1),Low (1),Low (1),6.545920,70.805614,17.780227,0.000000,0.316940,2.814885,0.375727,0.798965,4.774657,High (8),4096,0,3576288,8192,618533,565376,1282117,0,200098,28977,28977,33289,18571,0,0.000000,0.000000,0,0.000000,0.607967,0,16384,19970,0.000000,0.000000,0.164862,0.396859
262144,GeForce GTX 750 (0),2,14,"subSeqMax(int*, int*, int, int)",97.308700,0.168022,0.634708,0.701401,3162.234375,99.993380,99.992527,85.035320,0.000395,15.875487,41.822310,1.030303,0.000000,0.000000,5.818182,17.333333,8704,401536,0,0,65536,19968,0,5,62864,19974,12,1612,50.000000,0.000000,9.405612,766.129879,6.840445,4.168396,0.000000,38.323353,99.890137,95.037059,2.565166,344.587434,6.840445,6.840445,4.168396,13.123100,4.169649,0.000000,1.068819,0.000000,0.000000,335.288704,7.267973,137.500000,17.948718,32768,Low (1),Low (1),Low (1),Idle (0),Low (1),Low (2),0,0,0,0,0,0,0,0,4096,404766,404928,Low (1),Low (1),Low (1),Low (1),7.402896,65.443106,21.548991,0.000000,0.511786,3.220056,0.357531,0.962070,5.241810,High (7),4096,0,6443069,8192,1171459,966656,2420738,0,366605,54787,54787,58113,31105,0,0.000000,0.000000,0,0.000000,0.680284,0,32768,19968,0.000000,0.000000,0.109230,0.444333
524288,GeForce GTX 750 (0),2,14,"subSeqMax(int*, int*, int, int)",94.044477,0.170484,0.614444,0.609990,6044.234375,99.996594,99.996082,84.560449,0.000207,13.813446,37.224888,1.030303,0.000000,0.000000,6.736842,17.333333,17408,671872,0,0,131072,19968,0,5,65568,19974,53221,31238,50.000000,0.000000,7.176208,338.414842,6.043122,1.841264,0.000000,43.389831,14.898682,92.257612,4.907547,2.880479,6.043122,6.043122,1.841264,6.046073,1.841817,0.000000,483.449219,0.000000,0.000000,247.815221,6.420817,118.750000,17.948718,65536,Low (1),Low (1),Low (1),Idle (0),Low (1),Low (2),0,0,0,0,0,0,0,0,4096,773662,773822,Low (2),Low (1),Low (1),Low (1),6.433728,47.811733,40.609590,0.000000,0.842329,2.816529,0.171914,0.802548,5.608171,Mid (6),4096,0,12177533,8192,2277379,1769472,4698114,0,700939,106499,106499,108033,56449,0,0.000000,0.000000,0,0.000000,0.597499,0,65536,19968,0.000000,0.000000,0.074527,0.437101
1048576,GeForce GTX 750 (0),2,14,"subSeqMax(int*, int*, int, int)",98.554605,0.169067,0.633089,0.630828,11808.281250,99.998272,99.997598,84.305510,0.000106,14.289177,34.697648,1.030303,0.000000,0.000000,7.314286,17.333333,34816,1212544,0,0,262144,19968,0,5,131224,19974,131153,38310,50.000000,0.000000,7.327527,187.584681,6.699453,1.020620,0.000000,46.460980,0.000000,92.307692,6.703593,1.958130,6.699453,6.699453,1.020620,6.707222,1.020926,0.000000,267.977539,0.000000,0.000000,247.905927,7.118169,109.375000,17.948718,131072,Low (1),Low (1),Low (1),Idle (0),Low (1),Low (2),0,0,0,0,0,0,0,0,4096,1511460,1511620,Low (2),Low (1),Low (1),Low (1),6.879609,42.766665,44.962035,0.000000,0.925399,2.972960,0.090259,0.895238,5.849153,Mid (6),4096,0,23646337,8192,4489219,3375104,9252863,0,1369617,209923,209923,207874,107138,0,0.000000,0.000000,0,0.000000,0.616989,0,131072,19968,0.000000,0.000000,0.056218,0.451617
2097152,GeForce GTX 750 (0),2,14,"subSeqMax(int*, int*, int, int)",92.373595,0.168550,0.651620,0.711466,23336.281250,99.999129,99.998784,84.174055,0.000054,16.118006,33.371468,1.030303,0.000000,0.000000,7.641791,17.333333,69632,2293888,0,0,524288,19968,0,5,262176,19974,262226,38960,50.000000,0.000000,7.468460,99.876723,7.134052,556.456031,0.000000,48.165569,0.000000,92.257612,7.136283,1.060267,7.134052,7.134052,556.456031,7.134923,556.623236,0.000000,142.680664,0.000000,0.000000,249.705743,7.579930,104.687500,17.948718,262144,Low (1),Low (1),Low (1),Idle (0),Low (1),Low (2),0,0,0,0,0,0,0,0,4096,2987044,2987204,Low (2),Low (1),Low (1),Low (1),7.218359,41.664744,45.622546,0.000000,0.926792,3.068992,0.049341,0.942713,5.989710,Mid (6),4096,0,46584193,8192,8912899,6586368,18362367,0,2706961,416771,416771,407554,208514,0,0.000000,0.000000,0,0.000000,0.697600,0,262144,19968,0.000000,0.000000,0.026181,0.480331
4194304,GeForce GTX 750 (0),2,14,"subSeqMax(int*, int*, int, int)",99.510629,0.168081,0.686196,0.689662,46392.281250,99.999563,99.999388,84.107136,0.000027,15.625144,32.691539,1.030303,0.000000,0.000000,7.816794,17.333333,139264,4456576,0,0,1048576,19968,0,5,524440,19974,654097,40758,50.000000,0.000000,8.262159,56.510646,8.072949,314.845030,0.000000,49.065644,0.000000,92.307692,10.071739,642.650928,8.072949,8.072949,314.845030,8.075290,314.939634,0.000000,80.729492,0.000000,0.000000,274.488167,8.577509,102.343750,17.948718,524288,Low (1),Low (1),Low (1),Idle (0),Low (1),Low (2),0,0,0,0,0,0,0,0,4096,5938212,5938372,Low (2),Low (1),Low (1),Low (1),7.490754,39.874992,47.046724,0.000000,0.938766,3.181050,0.025448,0.949145,6.066008,Mid (6),4096,0,92459905,8192,17760259,13008896,36581375,0,5381649,830467,830467,806914,411266,0,0.000000,0.000000,0,0.000000,0.674436,0,524288,19968,0.000000,0.000000,0.011544,0.481577
8388608,GeForce GTX 750 (0),2,14,"subSeqMax(int*, int*, int, int)",99.343444,0.181768,0.687774,0.752556,92504.281250,99.999781,99.999694,84.073114,0.000014,17.050702,32.347239,1.030303,0.000000,0.000000,7.907336,17.333333,278528,8781952,0,0,2097152,19968,0,5,1048608,19974,1075596,39788,50.000000,0.000000,8.572690,29.656875,8.473393,165.231160,0.000000,49.528416,0.000000,92.307692,8.691738,329.237651,8.473393,8.473393,165.231160,8.473651,165.280809,0.000000,42.366211,0.000000,0.000000,283.862798,9.002980,101.171875,17.948718,1048576,Low (1),Low (1),Low (1),Idle (0),Low (1),Low (2),0,0,0,0,0,0,0,0,4096,11840548,11840708,Low (2),Low (1),Low (1),Low (1),7.727666,36.798434,49.823925,0.000000,0.861505,3.271453,0.013161,0.982425,6.105813,Mid (6),4096,0,184210347,8192,35454979,25853952,73019391,0,10731025,1657859,1657859,1605634,816770,0,0.000000,0.000000,0,0.000000,0.738372,0,1048576,19968,0.000000,0.000000,0.007477,0.513955
12582912,GeForce GTX 750 (0),2,14,"subSeqMax(int*, int*, int, int)",99.708609,0.181819,0.699735,0.755159,138616.281250,99.999854,99.999796,84.061720,0.000009,17.109878,32.231821,1.030303,0.000000,0.000000,7.937984,17.333333,417792,13107328,0,0,3145728,19968,0,5,1573016,19974,1572937,38578,50.000000,0.000000,8.635304,19.992848,8.568364,111.388731,0.000000,49.684619,0.000000,92.257612,8.568762,215.202046,8.568364,8.568364,111.388731,8.569192,111.422201,0.000000,28.560547,0.000000,0.000000,285.614920,9.103887,100.781250,17.948718,1572864,Low (1),Low (1),Low (1),Idle (0),Low (1),Low (2),0,0,0,0,0,0,0,0,4096,17742884,17743044,Low (2),Low (1),Low (1),Low (1),7.758571,36.651552,49.957541,0.000000,0.814890,3.296363,0.008648,0.977048,6.119339,Mid (6),4096,0,275960747,8192,53149699,38699008,109457407,0,16080401,2485251,2485251,2404354,1222274,0,0.000000,0.000000,0,0.000000,0.742183,0,1572864,19968,0.000000,0.000000,0.006780,0.528608
16777216,GeForce GTX 750 (0),2,14,"subSeqMax(int*, int*, int, int)",91.720715,0.181867,0.703646,0.765127,184728.281250,99.999890,99.999846,84.056014,0.000007,17.335846,32.173989,1.030303,0.000000,0.000000,7.953398,17.333333,557056,17432704,0,0,4194304,19968,0,5,2097256,19974,2226897,40406,50.000000,0.000000,8.690976,15.120610,8.640349,84.243403,0.000000,49.763091,0.000000,92.307692,9.174904,170.469700,8.640349,8.640349,84.243403,8.640778,84.268717,0.000000,21.600586,0.000000,0.000000,287.293718,9.180371,100.585938,17.948718,2097152,Low (1),Low (1),Low (1),Idle (0),Low (1),Low (2),0,0,0,0,0,0,0,0,4096,23645220,23645380,Low (2),Low (1),Low (1),Low (1),7.871823,36.135206,50.516574,0.000000,0.643988,3.330869,0.006758,0.972188,6.126152,Mid (6),4096,0,367711147,8192,70844419,51544064,145895423,0,21429777,3312643,3312643,3203074,1627778,0,0.000000,0.000000,0,0.000000,0.750301,0,2097152,19968,0.000000,0.000000,0.003920,0.518674
20971520,GeForce GTX 750 (0),2,14,"subSeqMax(int*, int*, int, int)",99.537774,0.181839,0.706892,0.707136,230840.281250,99.999912,99.999877,84.052588,0.000005,16.021967,32.139251,1.030303,0.000000,0.000000,7.962675,17.333333,696320,21758080,0,0,5242880,19968,0,5,2881074,19974,2751304,39796,50.000000,0.000000,8.708938,12.135627,8.668305,67.612781,0.000000,49.810293,0.000000,92.307692,9.097726,134.751514,8.668305,8.668305,67.612781,9.526836,67.633098,0.000000,17.335938,0.000000,0.000000,287.789429,9.210074,100.468750,17.948718,2621440,Low (1),Low (1),Low (1),Idle (0),Low (1),Low (2),0,0,0,0,0,0,0,0,4096,29547556,29547716,Low (2),Low (1),Low (1),Low (1),7.910699,35.871874,50.655211,0.000000,0.747374,3.320162,0.006252,0.980759,6.130255,Mid (6),4096,0,459461547,8192,88539139,64389120,182333439,0,26779153,4140035,4140035,4001794,2033282,0,0.000000,0.000000,0,0.000000,0.691920,0,2621440,19968,0.000000,0.000000,0.002873,0.504797
