256,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",90.364109,0.798878,0.366051,0.372115,33.000000,100.000000,100.000000,96.969697,0.017267,8.713950,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,131072,65536,0,5,65560,65542,0,530,50.000000,0.000000,11.138310,5.569155,44.553241,44.553241,0.000000,33.333333,100.000000,100.000000,0.000000,368.956531,11.138310,44.553241,44.553241,44.569557,44.557320,0.000000,3.480721,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,16384,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,65536,65536,0,0,0,67584,68746,"Low (1)","Low (1)","Low (1)","Mid (4)",0.750419,1.962182,53.480240,1.185159,0.000000,1.912495,0.525238,0.044666,0.000000,"Idle (0)",65536,0,1376256,0,65536,196608,393216,0,64394,4096,4096,32768,14336,0,0.000000,0.000000,0,0.000000,0.455192,0,65536,65536,0.124212,0.000000,39.928691,0.210909
512,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",97.559429,0.829208,0.329790,0.329286,33.000000,100.000000,100.000000,96.969697,0.004265,7.727610,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,524288,262144,0,5,262168,262150,50905,46426,50.000000,0.000000,10.544494,5.272247,42.177976,42.177976,0.000000,33.333333,80.888367,96.875000,8.190422,7.469767,10.544494,42.177976,42.177976,42.181838,42.178942,0.000000,843.558594,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,65536,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,262144,262144,0,0,0,270336,271489,"Low (3)","Low (1)","Low (1)","Mid (4)",0.506653,1.716590,54.782216,1.194943,0.000000,0.962932,0.214054,0.032600,0.000000,"Idle (0)",262144,0,5505024,0,262144,786432,1572864,0,254849,16384,16384,131072,57344,0,0.000000,0.000000,0,0.000000,0.398021,0,262144,262144,0.120866,0.000000,40.420710,0.169301
768,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",98.899555,0.830361,0.331043,0.332256,33.000000,100.000000,100.000000,96.969697,0.001915,7.800454,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,1179648,589824,0,5,589872,589830,141268,91076,50.000000,0.000000,10.734864,5.367432,42.939456,42.939456,0.000000,33.333333,76.072184,96.875000,10.284375,6.630374,10.734864,42.939456,42.939456,42.942950,42.939893,0.000000,381.683594,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,147456,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,589824,589824,0,0,0,608256,609421,"Low (3)","Low (1)","Low (1)","Mid (4)",0.348586,1.738785,55.197838,1.221826,0.000000,0.858078,0.096976,0.032702,0.000000,"Idle (0)",589824,0,12386304,0,589824,1769472,3538944,0,572301,36864,36864,294912,129024,0,0.000000,0.000000,0,0.000000,0.400202,0,589824,589824,0.124239,0.000000,40.337391,0.167817
1024,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.377033,0.833702,0.327697,0.328688,33.000000,100.000000,100.000000,96.969697,0.001056,7.717785,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,2097152,1048576,0,5,1048600,1048582,259233,149174,50.000000,0.000000,10.671473,5.335736,42.685892,42.685892,0.000000,33.333333,75.279236,96.875000,10.552971,6.072641,10.671473,42.685892,42.685892,42.686869,42.686136,0.000000,213.428711,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,262144,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,1048576,1048576,0,0,0,1081344,1082512,"Low (3)","Low (1)","Low (1)","Mid (4)",0.374291,1.712219,55.522338,1.174438,0.000000,0.816464,0.054446,0.032449,0.000000,"Idle (0)",1048576,0,22020096,0,1048576,3145728,6291456,0,1016720,65536,65536,524288,229376,0,0.000000,0.000000,0,0.000000,0.397576,0,1048576,1048576,0.123395,0.000000,40.145398,0.167958
1280,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.566312,0.832980,0.322307,0.323476,33.000000,100.000000,100.000000,96.969697,0.000687,7.595899,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,3276800,1638400,0,5,1638448,1638406,407789,223454,50.000000,0.000000,10.514058,5.257029,42.056231,42.056231,0.000000,33.333333,75.121582,96.875000,10.467571,5.735860,10.514058,42.056231,42.056231,42.057463,42.056385,0.000000,134.579102,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,409600,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,1638400,1638400,0,0,0,1689600,1690761,"Low (3)","Low (1)","Low (1)","Mid (4)",0.329346,1.676872,55.494329,1.254711,0.000000,0.796958,0.034156,0.031605,0.000000,"Idle (0)",1638400,0,34406400,0,1638400,4915200,9830400,0,1588105,102400,102400,819200,358400,0,0.000000,0.000000,0,0.000000,0.389441,0,1638400,1638400,0.121658,0.000000,40.221045,0.160978
1536,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.747172,0.831593,0.322320,0.321567,33.000000,100.000000,100.000000,96.969697,0.000478,7.551346,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,4718592,2359296,0,5,2359320,2359302,588843,312203,50.000000,0.000000,10.522276,5.261138,42.089104,42.089104,0.000000,33.333333,75.048828,96.875000,10.504775,5.569604,10.522276,42.089104,42.089104,42.089532,42.089211,0.000000,93.531250,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,589824,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2359296,2359296,0,0,0,2433024,2434194,"Low (3)","Low (1)","Low (1)","Mid (4)",0.328088,1.686833,55.185080,1.237035,0.000000,0.781377,0.024159,0.031591,0.000000,"Idle (0)",2359296,0,49545216,0,2359296,7077888,14155776,0,2286482,147456,147456,1179648,516096,0,0.000000,0.000000,0,0.000000,0.387713,0,2359296,2359296,0.121587,0.000000,40.562930,0.162908
1792,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.803299,0.832451,0.318347,0.316394,33.000000,100.000000,100.000000,96.969697,0.000349,7.430032,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,6422528,3211264,0,5,3211408,3211270,931863,418742,50.000000,0.000000,10.409320,5.204660,41.637282,41.637282,0.000000,33.333333,75.021549,96.875000,12.082545,5.429413,10.409320,41.637282,41.637282,41.639149,41.637359,0.000000,67.978516,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,802816,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,3211264,3211264,0,0,0,3311616,3312775,"Low (3)","Low (1)","Low (1)","Mid (4)",0.333310,1.650427,55.369332,1.244983,0.000000,0.763180,0.017716,0.030869,0.000000,"Idle (0)",3211264,0,67436544,0,3211264,9633792,19267584,0,3111815,200704,200704,1605632,702464,0,0.000000,0.000000,0,0.000000,0.381332,0,3211264,3211264,0.120235,0.000000,40.430952,0.159231
2048,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.849111,0.835676,0.328503,0.328448,33.000000,100.000000,100.000000,96.969697,0.000269,7.713210,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,8388608,4194304,0,5,4453786,4194310,1048041,542378,50.000000,0.000000,11.072235,5.536118,44.288941,44.288941,0.000000,33.333333,75.012112,96.875000,11.066586,5.727135,11.072235,44.288941,44.288941,47.028891,44.289004,0.000000,55.360352,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,1048576,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4194304,4194304,0,0,0,4325376,4326537,"Low (3)","Low (1)","Low (1)","Mid (4)",0.333027,1.708967,55.545174,1.209094,0.000000,0.782475,0.014258,0.031965,0.000000,"Idle (0)",4194304,0,88080384,0,4194304,12582912,25165824,0,4064137,262144,262144,2097152,917504,0,0.000000,0.000000,0,0.000000,0.396214,0,4194304,4194304,0.124077,0.000000,40.209566,0.165473
2304,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.877723,0.835282,0.317154,0.317578,33.000000,100.000000,100.000000,96.969697,0.000214,7.458013,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,10616832,5308416,0,5,5308464,5308422,1326640,681436,50.000000,0.000000,10.702753,5.351376,42.811011,42.811011,0.000000,33.333333,75.009645,96.874981,10.699011,5.495606,10.702753,42.811011,42.811011,42.811398,42.811059,0.000000,42.282227,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,1327104,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,5308416,5308416,0,0,0,5474304,5475481,"Low (3)","Low (1)","Low (1)","Mid (4)",0.328046,1.653481,55.502390,1.231546,0.000000,0.763889,0.012343,0.030896,0.000000,"Idle (0)",5308416,0,111476736,0,5308416,15925248,31850496,0,5143449,331776,331776,2654208,1161216,0,0.000000,0.000000,0,0.000000,0.382145,0,5308416,5308416,0.120007,0.000000,40.319101,0.158307
2560,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.908836,0.835022,0.316923,0.317686,33.000000,100.000000,100.000000,96.969697,0.000172,7.460598,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,13107200,6553600,0,5,6554385,6553606,1767800,837368,50.000000,0.000000,10.706854,5.353427,42.827415,42.827415,0.000000,33.333333,75.004883,96.874969,11.552476,5.472154,10.706854,42.827415,42.827415,42.832545,42.827454,0.000000,34.261719,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,1638400,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,6553600,6553600,0,0,0,6758400,6759565,"Low (3)","Low (1)","Low (1)","Mid (4)",0.327474,1.652780,55.351590,1.243289,0.000000,0.748637,0.008600,0.030984,0.000000,"Idle (0)",6553600,0,137625600,0,6553600,19660800,39321600,0,6349709,409600,409600,3276800,1433600,0,0.000000,0.000000,0,0.000000,0.382970,0,6553600,6553600,0.119933,0.000000,40.477206,0.159440
2816,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.921891,0.835594,0.320278,0.320863,33.000000,100.000000,100.000000,96.969697,0.000142,7.535241,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,15859712,7929856,0,5,7929904,7929862,2077300,1006954,50.000000,0.000000,10.815525,5.407762,43.262098,43.262098,0.000000,33.333333,75.003481,96.871166,11.332912,5.493535,10.815525,43.262098,43.262098,43.262360,43.262131,0.000000,28.602539,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,1982464,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,7929856,7929856,0,0,0,8177664,8178834,"Low (3)","Low (1)","Low (1)","Mid (4)",0.329011,1.669499,55.568055,1.241584,0.000000,0.762321,0.008698,0.031101,0.000000,"Idle (0)",7929856,0,166526976,0,7929856,23789568,47579136,0,7682962,495616,495616,3964928,1734656,0,0.000000,0.000000,0,0.000000,0.386505,0,7929856,7929856,0.121226,0.000000,40.229203,0.160528
3072,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.937845,0.836517,0.321424,0.321871,33.000000,100.000000,100.000000,96.969697,0.000118,7.558933,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,18874368,9437184,0,5,9437208,9437190,2488883,1197118,50.000000,0.000000,10.859513,5.429756,43.438051,43.438051,0.000000,33.333333,75.002119,96.864488,11.455984,5.510168,10.859513,43.438051,43.438051,43.438162,43.438079,0.000000,24.131836,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,2359296,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,9437184,9437184,0,0,0,9732096,9733242,"Low (3)","Low (1)","Low (1)","Mid (4)",0.328359,1.673995,55.432994,1.255164,0.000000,0.756246,0.006671,0.031350,0.000000,"Idle (0)",9437184,0,198180864,0,9437184,28311552,56623104,0,9143162,589824,589824,4718592,2064384,0,0.000000,0.000000,0,0.000000,0.388051,0,9437184,9437184,0.121893,0.000000,40.353755,0.161467
3328,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.943809,0.836000,0.320704,0.320849,33.000000,100.000000,100.000000,96.969697,0.000101,7.534948,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,22151168,11075584,0,5,11335090,11075590,2898441,1402056,50.000000,0.000000,10.826088,5.413044,43.304354,43.304354,0.000000,33.333333,75.001770,96.769994,11.332596,5.481890,10.826088,43.304354,43.304354,44.318994,43.304377,0.000000,20.499023,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,2768896,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,11075584,11075584,0,0,0,11421696,11422844,"Low (3)","Low (1)","Low (1)","Mid (4)",0.326868,1.673853,55.445171,1.233831,0.000000,0.760559,0.005150,0.031243,0.000000,"Idle (0)",11075584,0,232587264,0,11075584,33226752,66453504,0,10730364,692224,692224,5537792,2422784,0,0.000000,0.000000,0,0.000000,0.386390,0,11075584,11075584,0.121413,0.000000,40.362702,0.160622
3584,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.943807,0.835472,0.317348,0.316844,33.000000,100.000000,100.000000,96.969697,0.000087,7.440927,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,25690112,12845056,0,5,13104586,12845062,3470628,1624596,50.000000,0.000000,10.701875,5.350938,42.807501,42.807501,0.000000,33.333333,75.000810,96.803393,11.566233,5.414137,10.701875,42.807501,42.807501,43.672412,42.807521,0.000000,17.471680,0.000000,0.000000,0.000000,0.000000,25.000000,12.500000,3211264,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,12845056,12845056,0,0,0,13246464,13247620,"Low (3)","Low (1)","Low (1)","Mid (4)",0.322834,1.652108,55.545897,1.221350,0.000000,0.749763,0.004210,0.030810,0.000000,"Idle (0)",12845056,0,269746176,0,12845056,38535168,77070336,0,12444548,802816,802816,6422528,2809856,0,0.000000,0.000000,0,0.000000,0.381561,0,12845056,12845056,0.120141,0.000000,40.314398,0.158629
