288,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,89.702157,1.060587,0.777505,29.466251,1.227760,89.702157,1.060587,0.150259,0.082380,0.042906,0.000000,0.000000,0.000000,1.965388,1.791195,1.227760,29.466251,0.000000,65.787192,100.000000,100.000000,95.833333,0.000000,29.466251,0.000000,0.000000,100.000000,0.000000,1.242453,874.000000,29.230553,0.000000,0.000000,1.200000,1.000659,2.500000,2.500000,0,0,1119744,62249,155520,6480,0,2,0,16597,15126,236568,10594,0.000000,0.000000,1060.785050,58.971344,28.013970,1.254523,0.000000,248.340820,99.771167,106278,98496,1396023,1060128,47775744,0,0,23887872,0,0,0,0,0,2.229668,11.657536,4.276995,0.000000,24.953679,0.138263,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",2265408,2606513,2452883,0.000000,0,0.000000,0.000000,0.000000,0.000000,23887872,0,10285056,0,995328,33924096,3234816,0,0.000000,0,0.000000,248832,10368,0,1.227760,0,10882,1.288627,34.609780,0.274316,5.319849,0.000000,3.087700,18.772063,9.492214,0.000000
576,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,97.953426,1.064899,0.831847,31.956870,681.746564,97.953426,1.064899,0.153950,0.084014,0.042882,0.000000,0.000000,0.000000,14.674430,987.391670,681.746564,31.956870,0.000000,65.788611,100.000000,100.000000,70.816856,0.000000,31.956870,0.000000,0.000000,100.000000,0.000000,1.231593,1714.000000,29.122909,0.000000,0.000000,1.200000,1.000249,2.500000,2.500000,0,0,8957952,497788,1244160,25920,0,0,0,914099,60065,1891603,41570,0.000000,0.000000,1150.447327,63.929665,30.366729,683.357558,0.000000,0.000000,99.883314,798387,767232,11192876,8470656,382205952,0,0,191102976,0,0,0,0,0,2.224578,11.133757,5.358716,0.000000,25.914298,0.110928,"Mid (6)","Low (1)","Idle (0)","Low (1)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",17770752,20506561,19396483,0.000000,0,0.000000,0.000000,0.000000,0.000000,191102976,0,76972032,0,7962624,271060992,20901888,0,0.000000,0,0.000000,1990656,41472,0,681.746564,0,348918,5.601333,33.970726,0.033336,5.856041,0.000000,2.986200,18.267461,9.678960,0.000000
864,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.010171,1.054730,0.839608,32.203452,458.004645,99.010171,1.054730,0.155863,0.084573,0.042874,0.000000,0.000000,0.000000,26.419981,678.456684,458.004645,32.203452,0.000000,65.789292,100.000000,100.000000,46.335368,0.000000,32.203452,0.000000,0.000705,100.000000,0.000000,1.219883,2554.000000,28.895602,0.000000,0.000000,1.200000,1.000052,2.500000,2.500000,0,0,30233088,1679704,4199040,58320,0,9,0,5511884,138226,6719699,93383,0.000000,0.000000,1159.324259,64.410278,32.209371,458.353135,0.000000,45.234375,99.921691,2636093,2566080,37841045,28576800,1289945088,0,0,644972544,0,0,0,0,0,2.203192,10.989095,6.573146,0.000000,25.490431,0.101205,"Mid (6)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",59579712,68870060,65253518,0.000000,0,0.000000,0.000000,0.000000,0.000000,644972544,0,253808640,0,26873856,914457600,64945152,0,0.000000,0,0.000000,6718464,93360,0,458.240244,0,2110002,10.113822,33.581236,0.009512,5.891252,0.000000,2.966021,18.086161,9.651536,0.000000
1152,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.527135,1.055502,0.839892,32.495695,346.620747,99.527135,1.055502,0.156257,0.084856,0.042870,0.000000,0.000000,0.000000,26.651740,516.222281,346.620747,32.495695,0.000000,65.789408,100.000000,100.000000,46.214357,0.000000,32.495695,0.000000,0.000497,100.000000,0.000000,1.221029,3394.000000,28.946545,0.000000,0.000000,1.200000,1.000019,2.500000,2.500000,0,0,71663616,3981387,9953280,103680,0,1,0,13061286,247057,15930107,166042,0.000000,0.000000,1169.845022,64.992614,32.505610,346.942528,0.000000,2.138672,99.941072,6179363,6054912,89675092,67723776,3057647616,0,0,1528823808,0,0,0,0,0,2.213458,10.995857,6.627849,0.000000,25.192598,0.097524,"Mid (6)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",140755968,162750067,154330549,0.000000,0,0.000000,0.000000,0.000000,0.000000,1528823808,0,594542592,0,63700992,2167160832,147308544,0,0.000000,0,0.000000,15925248,165968,0,346.787906,0,4962547,10.126148,33.760198,0.004074,5.945648,0.000000,2.974395,18.134047,9.688098,0.000000
1440,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.695375,1.049728,0.841754,32.432485,276.757204,99.695375,1.049728,0.156422,0.085026,0.042867,0.000000,0.000000,0.000000,26.785408,412.813480,276.757204,32.432485,0.000000,65.789394,100.000000,100.000000,48.414525,0.000000,32.432485,0.000000,0.000000,100.000000,0.000000,1.214107,4234.000000,28.796624,0.000000,0.000000,1.200000,1.000023,2.500000,2.500000,0,0,139968000,7776180,19440000,162000,0,4,0,25688236,386625,31114540,259229,0.000000,0.000000,1167.569457,64.866471,32.443475,276.788169,0.000000,4.373047,99.952763,11988052,11793600,175098132,132256800,5971968000,0,0,2985984000,0,0,0,0,0,2.193236,10.911653,6.553265,0.000000,25.889402,0.093784,"Mid (6)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",274363200,317279596,301014094,0.000000,0,0.000000,0.000000,0.000000,0.000000,2985984000,0,1152921600,0,124416000,4232217600,279936000,0,0.000000,0,0.000000,31104000,259200,0,276.757204,0,9784469,10.202374,33.432766,0.002064,5.933051,0.000000,2.954054,17.969777,9.624175,0.000000
1728,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.850037,1.050574,0.842180,32.530642,231.329006,99.850037,1.050574,0.156552,0.085140,0.042866,0.000000,0.000000,0.000000,26.841553,346.999086,231.329006,32.530642,0.000000,65.789412,100.000000,100.000000,48.408572,0.000000,32.530642,0.000000,0.000000,100.000000,0.000000,1.215316,5074.000000,28.834799,0.000000,0.000000,1.200000,1.000018,2.500000,2.500000,0,0,241864704,13437167,33592320,233280,0,5,0,44348098,559881,53766772,373264,0.000000,0.000000,1171.103094,65.062440,32.542178,231.338923,0.000000,3.172852,99.960583,20622034,20342016,302541900,228521088,10319560704,0,0,5159780352,0,0,0,0,0,2.200659,10.929473,6.627405,0.000000,25.575428,0.092701,"Mid (6)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",473465088,547578918,519677928,0.000000,0,0.000000,0.000000,0.000000,0.000000,5159780352,0,1982693376,0,214990848,7312674816,474771456,0,0.000000,0,0.000000,53747712,373248,0,231.329006,0,16757860,10.142645,33.562090,0.001195,5.955536,0.000000,2.963324,18.047724,9.659510,0.000000
2016,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.874766,1.048830,0.842958,32.495283,198.066487,99.874766,1.048830,0.156674,0.085222,0.042864,0.000000,0.000000,0.000000,27.160384,284.729543,198.066487,32.495283,0.000000,65.789396,100.000000,100.000000,47.237115,0.000000,32.495283,0.000000,0.000042,100.000000,0.000000,1.212835,5914.000000,28.782758,0.000000,0.000000,1.200000,1.000022,2.500000,2.500000,0,0,384072192,21337824,53343360,317520,0,1,0,71337180,730319,85375367,508044,0.000000,0.000000,1169.830192,64.992028,32.505179,198.071165,0.000000,408.000000,99.966182,32641296,32260032,480409535,362861856,16387080192,0,0,8193540096,0,0,0,0,0,2.196638,10.893311,6.714666,0.000000,25.763691,0.090909,"Mid (6)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",751125312,868804148,824731670,0.000000,0,0.000000,0.000000,0.000000,0.000000,8193540096,0,3137605632,0,341397504,11611579392,743758848,0,0.000000,0,0.000000,85349376,508068,0,198.080523,0,26540290,10.104752,33.427779,0.000762,5.949848,0.000000,2.961565,17.950679,9.622876,0.000000
2304,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.892000,1.047651,0.842796,32.522173,173.451591,99.892000,1.047651,0.156650,0.085283,0.042863,0.000000,0.000000,0.000000,27.671006,260.149679,173.451591,32.522173,0.000000,65.789375,100.000000,100.000000,44.466906,0.000000,32.522173,0.000000,0.000006,100.000000,0.000000,1.211960,6754.000000,28.766978,0.000000,0.000000,1.200000,1.000028,2.500000,2.500000,0,0,573308928,31851403,79626240,414720,0,13,0,108398077,995222,127436825,663564,0.000000,0.000000,1170.798245,65.046199,32.531067,173.454728,0.000000,3.479492,99.970388,48605555,48107520,716964105,541624320,24461180928,0,0,12230590464,0,0,0,0,0,2.196456,10.886616,6.644048,0.000000,25.809620,0.090076,"Mid (6)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1120407552,1295919799,1230393337,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,4671406080,0,509607936,17331978240,1098842112,0,0.000000,0,0.000000,127401984,663560,0,173.453683,0,40881505,10.435908,33.422244,0.000505,5.950950,0.000000,2.961719,17.988715,9.638962,0.000000
2592,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.877755,1.046966,0.842918,32.525336,154.194186,99.877755,1.046966,0.156705,0.085331,0.042863,0.000000,0.000000,0.000000,27.952913,230.509666,154.194186,32.525336,0.000000,65.789361,100.000000,100.000000,46.295918,0.000000,32.525336,0.000000,0.000000,100.000000,0.000000,1.210760,7594.000000,28.742433,0.000000,0.000000,1.200000,1.000033,2.500000,2.500000,0,0,816293376,45351107,113374080,524880,0,0,0,155897458,1255455,181453503,839825,0.000000,0.000000,1170.912104,65.052788,32.535193,154.197308,0.000000,0.000000,99.973663,69074798,68444352,1020784098,771153696,34828517376,0,0,17414258688,0,0,0,0,0,2.193213,10.869224,6.632020,0.000000,25.938758,0.089117,"Mid (6)","Low (1)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",1594375488,1844221508,1751212070,0.000000,0,0.000000,0.000000,0.000000,0.000000,17414258688,0,6637842432,0,725594112,24676918272,1551965184,0,0.000000,0,0.000000,181398528,839808,0,154.194186,0,63770179,11.434197,33.364486,0.000352,5.947296,0.000000,2.962364,17.950466,9.624574,0.000000
2880,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.927550,1.046047,0.842916,32.528707,138.789150,99.927550,1.046047,0.156721,0.085369,0.042862,0.000000,0.000000,0.000000,28.687449,208.224956,138.789150,32.528707,0.000000,65.789323,100.000000,100.000000,44.810162,0.000000,32.528707,0.000000,0.000018,100.000000,0.000000,1.210052,8434.000000,28.728763,0.000000,0.000000,1.200000,1.000044,2.500000,2.500000,0,0,1119744000,62210709,155520000,648000,0,0,0,219447860,1555508,248906823,1036859,0.000000,0.000000,1171.033460,65.060248,32.538488,138.797049,0.000000,0.000000,99.976286,94609062,93830400,1400128607,1057795200,47775744000,0,0,23887872000,0,0,0,0,0,2.194141,10.857335,6.676258,0.000000,25.962534,0.088497,"Mid (6)","Low (1)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",2186092800,2528698695,2401430793,0.000000,0,0.000000,0.000000,0.000000,0.000000,23887872000,0,9090662400,0,995328000,33849446400,2115072000,0,0.000000,0,0.000000,248832000,1036844,0,138.795040,0,82572564,10.794346,33.323881,0.000256,5.949341,0.000000,2.969304,17.927794,9.615198,0.000000
