288,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,8287,8289,7617,7547,2599,2593,2595,2593,2596,2595,2594,2593,2592,2592,2592,2592,62208,62208,62208,62208,59616,59616,59616,59616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,62271,62233,62371,62231,2595,3404,2594,2593,2294123,0,0,1990656,0,0,0,0,82944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,82944,2265408,2298930,153630,72493056,933120,62208,0,0,62208,2592,2104600,106227680,144,72327168,0,0,0,0,0,0,155520,6480,186624,0,93312,3888,0,0,1119744,62235,156004,6480,0,0
576,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,462007,453271,30900,30057,10768,10372,10372,10369,145776,141864,142573,142858,10368,10368,10368,10368,497664,497664,497664,497664,348789,353547,351464,357026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,398252,497897,498664,497687,10369,10375,10376,10375,17096898,0,0,15925248,0,0,0,0,331776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10368,331776,17770752,18285459,1110078,568664064,7464960,497664,0,0,497664,10368,16683632,888054392,576,568000512,0,0,0,0,0,0,1244160,25920,1492992,0,746496,15552,0,0,8957952,497785,1247354,25920,0,0
864,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2758251,2763069,68979,69370,23328,23331,23332,23627,862990,864494,860396,861316,23328,23328,23328,23328,1679616,1679616,1679616,1679616,820495,827948,654544,817550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1679841,1679681,1679636,1679641,23328,23330,23332,23330,56790409,0,0,53747712,0,0,0,0,746496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23328,746496,59579712,61634587,3616542,1906550784,25194240,1679616,0,0,1679616,23328,56425537,3032850050,1296,1905057792,0,0,0,0,0,0,4199040,58320,5038848,0,2519424,34992,0,0,30233088,1679675,4217779,58320,0,0
1152,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6535787,6530167,123650,123733,41472,41476,41477,41473,2046342,2044726,2044884,2044794,41472,41472,41472,41472,3981312,3981312,3981312,3981312,1934701,1936936,1936639,1938609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3982079,3982331,3982228,3982093,41475,41480,41474,41474,133899779,0,0,127401984,0,0,0,0,1327104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41472,1327104,140755968,145914873,8419518,4504190976,59719680,3981312,0,0,3981312,41472,133279915,7167257328,2304,4501536768,0,0,0,0,0,0,9953280,103680,11943936,0,5971968,62208,0,0,71663616,3981387,9996330,103680,0,0
1440,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,12827198,12800514,193559,193725,64800,64802,65006,64801,4010245,4002318,4008437,4004441,64800,64800,64800,64800,7776000,7776000,7776000,7776000,3766650,3764542,3755098,3761093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7779312,7778985,7777748,7778060,64801,64803,64809,64801,262297672,0,0,248832000,0,0,0,0,2073600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,2073600,274363200,284748035,16265502,8779622400,116640000,7776000,0,0,7776000,64800,261302798,14074378984,3600,8775475200,0,0,0,0,0,0,19440000,162000,23328000,0,11664000,97200,0,0,139968000,7776149,19529021,162000,0,0
1728,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,22180452,22230082,279856,279544,93313,93314,93316,93313,6935973,6956132,6940039,6935288,93312,93312,93312,93312,13436928,13436928,13436928,13436928,6496051,6493936,6500924,6495186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13441264,13440747,13439432,13441204,93313,74658,93314,93314,451528012,0,0,429981696,0,0,0,0,2985984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93312,2985984,473465088,491786724,27900990,15150882816,201553920,13436928,0,0,13436928,93312,450549307,24287688302,5184,15144910848,0,0,0,0,0,0,33592320,233280,40310784,0,20155392,139968,0,0,241864704,13437194,33748626,233280,0,0
2016,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,35660149,35772034,364478,365064,127009,127012,101615,127010,11282793,11316532,8940241,11312344,127008,127160,127008,127008,21337344,21337344,21337344,21337344,10129399,10088976,10093311,10087573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,21343608,21343015,21342267,21345109,127008,127014,127017,127009,718073577,0,0,682795008,0,0,0,0,4064256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127008,4064256,751125312,780650461,44072478,24036009984,320060160,21337344,0,0,21337344,127008,716360123,38649833120,7056,24027881472,0,0,0,0,0,0,53343360,317520,64012032,0,32006016,190512,0,0,384072192,21338064,53685618,317520,0,0
2304,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,54204353,54216930,497488,497849,165888,165891,165892,132714,16962466,16963336,16955394,13571327,165888,165888,165988,165888,31850496,31850496,31850496,31850496,14906346,14886140,14905450,14924702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31860221,31863549,31861092,31860524,165889,165895,165891,165889,1070767594,0,0,1019215872,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1120407552,1164879079,65526462,35853041664,477757440,31850496,0,0,31850496,165888,1069542617,57673825558,9216,35842424832,0,0,0,0,0,0,79626240,414720,95551488,0,47775744,248832,0,0,573308928,31851277,80121213,414720,0,0
2592,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,77887278,77952896,627219,627496,209952,209954,209958,209953,24370080,24378832,24351255,24454980,209952,209952,209952,209952,45349632,45349632,45349632,45349632,21046333,20963055,20957053,21018019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45362397,45359753,45361948,45358977,209957,209960,209957,209953,1524287596,0,0,1451188224,0,0,0,0,6718464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209952,6718464,1594375488,1658184218,93009438,51020015616,680244480,45349632,0,0,45349632,209952,1522813612,82143124712,11664,51006578688,0,0,0,0,0,0,113374080,524880,136048896,0,68024448,314928,0,0,816293376,45351209,114160150,524880,0,0
2880,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,109697751,109756642,777554,778054,259200,259202,259207,259202,34330982,34339867,34297777,34335967,259200,259200,259232,207352,62208000,62208000,62208000,62208000,27911123,27891123,27898081,27897224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62229796,62226229,62221609,62223197,259201,259204,259209,259207,2090827827,0,0,1990656000,0,0,0,0,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259200,8294400,2186092800,2274132290,127267902,69954969600,933120000,62208000,0,0,62208000,259200,2089578187,112729942258,14400,69938380800,0,0,0,0,0,0,155520000,648000,186624000,0,93312000,388800,0,0,1119744000,62210686,156835705,648000,0,0
