256,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",93.244908,0.900339,0.598576,0.599685,960.000000,100.000000,100.000000,99.791667,0.001270,10.930393,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,524288,2621440,0,0,2097152,65536,0,52,50.000000,0.000000,32.410826,1.012838,129.643305,8.102707,0.000000,6.583448,32.410826,0.000000,0.000000,1296.433046,259.286609,25.000000,12.500000,262144,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432,0,16777216,0,0,1966080,1968494,"Low (1)","Low (1)",35.416667,"High (9)",16777216,0,17039360,0,1048576,25231360,2686976,0,1435182,36864,36864,1064960,862208,0,0.000000,0.968715,53.584018,10.874763,0.000088,24.199153,8.274096,0.103124,1.500155,0.327944,0.167942,0,5,1059589,55814,0,0.000000,48.484848,100.000000,100.000000,129.643305,8.102707,1048576,65536,131.004924,6.900703,0.000000,648.215820,"Low (3)",0.000000,0,"Low (1)",0.000000,0.532635,3.560698,0.000000
512,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",98.364507,0.985161,0.599710,0.599947,1888.000000,100.000000,100.000000,99.894068,0.000156,10.899299,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,4194304,20971520,0,0,16777216,262144,34516,39848,50.000000,0.000000,42.838265,685.412234,171.353059,5.354783,721.975362,833.505453,42.838265,0.000000,0.000000,1713.530586,342.706117,25.000000,12.500000,2097152,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,268435456,0,134217728,0,0,15466496,15468912,"Low (1)","Low (1)",35.416667,"Max (10)",134217728,0,131072000,0,8388608,201588736,19136512,0,11241008,278528,278528,8454144,6856704,0,0.000000,0.924426,54.928645,7.768819,0.000000,25.229366,9.085924,0.019284,1.806554,0.094976,0.142006,0,5,8389133,262150,0,0.000000,49.230769,99.594975,96.875000,171.353059,5.354783,8388608,262144,171.363783,5.354906,0.000000,107.094727,"Mid (4)",0.000000,0,"Low (1)",0.000000,0.524651,4.001259,0.000000
768,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",98.087421,0.994042,0.596925,0.597003,2816.000000,100.000000,100.000000,99.928977,0.000048,10.833355,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,14155776,70778880,0,0,56623104,589824,1752016,98332,50.000000,0.000000,42.352726,451.762415,169.410906,3.529394,10.483728,602.521455,42.352726,0.000000,0.000000,1694.109058,338.821812,25.000000,12.500000,7077888,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,905969664,0,452984832,0,0,51904512,51906992,"Low (1)","Low (1)",35.416667,"Max (10)",452984832,0,436469760,0,28311552,680067072,61931520,0,37676656,921600,921600,28459008,23095296,0,0.000000,0.911435,54.060993,9.664949,0.000030,24.565998,8.748673,0.005966,1.806823,0.096686,0.138446,0,5,28312489,589830,0,0.000000,49.484536,93.803363,95.306736,169.410906,3.529394,28311552,589824,169.416513,3.529430,0.000000,31.372070,"Mid (4)",0.000000,0,"Low (1)",0.000000,0.520704,3.999650,0.000000
1024,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",99.028528,0.996722,0.595927,0.596023,3744.000000,100.000000,100.000000,99.946581,0.000020,10.809271,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,33554432,167772160,0,0,134217728,1048576,6800104,156694,50.000000,0.000000,43.065699,344.525591,172.262796,2.691606,17.455294,411.873573,43.065699,0.000000,0.000000,1722.627959,344.525592,25.000000,12.500000,16777216,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2147483648,0,1073741824,0,0,122683392,122685804,"Low (1)","Low (1)",35.416667,"Max (10)",1073741824,0,1027604480,0,67108864,1611661312,143654912,0,88999468,2162688,2162688,67371008,54689792,0,0.000000,0.917022,54.240693,9.664967,0.000045,24.278277,8.861271,0.002423,1.828453,0.068855,0.137994,0,5,57536180,1048582,0,0.000000,49.612403,91.583076,94.225121,172.262796,2.691606,67108864,1048576,147.690523,2.691622,0.000000,13.458008,"Low (3)",0.000000,0,"Low (1)",0.000000,0.518939,4.056099,0.000000
1280,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",99.487791,0.998384,0.595359,0.595363,4672.000000,100.000000,100.000000,99.957192,0.000010,10.793488,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,65536000,327680000,0,0,262144000,1638400,15721462,229882,50.000000,0.000000,42.800744,273.924764,171.202978,2.140037,20.534982,307.472522,42.800744,0.000000,0.000000,1712.029776,342.405955,25.000000,12.500000,32768000,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4194304000,0,2097152000,0,0,239206400,239208896,"Low (1)","Low (1)",35.416667,"Max (10)",2097152000,0,1998848000,0,131072000,3147366400,276889600,0,173467264,4198400,4198400,131481600,106752000,0,0.000000,0.901692,53.454481,11.424911,0.000010,24.053434,8.360362,0.001297,1.628776,0.045904,0.129133,0,5,131084553,1638406,0,0.000000,49.689441,87.721774,93.880432,171.202978,2.140037,131072000,1638400,171.219374,2.140045,0.000000,6.847656,"Mid (4)",0.000000,0,"Low (1)",0.000000,0.513658,4.059088,0.000000
1536,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",99.860054,0.998661,0.594762,0.594689,5600.000000,100.000000,100.000000,99.964286,0.000006,10.778725,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,113246208,566231040,0,0,452984832,2359296,28738832,319656,50.000000,0.000000,43.135039,230.053539,172.540155,1.797293,21.893018,249.355721,43.135039,0.000000,0.000000,1725.401551,345.080310,25.000000,12.500000,56623104,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,7247757312,0,3623878656,0,0,412876800,412879210,"Low (2)","Low (1)",35.416667,"Max (10)",3623878656,0,3444572160,0,226492416,5438177280,474218496,0,299337258,7225344,7225344,227082240,184393728,0,0.000000,0.903798,53.580698,11.274555,0.000000,24.004720,8.416532,0.000875,1.664332,0.023957,0.130533,0,5,226515719,2359302,0,0.000000,49.740933,87.293923,93.767081,172.540155,1.797293,226492416,2359296,172.557907,1.797298,0.000000,3.993164,"Mid (4)",0.000000,0,"Low (1)",0.000000,0.513827,4.071116,0.000000
1792,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",99.820161,0.998620,0.594393,0.594399,6528.000000,100.000000,100.000000,99.969363,0.000004,10.771665,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,179830784,899153920,0,0,719323136,3211264,45702984,427820,50.000000,0.000000,43.238112,197.659938,172.952446,1.544218,21.977447,210.665644,43.238112,0.000000,0.000000,1729.524463,345.904893,25.000000,12.500000,89915392,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,11509170176,0,5754585088,0,0,655097856,655100352,"Low (2)","Low (1)",35.416667,"Max (10)",5754585088,0,5459148800,0,359661568,8635088896,748224512,0,474867328,11440128,11440128,360464384,292726784,0,0.000000,0.906315,53.296565,11.543292,0.000001,23.947487,8.527720,0.000471,1.630564,0.018909,0.128676,0,5,359708279,3211270,0,0.000000,56.888889,101.840521,93.750000,148.244954,1.544218,308281344,3211264,172.974909,1.544221,0.000000,2.520508,"Mid (4)",0.000000,0,"Low (1)",0.000000,0.512513,4.071985,0.000000
2048,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",99.860350,0.998622,0.594051,0.593989,7456.000000,100.000000,100.000000,99.973176,0.000002,10.762862,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,268435456,1342177280,0,0,1073741824,4194304,68057486,550796,50.000000,0.000000,43.126711,172.506843,172.506843,1.347710,21.868166,181.228787,43.126711,0.000000,0.000000,1725.068427,345.013685,25.000000,12.500000,134217728,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,17179869184,0,8589934592,0,0,977272832,977275247,"Low (2)","Low (1)",35.416667,"Max (10)",8589934592,0,8136949760,0,536870912,12889096192,1111490560,0,708314671,17039360,17039360,537919488,436862976,0,0.000000,0.907034,53.866734,10.635055,0.000001,24.032768,8.574465,0.000378,1.830600,0.015509,0.137456,0,5,536940871,4194310,0,0.000000,49.805447,87.314399,93.750000,172.506843,1.347710,536870912,4194304,172.529322,1.347712,0.000000,1.684570,"Mid (4)",0.000000,0,"Low (1)",0.000000,0.517640,4.075291,0.000000
2304,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",99.940124,0.998970,0.593770,0.593757,8384.000000,100.000000,100.000000,99.976145,0.000002,10.757593,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,382205952,1911029760,0,0,1528823808,5308416,96889490,688623,50.000000,0.000000,43.166483,153.480826,172.665930,1.199069,21.885470,159.279796,43.166483,0.000000,0.000000,1726.659303,345.331861,25.000000,12.500000,191102976,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,24461180928,0,12230590464,0,0,1390804992,1390807488,"Low (2)","Low (1)",35.416667,"Max (10)",12230590464,0,11572346880,0,764411904,18351194112,1576599552,0,1007937152,24219648,24219648,765739008,621914112,0,0.000000,0.900484,53.474583,11.586111,0.000001,23.965460,8.310796,0.000221,1.618684,0.016138,0.127523,0,5,764504903,5308422,0,0.000000,49.826990,87.333360,93.750000,172.665930,1.199069,764411904,5308416,172.686937,1.199070,0.000000,1.183594,"Mid (4)",0.000000,0,"Low (1)",0.000000,0.511183,4.073973,0.000000
2560,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",99.875872,0.999255,0.593551,0.593583,9312.000000,100.000000,100.000000,99.978522,0.000001,10.753589,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,524288000,2621440000,0,0,2097152000,6553600,134683368,845646,50.000000,0.000000,42.518212,136.058277,170.072848,1.062955,21.844849,140.450608,42.518212,0.000000,0.000000,1700.728476,340.145695,25.000000,12.500000,262144000,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432000,0,16777216000,0,0,1907097600,1907100020,"Low (2)","Low (1)",35.416667,"Max (10)",16777216000,0,15859712000,0,1048576000,25172377600,2156134400,0,1381991988,33177600,33177600,1050214400,852992000,0,0.000000,0.902020,53.608604,11.319868,0.000002,24.049453,8.328768,0.000162,1.646925,0.016487,0.127710,0,5,1048693097,6553606,0,0.000000,49.844237,87.141130,93.750000,170.072848,1.062955,1048576000,6553600,170.091840,1.062956,0.000000,870.000000,"Mid (4)",0.000000,0,"Low (1)",0.000000,0.511108,4.076585,0.000000
