32768,"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
32768,s,s,,,,,,,,B,B,KB,GB/s,,,,
32768,0.590264,2.351900e-05,,,,,,,,,,256.000000,10.380570,"GeForce GTX 970 (1)","2","14","[CUDA memcpy HtoD]"
32768,0.592057,4.736000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [190]"
32768,0.592072,3.424000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [196]"
32768,0.592085,3.424000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [202]"
32768,0.592098,3.136000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [208]"
32768,0.592110,3.136000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [214]"
32768,0.592121,3.104000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [220]"
32768,0.592133,3.136000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [226]"
32768,0.592145,3.072000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [232]"
32768,0.592157,3.104000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [238]"
32768,0.592169,3.168000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [244]"
32768,0.592180,2.304000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [250]"
32768,0.592192,2.304000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [256]"
32768,0.592203,2.432000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [262]"
32768,0.592216,2.528000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [268]"
32768,0.592228,2.464000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [274]"
32768,0.592239,2.208000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [280]"
32768,0.592251,2.303000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [286]"
32768,0.592263,2.304000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [292]"
32768,0.592275,2.496000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [298]"
32768,0.592288,2.624000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [304]"
32768,0.592304,2.560000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [310]"
32768,0.592317,2.272000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [316]"
32768,0.592329,2.176000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [322]"
32768,0.592341,2.272000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [328]"
32768,0.592353,2.272000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [334]"
32768,0.592365,2.432000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [340]"
32768,0.592377,2.496000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [346]"
32768,0.592388,2.432000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [352]"
32768,0.592402,1.888000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [358]"
32768,0.592414,2.272000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [364]"
32768,0.592425,2.176000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [370]"
32768,0.592437,2.272000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [376]"
32768,0.592449,2.272000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 970 (1)","2","14","Bitonic_Sort(int*, int, int, int) [382]"
